Giden_Sayisi,Gelen_Sayisi,Transfer_Geliri,Kulup_Basina_Gelir,Oyuncu_Basina_Gelir,Transfer_Gideri,Kulup_Basina_Gider,Oyuncu_Basina_Gider,Toplam_Bilanco,Kulup_Basina_Bilanco,Oyuncu_Basina_Bilanco
409,413,1.597.826.589,79.891.329,3.906.666,2.923.918.200,146.195.910,7.079.705,-1.326.091.611,-66.304.581,-3.173.039
