Giden_Sayisi,Gelen_Sayisi,Transfer_Geliri,Kulup_Basina_Gelir,Oyuncu_Basina_Gelir,Transfer_Gideri,Kulup_Basina_Gider,Oyuncu_Basina_Gider,Toplam_Bilanco,Kulup_Basina_Bilanco,Oyuncu_Basina_Bilanco
653,622,126.329.344,6.648.913,193.460,156.666.884,8.245.625,251.876,-30.337.540,-1.596.713,-58.416
