Giden_Sayisi,Gelen_Sayisi,Transfer_Geliri,Kulup_Basina_Gelir,Oyuncu_Basina_Gelir,Transfer_Gideri,Kulup_Basina_Gider,Oyuncu_Basina_Gider,Toplam_Bilanco,Kulup_Basina_Bilanco,Oyuncu_Basina_Bilanco
348,343,823.090.000,41.154.500,2.365.201,1.712.665.800,85.633.290,4.993.195,-889.575.800,-44.478.790,-2.627.994
