Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,Attendance,Referee,season,game_id
23.0,Sat,2024-02-03,15:00,Udinese,Monza,0.9,0.1,0–0,11373.0,Alessandro Prontera,2023-2024,239
23.0,Sat,2024-02-03,15:00,Empoli,Genoa,0.6,0.6,0–0,10374.0,Ermanno Feliciani,2023-2024,240
23.0,Sat,2024-02-03,18:00,Frosinone,Milan,1.0,1.4,2–3,16050.0,Luca Pairetto,2023-2024,241
23.0,Sat,2024-02-03,20:45,Bologna,Sassuolo,1.1,0.8,4–2,20932.0,Juan Sacchi,2023-2024,242
23.0,Sun,2024-02-04,12:30,Torino,Salernitana,0.8,0.1,0–0,24461.0,Daniele Chiffi,2023-2024,243
23.0,Sun,2024-02-04,15:00,Napoli,Hellas Verona,1.2,0.9,2–1,44000.0,Marco Piccinini,2023-2024,244
23.0,Sun,2024-02-04,18:00,Atalanta,Lazio,2.3,1.2,3–1,14492.0,Marco Guida,2023-2024,245
23.0,Sun,2024-02-04,20:45,Inter,Juventus,1.7,0.6,1–0,75547.0,Fabio Maresca,2023-2024,246
23.0,Mon,2024-02-05,20:45,Roma,Cagliari,2.5,0.6,4–0,61755.0,Matteo Marcenaro,2023-2024,247
24.0,Fri,2024-02-09,20:45,Salernitana,Empoli,0.9,2.2,1–3,18511.0,Maurizio Mariani,2023-2024,249
24.0,Sat,2024-02-10,15:00,Cagliari,Lazio,0.8,1.3,1–3,16155.0,Marco Di Bello,2023-2024,250
24.0,Sat,2024-02-10,18:00,Roma,Inter,0.7,0.9,2–4,65044.0,Marco Guida,2023-2024,251
24.0,Sat,2024-02-10,20:45,Sassuolo,Torino,0.4,1.0,1–1,10955.0,Daniele Orsato,2023-2024,252
24.0,Sun,2024-02-11,12:30,Fiorentina,Frosinone,2.2,1.1,5–1,25397.0,Ermanno Feliciani,2023-2024,253
24.0,Sun,2024-02-11,15:00,Bologna,Lecce,1.5,1.2,4–0,24658.0,Gianluca Manganiello,2023-2024,254
24.0,Sun,2024-02-11,15:00,Monza,Hellas Verona,0.7,0.7,0–0,10855.0,Davide Massa,2023-2024,255
24.0,Sun,2024-02-11,18:00,Genoa,Atalanta,0.8,2.1,1–4,31201.0,Andrea Colombo,2023-2024,256
24.0,Sun,2024-02-11,20:45,Milan,Napoli,0.9,0.7,1–0,73891.0,Daniele Doveri,2023-2024,257
24.0,Mon,2024-02-12,20:45,Juventus,Udinese,1.7,0.7,0–1,38856.0,Rosario Abisso,2023-2024,258
21.0,Wed,2024-02-14,19:00,Bologna,Fiorentina,2.1,0.9,2–0,25684.0,Daniele Chiffi,2023-2024,260
25.0,Fri,2024-02-16,19:00,Torino,Lecce,1.2,0.5,2–0,22457.0,Giovanni Ayroldi,2023-2024,262
25.0,Fri,2024-02-16,21:00,Inter,Salernitana,3.9,0.0,4–0,72609.0,Marco Piccinini,2023-2024,263
25.0,Sat,2024-02-17,15:00,Napoli,Genoa,1.4,0.3,1–1,47000.0,Juan Sacchi,2023-2024,264
25.0,Sat,2024-02-17,18:00,Hellas Verona,Juventus,0.6,1.8,2–2,26000.0,Marco Di Bello,2023-2024,265
25.0,Sat,2024-02-17,20:45,Atalanta,Sassuolo,4.2,1.6,3–0,14474.0,Alessandro Prontera,2023-2024,266
25.0,Sun,2024-02-18,12:30,Lazio,Bologna,1.1,1.4,1–2,37000.0,Fabio Maresca,2023-2024,267
25.0,Sun,2024-02-18,15:00,Empoli,Fiorentina,1.0,0.7,1–1,12490.0,Luca Pairetto,2023-2024,268
25.0,Sun,2024-02-18,15:00,Udinese,Cagliari,1.0,0.2,1–1,15445.0,Maurizio Mariani,2023-2024,269
25.0,Sun,2024-02-18,18:00,Frosinone,Roma,1.4,1.8,0–3,16056.0,Antonio Giua,2023-2024,270
25.0,Sun,2024-02-18,20:45,Monza,Milan,1.8,1.3,4–2,14319.0,Andrea Colombo,2023-2024,271
21.0,Thu,2024-02-22,20:45,Torino,Lazio,1.5,0.5,0–2,22742.0,Federico La Penna,2023-2024,273
26.0,Fri,2024-02-23,20:45,Bologna,Hellas Verona,1.6,0.6,2–0,26033.0,Rosario Abisso,2023-2024,275
26.0,Sat,2024-02-24,18:00,Salernitana,Monza,0.9,2.4,0–2,18560.0,Michael Fabbri,2023-2024,277
26.0,Sat,2024-02-24,20:45,Genoa,Udinese,1.3,0.3,2–0,31126.0,Francesco Fourneau,2023-2024,278
26.0,Sun,2024-02-25,12:30,Juventus,Frosinone,2.0,0.4,3–2,40719.0,Antonio Rapuano,2023-2024,279
26.0,Sun,2024-02-25,15:00,Cagliari,Napoli,0.7,1.3,1–1,16382.0,Luca Pairetto,2023-2024,280
26.0,Sun,2024-02-25,18:00,Lecce,Inter,1.0,2.9,0–4,27910.0,Daniele Doveri,2023-2024,281
26.0,Sun,2024-02-25,20:45,Milan,Atalanta,1.3,1.1,1–1,71264.0,Daniele Orsato,2023-2024,282
26.0,Mon,2024-02-26,18:30,Roma,Torino,1.4,0.6,3–2,61595.0,Juan Sacchi,2023-2024,283
26.0,Mon,2024-02-26,20:45,Fiorentina,Lazio,2.5,0.3,2–1,25190.0,Marco Guida,2023-2024,284
21.0,Wed,2024-02-28,18:00,Sassuolo,Napoli,0.3,2.7,1–6,17085.0,Daniele Chiffi,2023-2024,286
21.0,Wed,2024-02-28,20:45,Inter,Atalanta,2.0,0.3,4–0,71422.0,Andrea Colombo,2023-2024,287
27.0,Fri,2024-03-01,20:45,Lazio,Milan,1.3,1.0,0–1,48000.0,Marco Di Bello,2023-2024,289
27.0,Sat,2024-03-02,15:00,Udinese,Salernitana,1.8,1.1,1–1,20189.0,Gianluca Manganiello,2023-2024,290
27.0,Sat,2024-03-02,18:00,Monza,Roma,0.9,1.8,1–4,14188.0,Marco Piccinini,2023-2024,291
27.0,Sat,2024-03-02,20:45,Torino,Fiorentina,0.6,0.6,0–0,22845.0,Matteo Marchetti,2023-2024,292
27.0,Sun,2024-03-03,12:30,Hellas Verona,Sassuolo,0.4,0.5,1–0,19338.0,Fabio Maresca,2023-2024,293
27.0,Sun,2024-03-03,15:00,Frosinone,Lecce,1.3,1.2,1–1,15334.0,Marco Guida,2023-2024,294
27.0,Sun,2024-03-03,15:00,Empoli,Cagliari,1.4,0.6,0–1,11223.0,Antonio Rapuano,2023-2024,295
27.0,Sun,2024-03-03,18:00,Atalanta,Bologna,1.4,1.3,1–2,14931.0,Federico La Penna,2023-2024,296
27.0,Sun,2024-03-03,20:45,Napoli,Juventus,2.1,1.6,2–1,52000.0,Maurizio Mariani,2023-2024,297
27.0,Mon,2024-03-04,20:45,Inter,Genoa,1.8,0.8,2–1,75421.0,Giovanni Ayroldi,2023-2024,298
28.0,Fri,2024-03-08,20:45,Napoli,Torino,1.6,0.9,1–1,42000.0,Daniele Orsato,2023-2024,300
28.0,Sat,2024-03-09,15:00,Cagliari,Salernitana,3.3,0.9,4–2,16118.0,Francesco Fourneau,2023-2024,301
28.0,Sat,2024-03-09,15:00,Sassuolo,Frosinone,0.6,1.3,1–0,11189.0,Federico La Penna,2023-2024,302
28.0,Sat,2024-03-09,18:00,Bologna,Inter,0.6,0.9,0–1,30204.0,Luca Pairetto,2023-2024,303
28.0,Sun,2024-03-10,12:30,Lecce,Hellas Verona,1.0,0.6,0–1,25222.0,Daniele Chiffi,2023-2024,305
28.0,Sun,2024-03-10,15:00,Milan,Empoli,0.8,0.2,1–0,70343.0,Juan Sacchi,2023-2024,306
28.0,Sun,2024-03-10,18:00,Juventus,Atalanta,1.3,0.5,2–2,39206.0,Marco Guida,2023-2024,307
28.0,Sun,2024-03-10,20:45,Fiorentina,Roma,2.1,0.6,2–2,30438.0,Davide Massa,2023-2024,308
28.0,Mon,2024-03-11,20:45,Lazio,Udinese,2.2,1.2,1–2,34000.0,Gianluca Aureliano,2023-2024,309
29.0,Fri,2024-03-15,20:45,Empoli,Bologna,1.0,2.3,0–1,16000.0,Michael Fabbri,2023-2024,311
29.0,Sat,2024-03-16,15:00,Udinese,Torino,0.4,1.0,0–2,21223.0,Andrea Colombo,2023-2024,312
29.0,Sat,2024-03-16,15:00,Monza,Cagliari,1.0,0.4,1–0,14145.0,Matteo Marcenaro,2023-2024,313
29.0,Sat,2024-03-16,18:00,Salernitana,Lecce,1.2,1.2,0–1,15376.0,Fabio Maresca,2023-2024,314
29.0,Sat,2024-03-16,20:45,Frosinone,Lazio,2.1,2.9,2–3,15780.0,Antonio Rapuano,2023-2024,315
29.0,Sun,2024-03-17,12:30,Juventus,Genoa,1.0,0.2,0–0,40098.0,Antonio Giua,2023-2024,316
29.0,Sun,2024-03-17,15:00,Hellas Verona,Milan,0.5,2.7,1–3,26165.0,Maurizio Mariani,2023-2024,317
29.0,Sun,2024-03-17,18:00,Roma,Sassuolo,0.7,0.5,1–0,66871.0,Gianluca Manganiello,2023-2024,318
29.0,Sun,2024-03-17,20:45,Inter,Napoli,1.6,1.4,1–1,71551.0,Federico La Penna,2023-2024,319
30.0,Sat,2024-03-30,12:30,Napoli,Atalanta,1.6,0.9,0–3,50000.0,Luca Pairetto,2023-2024,321
30.0,Sat,2024-03-30,15:00,Genoa,Frosinone,1.5,0.8,1–1,31462.0,Juan Sacchi,2023-2024,322
30.0,Sat,2024-03-30,15:00,Torino,Monza,1.6,0.8,1–0,24286.0,Gianluca Aureliano,2023-2024,323
30.0,Sat,2024-03-30,18:00,Lazio,Juventus,1.1,0.5,1–0,53000.0,Andrea Colombo,2023-2024,324
30.0,Sat,2024-03-30,20:45,Fiorentina,Milan,1.4,3.1,1–2,34273.0,Fabio Maresca,2023-2024,325
30.0,Mon,2024-04-01,12:30,Bologna,Salernitana,1.6,0.6,3–0,27255.0,Ermanno Feliciani,2023-2024,326
30.0,Mon,2024-04-01,15:00,Sassuolo,Udinese,1.2,1.5,1–1,11512.0,Michael Fabbri,2023-2024,327
30.0,Mon,2024-04-01,15:00,Cagliari,Hellas Verona,0.6,1.4,1–1,16285.0,Daniele Doveri,2023-2024,328
30.0,Mon,2024-04-01,18:00,Lecce,Roma,1.8,1.3,0–0,29031.0,Matteo Marcenaro,2023-2024,329
30.0,Mon,2024-04-01,20:45,Inter,Empoli,2.1,0.5,2–0,71551.0,Federico Dionisi,2023-2024,330
31.0,Fri,2024-04-05,20:45,Salernitana,Sassuolo,1.2,2.3,2–2,14036.0,Simone Sozza,2023-2024,332
31.0,Sat,2024-04-06,15:00,Milan,Lecce,1.5,0.5,3–0,71576.0,Luca Massimi,2023-2024,333
31.0,Sat,2024-04-06,18:00,Roma,Lazio,0.7,0.4,1–0,64513.0,Marco Guida,2023-2024,334
31.0,Sat,2024-04-06,20:45,Empoli,Torino,0.5,2.1,3–2,8374.0,Davide Massa,2023-2024,335
31.0,Sun,2024-04-07,12:30,Frosinone,Bologna,0.4,2.0,0–0,14986.0,Daniele Orsato,2023-2024,336
31.0,Sun,2024-04-07,15:00,Monza,Napoli,0.4,2.2,2–4,13169.0,Daniele Doveri,2023-2024,337
31.0,Sun,2024-04-07,18:00,Cagliari,Atalanta,0.7,0.5,2–1,16342.0,Antonio Rapuano,2023-2024,338
31.0,Sun,2024-04-07,18:00,Hellas Verona,Genoa,1.3,2.2,1–2,20342.0,Gianluca Manganiello,2023-2024,339
31.0,Sun,2024-04-07,20:45,Juventus,Fiorentina,1.9,0.5,1–0,37994.0,Federico La Penna,2023-2024,340
31.0,Mon,2024-04-08,20:45,Udinese,Inter,0.1,3.3,1–2,24993.0,Marco Piccinini,2023-2024,341
32.0,Fri,2024-04-12,20:45,Lazio,Salernitana,1.9,0.6,4–1,34000.0,Luca Zufferli,2023-2024,343
32.0,Sat,2024-04-13,15:00,Lecce,Empoli,2.6,0.1,1–0,25957.0,Maurizio Mariani,2023-2024,344
32.0,Sat,2024-04-13,18:00,Torino,Juventus,0.6,1.2,0–0,27788.0,Fabio Maresca,2023-2024,345
32.0,Sat,2024-04-13,20:45,Bologna,Monza,2.1,0.4,0–0,26903.0,Federico La Penna,2023-2024,346
32.0,Sun,2024-04-14,12:30,Napoli,Frosinone,2.2,2.4,2–2,51177.0,Michael Fabbri,2023-2024,347
32.0,Sun,2024-04-14,15:00,Sassuolo,Milan,1.2,2.8,3–3,19199.0,Davide Massa,2023-2024,348
32.0,Sun,2024-04-14,20:45,Inter,Cagliari,2.0,1.1,2–2,72559.0,Francesco Fourneau,2023-2024,349
32.0,Mon,2024-04-15,18:30,Fiorentina,Genoa,1.5,1.3,1–1,25120.0,Davide Di Marco,2023-2024,350
32.0,Mon,2024-04-15,20:45,Atalanta,Hellas Verona,1.5,1.5,2–2,14666.0,Juan Sacchi,2023-2024,351
33.0,Fri,2024-04-19,18:30,Genoa,Lazio,0.5,1.0,0–1,30697.0,Ermanno Feliciani,2023-2024,353
33.0,Fri,2024-04-19,20:45,Cagliari,Juventus,2.2,0.7,2–2,16179.0,Marco Piccinini,2023-2024,354
33.0,Sat,2024-04-20,18:00,Empoli,Napoli,0.9,0.6,1–0,12500.0,Gianluca Manganiello,2023-2024,355
33.0,Sat,2024-04-20,20:45,Hellas Verona,Udinese,0.8,1.7,1–0,27662.0,Marco Guida,2023-2024,356
33.0,Sun,2024-04-21,12:30,Sassuolo,Lecce,0.6,2.3,0–3,16210.0,Daniele Doveri,2023-2024,357
33.0,Sun,2024-04-21,15:00,Torino,Frosinone,0.6,0.6,0–0,23728.0,Antonio Rapuano,2023-2024,358
33.0,Sun,2024-04-21,18:00,Salernitana,Fiorentina,0.2,2.0,0–2,14597.0,Matteo Marchetti,2023-2024,359
33.0,Sun,2024-04-21,20:45,Monza,Atalanta,1.1,1.5,1–2,13983.0,Antonio Giua,2023-2024,360
33.0,Mon,2024-04-22,18:30,Roma,Bologna,2.0,1.1,1–3,63850.0,Fabio Maresca,2023-2024,361
33.0,Mon,2024-04-22,20:45,Milan,Inter,2.2,2.0,1–2,75554.0,Andrea Colombo,2023-2024,362
32.0,Thu,2024-04-25,20:00,Udinese,Roma,0.6,1.4,1–2,24947.0,Luca Pairetto,2023-2024,364
34.0,Fri,2024-04-26,20:45,Frosinone,Salernitana,1.7,1.4,3–0,13728.0,Francesco Fourneau,2023-2024,366
34.0,Sat,2024-04-27,15:00,Lecce,Monza,0.9,1.1,1–1,27167.0,Alberto Santoro,2023-2024,367
34.0,Sat,2024-04-27,18:00,Juventus,Milan,1.4,0.3,0–0,39845.0,Maurizio Mariani,2023-2024,368
34.0,Sat,2024-04-27,20:45,Lazio,Hellas Verona,1.1,0.6,1–0,39000.0,Davide Massa,2023-2024,369
34.0,Sun,2024-04-28,12:30,Inter,Torino,1.7,0.5,2–0,71686.0,Maria Sole Ferrieri Caputi,2023-2024,370
34.0,Sun,2024-04-28,15:00,Bologna,Udinese,0.7,0.7,1–1,27396.0,Juan Sacchi,2023-2024,371
34.0,Sun,2024-04-28,18:00,Atalanta,Empoli,1.9,0.4,2–0,14614.0,Michael Fabbri,2023-2024,372
34.0,Sun,2024-04-28,18:00,Napoli,Roma,3.0,1.6,2–2,45000.0,Simone Sozza,2023-2024,373
34.0,Sun,2024-04-28,20:45,Fiorentina,Sassuolo,3.2,0.3,5–1,22575.0,Matteo Marcenaro,2023-2024,374
34.0,Mon,2024-04-29,20:45,Genoa,Cagliari,1.2,1.1,3–0,17257.0,Federico Dionisi,2023-2024,375
35.0,Fri,2024-05-03,20:45,Torino,Bologna,0.7,0.2,0–0,23895.0,Simone Sozza,2023-2024,377
35.0,Sat,2024-05-04,18:00,Monza,Lazio,1.7,1.4,2–2,10454.0,Luca Pairetto,2023-2024,378
35.0,Sat,2024-05-04,20:45,Sassuolo,Inter,0.3,1.1,1–0,19454.0,Matteo Marchetti,2023-2024,379
35.0,Sun,2024-05-05,12:30,Cagliari,Lecce,1.0,1.8,1–1,16407.0,Matteo Marcenaro,2023-2024,380
35.0,Sun,2024-05-05,15:00,Empoli,Frosinone,0.3,1.2,0–0,13110.0,Daniele Doveri,2023-2024,381
35.0,Sun,2024-05-05,15:00,Hellas Verona,Fiorentina,1.9,0.9,2–1,27821.0,Antonio Rapuano,2023-2024,382
35.0,Sun,2024-05-05,18:00,Milan,Genoa,2.8,1.0,3–3,73901.0,Alessandro Prontera,2023-2024,383
35.0,Sun,2024-05-05,20:45,Roma,Juventus,1.7,1.2,1–1,63996.0,Andrea Colombo,2023-2024,384
35.0,Mon,2024-05-06,18:00,Salernitana,Atalanta,0.5,1.9,1–2,12980.0,Ermanno Feliciani,2023-2024,385
35.0,Mon,2024-05-06,20:45,Udinese,Napoli,0.7,0.8,1–1,20872.0,Gianluca Aureliano,2023-2024,386
36.0,Fri,2024-05-10,20:45,Frosinone,Inter,1.3,1.8,0–5,16021.0,Antonio Giua,2023-2024,388
36.0,Sat,2024-05-11,18:00,Napoli,Bologna,1.5,1.4,0–2,43000.0,Luca Pairetto,2023-2024,389
36.0,Sat,2024-05-11,20:45,Milan,Cagliari,3.3,1.5,5–1,70612.0,Simone Sozza,2023-2024,390
36.0,Sun,2024-05-12,12:30,Lazio,Empoli,1.7,1.2,2–0,54000.0,Gianluca Aureliano,2023-2024,391
36.0,Sun,2024-05-12,15:00,Genoa,Sassuolo,0.9,1.7,2–1,31412.0,Maurizio Mariani,2023-2024,392
36.0,Sun,2024-05-12,15:00,Hellas Verona,Torino,1.2,0.5,1–2,25964.0,Livio Marinelli,2023-2024,393
36.0,Sun,2024-05-12,18:00,Juventus,Salernitana,2.3,0.8,1–1,37470.0,Alberto Santoro,2023-2024,394
36.0,Sun,2024-05-12,20:45,Atalanta,Roma,2.7,1.2,2–1,14895.0,Marco Guida,2023-2024,395
36.0,Mon,2024-05-13,18:30,Lecce,Udinese,0.4,1.4,0–2,28041.0,Davide Massa,2023-2024,396
36.0,Mon,2024-05-13,20:45,Fiorentina,Monza,2.5,0.7,2–1,24376.0,Luca Zufferli,2023-2024,397
37.0,Fri,2024-05-17,20:45,Fiorentina,Napoli,0.6,1.2,2–2,32100.0,Matteo Marchetti,2023-2024,399
37.0,Sat,2024-05-18,18:00,Lecce,Atalanta,1.3,1.6,0–2,26354.0,Antonio Rapuano,2023-2024,400
37.0,Sat,2024-05-18,20:45,Torino,Milan,0.9,1.9,3–1,24638.0,Ermanno Feliciani,2023-2024,401
37.0,Sun,2024-05-19,12:30,Sassuolo,Cagliari,0.3,1.5,0–2,15548.0,Daniele Doveri,2023-2024,402
37.0,Sun,2024-05-19,15:00,Monza,Frosinone,1.0,2.0,0–1,12306.0,Michael Fabbri,2023-2024,403
37.0,Sun,2024-05-19,15:00,Udinese,Empoli,1.2,0.8,1–1,24686.0,Daniele Orsato,2023-2024,404
37.0,Sun,2024-05-19,18:00,Inter,Lazio,1.4,0.6,1–1,73148.0,Juan Sacchi,2023-2024,405
37.0,Sun,2024-05-19,20:45,Roma,Genoa,0.8,0.5,1–0,67334.0,Gianluca Manganiello,2023-2024,406
37.0,Mon,2024-05-20,18:30,Salernitana,Hellas Verona,0.6,2.1,1–2,15998.0,Marco Di Bello,2023-2024,407
37.0,Mon,2024-05-20,20:45,Bologna,Juventus,1.4,0.7,3–3,29603.0,Giovanni Ayroldi,2023-2024,408
38.0,Thu,2024-05-23,20:45,Cagliari,Fiorentina,1.9,2.0,2–3,16412.0,Alessandro Prontera,2023-2024,410
38.0,Fri,2024-05-24,20:45,Genoa,Bologna,1.5,1.0,2–0,32255.0,Alberto Santoro,2023-2024,411
38.0,Sat,2024-05-25,18:00,Juventus,Monza,0.9,0.6,2–0,15148.0,Maria Sole Ferrieri Caputi,2023-2024,412
38.0,Sat,2024-05-25,20:45,Milan,Salernitana,3.0,1.7,3–3,70831.0,Davide Di Marco,2023-2024,413
38.0,Sun,2024-05-26,18:00,Atalanta,Torino,2.6,1.1,3–0,14839.0,Simone Sozza,2023-2024,414
38.0,Sun,2024-05-26,18:00,Napoli,Lecce,1.5,0.5,0–0,41000.0,Federico Dionisi,2023-2024,415
38.0,Sun,2024-05-26,20:45,Lazio,Sassuolo,1.0,1.1,1–1,56000.0,Paride Tremolada,2023-2024,416
38.0,Sun,2024-05-26,20:45,Empoli,Roma,2.6,1.3,2–1,15896.0,Davide Massa,2023-2024,417
38.0,Sun,2024-05-26,20:45,Frosinone,Udinese,0.8,0.7,0–1,16190.0,Daniele Doveri,2023-2024,418
38.0,Sun,2024-05-26,20:45,Hellas Verona,Inter,1.7,2.4,2–2,22447.0,Luca Zufferli,2023-2024,419
29.0,Sun,2024-06-02,18:00,Atalanta,Fiorentina,1.7,1.2,2–3,14851.0,Daniele Orsato,2023-2024,421
