Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,Attendance,Referee,season,game_id
37.0,Sun,2021-05-16,18:30,Villarreal,Sevilla,1.2,1.6,4–0,4800.0,Guillermo Cuadra,2020-2021,408
37.0,Sun,2021-05-16,18:30,Valencia,Eibar,1.3,2.3,4–1,2689.0,Valentín Pizarro,2020-2021,410
38.0,Sat,2021-05-22,18:00,Elche,Athletic Club,1.0,0.5,2–0,3518.0,Carlos del Cerro,2020-2021,421
38.0,Sat,2021-05-22,18:00,Celta Vigo,Betis,1.3,2.3,2–3,1738.0,Jesús Gil,2020-2021,422
