Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,Attendance,Referee,season,game_id
22.0,Sat,2022-01-22,21:00,Atlético Madrid,Valencia,2.5,0.7,3–2,44999.0,Isidro Díaz de Mera,2021-2022,236
22.0,Sun,2022-01-23,14:00,Granada,Osasuna,0.7,2.1,0–2,12471.0,Santiago Jaime,2021-2022,237
22.0,Sun,2022-01-23,16:15,Real Madrid,Elche,3.4,0.6,2–2,39796.0,Ricardo de Burgos,2021-2022,238
22.0,Sun,2022-01-23,18:30,Real Sociedad,Getafe,0.8,0.3,0–0,27368.0,José Luis Munuera,2021-2022,239
22.0,Sun,2022-01-23,18:30,Rayo Vallecano,Athletic Club,2.0,0.4,0–1,9034.0,Adrián Cordero,2021-2022,240
22.0,Sun,2022-01-23,21:00,Alavés,Barcelona,0.6,1.5,0–1,14056.0,Jorge Figueroa,2021-2022,241
23.0,Fri,2022-02-04,21:00,Getafe,Levante,0.8,0.5,3–0,8475.0,Alejandro Muñíz,2021-2022,243
23.0,Sat,2022-02-05,14:00,Elche,Alavés,0.9,0.9,3–1,12923.0,Mario Melero,2021-2022,244
23.0,Sat,2022-02-05,16:15,Mallorca,Cádiz,2.3,0.8,2–1,12226.0,Carlos del Cerro,2021-2022,245
23.0,Sat,2022-02-05,18:30,Celta Vigo,Rayo Vallecano,0.7,0.8,2–0,12546.0,José Luis Munuera,2021-2022,246
23.0,Sat,2022-02-05,21:00,Osasuna,Sevilla,0.4,1.3,0–0,17635.0,Valentín Pizarro,2021-2022,247
23.0,Sun,2022-02-06,14:00,Valencia,Real Sociedad,1.1,0.4,0–0,31351.0,José Sánchez,2021-2022,248
23.0,Sun,2022-02-06,16:15,Barcelona,Atlético Madrid,1.0,1.3,4–2,74221.0,Jesús Gil,2021-2022,249
23.0,Sun,2022-02-06,18:30,Betis,Villarreal,0.6,0.9,0–2,44870.0,Pablo González,2021-2022,250
23.0,Sun,2022-02-06,21:00,Real Madrid,Granada,2.1,0.6,1–0,36665.0,Antonio Matéu Lahoz,2021-2022,251
23.0,Mon,2022-02-07,21:00,Athletic Club,Espanyol,0.8,0.6,2–1,30753.0,César Soto,2021-2022,252
24.0,Fri,2022-02-11,21:00,Sevilla,Elche,0.8,0.3,2–0,33411.0,Miguel Ángel Ortiz Arias,2021-2022,254
24.0,Sat,2022-02-12,14:00,Cádiz,Celta Vigo,0.7,1.0,0–0,15635.0,Antonio Matéu Lahoz,2021-2022,255
24.0,Sat,2022-02-12,16:15,Villarreal,Real Madrid,0.4,1.7,0–0,17894.0,José Sánchez,2021-2022,256
24.0,Sat,2022-02-12,18:30,Rayo Vallecano,Osasuna,0.9,1.6,0–3,8596.0,Jorge Figueroa,2021-2022,257
24.0,Sat,2022-02-12,21:00,Atlético Madrid,Getafe,2.5,2.1,4–3,49375.0,Ricardo de Burgos,2021-2022,258
24.0,Sun,2022-02-13,14:00,Alavés,Valencia,1.8,1.2,2–1,12845.0,Adrián Cordero,2021-2022,259
24.0,Sun,2022-02-13,16:15,Levante,Betis,1.7,2.2,2–4,16103.0,Santiago Jaime,2021-2022,260
24.0,Sun,2022-02-13,18:30,Real Sociedad,Granada,2.9,1.2,2–0,29847.0,Hsu Jason,2021-2022,261
24.0,Sun,2022-02-13,21:00,Espanyol,Barcelona,1.1,1.5,2–2,25049.0,Alejandro Hernández,2021-2022,262
24.0,Mon,2022-02-14,21:00,Mallorca,Athletic Club,1.9,1.6,3–2,12904.0,Isidro Díaz de Mera,2021-2022,263
21.0,Wed,2022-02-16,19:00,Atlético Madrid,Levante,1.3,0.6,0–1,43456.0,José Luis Munuera,2021-2022,265
25.0,Fri,2022-02-18,21:00,Elche,Rayo Vallecano,2.5,0.7,2–1,14742.0,Alejandro Muñíz,2021-2022,267
25.0,Sat,2022-02-19,14:00,Granada,Villarreal,2.3,4.9,1–4,13389.0,Jesús Gil,2021-2022,268
25.0,Sat,2022-02-19,16:15,Osasuna,Atlético Madrid,0.6,1.1,0–3,20040.0,Mario Melero,2021-2022,269
25.0,Sat,2022-02-19,18:30,Cádiz,Getafe,0.5,0.9,1–1,15948.0,Hsu Jason,2021-2022,270
25.0,Sat,2022-02-19,21:00,Real Madrid,Alavés,2.9,0.6,3–0,42180.0,José Luis Munuera,2021-2022,271
25.0,Sun,2022-02-20,14:00,Espanyol,Sevilla,1.5,0.5,1–1,24897.0,Pablo González,2021-2022,272
25.0,Sun,2022-02-20,16:15,Valencia,Barcelona,0.8,2.0,1–4,38315.0,Carlos del Cerro,2021-2022,273
25.0,Sun,2022-02-20,18:30,Betis,Mallorca,1.5,0.4,2–1,48652.0,César Soto,2021-2022,274
25.0,Sun,2022-02-20,21:00,Athletic Club,Real Sociedad,2.8,0.4,4–0,40698.0,Juan Martínez,2021-2022,275
25.0,Mon,2022-02-21,21:00,Celta Vigo,Levante,1.2,1.7,1–1,9776.0,Valentín Pizarro,2021-2022,276
26.0,Fri,2022-02-25,21:00,Levante,Elche,2.1,0.6,3–0,14237.0,Pablo González,2021-2022,278
26.0,Sat,2022-02-26,14:00,Mallorca,Valencia,1.8,0.6,0–1,14417.0,Jorge Figueroa,2021-2022,279
26.0,Sat,2022-02-26,16:15,Getafe,Alavés,1.1,1.0,2–2,7720.0,Santiago Jaime,2021-2022,280
26.0,Sat,2022-02-26,18:30,Rayo Vallecano,Real Madrid,0.9,2.1,0–1,9952.0,Isidro Díaz de Mera,2021-2022,281
26.0,Sat,2022-02-26,21:00,Atlético Madrid,Celta Vigo,0.6,0.8,2–0,48009.0,Alejandro Hernández,2021-2022,282
26.0,Sun,2022-02-27,14:00,Villarreal,Espanyol,4.4,1.1,5–1,15600.0,Ricardo de Burgos,2021-2022,283
26.0,Sun,2022-02-27,16:15,Sevilla,Betis,1.4,0.7,2–1,37250.0,Carlos del Cerro,2021-2022,284
26.0,Sun,2022-02-27,18:30,Real Sociedad,Osasuna,1.0,0.4,1–0,30145.0,Antonio Matéu Lahoz,2021-2022,285
26.0,Sun,2022-02-27,21:00,Barcelona,Athletic Club,3.1,0.3,4–0,69770.0,Guillermo Cuadra,2021-2022,286
26.0,Mon,2022-02-28,21:00,Granada,Cádiz,0.2,0.7,0–0,14785.0,José Sánchez,2021-2022,287
21.0,Wed,2022-03-02,21:00,Mallorca,Real Sociedad,0.5,1.6,0–2,11550.0,Mario Melero,2021-2022,289
27.0,Fri,2022-03-04,21:00,Alavés,Sevilla,1.4,1.2,0–0,13121.0,Hsu Jason,2021-2022,291
27.0,Sat,2022-03-05,14:00,Osasuna,Villarreal,0.8,0.5,1–0,16659.0,José Luis Munuera,2021-2022,292
27.0,Sat,2022-03-05,16:15,Espanyol,Getafe,0.1,0.4,2–0,18519.0,Adrián Cordero,2021-2022,293
27.0,Sat,2022-03-05,18:30,Valencia,Granada,1.6,0.4,3–1,31227.0,Valentín Pizarro,2021-2022,294
27.0,Sat,2022-03-05,21:00,Real Madrid,Real Sociedad,2.0,0.8,4–1,52410.0,Jesús Gil,2021-2022,295
27.0,Sun,2022-03-06,14:00,Cádiz,Rayo Vallecano,1.1,1.1,2–0,15677.0,César Soto,2021-2022,296
27.0,Sun,2022-03-06,16:15,Elche,Barcelona,1.1,4.1,1–2,30146.0,Alejandro Hernández,2021-2022,297
27.0,Sun,2022-03-06,18:30,Celta Vigo,Mallorca,2.7,1.5,4–3,11320.0,Miguel Ángel Ortiz Arias,2021-2022,298
27.0,Sun,2022-03-06,21:00,Betis,Atlético Madrid,1.0,2.8,1–3,44383.0,Guillermo Cuadra,2021-2022,299
27.0,Mon,2022-03-07,21:00,Athletic Club,Levante,3.1,0.5,3–1,29485.0,Alejandro Muñíz,2021-2022,300
28.0,Fri,2022-03-11,21:00,Atlético Madrid,Cádiz,0.3,0.8,2–1,50573.0,Pablo González,2021-2022,302
28.0,Sat,2022-03-12,14:00,Levante,Espanyol,1.1,0.4,1–1,13407.0,Isidro Díaz de Mera,2021-2022,303
28.0,Sat,2022-03-12,16:15,Granada,Elche,1.4,1.2,0–1,15345.0,Carlos del Cerro,2021-2022,304
28.0,Sat,2022-03-12,18:30,Villarreal,Celta Vigo,1.3,0.8,1–0,14929.0,Santiago Jaime,2021-2022,305
28.0,Sat,2022-03-12,21:00,Getafe,Valencia,0.9,0.2,0–0,10349.0,Guillermo Cuadra,2021-2022,306
28.0,Sun,2022-03-13,14:00,Rayo Vallecano,Sevilla,0.4,0.3,1–1,9073.0,Juan Martínez,2021-2022,307
28.0,Sun,2022-03-13,16:15,Betis,Athletic Club,0.7,0.5,1–0,48876.0,Antonio Matéu Lahoz,2021-2022,308
28.0,Sun,2022-03-13,18:30,Real Sociedad,Alavés,2.2,0.8,1–0,31573.0,Jorge Figueroa,2021-2022,309
28.0,Sun,2022-03-13,21:00,Barcelona,Osasuna,3.6,0.2,4–0,54507.0,Ricardo de Burgos,2021-2022,310
28.0,Mon,2022-03-14,21:00,Mallorca,Real Madrid,1.4,1.8,0–3,17191.0,José Sánchez,2021-2022,311
29.0,Fri,2022-03-18,21:00,Athletic Club,Getafe,2.0,0.4,1–1,37367.0,Jesús Gil,2021-2022,313
29.0,Sat,2022-03-19,14:00,Alavés,Granada,1.7,2.1,2–3,16209.0,Guillermo Cuadra,2021-2022,314
29.0,Sat,2022-03-19,16:15,Elche,Valencia,0.6,0.9,0–1,15780.0,Miguel Ángel Ortiz Arias,2021-2022,315
29.0,Sat,2022-03-19,18:30,Osasuna,Levante,2.3,1.0,3–1,19429.0,Hsu Jason,2021-2022,316
29.0,Sat,2022-03-19,21:00,Rayo Vallecano,Atlético Madrid,1.4,1.4,0–1,10349.0,José Luis Munuera,2021-2022,317
29.0,Sun,2022-03-20,14:00,Espanyol,Mallorca,1.3,0.5,1–0,17578.0,Alejandro Muñíz,2021-2022,318
29.0,Sun,2022-03-20,16:15,Cádiz,Villarreal,1.7,0.2,1–0,13325.0,Alejandro Hernández,2021-2022,319
29.0,Sun,2022-03-20,16:15,Celta Vigo,Betis,0.9,0.5,0–0,13149.0,Ricardo de Burgos,2021-2022,320
29.0,Sun,2022-03-20,18:30,Sevilla,Real Sociedad,0.3,1.1,0–0,24861.0,César Soto,2021-2022,321
29.0,Sun,2022-03-20,21:00,Real Madrid,Barcelona,0.8,3.4,0–4,60017.0,Juan Martínez,2021-2022,322
30.0,Sat,2022-04-02,14:00,Getafe,Mallorca,1.7,0.4,1–0,8946.0,Antonio Matéu Lahoz,2021-2022,324
30.0,Sat,2022-04-02,16:15,Levante,Villarreal,2.0,1.2,2–0,14908.0,Adrián Cordero,2021-2022,325
30.0,Sat,2022-04-02,18:30,Celta Vigo,Real Madrid,1.6,2.9,1–2,15714.0,Pablo González,2021-2022,326
30.0,Sat,2022-04-02,21:00,Atlético Madrid,Alavés,3.0,0.5,4–1,51467.0,Mario Melero,2021-2022,327
30.0,Sun,2022-04-03,14:00,Athletic Club,Elche,1.9,0.5,2–1,34572.0,Jorge Figueroa,2021-2022,328
30.0,Sun,2022-04-03,16:15,Betis,Osasuna,4.4,0.4,4–1,49103.0,Valentín Pizarro,2021-2022,329
30.0,Sun,2022-04-03,18:30,Granada,Rayo Vallecano,2.1,0.8,2–2,15823.0,Alejandro Hernández,2021-2022,330
30.0,Sun,2022-04-03,18:30,Valencia,Cádiz,0.2,0.1,0–0,32949.0,Isidro Díaz de Mera,2021-2022,331
30.0,Sun,2022-04-03,21:00,Barcelona,Sevilla,1.9,0.6,1–0,76112.0,José Sánchez,2021-2022,332
30.0,Mon,2022-04-04,21:00,Real Sociedad,Espanyol,2.2,0.4,1–0,20869.0,Santiago Jaime,2021-2022,333
31.0,Fri,2022-04-08,21:00,Sevilla,Granada,2.9,0.9,4–2,33504.0,Miguel Ángel Ortiz Arias,2021-2022,335
31.0,Sat,2022-04-09,14:00,Cádiz,Betis,1.3,1.3,1–2,18063.0,Jesús Gil,2021-2022,336
31.0,Sat,2022-04-09,16:15,Mallorca,Atlético Madrid,1.1,0.5,1–0,15437.0,Juan Martínez,2021-2022,337
31.0,Sat,2022-04-09,18:30,Villarreal,Athletic Club,1.3,1.8,1–1,16603.0,Carlos del Cerro,2021-2022,338
31.0,Sat,2022-04-09,21:00,Real Madrid,Getafe,1.6,0.4,2–0,50740.0,César Soto,2021-2022,339
31.0,Sun,2022-04-10,14:00,Osasuna,Alavés,2.1,0.5,1–0,19220.0,Alejandro Muñíz,2021-2022,340
31.0,Sun,2022-04-10,16:15,Espanyol,Celta Vigo,1.3,0.8,1–0,18471.0,Hsu Jason,2021-2022,341
31.0,Sun,2022-04-10,18:30,Elche,Real Sociedad,0.6,1.7,1–2,17011.0,Guillermo Cuadra,2021-2022,342
31.0,Sun,2022-04-10,21:00,Levante,Barcelona,3.4,1.2,2–3,20785.0,José Luis Munuera,2021-2022,343
31.0,Mon,2022-04-11,21:00,Rayo Vallecano,Valencia,0.6,0.5,1–1,9302.0,Ricardo de Burgos,2021-2022,344
32.0,Fri,2022-04-15,21:00,Real Sociedad,Betis,0.9,0.5,0–0,28893.0,Isidro Díaz de Mera,2021-2022,346
32.0,Sat,2022-04-16,14:00,Elche,Mallorca,1.6,1.5,3–0,20257.0,José Sánchez,2021-2022,347
32.0,Sat,2022-04-16,16:15,Alavés,Rayo Vallecano,0.5,1.0,1–0,10165.0,Juan Martínez,2021-2022,348
32.0,Sat,2022-04-16,18:30,Valencia,Osasuna,1.3,1.1,1–2,30148.0,Mario Melero,2021-2022,349
32.0,Sat,2022-04-16,21:00,Getafe,Villarreal,0.9,2.7,1–2,9657.0,Pablo González,2021-2022,350
32.0,Sun,2022-04-17,14:00,Granada,Levante,1.0,3.9,1–4,15323.0,Valentín Pizarro,2021-2022,351
32.0,Sun,2022-04-17,16:15,Atlético Madrid,Espanyol,1.2,0.7,2–1,54011.0,Jorge Figueroa,2021-2022,352
32.0,Sun,2022-04-17,18:30,Athletic Club,Celta Vigo,0.5,0.4,0–2,35541.0,Alejandro Hernández,2021-2022,353
32.0,Sun,2022-04-17,21:00,Sevilla,Real Madrid,0.9,1.2,2–3,40629.0,Guillermo Cuadra,2021-2022,354
32.0,Mon,2022-04-18,21:00,Barcelona,Cádiz,1.2,1.7,0–1,57495.0,Santiago Jaime,2021-2022,355
33.0,Tue,2022-04-19,19:00,Mallorca,Alavés,0.8,0.6,2–1,15264.0,César Soto,2021-2022,357
33.0,Tue,2022-04-19,21:00,Betis,Elche,1.2,0.6,0–1,43257.0,Hsu Jason,2021-2022,358
33.0,Tue,2022-04-19,21:30,Villarreal,Valencia,2.4,0.3,2–0,13570.0,José Luis Munuera,2021-2022,359
33.0,Wed,2022-04-20,19:00,Atlético Madrid,Granada,1.1,0.2,0–0,43517.0,Jesús Gil,2021-2022,360
33.0,Wed,2022-04-20,20:00,Celta Vigo,Getafe,0.4,1.1,0–2,9934.0,Santiago Jaime,2021-2022,361
33.0,Wed,2022-04-20,21:30,Osasuna,Real Madrid,1.1,4.5,1–3,21360.0,Ricardo de Burgos,2021-2022,362
33.0,Thu,2022-04-21,19:00,Levante,Sevilla,2.7,1.8,2–3,18107.0,Isidro Díaz de Mera,2021-2022,363
33.0,Thu,2022-04-21,19:00,Espanyol,Rayo Vallecano,0.4,0.6,0–1,11873.0,Antonio Matéu Lahoz,2021-2022,364
33.0,Thu,2022-04-21,20:00,Cádiz,Athletic Club,3.1,1.6,2–3,17360.0,Valentín Pizarro,2021-2022,365
33.0,Thu,2022-04-21,21:30,Real Sociedad,Barcelona,0.8,1.1,0–1,35128.0,Carlos del Cerro,2021-2022,366
21.0,Sun,2022-04-24,21:00,Barcelona,Rayo Vallecano,1.7,0.3,0–1,57023.0,Isidro Díaz de Mera,2021-2022,368
34.0,Fri,2022-04-29,21:00,Sevilla,Cádiz,0.7,0.9,1–1,37113.0,José Sánchez,2021-2022,370
34.0,Sat,2022-04-30,14:00,Alavés,Villarreal,2.4,1.3,2–1,12579.0,Miguel Ángel Ortiz Arias,2021-2022,371
34.0,Sat,2022-04-30,16:15,Real Madrid,Espanyol,1.8,1.3,4–0,58686.0,José Luis Munuera,2021-2022,372
34.0,Sat,2022-04-30,18:30,Valencia,Levante,0.5,1.3,1–1,35099.0,Jorge Figueroa,2021-2022,373
34.0,Sat,2022-04-30,21:00,Athletic Club,Atlético Madrid,1.3,0.7,2–0,43398.0,Antonio Matéu Lahoz,2021-2022,374
34.0,Sun,2022-05-01,14:00,Elche,Osasuna,0.6,1.1,1–1,16305.0,Carlos del Cerro,2021-2022,375
34.0,Sun,2022-05-01,16:15,Granada,Celta Vigo,0.7,1.1,1–1,15036.0,Juan Martínez,2021-2022,376
34.0,Sun,2022-05-01,18:30,Rayo Vallecano,Real Sociedad,1.4,0.7,1–1,9395.0,Alejandro Muñíz,2021-2022,377
34.0,Sun,2022-05-01,21:00,Barcelona,Mallorca,1.2,1.0,2–1,62789.0,Pablo González,2021-2022,378
34.0,Mon,2022-05-02,21:00,Getafe,Betis,0.7,0.2,0–0,9916.0,Adrián Cordero,2021-2022,379
35.0,Fri,2022-05-06,21:00,Levante,Real Sociedad,2.1,2.1,2–1,17278.0,Hsu Jason,2021-2022,381
35.0,Sat,2022-05-07,14:00,Mallorca,Granada,1.4,1.6,2–6,18466.0,Ricardo de Burgos,2021-2022,382
35.0,Sat,2022-05-07,16:15,Athletic Club,Valencia,1.3,0.1,0–0,41091.0,Isidro Díaz de Mera,2021-2022,383
35.0,Sat,2022-05-07,18:30,Cádiz,Elche,1.8,0.1,3–0,17615.0,Alejandro Hernández,2021-2022,384
35.0,Sat,2022-05-07,18:30,Celta Vigo,Alavés,1.9,0.5,4–0,10567.0,Guillermo Cuadra,2021-2022,385
35.0,Sat,2022-05-07,21:00,Betis,Barcelona,0.7,1.2,1–2,46132.0,Antonio Matéu Lahoz,2021-2022,386
35.0,Sun,2022-05-08,14:00,Getafe,Rayo Vallecano,0.6,0.7,0–0,10125.0,Mario Melero,2021-2022,387
35.0,Sun,2022-05-08,16:15,Villarreal,Sevilla,2.2,0.8,1–1,17461.0,Jesús Gil,2021-2022,388
35.0,Sun,2022-05-08,18:30,Espanyol,Osasuna,0.6,0.6,1–1,18903.0,Santiago Jaime,2021-2022,389
35.0,Sun,2022-05-08,21:00,Atlético Madrid,Real Madrid,2.3,1.1,1–0,63874.0,César Soto,2021-2022,390
36.0,Tue,2022-05-10,19:00,Valencia,Betis,1.2,1.6,0–3,28091.0,Carlos del Cerro,2021-2022,392
36.0,Tue,2022-05-10,20:00,Granada,Athletic Club,0.9,0.3,1–0,16638.0,José Sánchez,2021-2022,393
36.0,Tue,2022-05-10,21:30,Barcelona,Celta Vigo,1.1,0.7,3–1,55899.0,Miguel Ángel Ortiz Arias,2021-2022,394
36.0,Wed,2022-05-11,19:00,Osasuna,Getafe,0.6,0.3,1–1,17850.0,Alejandro Muñíz,2021-2022,395
36.0,Wed,2022-05-11,19:00,Alavés,Espanyol,2.6,0.9,2–1,12729.0,Valentín Pizarro,2021-2022,396
36.0,Wed,2022-05-11,20:30,Sevilla,Mallorca,1.5,0.6,0–0,33242.0,Alejandro Hernández,2021-2022,397
36.0,Wed,2022-05-11,21:30,Elche,Atlético Madrid,0.2,1.9,0–2,21266.0,Pablo González,2021-2022,398
36.0,Thu,2022-05-12,19:00,Real Sociedad,Cádiz,3.0,0.7,3–0,29014.0,Juan Martínez,2021-2022,399
36.0,Thu,2022-05-12,20:00,Rayo Vallecano,Villarreal,1.8,2.4,1–5,7945.0,Isidro Díaz de Mera,2021-2022,400
36.0,Thu,2022-05-12,21:30,Real Madrid,Levante,3.5,1.0,6–0,38421.0,Adrián Cordero,2021-2022,401
37.0,Sat,2022-05-14,18:30,Espanyol,Valencia,0.7,1.6,1–1,14990.0,Alejandro Muñíz,2021-2022,403
37.0,Sun,2022-05-15,19:30,Levante,Alavés,1.9,0.5,3–1,12438.0,Guillermo Cuadra,2021-2022,404
37.0,Sun,2022-05-15,19:30,Villarreal,Real Sociedad,0.7,2.1,1–2,16689.0,Pablo González,2021-2022,405
37.0,Sun,2022-05-15,19:30,Getafe,Barcelona,0.3,0.2,0–0,13072.0,Jesús Gil,2021-2022,406
37.0,Sun,2022-05-15,19:30,Athletic Club,Osasuna,1.1,0.9,2–0,37869.0,Jorge Figueroa,2021-2022,407
37.0,Sun,2022-05-15,19:30,Atlético Madrid,Sevilla,1.2,0.7,1–1,58138.0,José Sánchez,2021-2022,408
37.0,Sun,2022-05-15,19:30,Betis,Granada,2.3,1.1,2–0,45016.0,Ricardo de Burgos,2021-2022,409
37.0,Sun,2022-05-15,19:30,Celta Vigo,Elche,2.1,0.5,1–0,10773.0,Mario Melero,2021-2022,410
37.0,Sun,2022-05-15,19:30,Mallorca,Rayo Vallecano,0.8,1.2,2–1,17930.0,José Luis Munuera,2021-2022,411
37.0,Sun,2022-05-15,19:30,Cádiz,Real Madrid,2.7,1.6,1–1,19643.0,Antonio Matéu Lahoz,2021-2022,412
38.0,Fri,2022-05-20,21:00,Real Madrid,Betis,1.2,0.9,0–0,52232.0,Santiago Jaime,2021-2022,414
38.0,Fri,2022-05-20,21:00,Rayo Vallecano,Levante,2.5,2.5,2–4,8446.0,Mario Melero,2021-2022,415
38.0,Sat,2022-05-21,17:30,Valencia,Celta Vigo,1.5,0.9,2–0,16189.0,Adrián Cordero,2021-2022,416
38.0,Sun,2022-05-22,17:30,Elche,Getafe,2.7,1.3,3–1,17336.0,Guillermo Cuadra,2021-2022,417
38.0,Sun,2022-05-22,20:00,Osasuna,Mallorca,0.8,1.2,0–2,18717.0,César Soto,2021-2022,418
38.0,Sun,2022-05-22,20:00,Granada,Espanyol,1.7,0.3,0–0,17951.0,Alejandro Hernández,2021-2022,419
38.0,Sun,2022-05-22,20:00,Alavés,Cádiz,0.4,1.8,0–1,11138.0,José Sánchez,2021-2022,420
38.0,Sun,2022-05-22,22:00,Barcelona,Villarreal,0.6,0.8,0–2,54850.0,José Luis Munuera,2021-2022,421
38.0,Sun,2022-05-22,22:00,Sevilla,Athletic Club,1.2,0.7,1–0,31305.0,Carlos del Cerro,2021-2022,422
38.0,Sun,2022-05-22,22:00,Real Sociedad,Atlético Madrid,2.5,0.7,1–2,23586.0,Jesús Gil,2021-2022,423
