Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,Attendance,Referee,season,game_id
10.0,Sat,2019-10-19,20:00,Reims,Montpellier,0.9,0.9,1–0,12187.0,Florent Batta,2019-2020,103
10.0,Sat,2019-10-19,20:00,Nîmes,Amiens,0.5,1.2,1–1,12189.0,Jeremy Stinat,2019-2020,104
10.0,Sat,2019-10-19,20:00,Angers,Brest,1.7,0.3,0–1,10369.0,Eric Wattellier,2019-2020,105
10.0,Sun,2019-10-20,15:00,Bordeaux,Saint-Étienne,1.0,0.9,0–1,25952.0,Ruddy Buquet,2019-2020,106
10.0,Sun,2019-10-20,17:00,Monaco,Rennes,1.4,1.5,3–2,6763.0,Jérôme Brisard,2019-2020,107
10.0,Sun,2019-10-20,21:00,Marseille,Strasbourg,1.6,0.5,2–0,50203.0,Hakim Ben El Hadj Salem,2019-2020,108
11.0,Fri,2019-10-25,20:45,Nantes,Monaco,1.7,0.9,0–1,30656.0,Thomas Léonard,2019-2020,110
11.0,Sat,2019-10-26,17:30,Lille,Bordeaux,1.8,0.3,3–0,35925.0,Willy Delajod,2019-2020,111
11.0,Sat,2019-10-26,20:00,Lyon,Metz,1.9,0.8,2–0,48889.0,Johan Hamel,2019-2020,112
11.0,Sat,2019-10-26,20:00,Strasbourg,Nice,2.1,0.8,1–0,25007.0,Mikael Lesage,2019-2020,113
11.0,Sat,2019-10-26,20:00,Reims,Nîmes,0.6,0.7,0–0,12329.0,Clément Turpin,2019-2020,114
11.0,Sat,2019-10-26,20:00,Brest,Dijon,1.9,1.2,2–0,14232.0,Jérémie Pignard,2019-2020,115
11.0,Sat,2019-10-26,20:00,Montpellier,Angers,1.2,1.0,0–0,12678.0,Benoît Millot,2019-2020,116
11.0,Sun,2019-10-27,15:00,Rennes,Toulouse,2.1,1.2,3–2,22918.0,Antony Gautier,2019-2020,117
11.0,Sun,2019-10-27,17:00,Saint-Étienne,Amiens,0.8,2.2,2–2,18877.0,Amaury Delerue,2019-2020,118
11.0,Sun,2019-10-27,21:00,Paris S-G,Marseille,3.0,0.6,4–0,47926.0,Benoît Bastien,2019-2020,119
12.0,Fri,2019-11-01,20:45,Dijon,Paris S-G,1.0,3.2,2–1,14859.0,Ruddy Buquet,2019-2020,121
12.0,Sat,2019-11-02,17:30,Marseille,Lille,0.7,0.4,2–1,53321.0,Hakim Ben El Hadj Salem,2019-2020,122
12.0,Sat,2019-11-02,20:00,Toulouse,Lyon,1.3,1.8,2–3,16225.0,Karim Abed,2019-2020,123
12.0,Sat,2019-11-02,20:00,Amiens,Brest,1.4,0.9,1–0,12246.0,Franck Schneider,2019-2020,124
12.0,Sat,2019-11-02,20:00,Metz,Montpellier,1.9,1.0,2–2,14644.0,Stéphanie Frappart,2019-2020,125
12.0,Sat,2019-11-02,20:00,Angers,Strasbourg,1.2,1.2,1–0,9681.0,Florent Batta,2019-2020,126
12.0,Sun,2019-11-03,15:00,Bordeaux,Nantes,1.0,0.7,2–0,19545.0,François Letexier,2019-2020,127
12.0,Sun,2019-11-03,17:00,Nice,Reims,1.0,0.8,2–0,15468.0,Jeremy Stinat,2019-2020,128
12.0,Sun,2019-11-03,21:00,Saint-Étienne,Monaco,1.7,1.0,1–0,15685.0,Jérôme Brisard,2019-2020,129
13.0,Fri,2019-11-08,20:45,Nice,Bordeaux,1.5,1.7,1–1,16173.0,Johan Hamel,2019-2020,131
13.0,Sat,2019-11-09,17:30,Brest,Paris S-G,1.1,2.4,1–2,15144.0,Mikael Lesage,2019-2020,132
13.0,Sat,2019-11-09,20:00,Monaco,Dijon,2.0,1.2,1–0,5223.0,Eric Wattellier,2019-2020,133
13.0,Sat,2019-11-09,20:00,Reims,Angers,0.5,1.0,0–0,10876.0,Hakim Ben El Hadj Salem,2019-2020,134
13.0,Sat,2019-11-09,20:00,Lille,Metz,1.4,0.1,0–0,33425.0,Florent Batta,2019-2020,135
13.0,Sat,2019-11-09,20:00,Strasbourg,Nîmes,3.5,0.5,4–1,24745.0,Ruddy Buquet,2019-2020,136
13.0,Sun,2019-11-10,15:00,Rennes,Amiens,3.4,0.8,3–1,20677.0,Benoît Bastien,2019-2020,137
13.0,Sun,2019-11-10,17:00,Nantes,Saint-Étienne,0.9,0.9,2–3,34191.0,Clément Turpin,2019-2020,138
13.0,Sun,2019-11-10,17:00,Montpellier,Toulouse,1.0,0.3,3–0,12734.0,Thomas Léonard,2019-2020,139
13.0,Sun,2019-11-10,21:00,Marseille,Lyon,1.2,1.1,2–1,65421.0,Antony Gautier,2019-2020,140
14.0,Fri,2019-11-22,20:45,Paris S-G,Lille,2.6,1.0,2–0,47476.0,Willy Delajod,2019-2020,142
14.0,Sat,2019-11-23,17:30,Lyon,Nice,1.3,1.7,2–1,49401.0,Amaury Delerue,2019-2020,143
14.0,Sat,2019-11-23,20:00,Metz,Reims,1.1,1.8,1–1,14445.0,Antony Gautier,2019-2020,144
14.0,Sat,2019-11-23,20:00,Angers,Nîmes,1.1,0.6,1–0,8714.0,Thomas Léonard,2019-2020,145
14.0,Sat,2019-11-23,20:00,Amiens,Strasbourg,0.3,2.0,0–4,10358.0,Alain Bieri,2019-2020,146
14.0,Sat,2019-11-23,20:00,Brest,Nantes,1.0,1.5,1–1,14232.0,Ruddy Buquet,2019-2020,147
14.0,Sat,2019-11-23,20:00,Dijon,Rennes,1.3,0.9,2–1,12084.0,Jérôme Brisard,2019-2020,148
14.0,Sun,2019-11-24,15:00,Bordeaux,Monaco,1.6,1.7,2–1,34554.0,Benoît Millot,2019-2020,149
14.0,Sun,2019-11-24,17:00,Saint-Étienne,Montpellier,0.5,1.0,0–0,24336.0,Franck Schneider,2019-2020,150
14.0,Sun,2019-11-24,21:00,Toulouse,Marseille,0.9,1.6,0–2,23002.0,François Letexier,2019-2020,151
15.0,Fri,2019-11-29,20:45,Marseille,Brest,5.0,0.7,2–1,50014.0,Johan Hamel,2019-2020,153
15.0,Sat,2019-11-30,17:30,Strasbourg,Lyon,0.5,0.7,1–2,25455.0,Mikael Lesage,2019-2020,154
15.0,Sat,2019-11-30,20:00,Nice,Angers,1.2,0.6,3–1,15814.0,Antony Gautier,2019-2020,155
15.0,Sat,2019-11-30,20:00,Montpellier,Amiens,1.5,1.0,4–2,11744.0,Jérémie Pignard,2019-2020,156
15.0,Sat,2019-11-30,20:00,Lille,Dijon,1.7,0.8,1–0,40074.0,Jeremy Stinat,2019-2020,157
15.0,Sat,2019-11-30,20:00,Nîmes,Metz,0.7,0.8,1–1,12180.0,Hakim Ben El Hadj Salem,2019-2020,158
15.0,Sat,2019-11-30,20:00,Reims,Bordeaux,1.4,0.3,1–1,12949.0,Jérôme Brisard,2019-2020,159
15.0,Sun,2019-12-01,15:00,Nantes,Toulouse,2.8,1.1,2–1,13751.0,Florent Batta,2019-2020,160
15.0,Sun,2019-12-01,17:00,Rennes,Saint-Étienne,1.4,0.5,2–1,26738.0,Eric Wattellier,2019-2020,161
16.0,Tue,2019-12-03,19:00,Brest,Strasbourg,2.0,0.8,5–0,12437.0,Jérôme Brisard,2019-2020,163
16.0,Tue,2019-12-03,19:00,Angers,Marseille,0.7,1.8,0–2,12455.0,Franck Schneider,2019-2020,164
16.0,Tue,2019-12-03,19:00,Bordeaux,Nîmes,2.1,0.3,6–0,12419.0,Clément Turpin,2019-2020,165
16.0,Tue,2019-12-03,21:05,Lyon,Lille,0.8,0.9,0–1,42535.0,Ruddy Buquet,2019-2020,166
16.0,Wed,2019-12-04,19:00,Saint-Étienne,Nice,2.7,1.2,4–1,20138.0,Thomas Léonard,2019-2020,167
16.0,Wed,2019-12-04,19:00,Dijon,Montpellier,1.5,1.1,2–2,11926.0,François Letexier,2019-2020,168
16.0,Wed,2019-12-04,19:00,Metz,Rennes,0.9,1.1,0–1,14214.0,Karim Abed,2019-2020,169
16.0,Wed,2019-12-04,19:00,Toulouse,Monaco,1.8,4.3,1–2,13030.0,Willy Delajod,2019-2020,170
16.0,Wed,2019-12-04,21:05,Paris S-G,Nantes,1.9,0.6,2–0,47485.0,Amaury Delerue,2019-2020,171
17.0,Fri,2019-12-06,19:00,Lille,Brest,2.6,0.3,1–0,32682.0,Eric Wattellier,2019-2020,173
17.0,Fri,2019-12-06,20:45,Nîmes,Lyon,0.2,3.2,0–4,12801.0,Olivier Thual,2019-2020,174
17.0,Sat,2019-12-07,17:30,Montpellier,Paris S-G,0.4,1.2,1–3,20197.0,Antony Gautier,2019-2020,175
17.0,Sat,2019-12-07,20:00,Strasbourg,Toulouse,2.3,1.7,4–2,23634.0,Johan Hamel,2019-2020,176
17.0,Sat,2019-12-07,20:00,Monaco,Amiens,2.4,0.4,3–0,4203.0,Jeremy Stinat,2019-2020,177
17.0,Sat,2019-12-07,20:00,Nice,Metz,1.6,1.7,4–1,14967.0,Jérémie Pignard,2019-2020,178
17.0,Sat,2019-12-07,20:00,Rennes,Angers,1.2,0.8,2–1,25656.0,Amaury Delerue,2019-2020,179
17.0,Sun,2019-12-08,15:00,Reims,Saint-Étienne,1.2,0.6,3–1,14512.0,Stéphanie Frappart,2019-2020,180
17.0,Sun,2019-12-08,17:00,Nantes,Dijon,1.2,0.5,1–0,16001.0,Hakim Ben El Hadj Salem,2019-2020,181
17.0,Sun,2019-12-08,21:00,Marseille,Bordeaux,1.9,0.1,3–1,52079.0,Mikael Lesage,2019-2020,182
18.0,Fri,2019-12-13,20:45,Lille,Montpellier,2.0,1.3,2–1,30170.0,Jérôme Brisard,2019-2020,184
18.0,Sat,2019-12-14,17:30,Metz,Marseille,1.1,1.8,1–1,20586.0,Willy Delajod,2019-2020,185
18.0,Sat,2019-12-14,20:00,Angers,Monaco,1.1,0.4,0–0,9959.0,Hakim Ben El Hadj Salem,2019-2020,186
18.0,Sat,2019-12-14,20:00,Brest,Nice,2.0,1.2,0–0,13042.0,Franck Schneider,2019-2020,187
18.0,Sat,2019-12-14,20:00,Toulouse,Reims,0.8,1.3,0–1,12577.0,Clément Turpin,2019-2020,188
18.0,Sat,2019-12-14,20:00,Nîmes,Nantes,0.8,1.4,0–1,12098.0,Karim Abed,2019-2020,189
18.0,Sat,2019-12-14,20:00,Amiens,Dijon,0.4,1.0,1–1,10530.0,Thomas Léonard,2019-2020,190
18.0,Sun,2019-12-15,15:00,Bordeaux,Strasbourg,1.4,0.6,0–1,18710.0,Florent Batta,2019-2020,191
18.0,Sun,2019-12-15,17:00,Lyon,Rennes,0.6,2.1,0–1,45010.0,Benoît Bastien,2019-2020,192
18.0,Sun,2019-12-15,21:00,Saint-Étienne,Paris S-G,1.1,4.3,0–4,36391.0,Ruddy Buquet,2019-2020,193
19.0,Sat,2019-12-21,20:45,Montpellier,Brest,2.1,0.9,4–0,12975.0,Jeremy Stinat,2019-2020,195
19.0,Sat,2019-12-21,20:45,Strasbourg,Saint-Étienne,0.6,1.6,2–1,25471.0,Olivier Thual,2019-2020,196
19.0,Sat,2019-12-21,20:45,Monaco,Lille,3.4,0.8,5–1,5388.0,Mikael Lesage,2019-2020,197
19.0,Sat,2019-12-21,20:45,Dijon,Metz,1.2,1.1,2–2,12309.0,Johan Hamel,2019-2020,198
19.0,Sat,2019-12-21,20:45,Nantes,Angers,0.4,1.3,1–2,29807.0,Jérémie Pignard,2019-2020,199
19.0,Sat,2019-12-21,20:45,Paris S-G,Amiens,4.6,0.6,4–1,47693.0,Eric Wattellier,2019-2020,200
19.0,Sat,2019-12-21,20:45,Reims,Lyon,1.5,1.5,1–1,17257.0,Amaury Delerue,2019-2020,201
19.0,Sat,2019-12-21,20:45,Rennes,Bordeaux,0.9,0.7,1–0,26403.0,Thomas Léonard,2019-2020,202
19.0,Sat,2019-12-21,20:45,Marseille,Nîmes,2.0,1.0,3–1,59043.0,François Letexier,2019-2020,203
19.0,Sat,2019-12-21,20:45,Nice,Toulouse,1.6,0.5,3–0,17945.0,Stéphanie Frappart,2019-2020,204
20.0,Fri,2020-01-10,20:45,Rennes,Marseille,0.6,0.7,0–1,28896.0,Benoît Millot,2019-2020,206
20.0,Sat,2020-01-11,17:30,Bordeaux,Lyon,0.8,2.6,1–2,28737.0,Clément Turpin,2019-2020,207
20.0,Sat,2020-01-11,20:00,Angers,Nice,1.1,1.2,1–1,9105.0,Willy Delajod,2019-2020,208
20.0,Sat,2020-01-11,20:00,Nîmes,Reims,1.7,0.3,2–0,11867.0,Olivier Thual,2019-2020,209
20.0,Sat,2020-01-11,20:00,Amiens,Montpellier,0.9,0.7,1–2,10205.0,Karim Abed,2019-2020,210
20.0,Sat,2020-01-11,20:00,Metz,Strasbourg,0.9,1.1,1–0,18079.0,Jérôme Brisard,2019-2020,211
20.0,Sat,2020-01-11,20:00,Toulouse,Brest,0.9,1.8,2–5,13666.0,Hakim Ben El Hadj Salem,2019-2020,212
20.0,Sun,2020-01-12,17:00,Dijon,Lille,1.2,0.6,1–0,12115.0,Franck Schneider,2019-2020,214
20.0,Sun,2020-01-12,21:00,Paris S-G,Monaco,2.5,2.3,3–3,47580.0,Antony Gautier,2019-2020,215
12.0,Wed,2020-01-15,19:00,Nîmes,Rennes,0.3,0.6,0–1,12388.0,Willy Delajod,2019-2020,217
16.0,Wed,2020-01-15,19:00,Amiens,Reims,1.0,0.3,1–1,10712.0,Johan Hamel,2019-2020,219
15.0,Wed,2020-01-15,21:00,Monaco,Paris S-G,1.1,3.6,1–4,11214.0,François Letexier,2019-2020,221
21.0,Fri,2020-01-24,20:45,Nice,Rennes,2.1,2.4,1–1,15199.0,Hakim Ben El Hadj Salem,2019-2020,223
21.0,Sat,2020-01-25,17:30,Marseille,Angers,0.4,0.2,0–0,55761.0,Johan Hamel,2019-2020,224
21.0,Sat,2020-01-25,20:00,Montpellier,Dijon,1.7,0.4,2–1,11129.0,Jérôme Miguelgorry,2019-2020,225
21.0,Sat,2020-01-25,20:00,Monaco,Strasbourg,1.0,1.1,1–3,4800.0,Eric Wattellier,2019-2020,226
21.0,Sat,2020-01-25,20:00,Reims,Metz,0.8,1.1,0–1,11818.0,Jérémie Pignard,2019-2020,227
21.0,Sat,2020-01-25,20:00,Saint-Étienne,Nîmes,2.0,0.9,2–1,23927.0,Jeremy Stinat,2019-2020,228
21.0,Sat,2020-01-25,20:00,Brest,Amiens,0.8,1.1,2–1,12866.0,Thomas Léonard,2019-2020,229
21.0,Sun,2020-01-26,15:00,Lyon,Toulouse,0.8,0.4,3–0,42582.0,Antony Gautier,2019-2020,230
21.0,Sun,2020-01-26,17:00,Nantes,Bordeaux,0.2,0.7,0–1,29839.0,Karim Abed,2019-2020,231
21.0,Sun,2020-01-26,21:00,Lille,Paris S-G,0.5,2.0,0–2,49132.0,Amaury Delerue,2019-2020,232
22.0,Fri,2020-01-31,20:45,Rennes,Nantes,2.3,0.9,3–2,27836.0,Benoît Millot,2019-2020,234
22.0,Sat,2020-02-01,17:30,Paris S-G,Montpellier,2.9,0.2,5–0,47701.0,Jérôme Brisard,2019-2020,235
22.0,Sat,2020-02-01,20:00,Angers,Reims,1.3,1.4,1–4,8467.0,Amaury Delerue,2019-2020,236
22.0,Sat,2020-02-01,20:00,Strasbourg,Lille,1.3,1.5,1–2,25139.0,Stéphanie Frappart,2019-2020,237
22.0,Sat,2020-02-01,20:00,Nîmes,Monaco,1.9,0.9,3–1,12580.0,Mikael Lesage,2019-2020,238
22.0,Sat,2020-02-01,20:00,Amiens,Toulouse,0.9,1.0,0–0,10992.0,François Letexier,2019-2020,239
22.0,Sat,2020-02-01,20:00,Dijon,Brest,1.5,1.4,3–0,11212.0,Olivier Thual,2019-2020,240
22.0,Sun,2020-02-02,15:00,Nice,Lyon,1.5,1.7,2–1,23553.0,Benoît Bastien,2019-2020,241
22.0,Sun,2020-02-02,17:00,Metz,Saint-Étienne,0.9,2.4,3–1,15636.0,Antony Gautier,2019-2020,242
