Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,Attendance,Referee,season,game_id
6.0,Tue,2018-09-25,22:00,Atlético Madrid,Huesca,0.9,0.9,3–0,47023.0,Pablo González,2018-2019,56
6.0,Wed,2018-09-26,20:00,Leganés,Barcelona,1.1,0.4,2–1,12231.0,Alberto Undiano,2018-2019,57
6.0,Wed,2018-09-26,20:00,Athletic Club,Villarreal,0.8,2.5,0–3,39672.0,Carlos del Cerro,2018-2019,58
6.0,Wed,2018-09-26,22:00,Sevilla,Real Madrid,2.4,1.5,3–0,40972.0,Alejandro Hernández,2018-2019,59
6.0,Wed,2018-09-26,22:00,Valencia,Celta Vigo,1.1,0.4,1–1,35945.0,Ricardo de Burgos,2018-2019,60
6.0,Thu,2018-09-27,20:00,Alavés,Getafe,1.7,1.1,1–1,18373.0,Eduardo Prieto,2018-2019,61
6.0,Thu,2018-09-27,20:00,Valladolid,Levante,1.0,0.8,2–1,16440.0,David Medié,2018-2019,62
6.0,Thu,2018-09-27,22:00,Girona,Betis,0.8,1.6,0–1,11358.0,José González,2018-2019,63
7.0,Fri,2018-09-28,21:00,Rayo Vallecano,Espanyol,1.3,1.5,2–2,12100.0,Hsu Jason,2018-2019,65
7.0,Sat,2018-09-29,13:00,Real Sociedad,Valencia,1.3,0.9,0–1,23577.0,Jesús Gil,2018-2019,66
7.0,Sat,2018-09-29,16:15,Barcelona,Athletic Club,3.2,0.9,1–1,78015.0,Santiago Jaime,2018-2019,67
7.0,Sat,2018-09-29,18:30,Eibar,Sevilla,0.8,2.0,1–3,5443.0,Daniel Ask,2018-2019,68
7.0,Sat,2018-09-29,20:45,Real Madrid,Atlético Madrid,1.2,0.8,0–0,78642.0,Juan Martínez,2018-2019,69
7.0,Sun,2018-09-30,12:00,Huesca,Girona,1.5,1.7,1–1,6779.0,Adrián Cordero,2018-2019,70
7.0,Sun,2018-09-30,16:15,Villarreal,Valladolid,2.8,0.8,0–1,15602.0,Ignacio Iglesias,2018-2019,71
7.0,Sun,2018-09-30,18:30,Levante,Alavés,1.6,0.9,2–1,20239.0,Mario Melero,2018-2019,72
7.0,Sun,2018-09-30,20:45,Betis,Leganés,1.7,0.5,1–0,48115.0,José Sánchez,2018-2019,73
7.0,Mon,2018-10-01,21:00,Celta Vigo,Getafe,0.5,1.2,1–1,14330.0,Guillermo Cuadra,2018-2019,74
8.0,Fri,2018-10-05,21:00,Athletic Club,Real Sociedad,1.4,2.2,1–3,46884.0,Alejandro Hernández,2018-2019,76
8.0,Sat,2018-10-06,13:00,Girona,Eibar,1.2,1.7,2–3,10569.0,Eduardo Prieto,2018-2019,77
8.0,Sat,2018-10-06,16:15,Getafe,Levante,1.1,1.0,0–1,9557.0,José Luis Munuera,2018-2019,78
8.0,Sat,2018-10-06,18:30,Alavés,Real Madrid,1.1,0.8,1–0,19461.0,Santiago Jaime,2018-2019,79
8.0,Sat,2018-10-06,20:45,Leganés,Rayo Vallecano,0.9,0.4,1–0,11539.0,David Medié,2018-2019,80
8.0,Sun,2018-10-07,12:00,Valladolid,Huesca,0.8,0.6,1–0,17300.0,Antonio Matéu Lahoz,2018-2019,81
8.0,Sun,2018-10-07,16:15,Atlético Madrid,Betis,0.6,0.3,1–0,63786.0,Alberto Undiano,2018-2019,82
8.0,Sun,2018-10-07,18:30,Sevilla,Celta Vigo,1.8,0.7,2–1,38068.0,Pablo González,2018-2019,83
8.0,Sun,2018-10-07,18:30,Espanyol,Villarreal,2.4,1.5,3–1,20032.0,Ricardo de Burgos,2018-2019,84
8.0,Sun,2018-10-07,20:45,Valencia,Barcelona,1.5,0.4,1–1,46249.0,José González,2018-2019,85
9.0,Fri,2018-10-19,21:00,Celta Vigo,Alavés,0.9,0.9,0–1,15627.0,Carlos del Cerro,2018-2019,87
9.0,Sat,2018-10-20,13:00,Real Madrid,Levante,2.9,2.0,1–2,63423.0,Guillermo Cuadra,2018-2019,88
9.0,Sat,2018-10-20,16:15,Valencia,Leganés,1.3,1.0,1–1,35597.0,Ignacio Iglesias,2018-2019,89
9.0,Sat,2018-10-20,18:30,Villarreal,Atlético Madrid,1.9,1.4,1–1,17518.0,Daniel Ask,2018-2019,90
9.0,Sat,2018-10-20,20:45,Barcelona,Sevilla,2.5,2.2,4–2,88712.0,Juan Martínez,2018-2019,91
9.0,Sun,2018-10-21,12:00,Rayo Vallecano,Getafe,0.4,0.5,1–2,12040.0,Mario Melero,2018-2019,92
9.0,Sun,2018-10-21,16:15,Eibar,Athletic Club,1.9,0.7,1–1,6475.0,Jesús Gil,2018-2019,93
9.0,Sun,2018-10-21,18:30,Huesca,Espanyol,0.4,1.7,0–2,6943.0,Eduardo Prieto,2018-2019,94
9.0,Sun,2018-10-21,20:45,Betis,Valladolid,0.9,0.4,0–1,42581.0,Hsu Jason,2018-2019,95
9.0,Mon,2018-10-22,21:00,Real Sociedad,Girona,0.6,0.9,0–0,20997.0,Pablo González,2018-2019,96
3.0,Wed,2018-10-24,19:00,Rayo Vallecano,Athletic Club,1.3,1.3,1–1,11850.0,Guillermo Cuadra,2018-2019,98
10.0,Fri,2018-10-26,21:00,Valladolid,Espanyol,1.1,0.5,1–1,18231.0,Adrián Cordero,2018-2019,100
10.0,Sat,2018-10-27,13:00,Girona,Rayo Vallecano,2.4,1.6,2–1,6618.0,José Luis Munuera,2018-2019,101
10.0,Sat,2018-10-27,16:15,Athletic Club,Valencia,0.7,0.5,0–0,39261.0,Alberto Undiano,2018-2019,102
10.0,Sat,2018-10-27,18:30,Levante,Leganés,1.3,1.4,2–0,19754.0,Ricardo de Burgos,2018-2019,103
10.0,Sat,2018-10-27,18:30,Celta Vigo,Eibar,0.8,1.7,4–0,15509.0,José González,2018-2019,104
10.0,Sat,2018-10-27,20:45,Atlético Madrid,Real Sociedad,1.4,0.3,2–0,57514.0,Antonio Matéu Lahoz,2018-2019,105
10.0,Sun,2018-10-28,12:00,Getafe,Betis,2.2,0.5,2–0,12086.0,Santiago Jaime,2018-2019,106
10.0,Sun,2018-10-28,16:15,Barcelona,Real Madrid,3.0,2.1,5–1,93265.0,José Sánchez,2018-2019,107
10.0,Sun,2018-10-28,18:30,Alavés,Villarreal,1.9,1.3,2–1,16956.0,Guillermo Cuadra,2018-2019,108
10.0,Sun,2018-10-28,20:45,Sevilla,Huesca,1.7,0.8,2–1,33022.0,David Medié,2018-2019,109
11.0,Sat,2018-11-03,13:00,Leganés,Atlético Madrid,1.3,0.4,1–1,12319.0,Mario Melero,2018-2019,111
11.0,Sat,2018-11-03,16:15,Real Madrid,Valladolid,2.2,0.9,2–0,68050.0,Jesús Gil,2018-2019,112
11.0,Sat,2018-11-03,18:30,Valencia,Girona,2.3,0.3,0–1,38745.0,Hsu Jason,2018-2019,113
11.0,Sat,2018-11-03,20:45,Rayo Vallecano,Barcelona,1.6,1.9,2–3,13785.0,Alejandro Hernández,2018-2019,114
11.0,Sun,2018-11-04,12:00,Eibar,Alavés,1.5,0.6,2–1,5660.0,Ignacio Iglesias,2018-2019,115
11.0,Sun,2018-11-04,16:15,Villarreal,Levante,1.2,0.5,1–1,16499.0,Carlos del Cerro,2018-2019,116
11.0,Sun,2018-11-04,18:30,Huesca,Getafe,1.3,0.5,1–1,6420.0,Juan Martínez,2018-2019,117
11.0,Sun,2018-11-04,18:30,Real Sociedad,Sevilla,0.6,0.4,0–0,24882.0,Eduardo Prieto,2018-2019,118
11.0,Sun,2018-11-04,20:45,Betis,Celta Vigo,1.7,2.1,3–3,42130.0,Daniel Ask,2018-2019,119
11.0,Mon,2018-11-05,21:00,Espanyol,Athletic Club,1.5,0.5,1–0,14328.0,Pablo González,2018-2019,120
12.0,Fri,2018-11-09,21:00,Levante,Real Sociedad,1.3,1.2,1–3,19890.0,David Medié,2018-2019,122
12.0,Sat,2018-11-10,13:00,Valladolid,Eibar,0.5,1.1,0–0,16038.0,Guillermo Cuadra,2018-2019,123
12.0,Sat,2018-11-10,16:15,Getafe,Valencia,1.5,2.2,0–1,10011.0,Ricardo de Burgos,2018-2019,124
12.0,Sat,2018-11-10,18:30,Atlético Madrid,Athletic Club,1.1,1.9,3–2,59321.0,José Sánchez,2018-2019,125
12.0,Sat,2018-11-10,20:45,Girona,Leganés,0.4,1.1,0–0,9874.0,Adrián Cordero,2018-2019,126
12.0,Sun,2018-11-11,12:00,Alavés,Huesca,1.3,0.9,2–1,18437.0,José Luis Munuera,2018-2019,127
12.0,Sun,2018-11-11,16:15,Barcelona,Betis,3.8,2.3,3–4,83174.0,Antonio Matéu Lahoz,2018-2019,128
12.0,Sun,2018-11-11,18:30,Sevilla,Espanyol,4.1,0.8,2–1,38769.0,Santiago Jaime,2018-2019,129
12.0,Sun,2018-11-11,18:30,Rayo Vallecano,Villarreal,2.3,0.9,2–2,11840.0,José González,2018-2019,130
12.0,Sun,2018-11-11,20:45,Celta Vigo,Real Madrid,0.9,2.5,2–4,21184.0,Alberto Undiano,2018-2019,131
13.0,Fri,2018-11-23,21:00,Leganés,Alavés,0.9,0.4,1–0,9863.0,Hsu Jason,2018-2019,133
13.0,Sat,2018-11-24,13:00,Eibar,Real Madrid,2.8,1.1,3–0,6435.0,Juan Martínez,2018-2019,134
13.0,Sat,2018-11-24,16:15,Valencia,Rayo Vallecano,1.9,0.8,3–0,37814.0,Pablo González,2018-2019,135
13.0,Sat,2018-11-24,18:30,Huesca,Levante,2.8,1.0,2–2,6459.0,Daniel Ask,2018-2019,136
13.0,Sat,2018-11-24,20:45,Atlético Madrid,Barcelona,0.2,0.6,1–1,67204.0,Jesús Gil,2018-2019,137
13.0,Sun,2018-11-25,12:00,Athletic Club,Getafe,0.6,2.0,1–1,39821.0,Ignacio Iglesias,2018-2019,138
13.0,Sun,2018-11-25,16:15,Sevilla,Valladolid,1.3,0.7,1–0,34064.0,Carlos del Cerro,2018-2019,139
13.0,Sun,2018-11-25,18:30,Espanyol,Girona,2.4,2.2,1–3,22716.0,Alejandro Hernández,2018-2019,140
13.0,Sun,2018-11-25,20:45,Villarreal,Betis,0.9,0.9,2–1,16028.0,Eduardo Prieto,2018-2019,141
13.0,Mon,2018-11-26,21:00,Real Sociedad,Celta Vigo,1.9,0.5,2–1,17744.0,Mario Melero,2018-2019,142
14.0,Fri,2018-11-30,21:00,Rayo Vallecano,Eibar,1.2,1.0,1–0,11257.0,Alberto Undiano,2018-2019,144
14.0,Sat,2018-12-01,13:00,Celta Vigo,Huesca,2.3,1.2,2–0,13463.0,Adrián Cordero,2018-2019,145
14.0,Sat,2018-12-01,16:15,Valladolid,Leganés,1.7,1.7,2–4,16783.0,David Medié,2018-2019,146
14.0,Sat,2018-12-01,18:30,Getafe,Espanyol,1.4,1.1,3–0,9287.0,Antonio Matéu Lahoz,2018-2019,147
14.0,Sat,2018-12-01,20:45,Real Madrid,Valencia,0.8,0.8,2–0,69653.0,José González,2018-2019,148
14.0,Sun,2018-12-02,12:00,Betis,Real Sociedad,1.3,1.3,1–0,46562.0,Guillermo Cuadra,2018-2019,149
14.0,Sun,2018-12-02,16:15,Girona,Atlético Madrid,1.5,1.6,1–1,12104.0,Ricardo de Burgos,2018-2019,150
14.0,Sun,2018-12-02,18:30,Barcelona,Villarreal,1.0,1.1,2–0,73003.0,José Luis Munuera,2018-2019,151
14.0,Sun,2018-12-02,20:45,Alavés,Sevilla,1.0,1.7,1–1,17848.0,José Sánchez,2018-2019,152
14.0,Mon,2018-12-03,21:00,Levante,Athletic Club,1.9,1.1,3–0,19928.0,Santiago Jaime,2018-2019,153
15.0,Fri,2018-12-07,21:00,Leganés,Getafe,1.7,0.9,1–1,11327.0,Pablo González,2018-2019,155
15.0,Sat,2018-12-08,13:00,Atlético Madrid,Alavés,2.7,1.4,3–0,55810.0,Alejandro Hernández,2018-2019,156
15.0,Sat,2018-12-08,16:15,Valencia,Sevilla,1.2,1.7,1–1,40057.0,Daniel Ask,2018-2019,157
15.0,Sat,2018-12-08,18:30,Villarreal,Celta Vigo,1.6,2.0,2–3,15720.0,Jesús Gil,2018-2019,158
15.0,Sat,2018-12-08,20:45,Espanyol,Barcelona,1.1,2.9,0–4,24037.0,Carlos del Cerro,2018-2019,159
15.0,Sun,2018-12-09,12:00,Eibar,Levante,4.2,2.2,4–4,5328.0,Hsu Jason,2018-2019,160
15.0,Sun,2018-12-09,16:15,Huesca,Real Madrid,1.2,0.4,0–1,7341.0,Mario Melero,2018-2019,161
15.0,Sun,2018-12-09,18:30,Real Sociedad,Valladolid,2.4,1.0,1–2,23260.0,Ignacio Iglesias,2018-2019,162
15.0,Sun,2018-12-09,20:45,Betis,Rayo Vallecano,1.7,1.2,2–0,40218.0,Juan Martínez,2018-2019,163
15.0,Mon,2018-12-10,21:00,Athletic Club,Girona,2.1,0.2,1–0,34060.0,Eduardo Prieto,2018-2019,164
16.0,Fri,2018-12-14,21:00,Celta Vigo,Leganés,1.2,0.7,0–0,15134.0,José Luis Munuera,2018-2019,166
16.0,Sat,2018-12-15,13:00,Getafe,Real Sociedad,0.4,0.8,1–0,9018.0,Santiago Jaime,2018-2019,167
16.0,Sat,2018-12-15,16:15,Valladolid,Atlético Madrid,0.8,1.9,2–3,22585.0,Alberto Undiano,2018-2019,168
16.0,Sat,2018-12-15,18:30,Real Madrid,Rayo Vallecano,1.2,0.7,1–0,55229.0,Ricardo de Burgos,2018-2019,169
16.0,Sat,2018-12-15,20:45,Eibar,Valencia,1.6,2.1,1–1,4491.0,Adrián Cordero,2018-2019,170
16.0,Sun,2018-12-16,12:00,Sevilla,Girona,2.1,1.0,2–0,33542.0,Guillermo Cuadra,2018-2019,171
16.0,Sun,2018-12-16,16:15,Espanyol,Betis,0.6,1.7,1–3,20275.0,José Sánchez,2018-2019,172
16.0,Sun,2018-12-16,18:30,Huesca,Villarreal,4.2,1.7,2–2,6455.0,David Medié,2018-2019,173
16.0,Sun,2018-12-16,20:45,Levante,Barcelona,1.0,3.7,0–5,23736.0,José González,2018-2019,174
16.0,Mon,2018-12-17,21:00,Alavés,Athletic Club,0.5,0.3,0–0,19349.0,Antonio Matéu Lahoz,2018-2019,175
17.0,Fri,2018-12-21,19:30,Girona,Getafe,1.4,0.6,1–1,8450.0,Hsu Jason,2018-2019,177
17.0,Fri,2018-12-21,21:00,Real Sociedad,Alavés,1.1,0.8,0–1,22431.0,Daniel Ask,2018-2019,178
17.0,Sat,2018-12-22,13:00,Betis,Eibar,1.5,2.3,1–1,49426.0,Carlos del Cerro,2018-2019,179
17.0,Sat,2018-12-22,16:15,Atlético Madrid,Espanyol,1.0,0.8,1–0,58069.0,Mario Melero,2018-2019,180
17.0,Sat,2018-12-22,18:30,Barcelona,Celta Vigo,1.4,0.6,2–0,78686.0,Eduardo Prieto,2018-2019,181
17.0,Sat,2018-12-22,20:45,Athletic Club,Valladolid,1.1,0.6,1–1,42633.0,José Sánchez,2018-2019,182
17.0,Sun,2018-12-23,12:00,Valencia,Huesca,3.2,2.3,2–1,36547.0,Jesús Gil,2018-2019,183
17.0,Sun,2018-12-23,16:15,Leganés,Sevilla,1.3,0.7,1–1,11321.0,Alejandro Hernández,2018-2019,184
17.0,Sun,2018-12-23,18:30,Rayo Vallecano,Levante,2.5,1.0,2–1,11206.0,Ignacio Iglesias,2018-2019,185
17.0,Thu,2019-01-03,21:30,Villarreal,Real Madrid,1.2,1.6,2–2,19903.0,Pablo González,2018-2019,186
18.0,Fri,2019-01-04,19:00,Levante,Girona,1.6,1.4,2–2,19415.0,Alberto Undiano,2018-2019,188
18.0,Fri,2019-01-04,21:00,Espanyol,Leganés,1.3,0.4,1–0,15085.0,José González,2018-2019,189
18.0,Sat,2019-01-05,13:00,Valladolid,Rayo Vallecano,1.8,1.0,0–1,17261.0,Adrián Cordero,2018-2019,190
18.0,Sat,2019-01-05,16:15,Alavés,Valencia,1.9,1.1,2–1,18304.0,David Medié,2018-2019,191
18.0,Sat,2019-01-05,20:45,Huesca,Betis,1.5,1.1,2–1,6135.0,Ricardo de Burgos,2018-2019,192
18.0,Sun,2019-01-06,12:00,Eibar,Villarreal,1.8,1.2,0–0,4141.0,Santiago Jaime,2018-2019,193
18.0,Sun,2019-01-06,16:15,Sevilla,Atlético Madrid,1.4,0.7,1–1,38603.0,Antonio Matéu Lahoz,2018-2019,194
18.0,Sun,2019-01-06,18:30,Real Madrid,Real Sociedad,2.6,2.3,0–2,53412.0,José Luis Munuera,2018-2019,195
18.0,Sun,2019-01-06,20:45,Getafe,Barcelona,1.2,1.5,1–2,14721.0,Guillermo Cuadra,2018-2019,196
18.0,Mon,2019-01-07,21:00,Celta Vigo,Athletic Club,1.5,1.8,1–2,13266.0,Juan Martínez,2018-2019,197
19.0,Fri,2019-01-11,21:00,Rayo Vallecano,Celta Vigo,2.0,1.3,4–2,11465.0,Hsu Jason,2018-2019,199
19.0,Sat,2019-01-12,13:00,Leganés,Huesca,2.0,0.5,1–0,10341.0,Mario Melero,2018-2019,200
19.0,Sat,2019-01-12,16:15,Valencia,Valladolid,3.5,0.2,1–1,36912.0,Ignacio Iglesias,2018-2019,201
19.0,Sat,2019-01-12,18:30,Girona,Alavés,0.6,1.1,1–1,10303.0,José Sánchez,2018-2019,202
19.0,Sat,2019-01-12,20:45,Villarreal,Getafe,2.3,0.9,1–2,13671.0,Daniel Ask,2018-2019,203
19.0,Sun,2019-01-13,12:00,Atlético Madrid,Levante,2.5,0.7,1–0,57093.0,Eduardo Prieto,2018-2019,204
19.0,Sun,2019-01-13,16:15,Athletic Club,Sevilla,0.9,0.7,2–0,41342.0,Pablo González,2018-2019,205
19.0,Sun,2019-01-13,18:30,Barcelona,Eibar,1.1,0.9,3–0,71039.0,Jesús Gil,2018-2019,206
19.0,Sun,2019-01-13,20:45,Betis,Real Madrid,0.8,0.7,1–2,54187.0,Alejandro Hernández,2018-2019,207
19.0,Mon,2019-01-14,21:00,Real Sociedad,Espanyol,2.6,2.1,3–2,17301.0,Carlos del Cerro,2018-2019,208
20.0,Fri,2019-01-18,21:00,Getafe,Alavés,2.0,0.4,4–0,8748.0,José Luis Munuera,2018-2019,210
20.0,Sat,2019-01-19,16:15,Real Madrid,Sevilla,1.5,0.5,2–0,68232.0,Antonio Matéu Lahoz,2018-2019,211
20.0,Sat,2019-01-19,18:30,Huesca,Atlético Madrid,1.3,2.5,0–3,7106.0,Guillermo Cuadra,2018-2019,212
20.0,Sat,2019-01-19,20:45,Celta Vigo,Valencia,0.8,1.2,1–2,15668.0,José González,2018-2019,213
20.0,Sun,2019-01-20,12:00,Betis,Girona,1.4,0.8,3–2,47218.0,Adrián Cordero,2018-2019,214
20.0,Sun,2019-01-20,16:15,Villarreal,Athletic Club,1.1,0.5,1–1,17054.0,Alberto Undiano,2018-2019,215
20.0,Sun,2019-01-20,18:30,Levante,Valladolid,1.5,1.5,2–0,19107.0,Santiago Jaime,2018-2019,216
20.0,Sun,2019-01-20,18:30,Rayo Vallecano,Real Sociedad,0.9,1.6,2–2,12562.0,David Medié,2018-2019,217
20.0,Sun,2019-01-20,20:45,Barcelona,Leganés,1.8,0.9,3–1,50670.0,Ricardo de Burgos,2018-2019,218
20.0,Mon,2019-01-21,21:00,Eibar,Espanyol,1.6,0.9,3–0,3592.0,Juan Martínez,2018-2019,219
21.0,Sat,2019-01-26,13:00,Sevilla,Levante,4.6,0.9,5–0,34220.0,Hsu Jason,2018-2019,221
21.0,Sat,2019-01-26,16:15,Atlético Madrid,Getafe,1.1,0.3,2–0,55709.0,Ignacio Iglesias,2018-2019,222
21.0,Sat,2019-01-26,18:30,Leganés,Eibar,0.7,0.2,2–2,9341.0,Alejandro Hernández,2018-2019,223
21.0,Sat,2019-01-26,20:45,Valencia,Villarreal,1.5,0.7,3–0,37685.0,Carlos del Cerro,2018-2019,224
21.0,Sun,2019-01-27,12:00,Valladolid,Celta Vigo,1.6,1.0,2–1,18416.0,José Sánchez,2018-2019,225
21.0,Sun,2019-01-27,16:15,Girona,Barcelona,1.3,2.2,0–2,14021.0,Pablo González,2018-2019,226
21.0,Sun,2019-01-27,18:30,Real Sociedad,Huesca,0.4,0.4,0–0,21252.0,Eduardo Prieto,2018-2019,227
21.0,Sun,2019-01-27,18:30,Athletic Club,Betis,1.1,0.4,1–0,40282.0,Daniel Ask,2018-2019,228
21.0,Sun,2019-01-27,20:45,Espanyol,Real Madrid,1.1,2.1,2–4,21215.0,Jesús Gil,2018-2019,229
21.0,Mon,2019-01-28,21:00,Alavés,Rayo Vallecano,1.0,1.0,0–1,13982.0,Mario Melero,2018-2019,230
22.0,Fri,2019-02-01,21:00,Huesca,Valladolid,1.9,0.5,4–0,6052.0,José Luis Munuera,2018-2019,232
22.0,Sat,2019-02-02,13:00,Levante,Getafe,0.6,0.4,0–0,18437.0,Adrián Cordero,2018-2019,233
22.0,Sat,2019-02-02,16:15,Real Sociedad,Athletic Club,1.5,1.4,2–1,27073.0,Antonio Matéu Lahoz,2018-2019,234
22.0,Sat,2019-02-02,18:30,Barcelona,Valencia,2.0,3.3,2–2,76789.0,Alberto Undiano,2018-2019,235
