,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
0,Iago Aspas,José Luis García Vayá,(3-4-3),(4-4-2),49%,51%,452 of 526 — 86%,82% — 451 of 552,4 of 6 — 67%,31% — 4 of 13,3 of 4 — 75%,25% — 1 of 4,3.0,0.0,0.0,0.0,9,11,4,7,11,29,636,647,16,17,9,5,10,9,34,10,2,1,7,5,24,23,59,49
0,Lucas Ocampos,Alex Baena,(4-3-3),(4-4-2),59%,41%,477 of 583 — 82%,74% — 293 of 397,7 of 16 — 44%,75% — 6 of 8,4 of 6 — 66%,85% — 6 of 7,3.0,0.0,5.0,0.0,16,8,7,2,24,7,692,514,20,16,8,7,13,17,11,25,4,4,4,11,24,25,65,80
0,Sergio Herrera,Antonio Raillo,(4-1-4-1),(4-3-3),46%,54%,262 of 371 — 71%,78% — 335 of 431,5 of 15 — 33%,10% — 1 of 10,1 of 1 — 100%,80% — 4 of 5,2.0,0.0,1.0,0.0,10,8,5,4,23,26,488,566,23,23,10,6,18,25,19,45,1,0,11,10,29,21,82,91
0,Marc-André ter Stegen,Iñaki Williams,(4-2-3-1),(4-2-3-1),64%,36%,527 of 609 — 87%,76% — 256 of 336,5 of 13 — 38%,14% — 1 of 7,1 of 1 — 100%,60% — 3 of 5,4.0,0.0,5.0,0.0,11,16,5,6,14,16,700,432,17,16,5,11,11,8,10,14,2,5,6,4,15,18,41,64
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Javi Puado,Mikel Oyarzabal,(4-4-2),(4-1-4-1),34%,66%,205 of 294 — 70%,85% — 479 of 564,3 of 13 — 23%,38% — 3 of 8,2 of 3 — 66%,100% — 3 of 3,2.0,0.0,2.0,0.0,14,18,7,4,19,19,388,664,18,11,7,8,6,5,23,19,1,2,7,11,11,19,60,50
0,Dani Carvajal,Luis Pérez,(4-2-3-1),(4-1-4-1),63%,37%,617 of 689 — 90%,81% — 321 of 397,9 of 17 — 53%,0% — 0 of 8,0 of 0 — %,66% — 6 of 9,1.0,0.0,1.0,0.0,10,15,5,5,17,12,795,502,17,19,9,9,8,13,14,17,4,0,6,6,14,18,46,51
0,Sergi,Kirian Rodríguez,(4-1-4-1),(4-2-3-1),39%,61%,274 of 376 — 73%,79% — 464 of 584,4 of 9 — 44%,50% — 5 of 10,4 of 5 — 80%,50% — 2 of 4,1.0,0.0,1.0,0.0,11,10,3,7,16,23,502,677,13,13,14,7,15,12,30,12,1,0,9,7,15,35,86,74
0,Ander Guevara,Nabil Fekir,(4-4-2),(4-2-3-1),38%,62%,230 of 351 — 66%,82% — 474 of 580,1 of 5 — 20%,20% — 3 of 15,3 of 3 — 100%,100% — 1 of 1,1.0,1.0,4.0,0.0,17,16,3,8,25,17,458,695,19,15,14,10,9,14,18,20,1,1,12,3,23,24,74,72
0,Jan Oblak,Arnau Martinez,(5-3-2),(4-3-3),43%,57%,420 of 488 — 86%,89% — 588 of 658,6 of 11 — 55%,31% — 4 of 13,4 of 4 — 100%,50% — 3 of 6,1.0,0.0,3.0,0.0,11,11,1,9,6,26,602,743,23,13,10,7,8,6,33,10,2,2,4,3,15,16,57,46
0,Raúl Albiol,Iván Villar,(4-4-2),(3-4-3),45%,55%,420 of 482 — 87%,88% — 524 of 595,8 of 23 — 35%,35% — 7 of 20,4 of 7 — 57%,62% — 5 of 8,4.0,0.0,3.0,0.0,8,7,7,4,21,16,593,690,14,10,6,5,11,5,21,22,2,1,4,14,8,11,41,43
0,Antonio Raillo,Nemanja Gudelj,(4-3-3),(4-3-3),45%,55%,345 of 438 — 79%,82% — 431 of 525,4 of 12 — 33%,44% — 7 of 16,7 of 7 — 100%,100% — 4 of 4,0.0,0.0,1.0,1.0,15,10,5,9,25,19,547,634,13,13,8,8,14,12,27,28,3,1,11,7,22,17,70,54
0,Óscar Valentín,Marc-André ter Stegen,(4-4-2),(4-2-3-1),36%,64%,223 of 317 — 70%,83% — 478 of 575,4 of 8 — 50%,23% — 5 of 22,3 of 5 — 60%,75% — 3 of 4,3.0,0.0,1.0,0.0,17,11,6,6,24,16,446,684,21,8,17,3,10,11,25,24,4,1,8,5,17,25,74,45
0,Óscar de Marcos,José Luis García Vayá,(4-2-3-1),(4-4-2),50%,50%,360 of 467 — 77%,74% — 342 of 462,4 of 13 — 31%,0% — 0 of 2,0 of 0 — %,75% — 3 of 4,1.0,0.0,3.0,0.0,14,9,5,3,22,14,573,573,14,23,10,10,15,14,27,29,1,3,5,4,23,25,67,68
0,Javi Sánchez,Sergi,(4-3-3),(4-2-3-1),58%,42%,463 of 549 — 84%,80% — 311 of 390,2 of 12 — 17%,14% — 1 of 7,1 of 1 — 100%,100% — 2 of 2,1.0,0.0,5.0,0.0,13,19,4,4,32,12,650,481,19,12,4,8,14,6,13,27,0,2,6,9,19,14,55,62
0,Koke,Javi Puado,(5-3-2),(5-3-2),63%,37%,558 of 660 — 85%,79% — 307 of 390,7 of 25 — 28%,13% — 1 of 8,1 of 1 — 100%,100% — 7 of 7,0.0,0.0,2.0,0.0,6,9,9,3,28,15,747,512,10,14,5,7,17,15,15,41,6,0,11,13,28,12,60,67
0,Mikel Oyarzabal,Ander Guevara,(4-4-2),(4-2-3-1),53%,47%,297 of 398 — 75%,72% — 254 of 352,1 of 10 — 10%,31% — 4 of 13,3 of 4 — 75%,0% — 0 of 1,4.0,1.0,4.0,0.0,16,13,8,6,21,22,496,459,12,13,4,6,23,13,23,27,3,3,13,6,21,20,64,71
0,Iván Martín,Sergio Herrera,(4-4-2),(4-2-3-1),60%,40%,545 of 620 — 88%,82% — 344 of 419,5 of 10 — 50%,0% — 0 of 1,0 of 0 — %,20% — 1 of 5,0.0,0.0,0.0,0.0,10,9,5,0,22,6,700,491,11,15,7,9,3,8,7,17,5,2,2,8,18,14,48,52
0,Kirian Rodríguez,Luka Modrić,(4-1-4-1),(4-2-3-1),43%,57%,376 of 455 — 83%,86% — 509 of 593,2 of 7 — 29%,29% — 7 of 24,7 of 7 — 100%,50% — 1 of 2,0.0,0.0,2.0,0.0,16,13,2,6,14,18,587,703,24,13,13,9,2,12,32,9,1,0,14,3,11,23,62,53
0,Marc-André ter Stegen,Javi Sánchez,(4-3-3),(4-1-4-1),70%,30%,571 of 636 — 90%,77% — 205 of 267,11 of 23 — 48%,25% — 1 of 4,1 of 1 — 100%,36% — 4 of 11,0.0,0.0,3.0,0.0,6,12,10,1,17,6,729,364,16,16,4,6,7,7,9,27,4,4,2,8,15,4,38,59
0,Iñaki Williams,Koke,(4-2-3-1),(3-4-3),53%,47%,531 of 631 — 84%,83% — 462 of 557,1 of 8 — 13%,22% — 2 of 9,1 of 2 — 50%,100% — 1 of 1,3.0,0.0,1.0,0.0,13,9,2,2,20,10,727,670,11,19,6,12,7,11,9,27,1,2,8,11,19,16,49,60
0,Javi Puado,Óscar Valentín,(4-4-2),(4-4-2),47%,53%,300 of 395 — 76%,78% — 347 of 445,3 of 10 — 30%,29% — 5 of 17,4 of 5 — 80%,33% — 1 of 3,3.0,0.0,2.0,0.0,14,16,3,7,14,26,520,558,18,15,11,9,16,14,37,13,0,2,9,8,19,23,66,59
0,José Luis García Vayá,Raúl Albiol,(4-4-2),(4-4-2),58%,42%,450 of 549 — 82%,81% — 321 of 396,5 of 22 — 23%,22% — 2 of 9,1 of 2 — 50%,80% — 4 of 5,3.0,0.0,6.5,0.0,15,11,14,3,44,11,646,536,14,14,8,2,8,22,11,50,1,1,7,12,20,11,64,64
0,Sergi,Antonio Raillo,(4-2-3-1),(4-2-3-1),54%,46%,405 of 508 — 80%,78% — 344 of 441,2 of 9 — 22%,25% — 3 of 12,2 of 3 — 66%,100% — 2 of 2,1.0,0.0,3.0,0.0,11,17,1,3,17,24,614,543,15,13,14,15,17,26,27,32,3,0,7,8,13,22,71,71
0,Nahuel Tenaglia,Kirian Rodríguez,(4-4-2),(4-5-1),30%,70%,190 of 276 — 69%,85% — 551 of 647,5 of 14 — 36%,50% — 6 of 12,6 of 6 — 100%,60% — 3 of 5,3.0,0.0,0.0,0.0,13,9,6,5,16,18,376,730,16,10,8,4,12,18,23,18,1,0,8,9,18,20,67,58
0,Sergio Herrera,Iago Aspas,(4-1-4-1),(3-4-3),50%,50%,396 of 489 — 81%,81% — 403 of 495,3 of 10 — 30%,33% — 4 of 12,3 of 4 — 75%,33% — 1 of 3,2.0,0.0,0.0,1.0,19,10,6,3,21,9,591,584,18,9,11,4,13,6,17,17,3,3,7,5,13,21,81,61
0,Marcão,Iván Martín,(4-2-3-1),(4-3-3),50%,50%,395 of 476 — 83%,86% — 412 of 478,5 of 16 — 31%,30% — 3 of 10,2 of 3 — 66%,100% — 5 of 5,3.0,0.0,2.0,0.0,6,14,7,5,13,19,578,593,17,24,4,8,3,4,17,15,4,0,6,6,25,21,30,57
0,Djené,Igor Zubeldia,(4-2-3-1),(4-4-1-1),53%,47%,257 of 398 — 65%,63% — 227 of 359,1 of 16 — 6%,0% — 0 of 1,0 of 0 — %,100% — 1 of 1,1.0,0.0,1.0,0.0,14,16,4,1,23,9,522,496,17,19,5,10,31,20,20,57,2,1,4,14,30,31,95,84
0,Dani Carvajal,Aitor Ruibal,(4-3-3),(4-2-3-1),60%,40%,585 of 662 — 88%,83% — 373 of 449,6 of 21 — 29%,18% — 2 of 11,2 of 2 — 100%,83% — 5 of 6,2.0,0.0,0.0,0.0,9,17,7,3,21,9,777,565,18,21,10,7,9,6,9,21,1,2,5,6,22,13,58,41
0,Pablo Fornals,Sergi,(4-2-3-1),(4-2-3-1),64%,36%,559 of 659 — 85%,74% — 274 of 372,5 of 14 — 36%,0% — 0 of 3,0 of 0 — %,60% — 3 of 5,1.0,0.0,2.0,0.0,11,18,11,1,25,7,756,477,11,17,6,12,14,15,8,23,2,1,5,12,16,7,49,66
0,Antonio Raillo,Raúl Albiol,(4-2-3-1),(4-4-2),53%,47%,381 of 493 — 77%,80% — 346 of 432,4 of 9 — 44%,19% — 4 of 21,2 of 4 — 50%,100% — 4 of 4,3.0,1.0,3.0,0.0,11,10,7,6,31,17,580,556,15,10,4,6,12,21,12,28,2,1,13,7,13,22,61,66
0,Javi Puado,Nahuel Tenaglia,(4-4-2),(4-2-3-1),39%,61%,225 of 308 — 73%,75% — 368 of 488,3 of 8 — 38%,32% — 6 of 19,4 of 6 — 66%,33% — 1 of 3,2.0,0.0,3.0,0.0,17,14,0,5,11,37,440,574,17,16,4,11,19,15,48,7,3,0,10,6,20,21,71,81
0,Jesús Navas,Djené,(3-4-3),(4-4-2),60%,40%,370 of 467 — 79%,66% — 208 of 316,4 of 10 — 40%,27% — 4 of 15,4 of 4 — 100%,75% — 3 of 4,4.5,0.0,4.0,0.0,19,15,3,4,9,25,590,426,19,30,6,3,18,21,22,15,1,2,10,6,14,19,72,69
0,Igor Zubeldia,Luka Modrić,(4-5-1),(4-2-3-1),48%,52%,413 of 489 — 84%,87% — 459 of 528,2 of 11 — 18%,29% — 4 of 14,4 of 4 — 100%,100% — 2 of 2,4.0,0.0,1.0,0.0,12,9,6,6,16,12,578,645,15,17,6,6,8,8,11,12,2,1,2,11,16,16,40,58
0,Iago Aspas,Luis Pérez,(3-4-3),(5-3-2),54%,46%,455 of 532 — 86%,83% — 368 of 446,9 of 14 — 64%,33% — 2 of 6,1 of 2 — 50%,66% — 6 of 9,3.0,0.0,5.0,1.0,14,15,5,3,8,16,610,542,12,19,6,14,12,5,10,16,3,1,3,3,26,17,64,54
0,Iván Martín,Marc-André ter Stegen,(4-2-3-1),(4-2-3-1),45%,55%,362 of 427 — 85%,85% — 443 of 522,4 of 9 — 44%,45% — 9 of 20,5 of 9 — 55%,75% — 3 of 4,3.0,0.0,2.0,1.0,13,4,1,6,12,19,536,628,17,19,6,1,1,5,26,10,7,0,14,5,13,23,44,53
0,Kirian Rodríguez,Óscar de Marcos,(4-5-1),(4-2-3-1),64%,36%,525 of 655 — 80%,68% — 253 of 372,5 of 15 — 33%,44% — 4 of 9,1 of 4 — 25%,60% — 3 of 5,1.0,0.0,2.0,1.0,8,12,9,3,32,13,769,505,19,14,11,10,10,19,14,33,0,1,5,9,20,23,68,54
0,Koke,José Luis García Vayá,(5-3-2),(4-4-2),53%,47%,479 of 572 — 84%,81% — 409 of 507,4 of 14 — 29%,20% — 1 of 5,1 of 1 — 100%,25% — 1 of 4,1.0,0.0,2.0,0.0,10,8,7,3,28,16,678,608,12,11,5,4,12,8,18,19,1,2,10,13,25,20,70,70
0,Óscar Valentín,Sergio Herrera,(4-2-3-1),(4-3-3),65%,35%,416 of 547 — 76%,59% — 170 of 290,6 of 17 — 35%,40% — 2 of 5,1 of 2 — 50%,50% — 3 of 6,3.0,0.0,2.0,0.0,12,15,7,4,28,12,654,410,18,18,3,4,10,22,14,29,3,0,9,13,27,24,85,85
0,Antonio Raillo,Mikel Oyarzabal,(4-2-3-1),(4-1-4-1),40%,60%,293 of 392 — 75%,81% — 468 of 576,3 of 9 — 33%,38% — 5 of 13,5 of 5 — 100%,100% — 3 of 3,1.0,0.0,1.0,0.0,5,10,5,5,14,16,503,669,17,15,11,7,22,18,31,12,3,1,9,9,11,18,85,67
0,Héctor Bellerín,Djené,(4-2-3-1),(4-2-3-1),65%,35%,429 of 550 — 78%,67% — 197 of 295,6 of 16 — 38%,33% — 5 of 15,4 of 5 — 80%,83% — 5 of 6,3.0,0.0,5.0,0.0,10,20,8,4,20,21,666,441,22,12,5,7,15,18,24,27,0,2,9,8,21,20,73,60
0,Sergi,Yuri Berchiche,(5-3-2),(4-2-3-1),48%,52%,363 of 477 — 76%,81% — 416 of 515,3 of 14 — 21%,40% — 4 of 10,2 of 4 — 50%,100% — 3 of 3,3.0,0.0,0.0,0.0,12,11,4,7,17,24,590,620,24,4,5,14,20,9,27,23,4,3,6,7,28,25,73,70
0,Ander Guevara,Saúl Ñíguez,(4-2-3-1),(4-3-3),35%,65%,178 of 295 — 60%,82% — 453 of 553,4 of 10 — 40%,25% — 2 of 8,1 of 2 — 50%,50% — 2 of 4,1.0,0.0,4.0,0.0,11,16,3,5,12,17,396,665,22,12,6,11,14,20,17,15,1,2,11,6,18,26,80,62
0,Luis Pérez,Igor Zubeldia,(4-2-3-1),(4-1-2-1-2),36%,64%,222 of 320 — 69%,82% — 471 of 576,2 of 15 — 13%,21% — 3 of 14,3 of 3 — 100%,100% — 2 of 2,4.0,0.0,4.0,0.0,15,12,5,7,25,23,444,682,17,22,12,5,28,14,20,22,0,3,8,8,25,21,74,68
0,Sergio Herrera,Kirian Rodríguez,(4-1-4-1),(4-5-1),40%,60%,260 of 363 — 72%,80% — 428 of 535,3 of 12 — 25%,55% — 6 of 11,5 of 6 — 83%,66% — 2 of 3,2.0,0.0,5.0,0.0,15,11,2,4,21,17,468,637,16,17,10,6,13,12,23,23,3,3,8,10,26,20,64,63
0,José Luis García Vayá,Juanpe,(4-2-3-1),(4-4-2),33%,67%,224 of 321 — 70%,87% — 573 of 660,2 of 8 — 25%,38% — 3 of 8,3 of 3 — 100%,0% — 0 of 2,3.0,0.0,2.0,0.0,13,10,5,4,15,18,416,767,17,22,8,6,9,6,26,14,1,2,7,3,19,27,56,82
0,Luka Modrić,Javi Puado,(4-3-3),(5-3-2),73%,27%,663 of 742 — 89%,69% — 193 of 280,13 of 30 — 43%,10% — 1 of 10,1 of 1 — 100%,76% — 10 of 13,4.0,0.0,3.0,0.0,7,5,9,4,18,6,861,400,10,17,12,8,9,6,6,23,2,1,7,12,16,11,60,64
0,Djené,Sergi,(5-3-2),(3-4-3),59%,41%,345 of 485 — 71%,61% — 207 of 339,3 of 12 — 25%,33% — 2 of 6,1 of 2 — 50%,100% — 3 of 3,3.0,0.0,2.0,0.0,16,17,6,2,26,11,604,477,19,29,5,7,25,19,20,40,0,1,6,10,36,27,92,97
0,Óscar de Marcos,Iago Aspas,(4-2-3-1),(3-4-3),33%,67%,271 of 339 — 80%,86% — 595 of 691,5 of 10 — 50%,30% — 3 of 10,3 of 3 — 100%,40% — 2 of 5,3.0,0.0,2.0,0.0,16,11,3,6,12,19,451,772,11,18,14,4,5,9,37,13,1,2,4,4,18,20,42,53
0,Daniel Parejo,Marc-André ter Stegen,(4-4-2),(4-3-3),37%,63%,289 of 371 — 78%,89% — 575 of 644,4 of 13 — 31%,56% — 9 of 16,4 of 9 — 44%,75% — 3 of 4,6.0,0.0,1.0,0.0,11,12,7,3,16,17,463,748,18,15,11,9,5,6,16,23,7,0,4,11,17,11,59,44
0,Isaac Palazón Camacho,Koke,(4-2-3-1),(5-3-2),54%,46%,442 of 558 — 79%,77% — 364 of 473,4 of 16 — 25%,50% — 5 of 10,4 of 5 — 80%,75% — 3 of 4,0.0,0.0,0.0,0.0,9,12,3,4,17,10,663,582,7,12,14,6,11,21,19,31,0,0,4,12,20,23,90,69
0,Héctor Bellerín,Antonio Raillo,(4-2-3-1),(4-2-3-1),61%,39%,554 of 639 — 87%,79% — 321 of 405,6 of 16 — 38%,86% — 6 of 7,4 of 6 — 66%,83% — 5 of 6,3.0,0.0,3.0,0.0,12,14,6,3,26,11,755,536,22,15,7,4,14,12,16,33,1,3,2,6,27,21,52,50
0,Jesús Navas,Luis Pérez,(4-2-3-1),(4-3-3),54%,46%,331 of 420 — 79%,74% — 263 of 354,5 of 22 — 23%,25% — 2 of 8,1 of 2 — 50%,80% — 4 of 5,6.5,0.0,4.0,0.0,14,12,6,4,21,16,533,469,16,25,6,8,10,16,16,27,2,4,6,9,27,24,62,72
0,José Luis García Vayá,Sergio Herrera,(4-4-2),(4-3-3),52%,48%,331 of 449 — 74%,73% — 302 of 416,3 of 10 — 30%,22% — 2 of 9,2 of 2 — 100%,100% — 3 of 3,2.0,0.0,3.0,0.0,6,11,10,5,25,24,562,524,16,14,6,3,13,17,28,34,5,2,4,9,26,28,56,87
0,Lucas Vázquez,Carlos Benavídez,(4-3-3),(4-4-2),68%,32%,698 of 767 — 91%,74% — 269 of 362,4 of 10 — 40%,25% — 3 of 12,1 of 3 — 33%,25% — 1 of 4,4.0,0.0,0.0,0.0,7,10,4,4,7,17,873,455,11,24,10,11,8,10,16,10,2,1,8,9,16,18,49,44
0,Arnau Martinez,Óscar Valentín,(4-4-2),(4-4-2),71%,29%,618 of 711 — 87%,73% — 211 of 288,1 of 11 — 9%,0% — 0 of 2,0 of 0 — %,100% — 1 of 1,3.0,0.0,4.0,0.0,8,16,4,3,18,12,798,398,15,23,6,13,4,7,11,26,2,0,4,10,47,14,54,50
0,Raphinha,Djené,(4-2-3-1),(4-1-4-1),76%,24%,585 of 679 — 86%,49% — 103 of 209,4 of 15 — 27%,14% — 1 of 7,1 of 1 — 100%,75% — 3 of 4,1.0,0.0,1.0,0.0,4,15,7,5,19,18,801,327,13,24,4,3,15,8,21,31,5,7,5,12,22,17,53,60
0,Kirian Rodríguez,Aitor Ruibal,(4-1-3-2),(4-2-3-1),55%,45%,491 of 586 — 84%,80% — 391 of 487,2 of 8 — 25%,38% — 5 of 13,4 of 5 — 80%,50% — 1 of 2,4.0,0.0,2.0,0.0,21,10,1,4,12,20,696,596,23,12,6,7,7,13,28,14,2,4,11,7,14,14,46,46
0,Javi Puado,Raúl Albiol,(4-4-2),(4-4-2),56%,44%,457 of 548 — 83%,83% — 360 of 432,2 of 9 — 22%,27% — 4 of 15,2 of 4 — 50%,50% — 1 of 2,5.0,0.0,3.0,0.0,12,14,4,1,18,10,645,546,12,19,6,11,8,17,21,19,0,1,8,5,16,15,70,45
0,Iago Aspas,Koke,(3-4-3),(4-4-2),58%,42%,611 of 699 — 87%,79% — 394 of 501,4 of 10 — 40%,25% — 2 of 8,1 of 2 — 50%,100% — 4 of 4,2.0,0.0,2.0,0.0,11,11,2,3,12,13,798,580,10,17,15,12,6,9,21,9,0,0,6,9,13,13,45,57
0,Luis Pérez,Antonio Raillo,(4-3-3),(4-4-2),51%,49%,356 of 464 — 77%,76% — 345 of 452,1 of 13 — 8%,35% — 6 of 17,4 of 6 — 66%,0% — 0 of 1,3.0,0.0,2.0,0.0,16,11,7,4,26,21,564,569,13,19,7,7,18,20,18,26,2,1,10,12,21,14,69,78
0,Djené,Carlos Benavídez,(4-4-2),(4-2-3-1),46%,54%,140 of 255 — 55%,57% — 172 of 303,7 of 13 — 54%,11% — 1 of 9,1 of 1 — 100%,85% — 6 of 7,3.0,0.0,6.0,0.0,17,24,2,2,16,13,387,424,11,24,9,8,36,27,27,30,4,2,11,10,30,28,88,100
0,Álvaro García,Sergi,(4-2-3-1),(4-2-3-1),54%,46%,421 of 521 — 81%,76% — 343 of 450,6 of 15 — 40%,23% — 3 of 13,2 of 3 — 66%,83% — 5 of 6,2.0,0.0,1.0,0.0,12,7,5,5,19,26,648,564,15,21,10,11,13,9,29,29,2,2,7,6,28,16,70,80
0,Mikel Oyarzabal,José Luis García Vayá,(4-1-4-1),(4-4-2),61%,39%,473 of 583 — 81%,73% — 274 of 375,6 of 11 — 55%,44% — 4 of 9,4 of 4 — 100%,50% — 3 of 6,0.0,0.0,0.0,0.0,7,12,6,4,12,13,690,477,27,16,6,5,18,10,10,15,5,2,4,8,28,28,80,57
0,Sergio Herrera,Pedri,(4-3-3),(4-3-3),27%,73%,161 of 270 — 60%,86% — 615 of 713,4 of 10 — 40%,50% — 6 of 12,4 of 6 — 66%,25% — 1 of 4,2.0,0.0,2.0,0.0,13,3,5,8,17,16,376,831,18,15,9,7,15,7,30,21,10,0,6,7,24,18,74,54
0,Vicente Guaita,Iván Martín,(3-4-3),(4-2-3-1),48%,52%,507 of 597 — 85%,89% — 571 of 642,2 of 12 — 17%,44% — 4 of 9,3 of 4 — 75%,50% — 1 of 2,1.0,0.0,0.0,0.0,9,14,4,4,24,21,677,739,14,11,2,10,7,11,17,32,0,1,3,8,19,14,63,52
0,Óscar de Marcos,Nemanja Gudelj,(4-2-3-1),(4-2-3-1),39%,61%,271 of 374 — 72%,80% — 459 of 576,5 of 13 — 38%,23% — 3 of 13,3 of 3 — 100%,80% — 4 of 5,0.0,1.0,3.0,0.0,6,7,4,7,19,19,494,691,21,22,17,14,10,11,19,21,3,3,9,12,23,24,78,67
0,Héctor Bellerín,Sergi Gómez,(4-2-3-1),(4-4-2),53%,47%,411 of 497 — 83%,82% — 363 of 444,10 of 19 — 53%,13% — 1 of 8,1 of 1 — 100%,90% — 9 of 10,2.0,0.0,4.0,0.0,14,20,8,4,21,14,614,562,14,22,10,9,13,8,16,26,0,1,3,6,14,17,48,63
0,Jan Oblak,Luka Modrić,(4-4-2),(4-4-2),51%,49%,521 of 611 — 85%,89% — 513 of 579,4 of 12 — 33%,33% — 4 of 12,3 of 4 — 75%,75% — 3 of 4,3.0,1.0,1.0,0.0,11,11,5,5,18,12,706,704,15,15,7,14,9,14,15,24,2,0,10,5,19,9,58,68
0,Daniel Parejo,Kirian Rodríguez,(4-4-2),(4-4-2),43%,57%,406 of 484 — 84%,90% — 586 of 654,6 of 19 — 32%,43% — 3 of 7,2 of 3 — 66%,50% — 3 of 6,0.0,0.0,4.0,0.0,15,11,3,2,22,9,583,744,20,4,11,6,8,5,15,21,5,1,5,5,13,16,44,46
