,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
0,Oliver Baumann,Marvin Friedrich,(4-2-2-2),(3-5-2),63%,37%,532 of 652 — 82%,67% — 255 of 378,3 of 7 — 43%,67% — 8 of 12,6 of 8 — 75%,33% — 1 of 3,1.0,0.0,4.5,0.0,9,10,6,5,16,18,765,486,11,15,4,7,18,22,19,22,2,5,3,5,28,26,58,73
0,Manuel Neuer,Jonas Hector,(4-2-3-1),(4-1-3-2),57%,43%,478 of 592 — 81%,74% — 326 of 441,6 of 18 — 33%,30% — 3 of 10,1 of 3 — 33%,50% — 3 of 6,1.0,0.0,1.0,0.0,14,10,3,4,14,22,719,572,19,25,7,17,16,17,23,17,0,1,6,9,24,19,78,75
0,Marco Reus,Oliver Baumann,(4-1-2-1-2),(4-2-3-1),59%,41%,503 of 592 — 85%,73% — 305 of 416,13 of 24 — 54%,50% — 5 of 10,3 of 5 — 60%,76% — 10 of 13,2.0,0.0,3.0,0.0,9,12,4,7,17,17,730,526,17,23,10,12,20,8,21,11,4,2,4,10,24,23,54,68
0,Manuel Prietl,Martin Hinteregger,(4-4-2),(4-2-3-1),35%,65%,233 of 365 — 64%,82% — 544 of 666,4 of 13 — 31%,27% — 3 of 11,2 of 3 — 66%,75% — 3 of 4,0.0,0.0,3.0,0.0,13,17,4,4,21,19,456,792,7,16,13,9,22,26,16,31,0,2,5,7,27,23,72,97
0,Wataru Endo,Christian Günter,(3-4-3),(4-4-2),64%,36%,483 of 598 — 81%,68% — 230 of 338,7 of 17 — 41%,47% — 7 of 15,4 of 7 — 57%,71% — 5 of 7,2.0,0.0,1.0,0.0,10,14,8,5,24,15,705,464,8,19,2,7,23,22,13,34,1,0,7,13,24,20,58,87
0,Moussa Niakhate,Branimir Hrgota,(3-5-2),(4-1-2-1-2),48%,52%,270 of 382 — 71%,73% — 304 of 418,9 of 18 — 50%,11% — 1 of 9,1 of 1 — 100%,66% — 6 of 9,2.0,0.0,2.0,0.0,21,14,7,4,18,16,514,546,21,16,21,10,15,12,17,25,3,2,8,3,17,24,64,82
0,Jonas Hector,Anthony Losilla,(4-1-3-2),(4-3-3),70%,30%,444 of 550 — 81%,56% — 131 of 232,5 of 22 — 23%,9% — 1 of 11,0 of 1 — 0%,60% — 3 of 5,2.0,0.0,1.0,0.0,11,21,5,5,39,10,661,348,15,13,11,9,20,19,15,26,3,1,4,16,36,19,72,80
0,Ohis Felix Uduokhai,Lukáš Hrádecký,(4-2-3-1),(4-2-3-1),43%,57%,318 of 421 — 76%,84% — 470 of 560,4 of 14 — 29%,36% — 5 of 14,3 of 5 — 60%,75% — 3 of 4,0.0,0.0,1.0,0.0,12,10,4,4,24,9,524,686,14,20,10,17,13,9,8,18,1,0,5,9,26,18,77,73
0,Manuel Neuer,Dedryck Boyata,(4-2-3-1),(4-2-3-1),63%,37%,576 of 669 — 86%,77% — 306 of 400,6 of 16 — 38%,43% — 3 of 7,3 of 3 — 100%,16% — 1 of 6,0.0,0.0,0.0,0.0,4,5,8,3,21,10,770,519,15,17,8,14,10,11,8,18,0,3,7,12,24,21,59,62
0,Christopher Trimmel,Lars Stindl,(3-5-2),(4-2-3-1),28%,72%,186 of 301 — 62%,84% — 668 of 791,3 of 11 — 27%,25% — 5 of 20,4 of 5 — 80%,33% — 1 of 3,2.0,0.0,0.0,0.0,15,6,4,8,13,14,427,896,20,14,10,9,21,21,20,10,0,3,14,10,11,24,77,87
0,Koen Casteels,Péter Gulácsi,(4-2-3-1),(4-2-3-1),48%,52%,304 of 415 — 73%,77% — 351 of 458,2 of 8 — 25%,18% — 2 of 11,2 of 2 — 100%,50% — 1 of 2,4.0,0.0,2.0,0.0,13,18,7,7,14,13,537,586,14,23,3,7,11,24,19,13,3,0,10,4,18,18,88,65
0,Oliver Baumann,Moussa Niakhate,(4-2-3-1),(3-5-2),64%,36%,462 of 590 — 78%,63% — 212 of 335,0 of 9 — 0%,38% — 5 of 13,3 of 5 — 60%,% — 0 of 0,2.0,0.0,1.0,0.0,16,15,4,5,28,16,693,453,8,18,2,9,17,20,17,17,2,3,7,11,24,24,97,83
0,Christian Günter,Jonas Hector,(4-4-2),(4-1-3-2),54%,46%,362 of 478 — 76%,75% — 307 of 410,3 of 9 — 33%,27% — 4 of 15,3 of 4 — 75%,100% — 3 of 3,1.0,0.0,4.5,0.0,14,12,4,2,19,24,586,526,15,10,8,11,17,26,28,22,5,1,7,8,23,25,87,97
0,Christopher Trimmel,Jeffrey Gouweleeuw,(3-5-2),(5-3-2),60%,40%,443 of 556 — 80%,72% — 271 of 374,5 of 16 — 31%,43% — 6 of 14,6 of 6 — 100%,100% — 5 of 5,1.0,0.0,2.0,0.0,10,12,6,4,25,19,652,498,13,13,9,13,19,22,16,27,1,1,7,13,29,27,85,77
0,Branimir Hrgota,Koen Casteels,(4-4-2),(4-2-3-1),30%,70%,163 of 268 — 61%,82% — 518 of 629,4 of 9 — 44%,25% — 2 of 8,1 of 2 — 50%,100% — 4 of 4,2.0,0.0,3.0,0.0,17,15,3,5,13,17,379,737,16,14,12,13,22,26,11,15,0,0,7,11,21,22,80,95
0,Lukáš Hrádecký,Marco Reus,(4-2-3-1),(4-3-2-1),42%,58%,321 of 409 — 78%,83% — 468 of 564,5 of 11 — 45%,38% — 5 of 13,2 of 5 — 40%,40% — 2 of 5,4.0,0.0,3.0,0.0,10,11,4,3,10,6,519,671,11,16,11,7,4,7,14,17,1,0,6,4,15,27,64,51
0,Péter Gulácsi,Manuel Neuer,(4-2-3-1),(4-2-3-1),52%,48%,399 of 505 — 79%,75% — 345 of 457,4 of 10 — 40%,29% — 5 of 17,2 of 5 — 40%,75% — 3 of 4,0.0,0.0,0.0,0.0,9,13,2,6,21,14,643,573,20,16,11,12,15,10,19,16,4,1,9,12,19,20,67,66
0,Martin Hinteregger,Wataru Endo,(4-2-3-1),(3-4-3),58%,42%,409 of 544 — 75%,69% — 274 of 399,4 of 17 — 24%,33% — 3 of 9,2 of 3 — 66%,75% — 3 of 4,1.0,0.0,4.0,1.0,13,12,6,6,35,6,670,559,25,22,16,11,15,16,11,40,2,1,2,12,34,24,79,65
0,Anthony Losilla,Dedryck Boyata,(4-2-3-1),(3-4-3),66%,34%,429 of 565 — 76%,63% — 182 of 291,5 of 18 — 28%,80% — 4 of 5,1 of 4 — 25%,80% — 4 of 5,0.0,0.0,3.0,0.0,8,17,7,2,37,4,673,445,21,12,12,11,20,28,8,53,1,2,2,16,32,29,108,82
0,Lars Stindl,Manuel Prietl,(3-4-3),(4-3-3),64%,36%,559 of 643 — 87%,72% — 266 of 369,4 of 18 — 22%,39% — 7 of 18,6 of 7 — 85%,25% — 1 of 4,1.0,0.0,1.0,0.0,10,18,3,4,11,20,765,476,18,12,9,8,11,13,17,12,2,0,10,8,12,23,54,67
0,Dedryck Boyata,Branimir Hrgota,(3-4-3),(4-2-2-2),57%,43%,376 of 489 — 77%,65% — 243 of 373,3 of 14 — 21%,20% — 2 of 10,2 of 2 — 100%,66% — 2 of 3,1.0,0.0,2.0,0.0,12,13,9,4,22,29,618,498,11,24,10,10,21,28,41,25,1,0,8,9,18,25,83,83
0,Jeffrey Gouweleeuw,Lars Stindl,(3-5-2),(4-2-3-1),30%,70%,176 of 277 — 64%,84% — 535 of 638,1 of 5 — 20%,0% — 0 of 11,0 of 0 — %,0% — 0 of 1,1.0,0.0,2.0,0.0,12,9,2,6,11,23,394,726,20,18,11,8,9,21,29,6,5,2,5,6,24,24,78,72
0,Manuel Prietl,Oliver Baumann,(4-4-2),(4-2-3-1),42%,58%,337 of 440 — 77%,81% — 486 of 597,2 of 9 — 22%,19% — 3 of 16,3 of 3 — 100%,100% — 2 of 2,2.0,0.0,1.0,0.0,16,2,5,6,23,27,543,697,8,20,10,1,31,22,15,20,3,1,12,7,25,23,83,95
0,Manuel Neuer,Anthony Losilla,(4-2-3-1),(4-2-3-1),69%,31%,607 of 729 — 83%,70% — 235 of 334,14 of 24 — 58%,0% — 0 of 5,0 of 0 — %,57% — 8 of 14,1.0,0.0,1.0,0.0,5,9,2,2,20,12,825,469,21,11,5,16,7,10,6,27,2,5,4,9,26,18,64,66
0,Robin Zentner,Christian Günter,(3-5-2),(3-4-3),46%,54%,237 of 373 — 64%,70% — 308 of 438,3 of 11 — 27%,14% — 1 of 7,1 of 1 — 100%,100% — 3 of 3,2.0,0.0,1.0,0.0,18,16,4,4,14,16,480,557,14,10,15,7,22,19,16,23,3,1,11,6,22,20,76,90
0,Jonas Hector,Péter Gulácsi,(4-1-3-2),(4-2-3-1),47%,53%,295 of 415 — 71%,74% — 345 of 465,5 of 14 — 36%,47% — 9 of 19,8 of 9 — 88%,80% — 4 of 5,3.0,0.0,1.0,0.0,12,6,4,10,17,22,546,593,22,17,14,7,18,15,22,22,3,3,5,7,27,31,83,76
0,Wataru Endo,Lukáš Hrádecký,(3-4-1-2),(4-2-3-1),64%,36%,512 of 607 — 84%,68% — 236 of 347,6 of 17 — 35%,57% — 4 of 7,1 of 4 — 25%,83% — 5 of 6,2.0,0.0,3.0,1.0,11,11,2,6,21,13,751,481,17,21,8,10,15,9,12,22,1,0,5,13,30,19,49,72
0,Marco Reus,Marvin Friedrich,(4-3-3),(3-4-1-2),63%,37%,547 of 647 — 85%,72% — 276 of 385,5 of 13 — 38%,63% — 5 of 8,4 of 5 — 80%,40% — 2 of 5,2.0,0.0,3.0,0.0,11,12,3,6,10,21,743,484,11,19,19,15,14,16,13,12,0,3,3,6,20,11,58,71
0,Koen Casteels,Martin Hinteregger,(4-2-3-1),(4-2-3-1),60%,40%,410 of 549 — 75%,64% — 233 of 366,6 of 14 — 43%,40% — 2 of 5,1 of 2 — 50%,83% — 5 of 6,2.0,0.0,6.0,0.0,14,17,7,4,22,17,669,491,17,15,17,16,29,21,18,19,4,0,5,8,23,19,99,72
0,Branimir Hrgota,Manuel Neuer,(4-3-3),(3-4-3),33%,67%,244 of 340 — 72%,85% — 576 of 676,5 of 10 — 50%,33% — 4 of 12,2 of 4 — 50%,80% — 4 of 5,4.0,0.0,1.0,1.0,19,13,6,3,16,15,458,777,16,13,13,10,6,12,26,20,4,1,6,2,18,22,63,63
0,Christopher Trimmel,Manuel Prietl,(3-5-2),(4-2-2-2),54%,46%,408 of 541 — 75%,71% — 324 of 455,4 of 17 — 24%,20% — 2 of 10,2 of 2 — 100%,75% — 3 of 4,1.0,0.0,0.0,0.0,9,5,5,4,22,14,655,568,15,10,19,13,27,15,26,23,4,1,5,11,27,25,69,100
0,Péter Gulácsi,Niklas Stark,(3-4-3),(3-4-3),61%,39%,468 of 554 — 84%,72% — 257 of 355,8 of 17 — 47%,50% — 2 of 4,2 of 2 — 100%,37% — 3 of 8,1.0,0.0,3.0,0.0,8,19,2,1,14,5,644,441,15,14,11,14,15,14,6,14,3,4,2,6,15,13,67,49
0,Martin Hinteregger,Jonas Hector,(4-2-3-1),(4-1-2-1-2),46%,54%,229 of 386 — 59%,74% — 330 of 445,3 of 10 — 30%,14% — 2 of 14,1 of 2 — 50%,66% — 2 of 3,2.0,0.0,3.0,0.0,11,19,7,6,34,24,510,615,17,23,13,13,17,36,18,41,3,1,14,9,27,19,84,81
0,Lukáš Hrádecký,Robin Zentner,(4-2-3-1),(3-5-2),67%,33%,521 of 630 — 83%,64% — 200 of 311,9 of 17 — 53%,36% — 5 of 14,5 of 5 — 100%,88% — 8 of 9,4.0,0.0,3.0,0.0,11,12,6,3,25,11,749,443,11,28,12,17,21,9,14,21,2,3,11,11,21,17,63,71
0,Oliver Baumann,Koen Casteels,(4-2-2-2),(4-2-3-1),50%,50%,366 of 464 — 79%,79% — 369 of 465,3 of 11 — 27%,15% — 2 of 13,1 of 2 — 50%,0% — 0 of 3,2.0,0.0,2.0,0.0,13,9,5,2,26,17,551,560,9,11,8,9,16,19,24,23,0,2,9,10,20,22,62,86
0,Lars Stindl,Mats Hummels,(3-4-3),(3-5-2),55%,45%,491 of 582 — 84%,81% — 380 of 468,3 of 15 — 20%,0% — 0 of 8,0 of 0 — %,66% — 2 of 3,4.0,0.0,5.5,0.0,17,15,5,1,15,6,680,579,20,15,11,10,8,4,6,20,4,3,6,4,23,21,53,52
0,Anthony Losilla,Wataru Endo,(4-2-3-1),(4-1-4-1),44%,56%,270 of 393 — 69%,81% — 398 of 493,4 of 15 — 27%,38% — 3 of 8,3 of 3 — 100%,100% — 4 of 4,2.0,0.0,5.0,0.0,15,13,7,2,20,7,491,627,24,16,13,11,10,17,7,27,2,0,8,8,24,24,93,60
0,Christian Günter,Jeffrey Gouweleeuw,(3-4-3),(3-5-2),59%,41%,423 of 527 — 80%,71% — 254 of 359,6 of 17 — 35%,22% — 2 of 9,2 of 2 — 100%,66% — 4 of 6,0.0,0.0,1.0,0.0,10,14,6,3,17,8,620,451,14,6,9,9,19,18,19,16,2,0,11,7,16,29,81,97
0,Jonas Hector,Branimir Hrgota,(4-1-3-2),(4-1-3-2),67%,33%,415 of 533 — 78%,58% — 156 of 268,8 of 18 — 44%,43% — 3 of 7,2 of 3 — 66%,62% — 5 of 8,1.0,0.0,1.0,0.0,16,18,8,1,29,10,662,392,19,13,9,10,18,25,13,34,1,2,6,11,29,19,90,66
0,Dedryck Boyata,Christian Günter,(3-4-3),(3-4-3),44%,56%,307 of 401 — 77%,79% — 397 of 501,3 of 12 — 25%,45% — 5 of 11,3 of 5 — 60%,66% — 2 of 3,3.0,0.0,0.0,0.0,17,15,4,9,10,16,499,593,9,17,11,8,17,16,22,9,0,5,6,9,19,21,64,82
0,Koen Casteels,Lars Stindl,(4-2-3-1),(3-5-2),52%,48%,363 of 464 — 78%,75% — 318 of 424,5 of 12 — 42%,50% — 9 of 18,6 of 9 — 66%,80% — 4 of 5,8.5,0.0,3.0,0.0,17,10,4,6,19,13,602,557,19,20,8,8,15,14,17,22,2,3,2,9,27,17,64,66
0,Wataru Endo,Oliver Baumann,(3-1-4-2),(4-3-3),41%,59%,308 of 403 — 76%,82% — 478 of 585,6 of 14 — 43%,31% — 4 of 13,3 of 4 — 75%,50% — 3 of 6,0.0,0.0,1.0,0.0,14,11,9,4,16,26,515,687,15,15,9,7,14,14,18,18,1,1,7,9,21,31,44,76
0,Marco Reus,Jeffrey Gouweleeuw,(4-2-3-1),(3-4-1-2),69%,31%,565 of 681 — 83%,59% — 178 of 303,3 of 19 — 16%,50% — 3 of 6,2 of 3 — 66%,66% — 2 of 3,1.0,0.0,3.0,0.0,9,16,7,3,14,13,816,433,26,28,18,16,19,12,13,18,1,4,3,13,19,24,65,80
0,Péter Gulácsi,Anthony Losilla,(3-4-3),(4-2-3-1),59%,41%,447 of 561 — 80%,69% — 270 of 393,8 of 16 — 50%,22% — 2 of 9,2 of 2 — 100%,62% — 5 of 8,1.0,0.0,1.0,0.0,10,16,2,3,11,18,664,492,15,15,13,11,22,10,18,13,0,6,7,8,20,22,73,83
0,Robin Zentner,Marvin Friedrich,(3-4-3),(3-4-1-2),52%,48%,368 of 489 — 75%,70% — 318 of 454,4 of 12 — 33%,13% — 2 of 16,0 of 2 — 0%,75% — 3 of 4,3.5,0.0,4.0,0.0,15,6,2,5,15,14,616,568,12,17,9,4,25,21,22,17,0,0,11,9,30,29,87,92
0,Manuel Neuer,Martin Hinteregger,(4-2-3-1),(3-4-3),72%,28%,706 of 827 — 85%,61% — 194 of 317,10 of 20 — 50%,60% — 3 of 5,1 of 3 — 33%,90% — 9 of 10,2.0,0.0,1.0,0.0,6,8,10,1,19,4,935,423,12,13,14,16,16,11,4,21,4,0,1,20,21,14,71,85
0,Manuel Prietl,Lukáš Hrádecký,(4-4-2),(4-2-3-1),34%,66%,250 of 344 — 73%,85% — 573 of 677,2 of 10 — 20%,35% — 6 of 17,3 of 6 — 50%,100% — 2 of 2,4.0,0.0,1.0,0.0,13,7,2,4,9,16,460,785,18,13,13,8,13,19,16,18,2,0,11,9,15,28,63,59
0,Oliver Baumann,Rafael Czichos,(3-4-1-2),(4-1-3-2),51%,49%,363 of 471 — 77%,75% — 339 of 453,8 of 14 — 57%,0% — 0 of 10,0 of 0 — %,37% — 3 of 8,1.0,0.0,1.0,0.0,13,8,3,3,12,16,586,555,16,12,7,16,13,21,16,13,2,3,14,5,22,25,73,69
0,Marvin Friedrich,Koen Casteels,(3-5-2),(4-2-3-1),39%,61%,266 of 387 — 69%,80% — 486 of 606,3 of 5 — 60%,31% — 4 of 13,4 of 4 — 100%,33% — 1 of 3,3.0,0.0,1.0,0.0,7,16,3,3,17,20,474,691,9,6,8,14,22,22,15,11,0,0,8,6,14,22,75,79
0,Makoto Hasebe,Dedryck Boyata,(3-4-1-2),(4-2-3-1),58%,42%,408 of 540 — 76%,71% — 274 of 385,4 of 12 — 33%,50% — 6 of 12,4 of 6 — 66%,100% — 4 of 4,1.0,0.0,2.0,0.0,17,14,7,4,27,13,632,511,15,18,6,14,22,25,8,29,0,6,8,10,24,17,70,77
0,Branimir Hrgota,Anthony Losilla,(4-3-1-2),(4-3-3),56%,44%,354 of 493 — 72%,63% — 245 of 391,3 of 11 — 27%,20% — 2 of 10,1 of 2 — 50%,100% — 3 of 3,2.0,0.0,4.0,0.0,16,16,4,3,11,17,597,500,17,16,9,13,14,34,8,15,0,2,10,9,30,23,99,127
0,Marco Reus,Moussa Niakhate,(4-3-3),(3-4-1-2),67%,33%,604 of 739 — 82%,69% — 250 of 362,3 of 10 — 30%,40% — 2 of 5,1 of 2 — 50%,33% — 1 of 3,2.0,0.0,4.0,0.0,7,13,6,2,19,6,849,504,15,21,14,20,17,10,11,27,2,1,6,6,29,23,82,58
0,Christian Günter,Péter Gulácsi,(3-4-3),(4-3-3),53%,47%,331 of 470 — 70%,73% — 312 of 425,4 of 15 — 27%,18% — 2 of 11,2 of 2 — 100%,75% — 3 of 4,0.0,0.0,4.0,0.0,10,17,8,5,24,14,577,553,20,11,8,8,12,14,10,20,1,1,5,11,25,21,70,66
0,Lars Stindl,Wataru Endo,(3-4-3),(3-1-4-2),59%,41%,552 of 660 — 84%,78% — 356 of 458,8 of 31 — 26%,40% — 2 of 5,1 of 2 — 50%,87% — 7 of 8,3.0,0.0,3.0,0.0,14,21,9,1,19,6,782,592,19,16,7,15,13,16,9,26,0,1,4,13,21,12,50,55
0,Lukáš Hrádecký,Manuel Neuer,(4-2-3-1),(4-2-3-1),41%,59%,392 of 474 — 83%,87% — 605 of 693,4 of 6 — 67%,41% — 11 of 27,6 of 11 — 54%,75% — 3 of 4,0.0,0.0,0.0,0.0,9,9,4,7,8,17,588,825,13,25,14,15,5,9,23,11,1,1,11,4,8,9,44,44
0,Jeffrey Gouweleeuw,Manuel Prietl,(3-5-2),(4-3-1-2),50%,50%,301 of 435 — 69%,67% — 290 of 430,6 of 14 — 43%,20% — 2 of 10,1 of 2 — 50%,83% — 5 of 6,3.0,0.0,1.0,0.0,8,15,9,5,24,20,557,551,15,14,12,16,26,22,31,21,8,1,7,7,30,25,97,82
0,Moussa Niakhate,Jeffrey Gouweleeuw,(3-5-2),(3-4-1-2),54%,46%,419 of 534 — 78%,73% — 330 of 452,9 of 21 — 43%,33% — 2 of 6,1 of 2 — 50%,55% — 5 of 9,1.0,0.0,3.0,0.0,9,11,6,2,19,12,666,584,15,22,14,12,21,9,18,24,0,1,5,8,26,27,70,96
0,Péter Gulácsi,Branimir Hrgota,(3-4-3),(4-2-3-1),56%,44%,436 of 572 — 76%,68% — 302 of 442,4 of 12 — 33%,38% — 3 of 8,3 of 3 — 100%,25% — 1 of 4,2.0,0.0,0.0,0.0,15,12,3,4,18,24,709,576,22,19,13,15,20,18,22,14,3,2,2,10,22,24,75,83
0,Manuel Prietl,Marco Reus,(3-4-1-2),(3-4-3),31%,69%,270 of 378 — 71%,88% — 754 of 859,6 of 15 — 40%,46% — 6 of 13,4 of 6 — 66%,100% — 6 of 6,1.0,0.0,0.0,0.0,13,9,7,2,17,6,487,982,23,21,15,11,13,10,10,20,1,2,6,6,8,19,71,80
0,Manuel Neuer,Oliver Baumann,(4-2-3-1),(3-4-3),61%,39%,575 of 696 — 83%,75% — 332 of 441,7 of 15 — 47%,22% — 2 of 9,2 of 2 — 100%,42% — 3 of 7,0.0,0.0,4.0,0.0,4,18,4,2,11,13,783,549,15,16,5,14,8,9,11,14,3,3,9,9,25,14,60,55
0,Koen Casteels,Christian Günter,(4-3-3),(3-4-3),56%,44%,367 of 490 — 75%,70% — 271 of 389,4 of 18 — 22%,36% — 4 of 11,2 of 4 — 50%,100% — 4 of 4,3.0,0.0,0.0,0.0,17,15,7,1,34,13,600,501,10,13,13,9,25,17,17,22,0,1,9,7,21,27,90,90
0,Dedryck Boyata,Lars Stindl,(4-2-3-1),(3-4-1-2),42%,58%,293 of 415 — 71%,80% — 464 of 580,4 of 10 — 40%,10% — 1 of 10,1 of 1 — 100%,75% — 3 of 4,2.0,0.0,2.0,0.0,11,21,2,6,10,17,541,703,25,13,13,9,9,18,22,12,3,3,8,4,19,37,69,55
