,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
0,Lewis Dunk,Bruno Fernandes,(4-2-3-1),(4-2-3-1),48%,52%,435 of 514 — 85%,85% — 470 of 552,4 of 14 — 29%,27% — 3 of 11,2 of 3 — 66%,50% — 2 of 4,1.0,0.0,2.0,0.0,9,13,4,4,12,12,616,643,17,19,7,12,8,6,11,9,0,6,5,4,19,14,56,52
0,Son Heung-min,James Tarkowski,(4-3-3),(4-2-3-1),70%,30%,574 of 658 — 87%,74% — 211 of 287,7 of 13 — 54%,10% — 1 of 10,1 of 1 — 100%,42% — 3 of 7,0.0,0.0,0.0,0.0,11,15,12,5,20,15,765,401,22,29,4,15,11,14,14,16,0,4,2,6,19,15,43,66
0,Bernd Leno,Jamie Vardy,(4-2-3-1),(4-2-3-1),54%,46%,489 of 582 — 84%,82% — 402 of 489,6 of 18 — 33%,40% — 4 of 10,3 of 4 — 75%,66% — 4 of 6,2.0,0.0,2.0,0.0,14,13,7,5,21,12,689,606,14,21,8,7,16,13,8,30,0,5,5,12,21,10,61,51
0,Marc Guéhi,Jarrod Bowen,(3-4-3),(4-1-4-1),58%,42%,478 of 596 — 80%,75% — 320 of 425,2 of 14 — 14%,17% — 3 of 18,1 of 3 — 33%,100% — 2 of 2,1.0,0.0,1.0,0.0,9,17,3,3,20,14,709,558,23,20,9,15,13,23,12,25,3,2,10,13,17,13,78,75
0,Kevin De Bruyne,Sam Morsy,(3-2-4-1),(5-4-1),75%,25%,726 of 796 — 91%,79% — 211 of 266,4 of 13 — 31%,100% — 1 of 1,0 of 1 — 0%,25% — 1 of 4,2.0,0.0,3.0,0.0,4,15,10,1,17,6,884,387,14,17,6,10,5,7,9,41,3,1,1,6,20,10,31,42
0,Jack Stephens,Morgan Gibbs-White,(3-5-2),(4-2-3-1),64%,36%,618 of 691 — 89%,80% — 306 of 383,1 of 5 — 20%,35% — 8 of 23,7 of 8 — 87%,100% — 1 of 1,3.0,0.0,3.0,0.0,14,14,4,10,14,19,800,503,18,24,2,11,4,11,19,23,0,1,9,4,13,11,32,60
0,John McGinn,Martin Ødegaard,(4-4-2),(4-3-3),40%,60%,287 of 358 — 80%,89% — 483 of 544,3 of 11 — 27%,44% — 4 of 9,2 of 4 — 50%,100% — 3 of 3,1.0,0.0,3.0,0.0,8,16,4,1,10,13,457,635,22,17,4,8,9,7,17,16,3,1,9,6,11,12,49,37
0,Neto,Bruno Guimarães,(4-2-3-1),(4-3-3),39%,61%,263 of 359 — 73%,78% — 428 of 552,4 of 16 — 25%,36% — 5 of 14,4 of 5 — 80%,75% — 3 of 4,2.0,0.0,2.0,0.0,20,8,8,9,19,26,515,658,21,21,6,4,13,10,35,16,0,0,9,9,18,25,85,64
0,Mario Lemina,Enzo Fernández,(4-2-3-1),(4-2-3-1),40%,60%,272 of 357 — 76%,85% — 445 of 525,4 of 12 — 33%,57% — 8 of 14,2 of 8 — 25%,50% — 2 of 4,2.0,0.0,3.0,0.0,13,13,5,5,13,11,463,623,19,14,9,9,8,5,20,20,3,1,4,11,19,13,50,50
0,Virgil van Dijk,Christian Nørgaard,(4-2-3-1),(4-4-2),62%,38%,571 of 638 — 89%,81% — 322 of 399,8 of 19 — 42%,25% — 2 of 8,2 of 2 — 100%,75% — 6 of 8,2.0,0.0,3.0,0.0,10,7,9,4,15,10,741,493,17,10,7,5,6,8,12,15,1,2,5,4,18,20,57,60
0,Martin Ødegaard,Lewis Dunk,(4-3-3),(4-2-3-1),36%,64%,215 of 296 — 73%,83% — 429 of 518,7 of 11 — 64%,18% — 4 of 22,3 of 4 — 75%,85% — 6 of 7,6.5,0.0,2.0,0.0,12,7,3,7,7,26,408,620,17,18,12,5,14,18,20,12,3,1,10,5,13,14,58,58
0,Séamus Coleman,Lewis Cook,(4-2-3-1),(4-2-3-1),47%,53%,280 of 393 — 71%,74% — 327 of 441,8 of 18 — 44%,41% — 7 of 17,4 of 7 — 57%,75% — 6 of 8,2.0,0.0,1.0,0.0,6,11,8,4,21,24,518,569,17,26,12,7,22,17,22,24,2,2,8,14,20,19,96,73
0,Jamie Vardy,John McGinn,(4-2-3-1),(4-4-2),57%,43%,471 of 545 — 86%,81% — 333 of 411,3 of 9 — 33%,50% — 5 of 10,3 of 5 — 60%,66% — 2 of 3,4.0,0.0,5.0,0.0,13,21,1,4,18,10,653,520,22,17,11,7,9,10,18,26,3,1,4,10,6,15,41,47
0,Morgan Gibbs-White,Mario Lemina,(4-2-3-1),(4-4-1-1),52%,48%,312 of 412 — 76%,76% — 292 of 383,5 of 16 — 31%,18% — 2 of 11,1 of 2 — 50%,80% — 4 of 5,3.0,0.0,4.0,0.0,15,18,7,3,23,7,525,520,17,23,10,10,14,16,13,27,4,0,7,7,17,17,67,55
0,Sam Morsy,Bernd Leno,(4-2-3-1),(4-3-3),48%,52%,360 of 434 — 83%,82% — 383 of 469,4 of 11 — 36%,44% — 4 of 9,3 of 4 — 75%,75% — 3 of 4,2.0,0.0,3.0,0.0,15,15,8,6,16,26,529,545,13,11,4,6,11,12,30,13,4,0,4,7,7,23,51,67
0,Christian Nørgaard,Jack Stephens,(4-3-3),(3-5-2),37%,63%,331 of 398 — 83%,86% — 573 of 664,7 of 20 — 35%,33% — 6 of 18,5 of 6 — 83%,57% — 4 of 7,2.0,0.0,1.0,0.0,10,7,2,8,13,20,521,752,17,15,11,9,9,3,24,17,1,2,4,9,22,13,51,50
0,Jarrod Bowen,Kevin De Bruyne,(4-2-3-1),(3-2-4-1),33%,67%,310 of 379 — 82%,91% — 691 of 762,2 of 10 — 20%,35% — 8 of 23,5 of 8 — 62%,100% — 2 of 2,3.0,0.0,2.0,0.0,10,3,3,11,14,22,468,857,11,15,6,7,9,7,20,19,0,1,8,6,19,11,43,56
0,Bruno Guimarães,Son Heung-min,(4-3-3),(4-2-3-1),35%,65%,207 of 296 — 70%,81% — 450 of 557,3 of 9 — 33%,30% — 6 of 20,6 of 6 — 100%,33% — 1 of 3,4.0,0.0,4.0,0.0,16,13,7,12,12,27,443,675,17,22,14,7,9,13,32,12,2,4,9,3,16,20,60,37
0,Enzo Fernández,Marc Guéhi,(4-2-3-1),(3-4-3),62%,38%,553 of 628 — 88%,79% — 300 of 382,7 of 13 — 54%,33% — 3 of 9,2 of 3 — 66%,85% — 6 of 7,4.0,0.0,2.0,0.0,9,13,4,4,19,9,749,485,13,19,8,6,10,7,18,30,0,1,2,11,14,17,51,57
0,Bruno Fernandes,Virgil van Dijk,(4-2-3-1),(4-2-3-1),53%,47%,453 of 556 — 81%,83% — 414 of 497,3 of 8 — 38%,27% — 3 of 11,0 of 3 — 0%,100% — 3 of 3,4.0,0.0,1.0,0.0,7,7,5,2,19,6,661,615,32,24,7,10,5,13,10,28,0,2,8,5,26,22,48,50
0,Jack Stephens,Bruno Fernandes,(4-2-3-1),(4-2-3-1),44%,56%,439 of 505 — 87%,90% — 576 of 640,2 of 5 — 40%,50% — 10 of 20,7 of 10 — 70%,100% — 2 of 2,1.0,1.0,4.0,0.0,11,14,0,7,7,9,616,744,21,22,11,12,4,7,16,12,0,0,5,3,11,17,37,39
0,Lewis Dunk,Sam Morsy,(4-4-2),(4-2-3-1),68%,32%,512 of 617 — 83%,70% — 205 of 293,6 of 21 — 29%,17% — 1 of 6,1 of 1 — 100%,100% — 6 of 6,4.0,0.0,3.0,0.0,14,16,9,2,29,6,729,437,19,25,9,11,17,18,8,34,1,3,5,8,14,15,51,54
0,Marc Guéhi,Jamie Vardy,(3-4-3),(4-2-3-1),66%,34%,533 of 652 — 82%,69% — 229 of 333,3 of 19 — 16%,44% — 4 of 9,2 of 4 — 50%,66% — 2 of 3,0.0,0.0,3.0,0.0,11,15,5,2,27,8,766,460,24,19,8,8,21,12,13,22,3,0,5,6,17,24,71,68
0,Kyle Walker,Christian Nørgaard,(4-2-3-1),(5-3-2),54%,46%,507 of 581 — 87%,84% — 414 of 492,7 of 18 — 39%,63% — 5 of 8,4 of 5 — 80%,71% — 5 of 7,3.0,0.0,1.0,0.0,9,3,12,3,15,12,671,605,12,20,5,9,6,11,13,24,1,1,3,6,19,9,44,70
0,Virgil van Dijk,Ryan Yates,(4-2-3-1),(4-2-3-1),68%,32%,543 of 655 — 83%,65% — 197 of 304,5 of 14 — 36%,60% — 3 of 5,2 of 3 — 66%,100% — 5 of 5,4.0,0.0,4.0,0.0,15,6,7,2,19,6,760,421,12,22,11,11,21,12,16,32,0,5,4,12,31,20,67,79
0,Bernd Leno,Jarrod Bowen,(4-2-3-1),(4-2-3-1),54%,46%,351 of 451 — 78%,75% — 283 of 379,5 of 21 — 24%,27% — 3 of 11,2 of 3 — 66%,80% — 4 of 5,2.0,0.0,3.0,0.0,15,18,3,2,22,16,592,503,30,18,13,10,20,10,23,24,3,2,6,13,28,26,70,62
0,John McGinn,James Tarkowski,(4-2-3-1),(4-2-3-1),72%,28%,628 of 709 — 89%,75% — 203 of 272,7 of 17 — 41%,33% — 2 of 6,0 of 2 — 0%,57% — 4 of 7,1.0,0.0,4.0,0.0,10,12,6,2,21,12,804,380,20,24,4,6,8,11,9,31,1,3,1,10,18,13,50,54
0,Adam Smith,Moisés Caicedo,(4-2-3-1),(4-2-3-1),34%,66%,214 of 317 — 68%,84% — 522 of 619,6 of 18 — 33%,30% — 3 of 10,2 of 3 — 66%,100% — 6 of 6,6.0,0.0,8.0,0.0,16,9,6,3,17,8,423,727,14,12,10,6,15,11,17,17,4,3,2,10,17,23,61,59
0,Son Heung-min,Jorginho,(4-3-3),(4-4-2),63%,37%,470 of 553 — 85%,73% — 235 of 320,5 of 15 — 33%,57% — 4 of 7,3 of 4 — 75%,100% — 5 of 5,5.0,0.0,3.0,0.0,13,10,7,6,31,13,670,439,20,21,9,9,14,14,23,32,2,3,3,7,22,16,44,56
0,Mario Lemina,Bruno Guimarães,(4-4-1-1),(4-3-3),49%,51%,389 of 483 — 81%,86% — 434 of 505,5 of 12 — 42%,43% — 6 of 14,4 of 6 — 66%,80% — 4 of 5,3.0,0.0,3.0,0.0,17,6,4,7,21,13,582,609,23,14,10,5,8,13,20,25,3,2,8,6,21,16,67,40
0,Jarrod Bowen,Enzo Fernández,(3-4-3),(4-2-3-1),53%,47%,463 of 542 — 85%,86% — 410 of 479,7 of 15 — 47%,42% — 5 of 12,2 of 5 — 40%,100% — 7 of 7,5.0,0.0,2.0,0.0,17,9,6,5,29,8,640,598,16,19,8,8,9,10,9,35,2,1,4,7,9,8,43,54
0,Virgil van Dijk,Lewis Cook,(4-2-3-1),(4-2-3-1),58%,42%,546 of 619 — 88%,81% — 360 of 442,12 of 19 — 63%,32% — 6 of 19,6 of 6 — 100%,75% — 9 of 12,1.0,0.0,4.0,0.0,10,12,3,9,8,24,737,556,20,20,6,7,9,6,24,16,0,3,7,2,19,19,54,54
0,Jamie Vardy,James Tarkowski,(4-2-3-1),(4-2-3-1),58%,42%,426 of 522 — 82%,78% — 295 of 380,2 of 12 — 17%,29% — 5 of 17,4 of 5 — 80%,50% — 1 of 2,1.0,0.0,2.0,0.0,11,12,6,1,29,14,636,511,24,18,4,9,17,12,15,33,2,5,8,11,25,24,58,59
0,Flynn Downes,Sam Morsy,(4-2-3-1),(4-2-3-1),53%,47%,439 of 517 — 85%,82% — 371 of 452,3 of 11 — 27%,46% — 6 of 13,5 of 6 — 83%,66% — 2 of 3,4.0,0.0,4.0,0.0,16,16,2,10,9,23,622,552,16,17,15,13,8,18,34,15,3,1,7,1,10,14,42,45
0,Son Heung-min,Vitaly Janelt,(4-3-3),(5-3-2),48%,52%,381 of 485 — 79%,79% — 411 of 523,9 of 23 — 39%,100% — 6 of 6,5 of 6 — 83%,66% — 6 of 9,3.0,0.0,1.0,0.0,11,9,9,4,23,12,621,654,18,27,17,11,13,7,19,27,1,2,3,10,18,16,49,88
0,Bernd Leno,Bruno Guimarães,(4-2-3-1),(4-3-3),39%,61%,305 of 379 — 80%,89% — 537 of 605,11 of 22 — 50%,31% — 5 of 16,4 of 5 — 80%,72% — 8 of 11,6.0,0.0,0.0,0.0,16,8,6,0,17,12,484,702,19,9,6,10,6,15,21,15,1,6,12,11,14,19,51,45
0,John McGinn,Mario Lemina,(4-2-3-1),(4-1-4-1),53%,47%,412 of 480 — 86%,84% — 364 of 432,3 of 9 — 33%,40% — 4 of 10,3 of 4 — 75%,0% — 0 of 3,3.0,0.0,6.0,0.0,11,16,6,5,17,11,584,532,15,23,5,10,7,10,15,21,1,5,1,7,11,12,28,55
0,Marc Guéhi,Bruno Fernandes,(3-4-3),(4-2-3-1),33%,67%,239 of 342 — 70%,84% — 586 of 698,4 of 9 — 44%,40% — 6 of 15,6 of 6 — 100%,100% — 4 of 4,3.0,0.0,2.0,0.0,7,12,4,11,14,23,479,814,22,14,13,9,13,18,31,15,1,0,11,4,9,31,72,60
0,Lewis Dunk,Morgan Gibbs-White,(4-2-3-1),(4-2-3-1),70%,30%,510 of 619 — 82%,67% — 182 of 270,3 of 14 — 21%,67% — 2 of 3,1 of 2 — 50%,33% — 1 of 3,3.0,0.0,7.5,0.0,12,11,9,1,43,4,709,399,12,18,7,8,18,9,8,51,0,4,1,12,25,16,51,66
0,Kyle Walker,Bukayo Saka,(4-3-3),(4-4-2),77%,23%,669 of 749 — 89%,70% — 154 of 221,11 of 33 — 33%,60% — 3 of 5,1 of 3 — 33%,81% — 9 of 11,3.0,0.0,7.5,0.0,7,10,8,2,24,7,847,332,10,16,3,4,16,11,9,41,0,1,3,12,20,5,53,51
0,Bruno Guimarães,Kyle Walker,(4-3-3),(4-2-3-1),38%,62%,285 of 368 — 77%,85% — 511 of 598,3 of 10 — 30%,38% — 6 of 16,5 of 6 — 83%,100% — 3 of 3,4.0,0.0,4.0,0.0,14,10,5,6,16,19,463,705,15,15,10,7,13,6,23,21,1,0,8,5,14,14,58,48
0,Enzo Fernández,Lewis Dunk,(4-2-3-1),(4-3-3),41%,59%,312 of 414 — 75%,84% — 501 of 593,5 of 14 — 36%,33% — 5 of 15,3 of 5 — 60%,40% — 2 of 5,3.0,0.0,2.0,0.0,11,8,8,2,11,16,536,724,22,16,7,12,6,11,20,12,6,2,8,7,11,21,57,45
0,Bukayo Saka,Jamie Vardy,(4-4-2),(4-2-3-1),74%,26%,620 of 723 — 86%,75% — 192 of 257,16 of 35 — 46%,60% — 3 of 5,1 of 3 — 33%,81% — 13 of 16,2.0,0.0,4.0,0.0,11,6,17,0,38,4,837,419,19,24,4,6,18,15,8,63,0,1,3,10,19,16,50,49
0,Vitaly Janelt,Jarrod Bowen,(4-4-2),(4-1-4-1),57%,43%,448 of 578 — 78%,77% — 338 of 439,3 of 8 — 38%,16% — 3 of 19,2 of 3 — 66%,66% — 2 of 3,2.0,0.0,3.0,0.0,2,11,7,6,28,16,700,578,25,17,10,10,16,17,19,38,1,2,13,6,18,18,70,76
0,James Tarkowski,Marc Guéhi,(4-2-3-1),(3-4-3),41%,59%,287 of 399 — 72%,79% — 458 of 581,2 of 8 — 25%,24% — 4 of 17,3 of 4 — 75%,0% — 0 of 2,2.0,0.0,0.0,0.0,13,11,5,8,23,20,509,684,14,25,16,8,28,20,24,25,2,0,8,4,22,21,81,76
0,Ryan Yates,Bernd Leno,(4-4-2),(4-2-3-1),41%,59%,291 of 398 — 73%,84% — 473 of 563,1 of 11 — 9%,8% — 1 of 13,1 of 1 — 100%,100% — 1 of 1,2.0,0.0,4.0,0.0,11,15,6,5,26,23,494,677,8,7,9,9,18,7,21,44,7,1,5,6,13,10,50,47
0,Mario Lemina,Virgil van Dijk,(4-1-4-1),(4-2-3-1),45%,55%,382 of 465 — 82%,83% — 476 of 574,3 of 8 — 38%,56% — 5 of 9,4 of 5 — 80%,66% — 2 of 3,2.0,0.0,3.0,0.0,16,8,2,10,15,21,561,655,14,10,9,7,10,10,23,12,1,2,7,5,15,14,51,53
0,Sam Morsy,Emiliano Martínez,(4-2-3-1),(4-2-3-1),44%,56%,361 of 441 — 82%,88% — 493 of 561,5 of 15 — 33%,43% — 3 of 7,1 of 3 — 33%,60% — 3 of 5,4.0,0.0,1.0,0.0,10,14,10,0,17,4,527,652,18,15,7,5,8,7,17,18,2,1,5,10,12,12,60,53
0,Bruno Fernandes,Cristian Romero,(4-2-3-1),(4-3-3),39%,61%,336 of 436 — 77%,88% — 591 of 675,2 of 11 — 18%,42% — 10 of 24,7 of 10 — 70%,100% — 2 of 2,5.0,1.0,3.0,0.0,16,14,5,3,21,15,555,781,27,7,17,11,6,8,16,16,2,1,10,9,9,16,71,44
0,Adam Smith,Flynn Downes,(4-2-3-1),(4-2-3-1),40%,60%,321 of 420 — 76%,85% — 530 of 620,6 of 14 — 43%,33% — 3 of 9,2 of 3 — 66%,50% — 3 of 6,2.0,0.0,5.0,0.0,19,12,6,4,19,14,534,743,20,20,11,8,9,16,18,21,1,1,4,6,19,23,60,56
0,Marc Guéhi,Virgil van Dijk,(3-4-3),(4-2-3-1),32%,68%,221 of 325 — 68%,85% — 584 of 691,5 of 9 — 56%,25% — 4 of 16,3 of 4 — 75%,100% — 5 of 5,4.0,0.0,2.0,0.0,7,15,3,8,9,16,423,778,8,13,5,13,7,27,27,15,1,0,10,7,10,22,65,76
0,Rúben Dias,Bernd Leno,(4-1-4-1),(5-4-1),58%,42%,592 of 663 — 89%,84% — 410 of 486,7 of 20 — 35%,36% — 4 of 11,2 of 4 — 50%,57% — 4 of 7,2.0,0.0,1.0,0.0,4,10,8,3,16,15,770,598,10,23,4,7,7,5,20,22,0,3,1,8,10,12,24,54
0,Christian Nørgaard,Mario Lemina,(4-2-3-1),(4-1-4-1),44%,56%,308 of 410 — 75%,77% — 394 of 514,11 of 18 — 61%,35% — 6 of 17,3 of 6 — 50%,63% — 7 of 11,2.0,0.0,3.0,0.0,9,10,10,3,27,20,538,626,16,17,6,5,22,20,31,24,5,1,10,10,11,12,73,74
0,Jarrod Bowen,Sam Morsy,(4-1-4-1),(4-2-3-1),52%,48%,452 of 528 — 86%,82% — 393 of 479,12 of 23 — 52%,22% — 2 of 9,1 of 2 — 50%,66% — 8 of 12,0.0,0.0,1.0,0.0,12,6,5,5,11,15,643,568,19,15,8,6,10,16,17,14,3,1,7,5,13,24,62,55
0,Jorginho,Flynn Downes,(4-4-2),(5-4-1),59%,41%,505 of 590 — 86%,84% — 345 of 411,6 of 29 — 21%,25% — 2 of 8,1 of 2 — 50%,50% — 3 of 6,0.0,0.0,3.0,0.0,10,9,13,1,32,7,677,530,16,15,9,9,9,14,10,33,1,0,1,17,18,7,57,41
0,Jamie Vardy,Adam Smith,(4-2-3-1),(4-2-3-1),45%,55%,306 of 404 — 76%,78% — 385 of 494,2 of 6 — 33%,11% — 2 of 19,2 of 2 — 100%,50% — 1 of 2,4.0,0.0,1.0,0.0,12,14,0,9,6,30,537,607,14,22,7,6,21,16,40,20,2,1,14,8,26,17,84,56
0,James Tarkowski,Bruno Guimarães,(4-2-3-1),(4-3-3),33%,67%,246 of 340 — 72%,84% — 594 of 703,2 of 8 — 25%,8% — 1 of 13,1 of 1 — 100%,100% — 2 of 2,1.0,0.0,2.0,0.0,12,8,0,10,9,22,469,816,19,25,10,8,13,11,30,8,2,3,9,7,14,16,64,48
0,Emiliano Martínez,Bruno Fernandes,(4-2-3-1),(4-2-3-1),53%,47%,359 of 454 — 79%,81% — 320 of 396,1 of 11 — 9%,40% — 4 of 10,4 of 4 — 100%,100% — 1 of 1,1.0,0.0,5.0,0.0,12,11,6,3,20,9,541,508,12,21,6,12,8,14,14,24,0,1,5,11,15,14,50,55
0,Enzo Fernández,Ryan Yates,(4-2-3-1),(4-2-3-1),65%,35%,543 of 641 — 85%,73% — 249 of 339,8 of 22 — 36%,56% — 9 of 16,8 of 9 — 88%,87% — 7 of 8,6.0,0.0,5.5,0.0,12,11,11,3,29,11,741,459,14,12,8,6,13,15,18,33,1,3,3,14,12,14,56,59
0,Lewis Dunk,Cristian Romero,(4-2-3-1),(4-3-3),41%,59%,319 of 397 — 80%,85% — 485 of 571,4 of 11 — 36%,23% — 3 of 13,1 of 3 — 33%,25% — 1 of 4,2.0,0.0,2.0,0.0,14,10,4,7,15,19,517,676,12,20,11,7,7,8,20,14,2,2,9,6,12,17,55,41
0,Son Heung-min,Jarrod Bowen,(4-3-3),(4-1-4-1),57%,43%,443 of 527 — 84%,79% — 317 of 400,7 of 22 — 32%,27% — 3 of 11,2 of 3 — 66%,57% — 4 of 7,1.0,0.0,3.0,1.0,10,15,13,5,28,12,650,530,25,33,5,11,9,7,16,28,2,1,7,11,18,17,40,74
0,Flynn Downes,Jamie Vardy,(4-5-1),(4-2-3-1),42%,58%,317 of 398 — 80%,83% — 452 of 546,7 of 14 — 50%,18% — 3 of 17,1 of 3 — 33%,71% — 5 of 7,5.0,1.0,3.0,0.0,10,10,10,6,19,27,530,669,21,30,9,5,12,7,34,23,1,2,11,7,16,17,63,52
0,Sam Morsy,James Tarkowski,(4-2-3-1),(4-2-3-1),55%,45%,449 of 539 — 83%,77% — 336 of 435,2 of 13 — 15%,73% — 8 of 11,6 of 8 — 75%,100% — 2 of 2,1.0,0.0,1.0,0.0,12,10,5,7,27,13,647,538,13,18,9,6,12,11,17,33,1,0,4,9,18,15,63,83
0,Bruno Guimarães,Lewis Dunk,(4-3-3),(4-4-2),60%,40%,479 of 599 — 80%,78% — 313 of 399,6 of 21 — 29%,50% — 5 of 10,4 of 5 — 80%,100% — 6 of 6,2.0,0.0,2.0,0.0,11,9,9,4,23,8,719,559,26,26,13,9,10,16,7,38,3,0,7,8,20,14,59,69
0,Bernd Leno,Emiliano Martínez,(4-2-3-1),(4-2-3-1),52%,48%,398 of 483 — 82%,84% — 374 of 444,3 of 9 — 33%,36% — 5 of 14,3 of 5 — 60%,66% — 2 of 3,3.0,1.0,6.5,0.0,8,11,6,11,30,19,590,549,18,11,14,14,14,5,21,23,2,2,8,7,14,13,60,41
0,Bruno Fernandes,Christian Nørgaard,(4-2-3-1),(4-2-3-1),50%,50%,435 of 530 — 82%,83% — 435 of 522,11 of 23 — 48%,25% — 2 of 8,1 of 2 — 50%,81% — 9 of 11,2.0,0.0,2.0,0.0,4,5,9,2,19,13,640,652,25,15,8,10,22,18,25,30,1,3,7,8,18,16,73,55
0,Lewis Cook,Gabriel Magalhães,(4-2-3-1),(4-2-3-1),49%,51%,346 of 453 — 76%,77% — 361 of 470,3 of 12 — 25%,17% — 1 of 6,1 of 1 — 100%,66% — 2 of 3,1.0,0.0,1.0,1.0,12,11,7,4,25,15,564,587,16,17,6,6,12,17,21,29,1,1,6,7,18,12,67,66
0,Mario Lemina,Rúben Dias,(3-5-2),(4-1-4-1),23%,77%,158 of 237 — 67%,86% — 686 of 795,2 of 3 — 67%,32% — 7 of 22,5 of 7 — 71%,50% — 1 of 2,4.0,0.0,1.0,0.0,8,5,1,18,4,40,374,890,26,14,6,3,14,13,50,5,2,1,9,3,11,20,79,31
0,Virgil van Dijk,Reece James,(4-2-3-1),(4-2-3-1),43%,57%,345 of 439 — 79%,86% — 499 of 579,4 of 8 — 50%,17% — 2 of 12,1 of 2 — 50%,75% — 3 of 4,4.0,0.0,3.0,0.0,12,13,1,5,4,17,527,674,25,12,6,8,6,10,18,12,5,0,9,4,17,14,68,59
