Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,Attendance,Referee,season,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
3.0,Sat,2019-09-14,15:00,Fiorentina,Juventus,1.8,0.4,0–0,40000.0,Massimiliano Irrati,2019-2020,Germán Pezzella,Leonardo Bonucci,(3-5-2),(4-4-2),47%,53%,347 of 446 — 78%,83% — 424 of 508,5 of 18 — 28%,50% — 4 of 8,4 of 4 — 100%,100% — 5 of 5,3.0,0,3.0,0,12,19,10,0,19,8,545,617,18,11,6,3,10,5,11,20,3,1,4,12,20,17,68,57
3.0,Sat,2019-09-14,18:00,Napoli,Sampdoria,1.6,2.2,2–0,40000.0,Federico La Penna,2019-2020,José Callejón,Fabio Quagliarella,(4-4-2),(3-4-1-2),67%,33%,648 of 738 — 88%,77% — 282 of 365,6 of 26 — 23%,20% — 2 of 10,2 of 2 — 100%,66% — 4 of 6,2.0,0,2.0,0,6,10,8,7,24,10,842,478,13,17,8,9,9,5,13,21,2,0,8,13,21,15,49,48
3.0,Sat,2019-09-14,20:45,Inter,Udinese,1.6,0.3,1–0,57991.0,Maurizio Mariani,2019-2020,Samir Handanović,Kevin Lasagna,(3-4-3),(3-5-1-1),64%,36%,601 of 704 — 85%,79% — 310 of 391,8 of 22 — 36%,83% — 5 of 6,5 of 5 — 100%,87% — 7 of 8,2.0,0,1.0,1,9,11,8,3,20,8,804,515,14,12,4,14,21,11,9,34,1,0,3,9,18,9,47,45
3.0,Sun,2019-09-15,12:30,Genoa,Atalanta,1.4,2.5,1–2,23395.0,Michael Fabbri,2019-2020,Domenico Criscito,Papu Gómez,(3-5-2),(3-4-3),52%,48%,317 of 417 — 76%,79% — 302 of 381,2 of 15 — 13%,29% — 5 of 17,4 of 5 — 80%,100% — 2 of 2,3.0,0,3.0,0,13,14,8,7,23,18,518,494,17,14,5,2,11,11,18,21,2,1,10,9,22,15,72,52
3.0,Sun,2019-09-15,15:00,SPAL,Lazio,1.3,1.4,2–1,13650.0,Giampaolo Calvarese,2019-2020,Francesco Vicari,Senad Lulić,(3-5-2),(3-5-2),46%,54%,374 of 460 — 81%,85% — 459 of 542,3 of 17 — 18%,36% — 4 of 11,4 of 4 — 100%,33% — 1 of 3,5.0,0,3.0,0,9,12,8,5,19,20,570,647,10,13,9,8,18,10,27,19,0,0,9,8,20,22,64,47
3.0,Sun,2019-09-15,15:00,Brescia,Bologna,1.3,3.0,3–4,15000.0,Gianluca Rocchi,2019-2020,Dimitri Bisoli,Blerim Džemaili,(4-3-1-2),(4-2-3-1),34%,66%,193 of 295 — 65%,82% — 478 of 581,6 of 9 — 67%,33% — 7 of 21,4 of 7 — 57%,50% — 3 of 6,3.5,0,6.0,0,15,17,2,10,13,27,400,689,15,13,4,5,20,26,23,18,1,1,12,4,18,18,68,70
3.0,Sun,2019-09-15,15:00,Parma,Cagliari,1.8,0.5,1–3,14068.0,Fabrizio Pasqua,2019-2020,Bruno Alves,Luca Ceppitelli,(4-3-1-2),(4-3-1-2),56%,44%,325 of 426 — 76%,70% — 238 of 341,7 of 21 — 33%,38% — 3 of 8,0 of 3 — 0%,85% — 6 of 7,0.0,0,5.0,0,12,18,12,3,24,12,521,440,12,16,10,5,27,11,9,30,4,1,10,12,26,16,76,64
3.0,Sun,2019-09-15,18:00,Roma,Sassuolo,2.6,1.3,4–2,34407.0,Daniele Chiffi,2019-2020,Alessandro Florenzi,Domenico Berardi,(4-2-3-1),(3-4-3),48%,52%,396 of 476 — 83%,86% — 453 of 524,6 of 15 — 40%,23% — 3 of 13,1 of 3 — 33%,33% — 2 of 6,1.0,0,2.0,0,13,9,8,2,18,10,564,624,11,20,10,11,6,7,13,20,2,1,11,8,19,20,61,38
3.0,Sun,2019-09-15,20:45,Hellas Verona,Milan,0.5,1.4,0–1,24363.0,Gianluca Manganiello,2019-2020,Miguel Veloso,Alessio Romagnoli,(3-4-1-2),(4-3-2-1),31%,69%,202 of 291 — 69%,87% — 572 of 656,1 of 8 — 13%,19% — 3 of 16,3 of 3 — 100%,100% — 1 of 1,4.0,1,3.0,1,13,17,2,7,8,13,403,759,16,15,13,10,9,17,24,10,5,0,9,6,17,16,56,54
3.0,Mon,2019-09-16,20:45,Torino,Lecce,2.0,1.1,1–2,21620.0,Antonio Giua,2019-2020,Andrea Belotti,Fabio Lucioni,(3-5-2),(4-3-2-1),60%,40%,424 of 529 — 80%,77% — 274 of 358,3 of 14 — 21%,26% — 5 of 19,3 of 5 — 60%,100% — 3 of 3,1.0,0,6.0,0,12,19,7,3,21,16,633,494,14,17,5,11,19,23,17,31,2,2,9,14,14,13,71,69
4.0,Fri,2019-09-20,20:45,Cagliari,Genoa,1.2,1.1,3–1,14574.0,Gianluca Manganiello,2019-2020,Luca Ceppitelli,Domenico Criscito,(4-3-1-2),(3-4-1-2),43%,57%,287 of 399 — 72%,81% — 423 of 525,4 of 13 — 31%,18% — 2 of 11,1 of 2 — 50%,50% — 2 of 4,1.0,0,1.0,0,13,9,4,3,24,24,499,652,15,19,7,3,17,19,18,31,1,1,13,9,25,29,89,77
4.0,Sat,2019-09-21,15:00,Udinese,Brescia,0.6,0.8,0–1,19611.0,Paolo Valeri,2019-2020,Kevin Lasagna,Dimitri Bisoli,(3-4-3),(4-3-1-2),57%,43%,373 of 502 — 74%,66% — 250 of 381,3 of 10 — 30%,44% — 4 of 9,3 of 4 — 75%,100% — 3 of 3,4.0,0,4.0,0,22,18,3,9,21,12,622,506,21,20,9,5,15,27,19,25,2,2,7,5,28,30,78,60
4.0,Sat,2019-09-21,18:00,Juventus,Hellas Verona,1.9,1.6,2–1,39945.0,Federico La Penna,2019-2020,Leonardo Bonucci,Miguel Veloso,(4-3-3),(3-4-3),59%,41%,466 of 558 — 84%,73% — 285 of 390,2 of 20 — 10%,33% — 3 of 9,2 of 3 — 66%,50% — 1 of 2,0.0,0,5.5,0,12,19,2,5,15,18,656,486,15,10,6,13,21,6,20,11,1,0,7,13,20,17,75,79
4.0,Sat,2019-09-21,20:45,Milan,Inter,1.0,2.1,0–2,70440.0,Daniele Doveri,2019-2020,Alessio Romagnoli,Samir Handanović,(4-3-1-2),(3-1-4-2),52%,48%,447 of 524 — 85%,83% — 399 of 483,1 of 9 — 11%,44% — 7 of 16,5 of 7 — 71%,100% — 1 of 1,2.0,0,1.0,0,14,22,2,6,14,17,643,598,18,21,9,11,11,19,31,19,1,5,8,9,21,15,54,62
4.0,Sun,2019-09-22,12:30,Sassuolo,SPAL,1.6,1.1,3–0,10937.0,Maurizio Mariani,2019-2020,Domenico Berardi,Francesco Vicari,(4-3-3),(3-5-2),54%,46%,469 of 536 — 88%,83% — 374 of 451,6 of 20 — 30%,23% — 3 of 13,3 of 3 — 100%,50% — 3 of 6,3.0,0,2.0,0,19,14,7,9,11,19,629,531,13,14,7,11,7,15,16,12,0,3,8,9,12,13,49,57
