Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,Attendance,Referee,season,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
2.0,Fri,2021-08-13,21:00,Lorient,Monaco,0.8,1.1,1–0,12149.0,Hakim Ben El Hadj Salem,2021-2022,Fabien Lemoine,Axel Disasi,(5-3-2),(3-4-3),29%,71%,173 of 280 — 62%,82% — 573 of 700,1 of 1 — 100%,25% — 3 of 12,3 of 3 — 100%,100% — 1 of 1,3.0,0.0,2.0,0.0,17,15,0,6,3,28,413,803,23,29,13,15,14,17,41,6,0,1,10,2,23,32,71,95
2.0,Sat,2021-08-14,17:00,Lille,Nice,0.8,1.9,0–4,30144.0,Jérôme Brisard,2021-2022,José Fonte,Dante,(4-4-2),(4-4-2),62%,38%,544 of 643 — 85%,77% — 300 of 392,2 of 11 — 18%,60% — 6 of 10,3 of 6 — 50%,100% — 2 of 2,3.0,0.0,1.0,0.0,9,13,8,7,18,11,756,517,14,21,7,17,13,16,14,21,1,1,8,9,30,18,70,58
2.0,Sat,2021-08-14,21:00,Paris S-G,Strasbourg,3.1,0.7,4–2,46962.0,Willy Delajod,2021-2022,Presnel Kimpembe,Dimitri Liénard,(4-3-3),(5-3-2),65%,35%,669 of 736 — 91%,82% — 326 of 398,5 of 11 — 45%,25% — 2 of 8,0 of 2 — 0%,40% — 2 of 5,1.0,0.0,5.5,0.0,6,18,4,4,14,18,822,483,10,16,9,10,10,9,12,10,1,2,8,4,21,12,52,57
2.0,Sun,2021-08-15,13:00,Angers,Lyon,1.8,0.9,3–0,6154.0,Clément Turpin,2021-2022,Ismaël Traoré,Leo Dubois,(3-4-1-2),(4-3-3),43%,57%,318 of 408 — 78%,84% — 459 of 546,6 of 13 — 46%,38% — 3 of 8,3 of 3 — 100%,66% — 4 of 6,1.0,0.0,6.5,0.0,11,17,6,4,17,19,530,651,28,28,11,11,9,12,13,17,1,0,4,10,17,14,60,72
2.0,Sun,2021-08-15,15:00,Brest,Rennes,1.9,1.0,1–1,14271.0,Benoît Bastien,2021-2022,Brendan Chardonnet,Hamari Traoré,(4-2-3-1),(4-3-3),41%,59%,290 of 398 — 73%,83% — 473 of 568,5 of 10 — 50%,33% — 2 of 6,1 of 2 — 50%,80% — 4 of 5,2.0,0.0,3.0,0.0,7,16,6,11,25,19,490,671,19,11,7,6,17,13,19,25,0,2,10,8,27,20,74,49
2.0,Sun,2021-08-15,15:00,Nantes,Metz,1.7,0.6,2–0,12054.0,Johan Hamel,2021-2022,Alban Lafont,Dylan Bronn,(4-2-3-1),(3-5-1-1),36%,64%,231 of 353 — 65%,80% — 499 of 623,6 of 11 — 55%,50% — 5 of 10,5 of 5 — 100%,66% — 4 of 6,2.0,0.0,0.0,0.0,18,11,6,6,18,16,474,745,17,23,11,5,24,18,17,20,2,0,7,3,24,28,83,74
2.0,Sun,2021-08-15,15:00,Reims,Montpellier,1.8,1.8,3–3,8887.0,Jeremy Stinat,2021-2022,Yunis Abdelhamid,Andy Delort,(3-4-3),(4-2-3-1),56%,44%,421 of 522 — 81%,75% — 301 of 403,9 of 19 — 47%,33% — 5 of 15,2 of 5 — 40%,66% — 6 of 9,2.0,0.0,1.0,0.0,12,12,8,7,31,20,627,505,12,13,11,11,19,18,14,17,0,1,5,7,23,28,87,70
2.0,Sun,2021-08-15,15:00,Clermont Foot,Troyes,1.9,0.7,2–0,11005.0,Romain Lissorgue,2021-2022,Florent Ogier,Jimmy Giraudon,(4-2-3-1),(5-4-1),64%,36%,614 of 682 — 90%,83% — 324 of 391,8 of 18 — 44%,17% — 1 of 6,1 of 1 — 100%,75% — 6 of 8,1.0,0.0,4.5,0.0,6,11,9,2,27,13,758,484,9,19,6,5,4,9,11,20,2,0,4,10,18,12,60,57
2.0,Sun,2021-08-15,17:00,Lens,Saint-Étienne,1.3,0.9,2–2,35541.0,Amaury Delerue,2021-2022,Seko Fofana,Mahdi Camara,(3-4-1-2),(4-3-3),57%,43%,441 of 543 — 81%,68% — 275 of 402,7 of 22 — 32%,50% — 6 of 12,4 of 6 — 66%,71% — 5 of 7,1.0,0.0,6.0,0.0,10,17,7,2,24,12,689,522,23,20,20,9,22,17,8,15,1,0,6,14,23,25,58,73
2.0,Sun,2021-08-15,20:45,Marseille,Bordeaux,1.0,0.3,2–2,50000.0,Ruddy Buquet,2021-2022,Steve Mandanda,Laurent Koscielny,(3-2-4-1),(5-3-2),66%,34%,663 of 730 — 91%,81% — 298 of 369,2 of 10 — 20%,25% — 2 of 8,0 of 2 — 0%,0% — 0 of 2,2.0,1.0,2.0,0.0,6,11,3,4,11,14,816,455,14,15,8,14,11,3,10,11,1,1,6,7,15,25,59,71
3.0,Fri,2021-08-20,21:00,Brest,Paris S-G,1.1,0.9,2–4,14586.0,Eric Wattellier,2021-2022,Brendan Chardonnet,Presnel Kimpembe,(4-2-3-1),(4-1-2-1-2),26%,74%,239 of 308 — 78%,91% — 786 of 865,3 of 11 — 27%,50% — 8 of 16,4 of 8 — 50%,33% — 1 of 3,1.0,0.0,2.0,0.0,8,7,3,9,15,17,416,966,16,16,8,2,9,9,20,11,2,1,7,5,11,20,58,42
3.0,Sat,2021-08-21,17:00,Monaco,Lens,0.3,0.5,0–2,6483.0,Jérémie Pignard,2021-2022,Wissam Ben Yedder,Seko Fofana,(4-4-1-1),(3-4-1-2),71%,29%,534 of 640 — 83%,71% — 189 of 265,2 of 9 — 22%,50% — 2 of 4,0 of 2 — 0%,100% — 2 of 2,1.0,1.0,1.0,1.0,11,14,13,3,27,8,722,377,24,13,1,16,11,13,6,37,2,0,5,11,22,15,71,63
3.0,Sat,2021-08-21,21:00,Saint-Étienne,Lille,0.5,1.0,1–1,20673.0,Mikael Lesage,2021-2022,Mahdi Camara,José Fonte,(4-3-3),(4-4-2),48%,52%,383 of 479 — 80%,76% — 403 of 527,2 of 10 — 20%,75% — 6 of 8,5 of 6 — 83%,50% — 1 of 2,1.0,0.0,3.0,0.0,14,10,5,3,15,12,616,630,14,25,19,8,10,17,14,13,1,1,5,10,31,34,64,59
3.0,Sun,2021-08-22,13:00,Lyon,Clermont Foot,3.3,1.4,3–3,34713.0,Thomas Léonard,2021-2022,Leo Dubois,Jonathan Iglesias,(4-2-3-1),(4-2-3-1),55%,45%,498 of 582 — 86%,81% — 391 of 483,8 of 20 — 40%,29% — 5 of 17,3 of 5 — 60%,75% — 6 of 8,2.0,0.0,2.0,0.0,10,6,5,8,15,24,726,604,25,20,15,14,13,10,19,10,0,0,8,14,16,16,55,50
3.0,Sun,2021-08-22,15:00,Montpellier,Lorient,3.0,0.6,3–1,6527.0,Bastien Dechepy,2021-2022,Andy Delort,Fabien Lemoine,(4-2-3-1),(5-3-2),56%,44%,432 of 518 — 83%,79% — 315 of 399,10 of 32 — 31%,80% — 4 of 5,3 of 4 — 75%,70% — 7 of 10,0.0,0.0,9.0,0.0,8,13,5,1,31,10,629,509,23,14,8,7,14,9,8,24,0,1,3,13,23,20,55,72
3.0,Sun,2021-08-22,15:00,Metz,Reims,0.5,0.9,1–1,14799.0,Florent Batta,2021-2022,Dylan Bronn,Yunis Abdelhamid,(4-3-3),(3-4-3),57%,43%,398 of 489 — 81%,68% — 252 of 372,4 of 10 — 40%,23% — 3 of 13,2 of 3 — 66%,75% — 3 of 4,4.0,0.0,2.0,0.0,19,14,5,8,17,32,602,455,17,11,9,4,22,20,23,16,2,0,9,6,10,28,56,81
3.0,Sun,2021-08-22,15:00,Bordeaux,Angers,0.5,0.9,1–1,18281.0,Pierre Gaillouste,2021-2022,Laurent Koscielny,Ismaël Traoré,(5-3-2),(3-4-1-2),54%,46%,483 of 566 — 85%,86% — 415 of 485,5 of 14 — 36%,50% — 3 of 6,2 of 3 — 66%,80% — 4 of 5,2.0,0.0,0.0,0.0,19,5,3,3,26,10,688,630,29,25,9,12,13,9,10,31,1,1,3,4,32,16,73,56
3.0,Sun,2021-08-22,15:00,Strasbourg,Troyes,2.2,1.4,1–1,22185.0,Jérôme Brisard,2021-2022,Dimitri Liénard,Jimmy Giraudon,(5-3-2),(3-4-3),60%,40%,512 of 632 — 81%,73% — 303 of 413,4 of 13 — 31%,60% — 6 of 10,5 of 6 — 83%,75% — 3 of 4,3.0,0.0,1.0,0.0,16,17,6,3,32,8,732,527,15,16,10,11,16,11,6,23,4,2,4,9,27,12,67,87
3.0,Sun,2021-08-22,17:00,Rennes,Nantes,0.9,0.5,1–0,27569.0,Stéphanie Frappart,2021-2022,Hamari Traoré,Alban Lafont,(4-2-3-1),(4-4-2),62%,38%,474 of 578 — 82%,72% — 251 of 348,5 of 14 — 36%,25% — 1 of 4,1 of 1 — 100%,80% — 4 of 5,2.0,0.0,2.0,0.0,13,13,6,2,22,17,663,453,9,21,6,8,21,17,12,23,2,1,7,7,29,17,74,60
4.0,Fri,2021-08-27,21:00,Nantes,Lyon,1.4,1.2,0–1,23177.0,Jérôme Brisard,2021-2022,Alban Lafont,Leo Dubois,(4-2-3-1),(4-2-3-1),36%,64%,260 of 358 — 73%,82% — 522 of 637,5 of 18 — 28%,42% — 5 of 12,4 of 5 — 80%,100% — 5 of 5,2.0,0.0,3.5,0.0,7,11,6,6,21,12,494,744,17,20,16,9,14,26,14,24,2,1,7,9,18,29,67,66
4.0,Sat,2021-08-28,21:00,Marseille,Saint-Étienne,2.1,1.1,3–1,55039.0,Benoît Millot,2021-2022,Dante,Laurent Koscielny,(4-4-2),(5-3-2),43%,57%,339 of 426 — 80%,84% — 476 of 567,4 of 10 — 40%,31% — 4 of 13,4 of 4 — 100%,25% — 1 of 4,3.0,0.0,2.0,0.0,18,11,3,0,9,15,530,652,22,12,11,12,11,11,12,7,2,1,14,5,10,28,63,79
4.0,Sun,2021-08-29,13:00,Troyes,Monaco,0.7,1.9,1–2,9866.0,Johan Hamel,2021-2022,Steve Mandanda,Mahdi Camara,(3-4-3),(4-3-3),64%,36%,598 of 668 — 90%,83% — 313 of 379,5 of 19 — 26%,64% — 7 of 11,6 of 7 — 85%,40% — 2 of 5,1.0,0.0,3.0,0.0,11,18,5,4,11,21,765,488,20,19,6,11,5,9,12,10,2,1,9,13,21,20,50,53
4.0,Sun,2021-08-29,15:00,Strasbourg,Brest,1.4,0.8,3–1,22341.0,Romain Lissorgue,2021-2022,Jimmy Giraudon,Wissam Ben Yedder,(3-4-3),(4-2-3-1),49%,51%,402 of 522 — 77%,76% — 409 of 541,3 of 12 — 25%,57% — 4 of 7,2 of 4 — 50%,100% — 3 of 3,1.0,0.0,2.0,0.0,11,11,5,3,24,12,645,652,22,25,19,10,17,16,11,19,1,4,4,8,22,24,83,71
4.0,Sun,2021-08-29,15:00,Lens,Lorient,1.3,1.2,2–2,35029.0,Willy Delajod,2021-2022,Dimitri Liénard,Steve Mounié,(5-3-2),(4-3-3),48%,52%,393 of 514 — 76%,79% — 429 of 546,5 of 11 — 45%,45% — 5 of 11,4 of 5 — 80%,60% — 3 of 5,1.0,0.0,1.0,0.0,12,10,1,9,11,21,621,659,17,13,17,14,19,16,28,21,0,2,5,4,23,31,69,71
4.0,Sun,2021-08-29,15:00,Angers,Rennes,2.2,0.9,2–0,6473.0,Antony Gautier,2021-2022,Yannick Cahuzac,Fabien Lemoine,(3-4-1-2),(5-3-2),54%,46%,416 of 532 — 78%,77% — 345 of 448,9 of 19 — 47%,50% — 7 of 14,5 of 7 — 71%,77% — 7 of 9,2.0,0.0,4.0,0.0,10,10,8,4,26,11,651,569,13,15,14,16,21,10,14,25,1,0,6,7,22,22,56,60
4.0,Sun,2021-08-29,15:00,Clermont Foot,Metz,1.6,1.4,2–2,11274.0,Hakim Ben El Hadj Salem,2021-2022,Ismaël Traoré,Hamari Traoré,(3-4-1-2),(4-2-3-1),52%,48%,507 of 575 — 88%,87% — 457 of 527,4 of 16 — 25%,29% — 2 of 7,2 of 2 — 100%,50% — 2 of 4,1.0,0.0,3.5,0.0,14,10,3,1,25,14,675,618,19,16,6,8,10,7,12,18,1,1,7,9,8,18,52,56
4.0,Sun,2021-08-29,17:00,Lille,Montpellier,1.6,0.6,2–1,28859.0,Amaury Delerue,2021-2022,Jonathan Iglesias,Dylan Bronn,(4-2-3-1),(3-4-3),60%,40%,466 of 586 — 80%,72% — 279 of 387,4 of 16 — 25%,27% — 3 of 11,3 of 3 — 100%,75% — 3 of 4,1.0,0.0,2.0,0.0,11,15,6,3,26,19,687,502,15,20,6,16,11,12,16,20,2,0,10,11,24,17,62,65
4.0,Sun,2021-08-29,20:45,Reims,Paris S-G,0.7,1.3,0–2,20525.0,François Letexier,2021-2022,José Fonte,Téji Savanier,(4-4-2),(4-2-3-1),45%,55%,287 of 386 — 74%,74% — 347 of 471,4 of 15 — 27%,33% — 2 of 6,1 of 2 — 50%,50% — 2 of 4,3.0,0.0,8.5,0.0,15,19,3,4,8,16,511,580,16,21,7,6,15,18,22,10,3,0,3,14,25,25,52,70
5.0,Fri,2021-09-10,21:00,Lorient,Lille,1.8,1.3,2–1,10271.0,Clément Turpin,2021-2022,Yunis Abdelhamid,Marquinhos,(3-1-4-2),(4-3-3),33%,67%,300 of 381 — 79%,89% — 675 of 762,4 of 11 — 36%,25% — 3 of 12,1 of 3 — 33%,100% — 4 of 4,1.0,0.0,3.0,0.0,13,13,3,3,16,11,500,855,21,18,17,12,7,12,17,14,5,0,3,7,15,20,37,39
5.0,Sat,2021-09-11,17:00,Paris S-G,Clermont Foot,2.5,0.9,4–0,47329.0,Mikael Lesage,2021-2022,Fabien Lemoine,José Fonte,(5-3-2),(4-4-2),44%,56%,414 of 508 — 81%,88% — 566 of 642,7 of 14 — 50%,25% — 2 of 8,2 of 2 — 100%,71% — 5 of 7,2.0,0.0,2.0,0.0,13,11,2,5,21,10,610,753,16,14,8,3,6,15,16,23,3,0,6,8,22,16,81,63
5.0,Sat,2021-09-11,21:00,Monaco,Marseille,0.8,1.6,0–2,8615.0,Stéphanie Frappart,2021-2022,Marquinhos,Florent Ogier,(4-3-3),(4-2-3-1),51%,49%,533 of 606 — 88%,85% — 486 of 572,7 of 13 — 54%,14% — 2 of 14,2 of 2 — 100%,42% — 3 of 7,0.0,0.0,1.0,0.0,13,9,4,4,9,22,722,679,22,19,13,12,6,5,19,8,1,1,8,4,12,19,43,46
5.0,Sun,2021-09-12,13:00,Montpellier,Saint-Étienne,1.1,0.8,2–0,10402.0,Benoît Bastien,2021-2022,Wissam Ben Yedder,Boubacar Kamara,(4-4-2),(3-3-3-1),51%,49%,437 of 529 — 83%,83% — 413 of 499,0 of 7 — 0%,38% — 5 of 13,3 of 5 — 60%,% — 0 of 0,4.0,0.0,1.0,0.0,17,8,3,2,9,9,613,611,18,17,5,9,10,10,6,13,4,1,8,8,19,19,61,61
5.0,Sun,2021-09-12,15:00,Bordeaux,Lens,0.8,2.5,2–3,19763.0,Luís Godinho,2021-2022,Téji Savanier,Mahdi Camara,(4-2-3-1),(4-2-3-1),42%,58%,210 of 318 — 66%,79% — 343 of 436,4 of 11 — 36%,14% — 2 of 14,2 of 2 — 100%,50% — 2 of 4,1.0,0.0,4.0,0.0,15,17,7,6,28,23,437,565,19,17,5,10,17,17,19,22,1,1,14,10,20,28,52,67
5.0,Sun,2021-09-12,15:00,Rennes,Reims,0.6,0.5,0–2,24486.0,Thomas Léonard,2021-2022,Laurent Koscielny,Yannick Cahuzac,(4-1-3-2),(3-4-1-2),56%,44%,455 of 550 — 83%,78% — 345 of 440,3 of 10 — 30%,33% — 4 of 12,2 of 4 — 50%,33% — 1 of 3,3.0,0.0,2.0,0.0,8,11,2,7,8,21,636,526,9,14,11,10,11,9,16,13,2,1,6,7,29,14,52,61
5.0,Sun,2021-09-12,15:00,Brest,Angers,1.3,1.2,1–1,10982.0,Jeremy Stinat,2021-2022,Hamari Traoré,Yunis Abdelhamid,(4-3-3),(3-1-4-2),63%,37%,520 of 625 — 83%,68% — 247 of 362,1 of 10 — 10%,43% — 3 of 7,1 of 3 — 33%,100% — 1 of 1,1.0,0.0,2.0,0.0,18,11,4,6,18,17,722,460,11,16,5,12,12,14,14,16,2,2,3,10,33,24,76,78
5.0,Sun,2021-09-12,15:00,Metz,Troyes,0.7,0.6,0–2,15269.0,Pierre Gaillouste,2021-2022,Brendan Chardonnet,Ismaël Traoré,(4-2-3-1),(3-4-1-2),49%,51%,427 of 514 — 83%,84% — 446 of 534,5 of 11 — 45%,14% — 1 of 7,1 of 1 — 100%,100% — 5 of 5,2.0,0.0,2.0,0.0,19,9,5,3,17,14,633,655,19,21,11,10,12,6,17,17,2,0,4,8,22,17,69,74
5.0,Sun,2021-09-12,17:00,Nantes,Nice,1.7,2.1,0–2,14597.0,Benoît Millot,2021-2022,Dylan Bronn,Jimmy Giraudon,(3-4-3),(5-4-1),62%,38%,557 of 645 — 86%,74% — 297 of 400,2 of 17 — 12%,50% — 5 of 10,3 of 5 — 60%,100% — 2 of 2,2.0,0.0,1.0,0.0,15,14,2,1,15,8,750,501,17,19,10,12,25,12,5,19,0,0,5,13,23,29,60,74
5.0,Sun,2021-09-12,20:45,Lyon,Strasbourg,1.6,1.6,3–1,33267.0,Ruddy Buquet,2021-2022,Alban Lafont,Dante,(4-2-3-1),(4-4-2),51%,49%,373 of 473 — 79%,81% — 373 of 462,6 of 19 — 32%,33% — 3 of 9,1 of 3 — 33%,100% — 6 of 6,2.0,0.0,3.0,0.0,7,13,8,3,27,13,585,581,16,18,7,9,18,9,14,27,0,1,3,9,31,21,81,51
6.0,Fri,2021-09-17,21:00,Strasbourg,Metz,2.0,0.6,3–0,25437.0,Eric Wattellier,2021-2022,Moussa Dembélé,Alexander Djiku,(4-2-3-1),(5-3-2),58%,42%,526 of 612 — 86%,76% — 335 of 440,7 of 14 — 50%,27% — 3 of 11,3 of 3 — 100%,57% — 4 of 7,2.0,0.0,1.0,0.0,8,11,4,6,11,35,735,545,8,18,12,16,17,15,30,18,0,3,7,8,25,24,61,54
6.0,Sat,2021-09-18,17:00,Lens,Lille,0.6,0.7,1–0,36512.0,Benoît Millot,2021-2022,Dimitri Liénard,Dylan Bronn,(5-3-2),(3-4-3),46%,54%,323 of 411 — 79%,81% — 392 of 485,4 of 9 — 44%,33% — 5 of 15,5 of 5 — 100%,50% — 2 of 4,2.0,0.0,4.0,0.0,16,8,3,7,13,22,535,601,23,17,19,15,10,8,19,8,1,1,9,4,20,20,78,46
6.0,Sat,2021-09-18,21:00,Saint-Étienne,Bordeaux,1.4,2.3,1–2,23869.0,Antony Gautier,2021-2022,Seko Fofana,José Fonte,(3-4-1-2),(4-4-2),46%,54%,330 of 442 — 75%,77% — 394 of 511,4 of 13 — 31%,33% — 2 of 6,2 of 2 — 100%,75% — 3 of 4,2.0,0.0,2.0,0.0,12,8,4,3,18,14,534,607,8,8,11,8,13,9,19,23,1,4,4,5,22,32,71,82
6.0,Sun,2021-09-19,15:00,Clermont Foot,Brest,1.1,0.5,1–1,11224.0,Bastien Dechepy,2021-2022,Romain Hamouma,Benoît Costil,(3-4-3),(5-3-2),55%,45%,341 of 474 — 72%,72% — 281 of 389,4 of 12 — 33%,23% — 3 of 13,1 of 3 — 33%,75% — 3 of 4,1.0,0.0,4.0,0.0,9,12,7,2,32,10,587,522,27,24,10,14,5,14,7,29,3,0,8,11,28,23,70,85
6.0,Sun,2021-09-19,15:00,Troyes,Montpellier,1.1,0.2,1–1,7405.0,Florent Batta,2021-2022,Dante,Wissam Ben Yedder,(4-4-2),(3-4-3),49%,51%,374 of 458 — 82%,82% — 394 of 481,3 of 11 — 27%,29% — 2 of 7,1 of 2 — 50%,33% — 1 of 3,2.0,0.0,3.0,0.0,17,12,5,2,16,9,551,565,9,17,16,7,5,6,10,15,1,1,7,11,15,18,64,50
6.0,Sun,2021-09-19,15:00,Reims,Lorient,0.8,0.3,0–0,9443.0,Hakim Ben El Hadj Salem,2021-2022,Florent Ogier,Brendan Chardonnet,(4-2-3-1),(4-2-3-1),58%,42%,522 of 612 — 85%,82% — 364 of 445,4 of 7 — 57%,20% — 1 of 5,0 of 1 — 0%,75% — 3 of 4,1.0,1.0,1.0,0.0,7,19,3,5,20,17,691,529,19,15,1,11,10,14,18,12,0,1,2,7,21,10,64,73
6.0,Sun,2021-09-19,15:00,Angers,Nantes,0.9,2.1,1–4,9046.0,Amaury Delerue,2021-2022,Jimmy Giraudon,Téji Savanier,(3-5-1-1),(4-2-3-1),42%,58%,307 of 398 — 77%,82% — 453 of 554,3 of 8 — 38%,33% — 2 of 6,1 of 2 — 50%,66% — 2 of 3,4.0,0.0,5.5,0.0,16,11,1,6,9,24,500,634,16,16,7,7,16,10,24,6,3,1,3,7,19,28,69,79
6.0,Sun,2021-09-19,17:00,Marseille,Rennes,2.1,1.5,2–0,54188.0,Willy Delajod,2021-2022,Yunis Abdelhamid,Fabien Lemoine,(3-1-4-2),(5-3-2),44%,56%,346 of 443 — 78%,82% — 462 of 561,2 of 10 — 20%,50% — 3 of 6,3 of 3 — 100%,100% — 2 of 2,2.0,0.0,3.0,0.0,12,14,5,6,14,21,540,662,11,21,8,14,7,6,13,21,5,1,5,6,29,14,48,83
6.0,Sun,2021-09-19,20:45,Paris S-G,Lyon,2.0,0.8,2–1,47611.0,Clément Turpin,2021-2022,Ismaël Traoré,Alban Lafont,(3-4-3),(4-2-3-1),65%,35%,525 of 619 — 85%,70% — 236 of 337,5 of 10 — 50%,43% — 3 of 7,0 of 3 — 0%,80% — 4 of 5,2.0,0.0,2.0,0.0,10,16,10,5,19,18,729,449,26,25,11,11,14,18,10,23,1,1,7,7,23,30,68,67
7.0,Wed,2021-09-22,19:00,Montpellier,Bordeaux,1.3,1.2,3–3,9585.0,Mikael Lesage,2021-2022,Dimitri Payet,Hamari Traoré,(3-3-3-1),(4-4-2),64%,36%,516 of 593 — 87%,77% — 257 of 334,6 of 17 — 35%,15% — 2 of 13,2 of 2 — 100%,66% — 4 of 6,0.0,0.0,2.0,0.0,5,17,6,7,23,16,691,429,13,15,11,3,12,14,11,20,0,1,8,10,24,22,70,52
