,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
0,Steve Mandanda,John Boye,(4-2-3-1),(4-4-2),60%,40%,508 of 615 — 83%,74% — 302 of 406,3 of 17 — 18%,21% — 3 of 14,2 of 3 — 66%,66% — 2 of 3,0.0,0,2.0,0,15,11,5,5,22,15,743,528,23,11,17,24,24,12,17,20,2,4,6,12,21,17,57,72
0,Laurent Koscielny,Dante,(4-2-3-1),(4-4-1-1),46%,54%,424 of 510 — 83%,84% — 506 of 602,5 of 18 — 28%,15% — 2 of 13,2 of 2 — 100%,100% — 5 of 5,1.0,0,1.0,0,9,15,7,7,23,22,624,704,17,18,28,16,11,11,16,16,1,0,11,9,7,12,60,46
0,Bruno Ecuele Manga,Vitorino Hilton,(4-2-3-1),(3-4-1-2),39%,61%,237 of 347 — 68%,79% — 424 of 538,5 of 15 — 33%,23% — 3 of 13,2 of 3 — 66%,60% — 3 of 5,4.0,0,1.0,0,15,11,6,13,15,31,465,651,21,15,12,9,19,15,26,16,2,2,14,3,20,27,86,88
0,Anthony Briançon,Yannick Cahuzac,(4-3-3),(3-4-3),51%,49%,343 of 486 — 71%,72% — 341 of 472,4 of 13 — 31%,33% — 5 of 15,4 of 5 — 80%,75% — 3 of 4,0.0,0,3.0,0,10,16,5,7,21,21,611,626,18,12,17,13,22,28,17,25,2,1,5,6,33,25,118,83
0,Ismaël Traoré,Jean-Kevin Duverne,(4-3-3),(4-2-3-1),53%,47%,443 of 565 — 78%,77% — 385 of 501,4 of 12 — 33%,38% — 5 of 13,4 of 5 — 80%,25% — 1 of 4,3.0,0,2.0,0,17,21,6,1,19,12,662,632,16,29,14,16,14,26,10,19,5,1,9,5,26,14,69,92
0,Wissam Ben Yedder,Stefan Mitrović,(4-3-3),(4-1-2-1-2),57%,43%,463 of 576 — 80%,77% — 338 of 441,5 of 11 — 45%,50% — 4 of 8,3 of 4 — 75%,40% — 2 of 5,4.5,1,1.0,0,11,12,6,2,16,25,675,543,18,13,9,19,10,13,21,18,3,5,3,6,23,25,79,82
0,Fabien Lemoine,Marcelo,(5-4-1),(3-4-1-2),31%,69%,237 of 333 — 71%,89% — 650 of 733,2 of 4 — 50%,32% — 6 of 19,5 of 6 — 83%,50% — 1 of 2,2.0,0,0.0,0,19,7,1,5,8,30,435,832,26,5,15,9,13,9,27,3,1,0,15,4,11,28,71,57
0,Yunis Abdelhamid,Marquinhos,(4-1-4-1),(4-1-4-1),36%,64%,326 of 396 — 82%,89% — 638 of 715,3 of 8 — 38%,33% — 7 of 21,5 of 7 — 71%,100% — 3 of 3,2.0,0,2.0,0,11,10,3,7,14,19,488,801,11,14,18,7,4,1,19,8,1,1,19,7,8,9,44,45
0,Marquinhos,Ismaël Traoré,(4-4-2),(5-4-1),57%,43%,606 of 672 — 90%,86% — 439 of 508,12 of 18 — 67%,25% — 2 of 8,1 of 2 — 50%,50% — 6 of 12,1.0,0,2.0,0,11,9,6,2,11,10,780,595,21,19,11,10,6,5,5,10,2,0,5,8,11,12,26,47
0,Yannick Cahuzac,Jessy Moulin,(3-4-1-2),(4-1-4-1),66%,34%,485 of 587 — 83%,72% — 220 of 307,4 of 12 — 33%,50% — 1 of 2,1 of 1 — 100%,75% — 3 of 4,1.0,0,1.0,2,23,10,12,0,28,5,687,420,25,13,5,8,26,14,8,23,2,0,3,11,21,25,95,61
0,Dante,Nicolas Pallois,(4-1-4-1),(4-2-3-1),73%,27%,716 of 819 — 87%,70% — 213 of 303,8 of 19 — 42%,0% — 0 of 10,0 of 0 — %,75% — 6 of 8,2.0,0,1.0,1,13,8,9,2,27,10,931,412,15,18,18,20,10,8,4,24,2,2,7,12,29,10,49,56
0,Vitorino Hilton,Anthony Briançon,(3-4-1-2),(4-3-3),53%,47%,334 of 473 — 71%,75% — 316 of 422,2 of 12 — 17%,13% — 1 of 8,0 of 1 — 0%,100% — 2 of 2,2.0,0,1.0,0,14,15,8,2,23,16,562,545,14,13,11,16,24,21,7,20,2,0,6,9,37,20,100,88
0,Stefan Mitrović,José Fonte,(4-4-2),(4-4-1-1),47%,53%,377 of 485 — 78%,83% — 459 of 554,2 of 15 — 13%,50% — 6 of 12,3 of 6 — 50%,100% — 2 of 2,1.0,0,1.0,0,11,10,11,1,32,5,578,669,16,23,17,7,21,12,8,22,0,2,7,13,25,10,108,49
0,Laurent Koscielny,Bruno Ecuele Manga,(4-2-3-1),(4-3-3),50%,50%,449 of 535 — 84%,81% — 435 of 536,7 of 17 — 41%,20% — 1 of 5,1 of 1 — 100%,57% — 4 of 7,2.0,0,3.0,0,15,14,5,4,17,14,646,640,19,18,24,7,12,5,8,15,2,0,4,10,16,20,65,53
0,John Boye,Fabien Lemoine,(4-2-3-1),(5-4-1),58%,42%,489 of 585 — 84%,75% — 319 of 426,7 of 15 — 47%,40% — 4 of 10,3 of 4 — 75%,71% — 5 of 7,1.0,0,2.0,0,10,15,4,3,24,15,699,527,13,19,21,9,17,7,11,15,0,1,7,10,21,19,83,59
0,Jean-Kevin Duverne,Wissam Ben Yedder,(4-2-3-1),(4-3-3),29%,71%,184 of 293 — 63%,84% — 597 of 711,5 of 7 — 71%,10% — 2 of 21,2 of 2 — 100%,80% — 4 of 5,3.0,0,4.0,0,10,17,1,8,10,31,415,822,23,11,18,13,20,23,26,16,1,0,13,3,21,29,84,80
0,Damien Da Silva,Yunis Abdelhamid,(4-1-4-1),(4-4-2),73%,27%,613 of 715 — 86%,68% — 178 of 263,3 of 19 — 16%,44% — 4 of 9,2 of 4 — 50%,33% — 1 of 3,4.0,0,3.0,0,12,16,10,2,37,9,809,382,8,18,7,11,15,8,5,30,0,2,7,15,26,16,71,54
0,Leo Dubois,Steve Mandanda,(4-2-3-1),(4-1-4-1),68%,32%,504 of 610 — 83%,71% — 207 of 293,2 of 23 — 9%,33% — 1 of 3,0 of 1 — 0%,100% — 2 of 2,1.0,0,2.0,1,14,10,19,5,51,8,709,418,17,13,8,11,20,12,13,46,1,0,3,17,21,13,70,53
0,Bruno Ecuele Manga,Hamari Traoré,(4-2-3-1),(4-3-3),40%,60%,305 of 398 — 77%,80% — 486 of 604,4 of 12 — 33%,25% — 3 of 12,2 of 3 — 66%,75% — 3 of 4,4.0,0,2.0,0,22,13,3,5,10,20,532,706,17,21,15,14,12,19,30,9,2,1,6,8,20,16,80,67
0,Renaud Ripart,Presnel Kimpembe,(4-3-3),(4-3-3),25%,75%,165 of 256 — 64%,88% — 661 of 749,2 of 5 — 40%,37% — 11 of 30,7 of 11 — 63%,100% — 2 of 2,1.0,1,2.0,0,10,12,1,9,7,25,370,845,12,11,13,9,9,20,22,8,1,0,17,3,23,14,63,36
0,Yunis Abdelhamid,Jérémy Morel,(4-2-3-1),(4-4-2),47%,53%,284 of 389 — 73%,73% — 322 of 439,3 of 6 — 50%,23% — 3 of 13,1 of 3 — 33%,66% — 2 of 3,4.0,2,1.0,0,14,11,3,6,14,22,505,541,13,21,11,20,18,17,23,12,2,2,9,5,26,23,70,88
0,Steve Mandanda,Benoît Costil,(4-1-2-1-2),(4-2-3-1),56%,44%,456 of 560 — 81%,77% — 346 of 448,3 of 5 — 60%,50% — 4 of 8,3 of 4 — 75%,33% — 1 of 3,3.0,0,1.0,0,13,13,6,10,12,16,662,550,16,13,11,18,16,15,12,11,2,1,0,5,21,23,85,62
0,Stefan Mitrović,Memphis,(4-1-4-1),(4-3-3),53%,47%,306 of 432 — 71%,74% — 283 of 384,8 of 19 — 42%,43% — 6 of 14,3 of 6 — 50%,75% — 6 of 8,2.0,0,3.0,0,13,8,4,2,31,8,531,501,16,12,12,13,23,16,8,35,3,2,6,9,24,23,84,66
0,Nicolas Pallois,Jean-Kevin Duverne,(4-2-3-1),(4-2-3-1),40%,60%,263 of 383 — 69%,79% — 457 of 575,8 of 12 — 67%,36% — 5 of 14,4 of 5 — 80%,62% — 5 of 8,3.0,0,2.0,0,15,15,2,6,10,20,486,685,20,17,12,15,27,29,12,5,6,3,12,3,18,27,69,93
0,Ismaël Traoré,John Boye,(4-1-4-1),(4-2-3-1),47%,53%,360 of 475 — 76%,80% — 431 of 541,1 of 6 — 17%,43% — 3 of 7,2 of 3 — 66%,100% — 1 of 1,4.0,0,2.0,0,18,13,2,5,17,17,580,665,22,29,12,17,20,14,16,17,2,1,8,4,25,25,68,80
0,Wissam Ben Yedder,Vitorino Hilton,(4-3-3),(3-4-1-2),80%,20%,636 of 764 — 83%,52% — 102 of 195,6 of 20 — 30%,67% — 2 of 3,1 of 2 — 50%,100% — 6 of 6,2.0,0,1.0,1,13,13,10,2,44,8,849,329,13,8,7,21,23,20,3,47,2,3,2,18,33,13,87,78
0,Romain Hamouma,Dante,(3-4-1-2),(3-4-3),46%,54%,381 of 480 — 79%,81% — 459 of 568,4 of 11 — 36%,50% — 5 of 10,2 of 5 — 40%,75% — 3 of 4,2.0,0,5.0,0,15,10,7,3,27,10,585,681,18,27,12,10,10,5,8,24,2,1,6,10,19,27,77,69
0,José Fonte,Yannick Cahuzac,(4-4-2),(3-4-1-2),57%,43%,461 of 558 — 83%,74% — 311 of 421,6 of 16 — 38%,29% — 2 of 7,2 of 2 — 100%,33% — 2 of 6,0.0,0,4.5,1,13,16,7,2,13,9,660,520,11,23,11,10,13,14,10,9,1,1,5,5,25,16,50,64
0,Damien Da Silva,Ismaël Traoré,(4-1-4-1),(4-2-3-1),63%,37%,648 of 747 — 87%,80% — 348 of 434,1 of 11 — 9%,40% — 4 of 10,2 of 4 — 50%,0% — 0 of 1,2.0,0,0.0,0,11,5,5,4,28,10,852,569,19,17,10,17,12,9,7,35,2,2,1,10,23,20,68,56
0,Jérémy Morel,Steve Mandanda,(4-4-2),(4-3-1-2),36%,64%,235 of 346 — 68%,79% — 479 of 603,3 of 12 — 25%,20% — 3 of 15,2 of 3 — 66%,100% — 3 of 3,3.0,0,3.0,0,10,12,6,4,23,10,473,716,25,23,20,10,28,17,8,23,1,0,12,13,38,35,71,88
0,Marquinhos,Bruno Ecuele Manga,(4-3-3),(4-3-3),55%,45%,510 of 567 — 90%,86% — 394 of 458,9 of 20 — 45%,19% — 3 of 16,3 of 3 — 100%,55% — 5 of 9,0.0,0,2.0,0,12,18,4,10,12,24,672,548,21,15,11,12,8,4,18,9,2,0,8,8,11,9,33,46
0,Vitorino Hilton,Yunis Abdelhamid,(3-4-1-2),(4-4-2),33%,67%,277 of 358 — 77%,90% — 657 of 726,1 of 5 — 20%,32% — 7 of 22,5 of 7 — 71%,100% — 1 of 1,1.0,2,0.0,0,7,11,3,8,12,27,432,816,10,14,9,5,8,13,19,12,0,2,8,4,18,7,66,66
0,Benoît Costil,Anthony Briançon,(4-2-3-1),(4-3-3),59%,41%,519 of 602 — 86%,78% — 328 of 422,5 of 19 — 26%,50% — 4 of 8,4 of 4 — 100%,80% — 4 of 5,3.0,0,3.0,0,9,16,7,4,22,17,707,532,14,20,11,8,17,12,21,22,2,1,4,9,22,24,54,74
0,Jean-Kevin Duverne,Stefan Mitrović,(4-2-3-1),(5-3-2),63%,37%,524 of 645 — 81%,71% — 267 of 376,4 of 14 — 29%,67% — 4 of 6,2 of 4 — 50%,100% — 4 of 4,1.0,0,3.0,0,8,11,12,2,35,9,736,501,5,17,15,16,21,20,3,36,3,1,4,17,23,15,76,81
0,John Boye,Romain Hamouma,(4-3-3),(4-2-3-1),43%,57%,257 of 375 — 69%,77% — 388 of 503,3 of 6 — 50%,0% — 0 of 10,0 of 0 — %,66% — 2 of 3,3.0,0,3.0,0,11,18,5,3,16,19,503,639,22,21,22,15,20,25,21,21,1,1,5,6,31,36,80,67
0,Dante,José Fonte,(5-3-2),(4-4-2),53%,47%,510 of 592 — 86%,86% — 450 of 523,3 of 8 — 38%,33% — 4 of 12,3 of 4 — 75%,66% — 2 of 3,1.0,0,6.0,0,13,19,5,3,17,11,669,611,13,15,9,19,4,4,7,16,1,3,11,5,14,10,70,56
0,Memphis,Wissam Ben Yedder,(4-4-1-1),(4-3-3),35%,65%,254 of 330 — 77%,83% — 510 of 615,5 of 14 — 36%,24% — 4 of 17,4 of 4 — 100%,40% — 2 of 5,3.0,1,4.0,0,12,15,2,12,11,30,473,720,15,16,16,11,7,12,29,8,3,0,7,6,18,18,60,71
0,Damien Da Silva,Jean-Kevin Duverne,(4-1-4-1),(4-4-2),68%,32%,762 of 861 — 89%,76% — 303 of 399,8 of 24 — 33%,44% — 4 of 9,3 of 4 — 75%,75% — 6 of 8,1.0,0,3.0,0,2,12,8,1,28,10,955,508,6,11,15,20,17,15,9,21,0,3,4,7,17,17,80,76
0,Imran Louza,Keylor Navas,(4-2-3-1),(4-3-3),37%,63%,371 of 457 — 81%,89% — 703 of 789,0 of 5 — 0%,25% — 3 of 12,1 of 3 — 33%,% — 0 of 0,2.0,0,1.0,0,12,13,2,4,11,17,539,867,15,12,16,5,9,10,17,7,0,4,5,6,13,18,52,45
