,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
0,Nicolas Pallois,Denis Zakaria,(4-1-4-1),(3-4-3),32%,68%,229 of 316 — 72%,86% — 581 of 674,4 of 10 — 40%,40% — 6 of 15,4 of 6 — 66%,50% — 2 of 4,3.0,0.0,0.0,0.0,17,14,3,11,13,28,426,764,14,8,7,9,17,13,29,15,1,0,6,1,18,24,58,55
0,Jubal,Benjamin André,(5-4-1),(4-2-3-1),30%,70%,185 of 285 — 65%,83% — 549 of 664,3 of 13 — 23%,33% — 4 of 12,4 of 4 — 100%,100% — 3 of 3,0.0,1.0,4.0,0.0,7,8,6,10,15,28,443,796,20,26,15,4,10,16,37,19,0,1,6,5,21,27,79,47
0,Brendan Chardonnet,Alexandre Lacazette,(4-3-1-2),(4-1-4-1),33%,67%,247 of 340 — 73%,84% — 575 of 682,6 of 11 — 55%,30% — 3 of 10,2 of 3 — 66%,66% — 4 of 6,1.0,0.0,2.0,0.0,10,10,4,7,11,23,454,767,12,11,17,8,17,20,32,17,2,2,7,3,15,17,75,63
0,Teddy Teuma,Dante,(4-2-3-1),(4-2-3-1),54%,46%,490 of 577 — 85%,82% — 393 of 482,3 of 12 — 25%,57% — 8 of 14,5 of 8 — 62%,33% — 1 of 3,4.0,0.0,2.0,0.0,13,7,6,3,22,11,701,602,14,23,6,14,15,9,23,25,0,3,3,10,16,17,59,52
0,Adrien Truffert,Leonardo Balerdi,(3-4-3),(3-4-3),36%,64%,319 of 396 — 81%,90% — 619 of 691,3 of 4 — 75%,54% — 7 of 13,5 of 7 — 71%,66% — 2 of 3,2.0,0.0,2.0,0.0,11,13,2,3,10,11,492,794,16,20,14,12,8,8,23,10,6,0,5,2,15,22,53,40
0,Abdoulaye Touré,Florian Sotoca,(4-4-1-1),(4-2-3-1),31%,69%,185 of 283 — 65%,80% — 512 of 638,4 of 8 — 50%,24% — 6 of 25,4 of 6 — 66%,75% — 3 of 4,2.0,0.0,2.0,0.0,11,14,3,8,17,35,456,755,19,19,11,3,16,27,59,19,0,3,9,2,17,22,69,55
0,Jordan Ferri,Himad Abdelli,(4-1-4-1),(4-2-3-1),58%,42%,437 of 559 — 78%,81% — 325 of 402,2 of 7 — 29%,38% — 8 of 21,5 of 8 — 62%,100% — 2 of 2,7.5,1.0,2.0,0.0,11,15,3,3,32,14,666,566,16,10,3,12,13,15,23,57,2,1,9,8,26,13,69,48
0,Gabriel Suazo,Habib Diarra,(3-4-3),(4-4-1-1),53%,47%,404 of 510 — 79%,83% — 372 of 446,5 of 19 — 26%,25% — 2 of 8,0 of 2 — 0%,100% — 5 of 5,1.0,0.0,4.0,0.0,12,14,3,2,19,9,605,582,21,16,7,11,11,14,10,40,4,2,6,6,22,16,61,47
0,Achraf Hakimi,Gautier Larsonneur,(4-3-3),(4-3-3),59%,41%,563 of 648 — 87%,82% — 372 of 456,8 of 24 — 33%,38% — 3 of 8,2 of 3 — 66%,87% — 7 of 8,1.0,0.0,2.0,0.0,16,11,7,3,16,3,776,599,26,23,9,11,9,2,14,23,2,0,2,10,19,16,71,39
0,Benjamin Lecomte,Thilo Kehrer,(5-3-2),(4-2-3-1),33%,67%,176 of 296 — 59%,80% — 472 of 588,4 of 12 — 33%,42% — 11 of 26,10 of 11 — 90%,50% — 2 of 4,1.0,0.0,2.0,0.0,7,9,4,16,15,33,438,735,13,22,8,10,23,20,42,24,3,3,9,6,17,19,72,55
0,Benjamin André,Dante,(4-2-3-1),(4-2-3-1),55%,45%,474 of 560 — 85%,78% — 359 of 459,4 of 11 — 36%,27% — 3 of 11,2 of 3 — 66%,50% — 2 of 4,1.0,0.0,3.0,0.0,13,13,7,7,16,21,695,591,22,15,12,17,16,18,34,22,1,0,7,4,22,21,44,61
0,Florian Sotoca,Gianluigi Donnarumma,(5-3-2),(3-4-3),34%,66%,278 of 374 — 74%,91% — 663 of 732,5 of 10 — 50%,78% — 7 of 9,5 of 7 — 71%,80% — 4 of 5,2.0,0.0,2.0,0.0,12,8,6,1,17,9,475,859,20,13,11,15,6,6,20,26,5,0,2,1,18,25,69,46
0,Adrien Truffert,Brendan Chardonnet,(3-4-3),(4-2-2-2),68%,32%,555 of 663 — 84%,67% — 210 of 314,9 of 22 — 41%,30% — 3 of 10,1 of 3 — 33%,88% — 8 of 9,2.0,0.0,3.0,0.0,13,11,4,4,24,10,798,463,15,34,9,14,29,14,27,39,1,2,4,8,21,12,39,71
0,Corentin Tolisso,Gabriel Suazo,(4-3-3),(3-4-3),62%,38%,520 of 618 — 84%,76% — 290 of 381,3 of 11 — 27%,31% — 4 of 13,4 of 4 — 100%,100% — 3 of 3,1.0,0.0,0.0,0.0,8,8,8,5,25,17,730,511,19,23,11,10,8,10,21,34,2,3,5,8,17,15,48,53
0,Gautier Larsonneur,Pedro Chirivella,(4-3-3),(4-1-4-1),75%,25%,696 of 798 — 87%,64% — 171 of 268,2 of 12 — 17%,50% — 4 of 8,3 of 4 — 75%,50% — 1 of 2,2.0,0.0,1.0,0.0,9,11,7,7,16,18,918,413,19,25,9,10,24,11,25,54,2,0,6,9,29,14,47,71
0,Himad Abdelli,Elisha Owusu,(4-2-3-1),(5-4-1),48%,52%,422 of 504 — 84%,86% — 471 of 549,4 of 12 — 33%,40% — 4 of 10,4 of 4 — 100%,75% — 3 of 4,2.0,0.0,1.0,1.0,9,10,4,2,20,12,614,660,27,22,8,13,14,8,18,23,4,1,9,7,16,24,47,57
0,Teddy Teuma,Arouna Sangante,(4-2-3-1),(4-4-2),55%,45%,445 of 535 — 83%,79% — 347 of 442,3 of 11 — 27%,29% — 2 of 7,1 of 2 — 50%,66% — 2 of 3,2.0,0.0,2.0,0.0,9,8,6,6,29,24,642,561,12,18,3,13,12,10,26,45,1,2,2,6,17,21,59,61
0,Leonardo Balerdi,Habib Diarra,(3-4-3),(4-1-4-1),69%,31%,561 of 663 — 85%,73% — 218 of 300,2 of 17 — 12%,43% — 3 of 7,2 of 3 — 66%,100% — 2 of 2,3.0,0.0,3.0,0.0,13,14,9,3,34,7,762,423,11,13,17,9,9,5,20,39,1,5,2,9,17,14,53,50
0,Jubal,Gautier Larsonneur,(5-4-1),(4-3-3),37%,63%,286 of 385 — 74%,83% — 542 of 655,5 of 11 — 45%,38% — 3 of 8,2 of 3 — 66%,80% — 4 of 5,2.0,0.0,0.0,0.0,15,13,3,4,11,9,527,779,26,18,14,9,15,7,32,18,0,3,4,8,18,25,72,52
0,Denis Zakaria,Adrien Truffert,(4-2-3-1),(3-4-3),52%,48%,370 of 479 — 77%,76% — 340 of 446,9 of 20 — 45%,36% — 5 of 14,3 of 5 — 60%,66% — 6 of 9,3.0,0.0,3.0,0.0,12,16,4,2,14,12,615,576,23,16,14,13,14,20,24,24,1,1,9,12,19,24,60,53
0,Habib Diarra,Benjamin André,(4-2-3-1),(3-4-3),42%,58%,381 of 453 — 84%,86% — 542 of 633,7 of 11 — 64%,40% — 6 of 15,5 of 6 — 83%,71% — 5 of 7,4.0,0.0,2.0,0.0,10,9,6,7,18,21,581,721,7,20,9,10,6,5,39,16,4,2,3,5,11,20,44,57
0,Gianluigi Donnarumma,Teddy Teuma,(4-3-3),(4-2-3-1),78%,22%,742 of 824 — 90%,67% — 159 of 239,7 of 18 — 39%,50% — 3 of 6,2 of 3 — 66%,85% — 6 of 7,2.0,0.0,2.0,0.0,13,13,8,1,24,13,938,374,14,30,0,12,10,3,17,34,0,3,6,11,19,10,45,60
0,Arouna Sangante,Brendan Chardonnet,(4-2-3-1),(4-2-3-1),45%,55%,323 of 424 — 76%,83% — 434 of 526,1 of 11 — 9%,41% — 7 of 17,6 of 7 — 85%,100% — 1 of 1,2.0,0.0,3.0,0.0,12,14,6,6,25,22,546,662,17,20,10,9,21,29,34,40,0,1,2,8,25,18,69,63
0,Florian Sotoca,Himad Abdelli,(5-3-2),(4-2-3-1),64%,36%,541 of 650 — 83%,70% — 254 of 364,4 of 16 — 25%,0% — 0 of 2,0 of 0 — %,75% — 3 of 4,1.0,0.0,1.0,0.0,16,10,4,4,27,16,775,486,21,25,13,12,17,6,13,27,1,1,2,10,25,23,50,52
0,Gabriel Suazo,Benjamin Lecomte,(3-4-3),(4-3-1-2),66%,34%,472 of 596 — 79%,64% — 194 of 302,5 of 15 — 33%,67% — 4 of 6,2 of 4 — 50%,80% — 4 of 5,1.0,0.0,2.0,0.0,9,15,6,2,21,9,702,434,16,21,5,17,10,15,26,39,2,1,3,8,34,22,52,72
0,Pedro Chirivella,Alexandre Lacazette,(4-2-3-1),(4-3-3),38%,62%,319 of 396 — 81%,87% — 563 of 650,5 of 7 — 71%,27% — 4 of 15,3 of 4 — 75%,80% — 4 of 5,3.0,0.0,1.0,0.0,14,11,4,8,25,20,512,764,19,18,6,7,4,8,26,31,2,3,7,4,16,15,57,45
0,Dante,Leonardo Balerdi,(3-4-3),(3-4-3),29%,71%,233 of 310 — 75%,87% — 642 of 742,5 of 14 — 36%,33% — 6 of 18,6 of 6 — 100%,60% — 3 of 5,1.0,0.0,1.0,0.0,12,9,6,12,14,32,448,840,26,21,17,14,7,11,36,17,2,0,10,6,7,18,49,40
0,Benjamin Lecomte,Jonathan Gradit,(4-3-1-2),(5-3-2),49%,51%,371 of 471 — 79%,80% — 387 of 482,2 of 14 — 14%,26% — 5 of 19,3 of 5 — 60%,100% — 2 of 2,4.0,0.0,3.0,0.0,12,17,4,5,20,20,608,613,20,15,6,12,18,15,39,29,2,2,9,11,14,15,52,69
0,Brendan Chardonnet,Marquinhos,(4-2-3-1),(4-3-3),35%,65%,307 of 403 — 76%,88% — 665 of 754,7 of 14 — 50%,50% — 7 of 14,2 of 7 — 28%,71% — 5 of 7,1.0,0.0,0.0,0.0,9,12,4,7,14,15,510,849,14,11,10,7,14,9,20,18,3,0,7,4,16,12,59,76
0,Denis Zakaria,Jubal,(4-2-3-1),(5-4-1),57%,43%,435 of 538 — 81%,77% — 318 of 413,6 of 11 — 55%,55% — 6 of 11,5 of 6 — 83%,33% — 2 of 6,2.0,0.0,2.0,0.0,17,15,5,4,12,13,657,549,28,22,13,13,10,8,15,30,2,5,5,6,14,21,47,62
0,Jonathan David,Gautier Larsonneur,(4-2-3-1),(4-3-3),67%,33%,583 of 669 — 87%,73% — 244 of 333,12 of 28 — 43%,13% — 1 of 8,1 of 1 — 100%,75% — 9 of 12,1.0,0.0,1.0,1.0,11,12,7,1,19,5,792,460,25,22,9,16,12,4,7,18,1,1,5,5,23,19,60,40
0,Gabriel Suazo,Dante,(3-4-3),(3-4-3),54%,46%,440 of 538 — 82%,82% — 384 of 467,4 of 15 — 27%,17% — 2 of 12,2 of 2 — 100%,75% — 3 of 4,2.0,0.0,2.0,0.0,20,20,7,2,24,11,645,604,16,25,7,8,13,12,19,41,0,0,7,7,21,14,58,54
0,Marshall Munetsi,Pedro Chirivella,(4-2-3-1),(4-3-3),55%,45%,394 of 501 — 79%,80% — 329 of 412,2 of 13 — 15%,55% — 6 of 11,4 of 6 — 66%,100% — 2 of 2,5.5,0.0,3.0,0.0,14,10,9,3,29,13,598,536,5,22,5,6,14,8,14,43,3,0,5,8,24,12,58,59
0,Adrien Truffert,Habib Diarra,(3-4-3),(3-4-3),46%,54%,362 of 470 — 77%,84% — 467 of 554,3 of 13 — 23%,43% — 3 of 7,3 of 3 — 100%,66% — 2 of 3,3.0,0.0,3.0,0.0,14,10,6,2,24,15,566,680,15,13,16,8,9,16,20,31,3,0,6,7,24,18,65,51
0,Himad Abdelli,Arouna Sangante,(4-2-3-1),(4-1-4-1),59%,41%,483 of 553 — 87%,84% — 327 of 390,3 of 17 — 18%,38% — 5 of 13,4 of 5 — 80%,66% — 2 of 3,2.0,1.0,4.0,1.0,8,19,4,2,26,18,649,494,10,13,7,8,6,11,27,34,1,0,6,8,16,13,41,44
0,Leonardo Balerdi,Alexandre Lacazette,(3-4-3),(4-2-3-1),63%,37%,534 of 612 — 87%,79% — 281 of 357,11 of 20 — 55%,33% — 3 of 9,2 of 3 — 66%,72% — 8 of 11,4.0,0.0,1.0,0.0,13,10,6,2,27,8,708,461,18,11,8,12,12,11,16,34,0,2,4,10,11,13,39,46
0,Pedro Chirivella,Brendan Chardonnet,(4-3-3),(4-3-3),58%,42%,431 of 538 — 80%,78% — 299 of 382,2 of 15 — 13%,60% — 6 of 10,4 of 6 — 66%,100% — 2 of 2,3.0,0.0,2.0,0.0,15,13,12,4,40,19,647,536,13,25,7,4,17,22,24,66,0,0,7,8,24,21,87,64
0,Marquinhos,Denis Zakaria,(4-3-3),(4-4-2),63%,37%,563 of 652 — 86%,76% — 287 of 376,7 of 16 — 44%,33% — 3 of 9,2 of 3 — 66%,42% — 3 of 7,1.0,0.0,0.0,0.0,9,11,1,1,12,12,754,493,19,19,5,12,11,3,15,21,1,5,6,9,19,15,59,57
0,Dante,Florian Sotoca,(3-4-3),(5-3-2),60%,40%,569 of 659 — 86%,81% — 353 of 438,6 of 15 — 40%,25% — 3 of 12,3 of 3 — 100%,83% — 5 of 6,1.0,0.0,5.5,0.0,6,19,7,3,17,11,759,543,17,10,15,16,11,6,15,23,0,0,7,7,13,20,46,51
0,Benjamin André,Josué Casimir,(4-2-3-1),(4-1-4-1),66%,34%,520 of 611 — 85%,72% — 221 of 308,5 of 14 — 36%,43% — 6 of 14,4 of 6 — 66%,80% — 4 of 5,2.0,0.0,1.0,0.0,16,8,8,10,40,21,723,446,18,15,13,10,8,13,15,53,0,0,8,10,20,18,63,69
0,Gautier Larsonneur,Adrien Truffert,(4-3-3),(3-4-3),53%,47%,478 of 572 — 84%,81% — 404 of 500,3 of 9 — 33%,38% — 8 of 21,6 of 8 — 75%,100% — 3 of 3,1.0,0.0,5.0,0.0,13,6,2,4,15,16,706,633,20,21,11,19,15,8,37,25,4,1,9,7,16,18,39,95
0,Corentin Tolisso,Yehvann Diouf,(4-2-3-1),(4-3-3),67%,33%,594 of 684 — 87%,78% — 264 of 337,9 of 15 — 60%,22% — 2 of 9,2 of 2 — 100%,55% — 5 of 9,2.0,0.0,2.0,1.0,10,12,6,6,15,18,776,456,26,14,6,11,11,5,23,23,0,0,6,5,12,15,43,31
0,Jubal,Gabriel Suazo,(3-4-3),(3-4-3),53%,47%,386 of 489 — 79%,78% — 333 of 429,3 of 9 — 33%,43% — 3 of 7,1 of 3 — 33%,33% — 1 of 3,1.0,0.0,1.0,0.0,11,9,3,5,15,15,605,546,19,23,10,11,11,13,25,22,0,3,7,10,28,26,74,54
0,Habib Diarra,Benjamin Lecomte,(3-4-3),(3-4-1-2),59%,41%,537 of 618 — 87%,80% — 349 of 434,5 of 22 — 23%,18% — 2 of 11,2 of 2 — 100%,60% — 3 of 5,1.0,0.0,4.0,0.0,12,12,6,2,26,17,730,545,17,17,13,4,14,10,21,21,2,3,6,13,12,10,43,62
0,Himad Abdelli,Leonardo Balerdi,(4-2-3-1),(3-4-1-2),22%,78%,194 of 271 — 72%,91% — 856 of 942,0 of 5 — 0%,44% — 8 of 18,6 of 8 — 75%,% — 0 of 0,1.0,0.0,2.0,0.0,10,8,1,7,7,28,371,1029,15,16,11,4,7,11,26,10,4,1,7,5,11,16,39,34
0,Hugo Magnetti,Jubal,(4-2-3-1),(4-2-3-1),64%,36%,488 of 602 — 81%,72% — 246 of 342,6 of 18 — 33%,55% — 6 of 11,4 of 6 — 66%,66% — 4 of 6,2.0,0.0,2.0,0.0,9,12,6,4,32,10,718,476,20,22,8,10,20,23,21,41,2,1,5,11,20,13,89,70
0,Leonardo Balerdi,Gautier Larsonneur,(3-4-1-2),(4-3-3),70%,30%,780 of 871 — 90%,80% — 297 of 369,12 of 27 — 44%,29% — 2 of 7,1 of 2 — 50%,66% — 8 of 12,1.0,0.0,1.0,0.0,14,9,14,3,33,3,958,494,13,10,10,7,9,5,8,38,2,2,2,8,14,12,44,42
0,Denis Zakaria,Pedro Chirivella,(4-2-3-1),(5-3-2),65%,35%,565 of 653 — 87%,76% — 270 of 356,10 of 21 — 48%,33% — 2 of 6,1 of 2 — 50%,40% — 4 of 10,1.0,0.0,1.0,1.0,18,9,9,1,28,8,753,466,20,15,8,6,12,16,13,37,2,0,2,13,13,11,61,73
0,Vincent Sierro,Achraf Hakimi,(5-4-1),(4-3-3),24%,76%,186 of 265 — 70%,92% — 777 of 847,4 of 14 — 29%,30% — 6 of 20,5 of 6 — 83%,100% — 4 of 4,2.0,0.0,0.0,0.0,9,6,5,2,12,9,366,960,22,20,6,6,5,12,16,13,1,1,13,8,13,16,57,42
0,Benjamin Lecomte,Corentin Tolisso,(4-3-1-2),(4-2-3-1),38%,62%,273 of 362 — 75%,88% — 527 of 599,4 of 11 — 36%,67% — 6 of 9,2 of 6 — 33%,75% — 3 of 4,3.0,0.0,1.0,0.0,14,12,7,4,25,8,463,706,13,7,9,5,11,10,17,35,2,0,3,10,19,21,62,50
0,Yehvann Diouf,Abdoulaye Bamba,(4-3-3),(4-2-3-1),63%,37%,501 of 575 — 87%,70% — 238 of 342,4 of 15 — 27%,20% — 2 of 10,1 of 2 — 50%,100% — 4 of 4,2.0,0.0,1.0,0.0,13,6,1,4,22,22,704,452,13,18,14,10,8,10,39,31,2,3,6,9,16,16,48,58
0,Florian Sotoca,Habib Diarra,(4-2-3-1),(3-4-3),56%,44%,509 of 612 — 83%,85% — 413 of 485,0 of 7 — 0%,31% — 4 of 13,2 of 4 — 50%,% — 0 of 0,5.5,0.0,2.0,0.0,12,15,7,3,29,14,707,612,11,18,5,8,7,11,20,43,2,0,6,5,21,12,68,34
0,Arouna Sangante,Dante,(4-1-4-1),(3-4-3),49%,51%,404 of 495 — 82%,84% — 426 of 506,4 of 14 — 29%,33% — 3 of 9,1 of 3 — 33%,75% — 3 of 4,2.0,0.0,3.5,0.0,14,16,6,2,26,15,595,614,18,15,4,10,18,14,27,24,2,3,7,9,13,12,60,46
0,Adrien Truffert,Benjamin André,(3-4-3),(4-2-3-1),37%,63%,278 of 344 — 81%,87% — 504 of 581,0 of 4 — 0%,35% — 6 of 17,4 of 6 — 66%,% — 0 of 0,2.0,1.0,1.0,0.0,9,18,4,8,15,25,458,680,20,18,14,5,8,15,27,19,2,2,8,2,10,18,59,57
0,Adrien Truffert,Teddy Teuma,(3-5-2),(4-2-3-1),58%,42%,468 of 538 — 87%,80% — 308 of 383,4 of 25 — 16%,0% — 0 of 3,0 of 0 — %,100% — 4 of 4,1.0,0.0,3.5,1.0,15,7,9,2,33,8,651,500,13,19,9,12,15,5,22,32,4,4,3,14,16,16,40,56
0,Benjamin André,Denis Zakaria,(4-4-2),(4-2-3-1),43%,57%,341 of 422 — 81%,88% — 495 of 561,6 of 9 — 67%,23% — 3 of 13,2 of 3 — 66%,66% — 4 of 6,4.0,0.0,2.0,0.0,11,18,1,6,8,16,535,684,20,16,6,11,9,15,36,21,1,2,7,1,16,24,51,36
0,Gautier Larsonneur,Pierrick Capelle,(4-3-3),(4-2-3-1),61%,39%,500 of 608 — 82%,76% — 297 of 392,8 of 19 — 42%,18% — 2 of 11,1 of 2 — 50%,62% — 5 of 8,3.0,0.0,0.0,0.0,13,16,4,3,25,16,725,517,17,18,7,8,17,8,18,31,1,3,6,11,22,24,55,67
0,Jubal,Pierre Højbjerg,(5-4-1),(3-4-3),21%,79%,140 of 223 — 63%,89% — 745 of 837,4 of 8 — 50%,25% — 2 of 8,2 of 2 — 100%,50% — 2 of 4,1.0,0.0,4.5,0.0,9,13,2,5,13,15,345,925,26,13,7,0,9,10,35,18,2,1,8,4,7,19,75,42
0,Nicolas Pallois,Jonathan Gradit,(4-3-3),(4-2-3-1),35%,65%,284 of 354 — 80%,85% — 555 of 652,7 of 16 — 44%,23% — 3 of 13,3 of 3 — 100%,71% — 5 of 7,2.0,0.0,4.0,1.0,13,18,2,11,10,23,525,775,31,25,14,5,13,12,34,17,0,0,5,7,17,31,62,60
0,Habib Diarra,Brendan Chardonnet,(3-4-3),(4-2-3-1),57%,43%,497 of 592 — 84%,78% — 349 of 448,1 of 3 — 33%,17% — 2 of 12,2 of 2 — 100%,100% — 1 of 1,3.0,0.0,1.0,0.0,12,12,1,8,18,21,704,573,11,7,9,10,15,10,34,37,2,1,6,7,24,19,46,79
0,Dante,Benjamin Lecomte,(3-4-3),(5-3-2),56%,44%,447 of 539 — 83%,74% — 314 of 422,6 of 16 — 38%,8% — 1 of 13,1 of 1 — 100%,66% — 4 of 6,1.0,0.0,1.0,0.0,17,15,8,5,14,18,684,542,11,21,12,6,27,19,33,26,1,4,5,10,20,22,44,70
0,Josué Casimir,Vincent Sierro,(4-1-4-1),(3-4-3),54%,46%,404 of 494 — 82%,84% — 357 of 424,3 of 11 — 27%,40% — 4 of 10,1 of 4 — 25%,66% — 2 of 3,0.0,1.0,2.0,0.0,11,13,5,3,30,9,613,566,21,26,8,4,17,12,27,37,2,1,4,12,16,16,66,45
0,Corentin Tolisso,Marquinhos,(4-3-3),(4-3-3),35%,65%,302 of 376 — 80%,91% — 627 of 691,7 of 14 — 50%,47% — 7 of 15,4 of 7 — 57%,71% — 5 of 7,1.0,0.0,1.0,0.0,12,8,5,4,15,12,473,792,16,15,8,10,3,7,14,21,4,1,8,4,11,15,50,55
0,Denis Zakaria,Teddy Teuma,(4-2-3-1),(5-3-2),56%,44%,522 of 615 — 85%,79% — 385 of 486,9 of 23 — 39%,56% — 5 of 9,5 of 5 — 100%,66% — 6 of 9,0.0,0.0,0.0,0.0,7,7,7,2,21,19,730,614,14,14,15,11,18,9,21,30,1,2,3,14,9,17,45,62
0,Gautier Larsonneur,Dante,(4-2-3-1),(3-4-3),62%,38%,629 of 729 — 86%,79% — 356 of 451,3 of 12 — 25%,56% — 9 of 16,7 of 9 — 77%,66% — 2 of 3,2.0,0.0,1.0,0.0,10,11,3,4,15,19,857,578,18,17,8,16,7,13,26,24,0,2,9,8,24,20,38,54
0,Florian Sotoca,Abdoulaye Touré,(5-3-2),(4-4-2),69%,31%,560 of 649 — 86%,77% — 222 of 290,6 of 19 — 32%,43% — 3 of 7,0 of 3 — 0%,66% — 4 of 6,2.0,0.0,2.0,0.0,12,11,9,2,31,15,741,417,18,15,4,8,17,18,20,43,2,2,2,6,16,6,42,44
0,Marquinhos,Benjamin André,(4-3-3),(4-2-3-1),58%,42%,622 of 691 — 90%,84% — 423 of 501,11 of 26 — 42%,33% — 2 of 6,1 of 2 — 50%,63% — 7 of 11,0.0,0.0,2.0,0.0,6,10,9,3,20,9,801,606,13,21,12,10,7,6,13,17,3,0,4,9,17,11,42,52
0,Alexandre Lacazette,Brendan Chardonnet,(4-2-3-1),(4-4-1-1),66%,34%,576 of 653 — 88%,73% — 251 of 342,4 of 10 — 40%,29% — 4 of 14,4 of 4 — 100%,50% — 2 of 4,2.0,0.0,1.0,0.0,16,12,2,5,12,17,761,449,13,19,4,6,11,15,26,19,0,2,7,9,22,12,47,70
0,Jubal,Habib Diarra,(3-4-3),(3-4-3),45%,55%,369 of 466 — 79%,84% — 485 of 576,5 of 14 — 36%,50% — 3 of 6,2 of 3 — 66%,100% — 5 of 5,1.0,0.0,3.0,1.0,10,10,5,3,26,10,575,696,19,19,8,1,15,9,25,34,2,2,2,10,16,27,75,54
0,Benjamin Lecomte,Adrien Truffert,(5-3-2),(3-5-2),46%,54%,284 of 394 — 72%,81% — 380 of 469,5 of 16 — 31%,50% — 7 of 14,3 of 7 — 42%,100% — 5 of 5,2.0,0.0,1.0,0.0,15,15,6,5,33,16,498,587,11,15,7,9,15,18,21,39,6,0,5,12,11,12,70,61
0,Himad Abdelli,Vincent Sierro,(4-2-3-1),(3-4-3),46%,54%,317 of 410 — 77%,79% — 380 of 481,1 of 5 — 20%,68% — 13 of 19,9 of 13 — 69%,100% — 1 of 1,3.0,0.0,3.0,0.0,13,9,4,9,17,25,539,596,17,19,16,8,11,17,34,25,1,2,6,2,14,22,60,48
0,Leonardo Balerdi,Pedro Chirivella,(3-4-3),(5-4-1),74%,26%,745 of 830 — 90%,71% — 204 of 286,5 of 21 — 24%,25% — 2 of 8,2 of 2 — 100%,60% — 3 of 5,1.0,0.0,2.0,0.0,14,15,3,2,12,10,948,409,15,25,8,14,13,14,16,19,3,2,8,10,18,12,45,57
0,Vincent Sierro,Thilo Kehrer,(3-4-3),(4-2-3-1),50%,50%,354 of 457 — 77%,78% — 351 of 452,3 of 8 — 38%,23% — 3 of 13,2 of 3 — 66%,66% — 2 of 3,1.0,0.0,3.0,0.0,16,17,3,5,17,11,591,570,17,18,8,7,8,15,28,28,1,3,7,7,24,20,57,70
0,Adrien Truffert,Warren Zaïre-Emery,(3-4-3),(4-3-3),32%,68%,274 of 349 — 79%,90% — 654 of 729,3 of 13 — 23%,47% — 9 of 19,5 of 9 — 55%,66% — 2 of 3,2.0,0.0,3.0,0.0,11,6,3,2,12,13,463,851,21,25,20,13,10,2,18,20,1,0,11,2,23,24,51,45
0,Benjamin André,Benjamin Lecomte,(4-3-3),(5-4-1),76%,24%,715 of 804 — 89%,73% — 190 of 259,7 of 18 — 39%,30% — 3 of 10,3 of 3 — 100%,85% — 6 of 7,2.0,0.0,3.0,0.0,11,12,7,1,19,6,904,383,18,17,7,9,13,10,9,28,0,2,9,7,18,15,41,54
0,Leonardo Balerdi,Florian Sotoca,(3-4-3),(5-4-1),75%,25%,811 of 912 — 89%,71% — 212 of 299,6 of 15 — 40%,67% — 2 of 3,1 of 2 — 50%,100% — 6 of 6,3.0,0.0,1.0,0.0,15,12,7,0,28,1,1013,439,20,30,11,17,11,13,8,40,0,2,2,10,21,15,38,52
0,Brendan Chardonnet,Himad Abdelli,(4-4-1-1),(4-2-3-1),50%,50%,393 of 481 — 82%,81% — 389 of 479,7 of 19 — 37%,14% — 1 of 7,1 of 1 — 100%,71% — 5 of 7,1.0,0.0,1.0,0.0,14,8,6,6,27,27,589,587,17,14,5,5,13,10,36,33,1,4,7,6,20,22,52,65
0,Nicolas Pallois,Andrey Santos,(5-3-2),(3-4-3),40%,60%,321 of 405 — 79%,86% — 519 of 606,2 of 11 — 18%,11% — 1 of 9,0 of 1 — 0%,100% — 2 of 2,1.0,0.0,1.0,0.0,12,17,3,9,25,30,508,700,15,10,6,4,7,11,24,22,1,1,6,8,21,15,73,45
0,Teddy Teuma,Jubal,(4-2-3-1),(5-4-1),57%,43%,389 of 476 — 82%,77% — 279 of 361,4 of 17 — 24%,69% — 9 of 13,7 of 9 — 77%,100% — 4 of 4,1.0,0.0,1.0,0.0,9,13,6,12,19,17,605,496,28,27,5,11,8,17,24,33,2,1,7,12,19,15,62,65
0,Abdoulaye Touré,Gautier Larsonneur,(4-2-3-1),(4-2-3-1),46%,54%,304 of 404 — 75%,81% — 375 of 465,5 of 12 — 42%,17% — 2 of 12,1 of 2 — 50%,80% — 4 of 5,2.0,0.0,3.0,0.0,9,17,5,6,31,23,533,607,16,10,7,9,18,10,25,37,0,2,7,7,13,17,66,49
0,Dante,Alexandre Lacazette,(3-4-3),(4-2-3-1),37%,63%,342 of 427 — 80%,87% — 621 of 714,3 of 18 — 17%,63% — 5 of 8,3 of 5 — 60%,100% — 3 of 3,1.0,0.0,2.0,0.0,12,11,9,2,19,10,550,819,14,16,6,8,7,5,16,28,0,0,4,8,17,18,41,70
