,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
0,Srđan Babić,David García,(4-3-3),(4-2-3-1),61%,39%,473 of 581 — 81%,70% — 263 of 378,2 of 7 — 29%,27% — 4 of 15,3 of 4 — 75%,100% — 2 of 2,0.0,0.0,2.0,0.0,4,9,5,10,19,27,694,489,13,15,10,10,19,13,24,20,2,3,11,7,19,23,80,89
0,Roque Mesa,Álex Fernández,(4-3-3),(4-2-3-1),57%,43%,382 of 474 — 81%,73% — 257 of 354,6 of 18 — 33%,14% — 1 of 7,0 of 1 — 0%,100% — 6 of 6,1.0,0.0,4.0,0.0,12,19,8,2,33,16,586,456,21,18,2,2,9,14,15,23,2,2,7,10,21,18,95,71
0,Antonio Raillo,Srđan Babić,(5-3-2),(5-3-2),44%,56%,339 of 422 — 80%,85% — 448 of 530,2 of 5 — 40%,22% — 2 of 9,2 of 2 — 100%,50% — 1 of 2,3.0,0.0,6.0,0.0,15,14,5,2,15,16,510,618,10,18,7,5,9,6,14,9,2,3,12,5,13,20,74,64
0,Marc-André ter Stegen,Gonzalo Verdú,(4-3-3),(5-4-1),76%,24%,676 of 762 — 89%,65% — 153 of 236,9 of 25 — 36%,100% — 1 of 1,1 of 1 — 100%,66% — 6 of 9,2.0,0.0,2.0,1.0,11,9,6,0,22,3,864,340,14,14,12,12,9,7,1,19,5,3,1,13,23,16,46,67
0,José Luis Gayà,Hugo Mallo,(4-3-3),(4-1-3-2),65%,35%,415 of 509 — 82%,68% — 190 of 279,7 of 14 — 50%,33% — 2 of 6,2 of 2 — 100%,57% — 4 of 7,3.0,0.0,2.0,1.0,18,23,5,4,20,12,608,388,16,20,4,9,13,15,12,20,2,0,8,5,21,23,75,62
0,Iker Muniain,Óscar Trejo,(4-2-3-1),(4-2-3-1),39%,61%,262 of 360 — 73%,80% — 448 of 557,7 of 14 — 50%,18% — 2 of 11,0 of 2 — 0%,57% — 4 of 7,1.0,0.0,2.0,0.0,13,13,2,7,12,31,480,656,12,16,12,9,15,10,24,10,3,3,5,5,20,22,63,66
0,Unai García,Damián Suárez,(4-2-3-1),(5-3-2),55%,45%,392 of 513 — 76%,78% — 320 of 412,4 of 12 — 33%,40% — 4 of 10,2 of 4 — 50%,100% — 4 of 4,7.0,1.0,4.5,0.0,15,15,8,1,35,11,603,533,11,9,3,10,17,27,15,43,1,0,10,2,20,17,73,75
0,Raúl Albiol,Jesús Navas,(4-4-2),(4-2-3-1),46%,54%,327 of 422 — 77%,82% — 408 of 499,6 of 17 — 35%,8% — 1 of 12,0 of 1 — 0%,83% — 5 of 6,1.0,0.0,5.0,0.0,15,12,6,4,21,16,521,616,20,13,7,11,10,7,15,25,1,6,7,8,22,16,52,64
0,Aritz Elustondo,Sergi Darder,(4-1-3-2),(5-3-2),62%,38%,457 of 568 — 80%,66% — 228 of 343,6 of 14 — 43%,29% — 4 of 14,3 of 4 — 75%,66% — 4 of 6,3.0,0.0,0.0,0.0,18,8,4,2,13,19,669,452,13,18,6,16,24,25,23,11,2,3,8,8,24,20,83,96
0,Sergio Canales,Juanpe,(4-2-3-1),(3-4-3),44%,56%,379 of 460 — 82%,85% — 506 of 593,2 of 8 — 25%,38% — 3 of 8,2 of 3 — 66%,50% — 1 of 2,0.0,0.0,3.0,0.0,9,8,2,4,15,18,560,696,19,22,12,9,6,6,18,12,2,5,7,8,10,18,57,54
0,Koke,Luka Modrić,(3-5-2),(4-3-3),54%,46%,523 of 603 — 87%,88% — 463 of 524,4 of 12 — 33%,50% — 3 of 6,1 of 3 — 33%,75% — 3 of 4,5.5,0.0,2.0,0.0,15,16,8,1,21,4,681,622,11,12,9,17,5,8,8,14,2,0,2,8,12,6,45,66
0,Iker Muniain,Srđan Babić,(4-2-3-1),(5-3-2),58%,42%,413 of 506 — 82%,75% — 271 of 359,3 of 16 — 19%,25% — 2 of 8,2 of 2 — 100%,0% — 0 of 3,1.0,0.0,3.0,0.0,17,8,11,2,24,8,604,466,14,13,8,12,7,1,10,23,5,6,8,10,17,20,51,55
0,Alfonso Espino,Raúl Albiol,(4-4-2),(4-4-2),40%,60%,260 of 348 — 75%,81% — 424 of 526,2 of 10 — 20%,43% — 6 of 14,6 of 6 — 100%,100% — 2 of 2,2.0,1.0,3.0,0.0,13,8,6,5,22,19,474,641,20,16,11,2,14,11,19,18,3,1,6,9,13,19,70,52
0,Djené,Jordi Masip,(5-3-2),(4-3-3),44%,56%,273 of 369 — 74%,83% — 384 of 465,5 of 13 — 38%,46% — 6 of 13,4 of 6 — 66%,60% — 3 of 5,2.0,0.0,5.0,0.0,23,13,4,2,22,9,470,601,17,14,2,7,14,12,14,36,1,3,2,7,20,16,69,78
0,Nemanja Gudelj,Koke,(4-2-3-1),(4-1-4-1),60%,40%,584 of 683 — 86%,77% — 346 of 447,3 of 14 — 21%,30% — 6 of 20,4 of 6 — 66%,100% — 3 of 3,3.0,0.0,2.0,0.0,9,12,5,7,29,18,782,557,13,15,10,7,9,12,22,28,2,0,7,11,16,14,58,59
0,Antonio Raillo,Sergio Busquets,(5-4-1),(4-3-3),29%,71%,247 of 323 — 76%,91% — 735 of 804,3 of 13 — 23%,27% — 3 of 11,2 of 3 — 66%,100% — 3 of 3,2.0,0.0,4.0,0.0,9,13,5,5,20,15,407,883,14,11,5,6,4,18,15,10,2,1,9,7,11,11,62,50
0,Sergi Darder,José Luis Gayà,(4-2-3-1),(4-3-3),38%,62%,220 of 332 — 66%,80% — 432 of 537,5 of 10 — 50%,42% — 5 of 12,3 of 5 — 60%,60% — 3 of 5,2.0,1.0,1.0,1.0,16,15,6,4,16,16,427,642,13,11,11,12,18,10,21,24,1,1,9,9,17,12,91,74
0,Hugo Mallo,Sergio Canales,(4-1-3-2),(4-2-3-1),46%,54%,330 of 419 — 79%,79% — 384 of 485,4 of 11 — 36%,44% — 4 of 9,4 of 4 — 100%,75% — 3 of 4,4.0,0.0,3.0,1.0,26,3,5,3,14,18,552,584,20,17,11,9,9,15,18,18,3,1,8,8,28,26,67,89
0,Juanpe,Aritz Elustondo,(5-3-2),(4-4-2),41%,59%,274 of 355 — 77%,84% — 435 of 516,8 of 16 — 50%,45% — 5 of 11,0 of 5 — 0%,62% — 5 of 8,3.0,0.0,1.0,0.0,9,19,2,2,17,8,460,620,15,24,15,4,12,18,11,14,0,1,10,5,20,17,54,64
