Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,Attendance,Referee,season,game_id
2.0,Sun,2018-08-26,20:30,Fiorentina,Chievo,3.5,0.7,6–1,27790.0,Rosario Abisso,2018-2019,17
2.0,Mon,2018-08-27,20:30,Roma,Atalanta,2.5,3.0,3–3,41725.0,Michael Fabbri,2018-2019,18
3.0,Fri,2018-08-31,20:30,Milan,Roma,1.9,0.3,2–1,57789.0,Marco Guida,2018-2019,20
3.0,Sat,2018-09-01,18:00,Bologna,Inter,0.5,1.9,0–3,26082.0,Marco Di Bello,2018-2019,21
3.0,Sat,2018-09-01,20:30,Parma,Juventus,1.9,2.3,1–2,20814.0,Daniele Doveri,2018-2019,22
3.0,Sun,2018-09-02,18:00,Fiorentina,Udinese,0.9,0.2,1–0,31009.0,Antonio Giua,2018-2019,23
3.0,Sun,2018-09-02,20:30,Torino,SPAL,2.0,0.9,1–0,17785.0,Fabrizio Pasqua,2018-2019,24
3.0,Sun,2018-09-02,20:30,Chievo,Empoli,1.1,1.2,0–0,8100.0,Piero Giacomelli,2018-2019,25
3.0,Sun,2018-09-02,20:30,Sampdoria,Napoli,0.8,1.2,3–0,19835.0,Davide Massa,2018-2019,26
3.0,Sun,2018-09-02,20:30,Atalanta,Cagliari,0.4,0.3,0–1,17709.0,Fabio Maresca,2018-2019,27
3.0,Sun,2018-09-02,20:30,Lazio,Frosinone,2.6,0.5,1–0,34465.0,Giampaolo Calvarese,2018-2019,28
3.0,Sun,2018-09-02,20:30,Sassuolo,Genoa,1.7,1.9,5–3,9740.0,Gianluca Rocchi,2018-2019,29
4.0,Sat,2018-09-15,15:00,Inter,Parma,1.3,0.3,0–1,59648.0,Gianluca Manganiello,2018-2019,31
4.0,Sat,2018-09-15,18:00,Napoli,Fiorentina,1.4,0.3,1–0,20131.0,Michael Fabbri,2018-2019,32
4.0,Sat,2018-09-15,20:30,Frosinone,Sampdoria,0.7,2.5,0–5,12502.0,Massimiliano Irrati,2018-2019,33
4.0,Sun,2018-09-16,12:30,Roma,Chievo,2.4,1.6,2–2,39849.0,Paolo Mazzoleni,2018-2019,34
4.0,Sun,2018-09-16,15:00,Udinese,Torino,0.3,0.7,1–1,18813.0,Paolo Valeri,2018-2019,35
4.0,Sun,2018-09-16,15:00,Juventus,Sassuolo,2.4,0.8,2–1,40563.0,Daniele Chiffi,2018-2019,36
4.0,Sun,2018-09-16,15:00,Genoa,Bologna,0.7,0.8,1–0,20032.0,Luca Banti,2018-2019,37
4.0,Sun,2018-09-16,18:00,Empoli,Lazio,1.6,2.4,0–1,10832.0,Daniele Orsato,2018-2019,38
4.0,Sun,2018-09-16,20:30,Cagliari,Milan,0.5,2.1,1–1,16201.0,Rosario Abisso,2018-2019,39
4.0,Mon,2018-09-17,20:30,SPAL,Atalanta,1.7,0.8,2–0,14153.0,Maurizio Mariani,2018-2019,40
1.0,Wed,2018-09-19,19:00,Sampdoria,Fiorentina,0.5,1.4,1–1,18334.0,Fabio Maresca,2018-2019,42
5.0,Fri,2018-09-21,20:30,Sassuolo,Empoli,2.2,1.1,3–1,10183.0,Federico La Penna,2018-2019,44
5.0,Sat,2018-09-22,15:00,Parma,Cagliari,2.3,0.9,2–0,14852.0,Giampaolo Calvarese,2018-2019,45
5.0,Sat,2018-09-22,18:00,Fiorentina,SPAL,1.5,0.6,3–0,30068.0,Davide Ghersini,2018-2019,46
5.0,Sat,2018-09-22,20:30,Sampdoria,Inter,0.4,0.9,0–1,22835.0,Marco Guida,2018-2019,47
5.0,Sun,2018-09-23,12:30,Torino,Napoli,1.2,2.0,1–3,22655.0,Massimiliano Irrati,2018-2019,48
5.0,Sun,2018-09-23,15:00,Lazio,Genoa,2.9,0.7,4–1,30000.0,Rosario Abisso,2018-2019,49
5.0,Sun,2018-09-23,15:00,Bologna,Roma,0.9,2.9,2–0,20067.0,Davide Massa,2018-2019,50
5.0,Sun,2018-09-23,15:00,Chievo,Udinese,1.5,1.1,0–2,10000.0,Luca Pairetto,2018-2019,51
5.0,Sun,2018-09-23,18:00,Milan,Atalanta,2.6,1.8,2–2,51684.0,Daniele Doveri,2018-2019,52
5.0,Sun,2018-09-23,20:30,Frosinone,Juventus,0.1,3.0,0–2,16000.0,Piero Giacomelli,2018-2019,53
6.0,Tue,2018-09-25,21:00,Inter,Fiorentina,1.7,1.8,2–1,55840.0,Paolo Mazzoleni,2018-2019,55
6.0,Wed,2018-09-26,19:00,Udinese,Lazio,0.9,1.6,1–2,19455.0,Fabio Maresca,2018-2019,56
6.0,Wed,2018-09-26,21:00,Napoli,Parma,2.6,0.1,3–0,29354.0,Daniele Doveri,2018-2019,57
6.0,Wed,2018-09-26,21:00,Genoa,Chievo,1.3,1.2,2–0,18969.0,Fabrizio Pasqua,2018-2019,58
6.0,Wed,2018-09-26,21:00,Cagliari,Sampdoria,1.0,2.1,0–0,14038.0,Gianluca Rocchi,2018-2019,59
6.0,Wed,2018-09-26,21:00,Roma,Frosinone,2.4,0.6,4–0,34380.0,Marco Di Bello,2018-2019,60
6.0,Wed,2018-09-26,21:00,Juventus,Bologna,1.1,0.3,2–0,38472.0,Maurizio Mariani,2018-2019,61
6.0,Wed,2018-09-26,21:00,Atalanta,Torino,0.8,0.3,0–0,18144.0,Daniele Orsato,2018-2019,62
6.0,Thu,2018-09-27,19:00,SPAL,Sassuolo,1.1,1.9,0–2,13945.0,Eugenio Abbattista,2018-2019,63
6.0,Thu,2018-09-27,21:00,Empoli,Milan,1.2,1.4,1–1,13890.0,Michael Fabbri,2018-2019,64
7.0,Sat,2018-09-29,15:00,Roma,Lazio,2.0,0.9,3–1,47600.0,Gianluca Rocchi,2018-2019,66
7.0,Sat,2018-09-29,18:00,Juventus,Napoli,2.8,1.5,3–1,39252.0,Luca Banti,2018-2019,67
7.0,Sat,2018-09-29,20:30,Inter,Cagliari,1.0,0.2,2–0,55486.0,Davide Massa,2018-2019,68
7.0,Sun,2018-09-30,12:30,Bologna,Udinese,1.6,1.0,2–1,19039.0,Gianluca Manganiello,2018-2019,69
7.0,Sun,2018-09-30,15:00,Chievo,Torino,0.3,1.6,0–1,10500.0,Marco Guida,2018-2019,70
7.0,Sun,2018-09-30,15:00,Fiorentina,Atalanta,1.1,0.8,2–0,30535.0,Paolo Valeri,2018-2019,71
7.0,Sun,2018-09-30,15:00,Frosinone,Genoa,1.6,1.0,1–2,12384.0,Juan Sacchi,2018-2019,72
7.0,Sun,2018-09-30,18:00,Parma,Empoli,0.6,1.3,1–0,14584.0,Luca Pairetto,2018-2019,73
7.0,Sun,2018-09-30,20:30,Sassuolo,Milan,0.7,1.2,1–4,16795.0,Piero Giacomelli,2018-2019,74
7.0,Mon,2018-10-01,20:30,Sampdoria,SPAL,1.2,1.3,2–1,17885.0,Federico La Penna,2018-2019,75
8.0,Fri,2018-10-05,20:30,Torino,Frosinone,1.8,2.0,3–2,16554.0,Ivan Pezzuto,2018-2019,77
8.0,Sat,2018-10-06,15:00,Cagliari,Bologna,1.7,0.4,2–0,15019.0,Fabrizio Pasqua,2018-2019,78
8.0,Sat,2018-10-06,18:00,Udinese,Juventus,0.7,2.3,0–2,25000.0,Rosario Abisso,2018-2019,79
8.0,Sat,2018-10-06,20:30,Empoli,Roma,2.1,0.8,0–2,10670.0,Paolo Mazzoleni,2018-2019,80
8.0,Sun,2018-10-07,12:30,Genoa,Parma,1.8,1.2,1–3,20511.0,Daniele Chiffi,2018-2019,81
8.0,Sun,2018-10-07,15:00,Milan,Chievo,2.7,0.5,3–1,48088.0,Giampaolo Calvarese,2018-2019,82
8.0,Sun,2018-10-07,15:00,Atalanta,Sampdoria,2.0,0.5,0–1,19164.0,Massimiliano Irrati,2018-2019,83
8.0,Sun,2018-10-07,15:00,Lazio,Fiorentina,1.5,1.1,1–0,30000.0,Daniele Orsato,2018-2019,84
8.0,Sun,2018-10-07,18:00,Napoli,Sassuolo,1.5,1.0,2–0,29647.0,Marco Di Bello,2018-2019,85
8.0,Sun,2018-10-07,20:30,SPAL,Inter,3.0,1.4,1–2,15750.0,Fabio Maresca,2018-2019,86
9.0,Sat,2018-10-20,15:00,Roma,SPAL,1.6,1.6,0–2,39838.0,Luca Pairetto,2018-2019,88
9.0,Sat,2018-10-20,18:00,Juventus,Genoa,1.8,1.0,1–1,37735.0,Federico La Penna,2018-2019,89
9.0,Sat,2018-10-20,20:30,Udinese,Napoli,2.0,1.8,0–3,21449.0,Maurizio Mariani,2018-2019,90
9.0,Sun,2018-10-21,12:30,Frosinone,Empoli,1.1,1.6,3–3,12287.0,Daniele Orsato,2018-2019,91
9.0,Sun,2018-10-21,15:00,Chievo,Atalanta,0.9,2.1,1–5,12000.0,Gianluca Rocchi,2018-2019,92
9.0,Sun,2018-10-21,15:00,Bologna,Torino,1.5,0.9,2–2,23245.0,Luca Banti,2018-2019,93
9.0,Sun,2018-10-21,15:00,Parma,Lazio,0.2,2.8,0–2,18969.0,Michael Fabbri,2018-2019,94
9.0,Sun,2018-10-21,18:00,Fiorentina,Cagliari,1.6,1.0,1–1,31567.0,Piero Giacomelli,2018-2019,95
9.0,Sun,2018-10-21,20:30,Inter,Milan,1.6,0.7,1–0,78275.0,Marco Guida,2018-2019,96
9.0,Mon,2018-10-22,20:30,Sampdoria,Sassuolo,1.3,0.6,0–0,19064.0,Francesco Fourneau,2018-2019,97
10.0,Sat,2018-10-27,15:00,Atalanta,Parma,3.3,0.9,3–0,18152.0,Rosario Abisso,2018-2019,99
10.0,Sat,2018-10-27,18:00,Empoli,Juventus,0.3,1.7,1–2,15889.0,Giampaolo Calvarese,2018-2019,100
10.0,Sat,2018-10-27,20:30,Torino,Fiorentina,0.9,1.2,1–1,17871.0,Michael Fabbri,2018-2019,101
10.0,Sun,2018-10-28,12:30,Sassuolo,Bologna,2.2,1.3,2–2,12647.0,Daniele Doveri,2018-2019,102
10.0,Sun,2018-10-28,15:00,SPAL,Frosinone,0.9,1.0,0–3,13676.0,Daniele Chiffi,2018-2019,103
10.0,Sun,2018-10-28,15:00,Genoa,Udinese,1.7,0.5,2–2,18880.0,Paolo Mazzoleni,2018-2019,104
10.0,Sun,2018-10-28,15:00,Cagliari,Chievo,1.5,1.2,2–1,15805.0,Marco Piccinini,2018-2019,105
10.0,Sun,2018-10-28,18:00,Milan,Sampdoria,2.0,0.6,3–2,47347.0,Fabio Maresca,2018-2019,106
10.0,Sun,2018-10-28,20:30,Napoli,Roma,2.1,0.6,1–1,30037.0,Davide Massa,2018-2019,107
10.0,Mon,2018-10-29,20:30,Lazio,Inter,1.4,1.9,0–3,40068.0,Massimiliano Irrati,2018-2019,108
1.0,Wed,2018-10-31,20:30,Milan,Genoa,1.4,0.4,2–1,46720.0,Fabrizio Pasqua,2018-2019,110
11.0,Fri,2018-11-02,20:30,Napoli,Empoli,2.0,1.2,5–1,31370.0,Luca Pairetto,2018-2019,112
11.0,Sat,2018-11-03,15:00,Inter,Genoa,2.9,0.4,5–0,67532.0,Paolo Valeri,2018-2019,113
11.0,Sat,2018-11-03,18:00,Fiorentina,Roma,1.3,1.6,1–1,30590.0,Luca Banti,2018-2019,114
11.0,Sat,2018-11-03,20:30,Juventus,Cagliari,1.8,0.7,3–1,40644.0,Maurizio Mariani,2018-2019,115
11.0,Sun,2018-11-04,12:30,Lazio,SPAL,2.2,1.2,4–1,35573.0,Marco Guida,2018-2019,116
11.0,Sun,2018-11-04,15:00,Sampdoria,Torino,1.4,2.3,1–4,20364.0,Gianluca Rocchi,2018-2019,117
11.0,Sun,2018-11-04,15:00,Parma,Frosinone,0.5,0.5,0–0,14004.0,Gianluca Manganiello,2018-2019,118
11.0,Sun,2018-11-04,15:00,Chievo,Sassuolo,0.3,0.9,0–2,8100.0,Gianluca Aureliano,2018-2019,119
11.0,Sun,2018-11-04,18:00,Bologna,Atalanta,1.9,1.7,1–2,19038.0,Federico La Penna,2018-2019,120
11.0,Sun,2018-11-04,20:30,Udinese,Milan,0.5,0.7,0–1,23540.0,Marco Di Bello,2018-2019,121
12.0,Fri,2018-11-09,20:30,Frosinone,Fiorentina,0.4,2.1,1–1,13378.0,Fabrizio Pasqua,2018-2019,123
12.0,Sat,2018-11-10,15:00,Torino,Parma,2.6,1.6,1–2,17431.0,Davide Massa,2018-2019,124
12.0,Sat,2018-11-10,18:00,SPAL,Cagliari,1.7,1.2,2–2,13250.0,Daniele Doveri,2018-2019,125
12.0,Sat,2018-11-10,20:30,Genoa,Napoli,0.7,1.7,1–2,25365.0,Rosario Abisso,2018-2019,126
12.0,Sun,2018-11-11,12:30,Atalanta,Inter,3.4,1.4,4–1,20633.0,Fabio Maresca,2018-2019,127
12.0,Sun,2018-11-11,15:00,Roma,Sampdoria,2.7,0.9,4–1,37582.0,Massimiliano Irrati,2018-2019,128
12.0,Sun,2018-11-11,15:00,Empoli,Udinese,1.3,3.9,2–1,7553.0,Piero Giacomelli,2018-2019,129
12.0,Sun,2018-11-11,15:00,Chievo,Bologna,2.2,1.6,2–2,9500.0,Daniele Orsato,2018-2019,130
12.0,Sun,2018-11-11,18:00,Sassuolo,Lazio,0.7,1.6,1–1,11317.0,Giampaolo Calvarese,2018-2019,131
12.0,Sun,2018-11-11,20:30,Milan,Juventus,0.9,1.3,0–2,74729.0,Paolo Mazzoleni,2018-2019,132
13.0,Sat,2018-11-24,15:00,Udinese,Roma,1.4,1.3,1–0,21986.0,Michael Fabbri,2018-2019,134
13.0,Sat,2018-11-24,18:00,Juventus,SPAL,1.6,0.5,2–0,41052.0,Federico La Penna,2018-2019,135
13.0,Sat,2018-11-24,20:30,Inter,Frosinone,2.5,0.2,3–0,63645.0,Luca Pairetto,2018-2019,136
13.0,Sun,2018-11-25,12:30,Parma,Sassuolo,2.1,1.5,2–1,14354.0,Paolo Valeri,2018-2019,137
13.0,Sun,2018-11-25,15:00,Bologna,Fiorentina,0.5,1.3,0–0,21241.0,Marco Di Bello,2018-2019,138
13.0,Sun,2018-11-25,15:00,Empoli,Atalanta,2.2,1.9,3–2,8736.0,Gianluca Manganiello,2018-2019,139
13.0,Sun,2018-11-25,15:00,Napoli,Chievo,1.5,0.4,0–0,44468.0,Daniele Chiffi,2018-2019,140
13.0,Sun,2018-11-25,18:00,Lazio,Milan,1.1,0.5,1–1,38269.0,Luca Banti,2018-2019,141
13.0,Sun,2018-11-25,20:30,Genoa,Sampdoria,2.1,0.6,1–1,31756.0,Daniele Doveri,2018-2019,142
13.0,Mon,2018-11-26,20:30,Cagliari,Torino,0.2,0.7,0–0,15804.0,Fabrizio Pasqua,2018-2019,143
14.0,Sat,2018-12-01,15:00,SPAL,Empoli,0.8,2.1,2–2,12622.0,Paolo Mazzoleni,2018-2019,145
14.0,Sat,2018-12-01,18:00,Fiorentina,Juventus,1.3,1.7,0–3,40872.0,Daniele Orsato,2018-2019,146
14.0,Sat,2018-12-01,20:30,Sampdoria,Bologna,1.3,1.2,4–1,17844.0,Rosario Abisso,2018-2019,147
14.0,Sun,2018-12-02,12:30,Milan,Parma,1.4,1.4,2–1,53275.0,Giampaolo Calvarese,2018-2019,148
14.0,Sun,2018-12-02,15:00,Torino,Genoa,2.2,1.6,2–1,15324.0,Maurizio Mariani,2018-2019,149
14.0,Sun,2018-12-02,15:00,Sassuolo,Udinese,1.5,0.1,0–0,10655.0,Marco Guida,2018-2019,150
14.0,Sun,2018-12-02,15:00,Frosinone,Cagliari,1.9,1.9,1–1,12377.0,Marco Serra,2018-2019,151
14.0,Sun,2018-12-02,18:00,Chievo,Lazio,1.0,1.1,1–1,7000.0,Fabio Maresca,2018-2019,152
14.0,Sun,2018-12-02,20:30,Roma,Inter,1.6,1.9,2–2,41009.0,Gianluca Rocchi,2018-2019,153
14.0,Mon,2018-12-03,20:30,Atalanta,Napoli,1.3,1.6,1–2,19871.0,Piero Giacomelli,2018-2019,154
15.0,Fri,2018-12-07,20:30,Juventus,Inter,1.5,1.0,1–0,41495.0,Massimiliano Irrati,2018-2019,156
15.0,Sat,2018-12-08,15:00,Napoli,Frosinone,2.2,0.6,4–0,34631.0,Gianluca Manganiello,2018-2019,157
15.0,Sat,2018-12-08,18:00,Cagliari,Roma,1.8,1.8,2–2,14938.0,Paolo Mazzoleni,2018-2019,158
15.0,Sat,2018-12-08,20:30,Lazio,Sampdoria,4.0,0.8,2–2,28000.0,Davide Massa,2018-2019,159
15.0,Sun,2018-12-09,12:30,Sassuolo,Fiorentina,1.0,2.2,3–3,11436.0,Daniele Chiffi,2018-2019,160
15.0,Sun,2018-12-09,15:00,Udinese,Atalanta,1.0,2.2,1–3,24413.0,Giampaolo Calvarese,2018-2019,161
15.0,Sun,2018-12-09,15:00,Parma,Chievo,1.6,1.6,1–1,13994.0,Federico La Penna,2018-2019,162
15.0,Sun,2018-12-09,15:00,Empoli,Bologna,2.0,2.4,2–1,8379.0,Paolo Valeri,2018-2019,163
15.0,Sun,2018-12-09,18:00,Genoa,SPAL,1.0,2.0,1–1,19571.0,Fabrizio Pasqua,2018-2019,164
15.0,Sun,2018-12-09,20:30,Milan,Torino,1.0,1.0,0–0,44572.0,Daniele Orsato,2018-2019,165
16.0,Sat,2018-12-15,18:00,Inter,Udinese,2.2,0.3,1–0,57025.0,Rosario Abisso,2018-2019,167
16.0,Sat,2018-12-15,20:30,Torino,Juventus,0.5,1.6,0–1,26588.0,Marco Guida,2018-2019,168
16.0,Sun,2018-12-16,12:30,SPAL,Chievo,0.6,1.1,0–0,11882.0,Luca Banti,2018-2019,169
16.0,Sun,2018-12-16,15:00,Frosinone,Sassuolo,0.6,0.9,0–2,12000.0,Eugenio Abbattista,2018-2019,170
16.0,Sun,2018-12-16,15:00,Sampdoria,Parma,1.5,0.5,2–0,19000.0,Luca Pairetto,2018-2019,171
16.0,Sun,2018-12-16,15:00,Fiorentina,Empoli,1.6,1.4,3–1,30000.0,Piero Giacomelli,2018-2019,172
16.0,Sun,2018-12-16,18:00,Cagliari,Napoli,0.6,1.0,0–1,15081.0,Daniele Doveri,2018-2019,173
16.0,Sun,2018-12-16,20:30,Roma,Genoa,1.9,2.0,3–2,29111.0,Marco Di Bello,2018-2019,174
16.0,Mon,2018-12-17,20:30,Atalanta,Lazio,0.7,0.8,1–0,17401.0,Daniele Orsato,2018-2019,175
16.0,Tue,2018-12-18,20:30,Bologna,Milan,0.4,0.6,0–0,22214.0,Fabio Maresca,2018-2019,176
17.0,Sat,2018-12-22,12:30,Lazio,Cagliari,2.7,1.8,3–1,20000.0,Gianluca Manganiello,2018-2019,178
17.0,Sat,2018-12-22,15:00,Empoli,Sampdoria,1.4,1.8,2–4,8815.0,Giampaolo Calvarese,2018-2019,179
17.0,Sat,2018-12-22,15:00,Sassuolo,Torino,2.5,0.3,1–1,11148.0,Luca Banti,2018-2019,180
17.0,Sat,2018-12-22,15:00,Napoli,SPAL,2.2,0.6,1–0,37093.0,Federico La Penna,2018-2019,181
17.0,Sat,2018-12-22,15:00,Milan,Fiorentina,0.7,0.3,0–1,52592.0,Maurizio Mariani,2018-2019,182
17.0,Sat,2018-12-22,15:00,Genoa,Atalanta,1.5,2.4,3–1,19841.0,Daniele Doveri,2018-2019,183
17.0,Sat,2018-12-22,15:00,Udinese,Frosinone,0.4,1.4,1–1,18000.0,Paolo Valeri,2018-2019,184
17.0,Sat,2018-12-22,18:00,Chievo,Inter,0.7,2.1,1–1,22000.0,Fabrizio Pasqua,2018-2019,185
17.0,Sat,2018-12-22,18:00,Parma,Bologna,0.8,0.3,0–0,15058.0,Rosario Abisso,2018-2019,186
17.0,Sat,2018-12-22,20:30,Juventus,Roma,1.5,0.4,1–0,40069.0,Davide Massa,2018-2019,187
18.0,Wed,2018-12-26,12:30,Frosinone,Milan,0.8,1.7,0–0,15217.0,Marco Guida,2018-2019,189
18.0,Wed,2018-12-26,15:00,Fiorentina,Parma,1.8,0.4,0–1,31767.0,Michael Fabbri,2018-2019,190
18.0,Wed,2018-12-26,15:00,Atalanta,Juventus,1.4,1.1,2–2,19787.0,Luca Banti,2018-2019,191
18.0,Wed,2018-12-26,15:00,Sampdoria,Chievo,0.7,0.3,2–0,19190.0,Antonio Giua,2018-2019,192
18.0,Wed,2018-12-26,15:00,Cagliari,Genoa,1.2,0.6,1–0,15777.0,Daniele Orsato,2018-2019,193
18.0,Wed,2018-12-26,15:00,Bologna,Lazio,0.2,1.1,0–2,19230.0,Luca Pairetto,2018-2019,194
18.0,Wed,2018-12-26,18:00,SPAL,Udinese,1.0,0.3,0–0,13195.0,Daniele Doveri,2018-2019,195
18.0,Wed,2018-12-26,18:00,Torino,Empoli,1.3,0.2,3–0,20047.0,Fabio Maresca,2018-2019,196
18.0,Wed,2018-12-26,18:00,Roma,Sassuolo,3.3,0.7,3–1,35893.0,Piero Giacomelli,2018-2019,197
18.0,Wed,2018-12-26,20:30,Inter,Napoli,1.3,0.8,1–0,63946.0,Paolo Mazzoleni,2018-2019,198
19.0,Sat,2018-12-29,12:30,Juventus,Sampdoria,1.4,1.7,2–1,40641.0,Paolo Valeri,2018-2019,200
19.0,Sat,2018-12-29,15:00,Udinese,Cagliari,2.2,0.4,2–0,20000.0,Maurizio Mariani,2018-2019,201
19.0,Sat,2018-12-29,15:00,Sassuolo,Atalanta,1.1,2.9,2–6,8000.0,Fabrizio Pasqua,2018-2019,202
19.0,Sat,2018-12-29,15:00,Genoa,Fiorentina,0.5,1.6,0–0,21000.0,Davide Massa,2018-2019,203
19.0,Sat,2018-12-29,15:00,Chievo,Frosinone,1.4,0.7,1–0,8000.0,Gianluca Rocchi,2018-2019,204
19.0,Sat,2018-12-29,15:00,Lazio,Torino,0.9,1.8,1–1,35000.0,Massimiliano Irrati,2018-2019,205
19.0,Sat,2018-12-29,15:00,Parma,Roma,0.5,1.8,0–2,17997.0,Gianluca Manganiello,2018-2019,206
19.0,Sat,2018-12-29,15:00,Empoli,Inter,0.5,1.1,0–1,10393.0,Federico La Penna,2018-2019,207
19.0,Sat,2018-12-29,18:00,Napoli,Bologna,2.0,0.7,3–2,46585.0,Giampaolo Calvarese,2018-2019,208
19.0,Sat,2018-12-29,20:30,Milan,SPAL,1.9,0.7,2–1,48070.0,Rosario Abisso,2018-2019,209
20.0,Sat,2019-01-19,15:00,Roma,Torino,3.1,1.5,3–2,32978.0,Piero Giacomelli,2018-2019,211
20.0,Sat,2019-01-19,18:00,Udinese,Parma,1.8,2.2,1–2,15000.0,Paolo Mazzoleni,2018-2019,212
20.0,Sat,2019-01-19,20:30,Inter,Sassuolo,1.2,1.2,0–0,11000.0,Luca Pairetto,2018-2019,213
20.0,Sun,2019-01-20,12:30,Frosinone,Atalanta,0.8,2.4,0–5,12728.0,Daniele Chiffi,2018-2019,214
20.0,Sun,2019-01-20,15:00,Fiorentina,Sampdoria,2.6,1.7,3–3,27844.0,Marco Di Bello,2018-2019,215
20.0,Sun,2019-01-20,15:00,SPAL,Bologna,1.5,1.0,1–1,14524.0,Michael Fabbri,2018-2019,216
20.0,Sun,2019-01-20,18:00,Cagliari,Empoli,0.9,1.2,2–2,13796.0,Fabrizio Pasqua,2018-2019,217
20.0,Sun,2019-01-20,20:30,Napoli,Lazio,1.8,1.4,2–1,19448.0,Gianluca Rocchi,2018-2019,218
20.0,Mon,2019-01-21,15:00,Genoa,Milan,1.9,1.4,0–2,19794.0,Daniele Orsato,2018-2019,219
20.0,Mon,2019-01-21,20:30,Juventus,Chievo,3.2,0.5,3–0,30239.0,Marco Piccinini,2018-2019,220
21.0,Sat,2019-01-26,15:00,Sassuolo,Cagliari,4.1,0.6,3–0,9970.0,Massimiliano Irrati,2018-2019,222
21.0,Sat,2019-01-26,18:00,Sampdoria,Udinese,2.8,0.4,4–0,18020.0,Davide Massa,2018-2019,223
21.0,Sat,2019-01-26,20:30,Milan,Napoli,1.0,0.7,0–0,56729.0,Daniele Doveri,2018-2019,224
21.0,Sun,2019-01-27,12:30,Chievo,Fiorentina,2.9,1.9,3–4,10000.0,Daniele Chiffi,2018-2019,225
21.0,Sun,2019-01-27,15:00,Parma,SPAL,2.5,2.0,2–3,15297.0,Rosario Abisso,2018-2019,226
21.0,Sun,2019-01-27,15:00,Atalanta,Roma,2.4,1.4,3–3,19459.0,Giampaolo Calvarese,2018-2019,227
21.0,Sun,2019-01-27,15:00,Bologna,Frosinone,0.8,1.4,0–4,16076.0,Luca Banti,2018-2019,228
21.0,Sun,2019-01-27,18:00,Torino,Inter,0.6,0.8,1–0,22002.0,Fabio Maresca,2018-2019,229
21.0,Sun,2019-01-27,20:30,Lazio,Juventus,1.6,1.2,1–2,60687.0,Marco Guida,2018-2019,230
21.0,Mon,2019-01-28,20:30,Empoli,Genoa,1.7,2.1,1–3,7675.0,Federico La Penna,2018-2019,231
22.0,Sat,2019-02-02,15:00,Empoli,Chievo,2.1,1.4,2–2,7030.0,Marco Di Bello,2018-2019,233
22.0,Sat,2019-02-02,18:00,Napoli,Sampdoria,1.7,1.0,3–0,19455.0,Luca Pairetto,2018-2019,234
22.0,Sat,2019-02-02,20:30,Juventus,Parma,1.9,1.2,3–3,39548.0,Piero Giacomelli,2018-2019,235
22.0,Sun,2019-02-03,12:30,SPAL,Torino,0.8,0.5,0–0,12743.0,Maurizio Mariani,2018-2019,236
22.0,Sun,2019-02-03,15:00,Genoa,Sassuolo,1.0,0.9,1–1,18927.0,Gianluca Manganiello,2018-2019,237
22.0,Sun,2019-02-03,15:00,Udinese,Fiorentina,1.7,0.7,1–1,18118.0,Daniele Orsato,2018-2019,238
22.0,Sun,2019-02-03,18:00,Inter,Bologna,1.2,0.7,0–1,51566.0,Fabrizio Pasqua,2018-2019,239
22.0,Sun,2019-02-03,20:30,Roma,Milan,2.0,0.7,1–1,37581.0,Fabio Maresca,2018-2019,240
