,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
0,Jordan Henderson,Ben Mee,(4-3-3),(4-4-2),65%,35%,471 of 585 — 81%,64% — 202 of 317,8 of 27 — 30%,33% — 3 of 9,3 of 3 — 100%,75% — 6 of 8,0.0,0,0.0,0,6,12,8,4,28,19,702,429,14,18,5,11,24,24,24,23,3,7,6,13,21,27,72,84
0,Liam Cooper,Séamus Coleman,(3-3-3-1),(4-4-1-1),69%,31%,547 of 658 — 83%,66% — 193 of 292,4 of 17 — 24%,44% — 7 of 16,6 of 7 — 85%,50% — 2 of 4,2.0,0,4.0,0,6,13,8,5,25,15,773,425,19,16,9,20,15,17,6,25,0,0,8,13,22,20,55,76
0,James McArthur,Pontus Jansson,(4-3-3),(3-5-2),53%,47%,362 of 481 — 75%,69% — 294 of 424,2 of 7 — 29%,21% — 3 of 14,3 of 3 — 100%,100% — 2 of 2,3.0,0,1.0,0,12,9,3,5,12,15,601,545,15,24,13,11,26,20,18,12,1,2,11,6,31,19,88,82
0,İlkay Gündoğan,Grant Hanley,(4-3-3),(4-3-3),67%,33%,709 of 781 — 91%,84% — 326 of 389,4 of 16 — 25%,0% — 0 of 1,0 of 0 — %,0% — 0 of 4,1.0,0,0.0,0,13,7,6,1,26,6,849,479,14,18,6,8,9,3,3,26,2,3,2,9,20,10,60,40
0,Tyrone Mings,Jamaal Lascelles,(4-3-3),(5-3-2),47%,53%,255 of 337 — 76%,75% — 287 of 382,1 of 9 — 11%,11% — 1 of 9,1 of 1 — 100%,0% — 0 of 1,3.0,0,4.0,0,8,18,3,4,16,20,430,461,13,14,4,2,17,18,23,21,3,2,10,11,15,24,59,72
0,Lewis Dunk,Tom Cleverley,(4-4-1-1),(4-1-4-1),56%,44%,522 of 624 — 84%,81% — 391 of 485,3 of 13 — 23%,10% — 1 of 10,1 of 1 — 100%,33% — 1 of 3,4.0,0,0.0,0,11,6,7,2,20,17,730,592,19,13,8,10,17,18,18,26,1,1,8,8,13,22,55,55
0,Conor Coady,Hugo Lloris,(3-4-3),(4-3-3),58%,42%,434 of 539 — 81%,77% — 303 of 391,6 of 25 — 24%,71% — 5 of 7,5 of 5 — 100%,100% — 6 of 6,1.0,0,4.0,0,9,7,5,4,35,8,667,527,29,18,14,8,17,12,7,33,2,0,4,16,28,20,84,60
0,James Ward-Prowse,Harry Maguire,(4-4-2),(4-2-3-1),37%,63%,216 of 329 — 66%,79% — 442 of 562,3 of 8 — 38%,20% — 3 of 15,2 of 3 — 66%,100% — 3 of 3,2.0,0,3.0,0,12,10,7,7,17,19,463,665,23,19,20,6,11,15,21,12,0,2,11,5,19,18,61,50
0,Granit Xhaka,César Azpilicueta,(4-2-3-1),(3-4-3),35%,65%,287 of 380 — 76%,88% — 607 of 692,3 of 6 — 50%,23% — 5 of 22,3 of 5 — 60%,100% — 3 of 3,3.0,0,0.0,0,10,4,9,8,21,17,481,795,20,11,6,10,11,18,12,26,5,0,7,4,14,22,48,44
0,Declan Rice,Kasper Schmeichel,(4-2-3-1),(4-2-3-1),52%,48%,469 of 567 — 83%,84% — 442 of 528,7 of 19 — 37%,20% — 1 of 5,0 of 1 — 0%,42% — 3 of 7,0.0,0,1.0,1,8,8,10,0,34,3,654,626,15,13,5,14,21,10,7,27,2,0,3,11,23,15,64,47
0,İlkay Gündoğan,Pierre-Emerick Aubameyang,(4-3-3),(5-4-1),80%,20%,721 of 813 — 89%,68% — 141 of 207,10 of 25 — 40%,0% — 0 of 1,0 of 0 — %,50% — 5 of 10,1.0,0,2.0,1,5,7,14,0,30,3,879,304,14,9,4,12,13,9,3,30,1,3,4,11,23,12,56,52
0,Declan Rice,James McArthur,(4-2-3-1),(4-3-3),47%,53%,331 of 440 — 75%,82% — 412 of 504,4 of 14 — 29%,22% — 2 of 9,0 of 2 — 0%,50% — 2 of 4,1.0,0,0.0,0,10,7,5,3,28,13,545,641,16,13,15,15,15,29,13,36,1,2,6,9,32,18,68,61
0,Grant Hanley,Kasper Schmeichel,(4-3-3),(4-4-2),45%,55%,311 of 421 — 74%,75% — 392 of 520,3 of 13 — 23%,33% — 3 of 9,1 of 3 — 33%,100% — 3 of 3,2.0,0,1.0,0,8,9,9,9,23,19,533,608,18,17,15,9,13,14,20,17,2,2,10,9,24,21,71,67
0,Ezri Konsa,Pontus Jansson,(4-1-4-1),(3-4-1-2),46%,54%,293 of 408 — 72%,76% — 358 of 472,5 of 7 — 71%,22% — 2 of 9,1 of 2 — 50%,80% — 4 of 5,3.0,0,3.0,0,15,14,3,2,21,7,501,566,13,16,4,6,21,20,16,24,1,2,7,4,17,21,82,88
0,Jamaal Lascelles,James Ward-Prowse,(3-5-2),(4-4-2),37%,63%,223 of 331 — 67%,82% — 469 of 571,4 of 10 — 40%,24% — 5 of 21,4 of 5 — 80%,50% — 2 of 4,3.0,0,3.0,0,11,6,4,4,17,21,449,678,31,15,5,2,16,14,17,13,5,0,13,7,12,19,77,50
0,Lewis Dunk,Séamus Coleman,(3-4-3),(4-4-1-1),65%,35%,557 of 650 — 86%,75% — 263 of 351,3 of 14 — 21%,31% — 4 of 13,3 of 4 — 75%,100% — 3 of 3,1.0,0,2.0,0,7,9,4,5,12,14,775,475,25,17,10,15,8,9,15,16,1,0,6,10,18,20,65,51
0,Jordan Henderson,César Azpilicueta,(4-3-3),(3-4-3),65%,35%,631 of 758 — 83%,71% — 293 of 410,6 of 23 — 26%,50% — 3 of 6,2 of 3 — 66%,100% — 6 of 6,0.0,0,2.0,1,13,4,12,3,40,12,875,558,16,26,11,21,20,13,8,36,0,2,1,14,16,20,62,71
0,Ben Mee,Liam Cooper,(4-4-2),(3-3-3-1),36%,64%,214 of 332 — 64%,79% — 459 of 580,3 of 12 — 25%,17% — 2 of 12,1 of 2 — 50%,66% — 2 of 3,4.0,0,3.0,0,13,9,5,5,20,27,446,690,23,17,8,8,32,18,30,17,2,2,9,7,18,20,87,98
0,Hugo Lloris,Craig Cathcart,(4-3-3),(4-1-4-1),57%,43%,462 of 548 — 84%,81% — 336 of 414,8 of 15 — 53%,22% — 2 of 9,2 of 2 — 100%,87% — 7 of 8,3.0,0,3.0,0,8,14,10,3,25,14,649,531,19,16,9,4,11,10,12,37,2,1,4,9,19,25,51,62
0,Conor Coady,Harry Maguire,(3-4-3),(4-2-3-1),44%,56%,368 of 468 — 79%,84% — 498 of 592,5 of 15 — 33%,30% — 3 of 10,2 of 3 — 66%,100% — 5 of 5,3.0,0,4.0,0,7,9,5,7,18,18,567,679,16,8,7,13,15,11,21,18,5,4,4,8,11,14,62,58
0,James McArthur,Hugo Lloris,(4-3-3),(4-1-2-1-2),62%,38%,443 of 558 — 79%,73% — 250 of 341,3 of 17 — 18%,50% — 1 of 2,1 of 1 — 100%,33% — 1 of 3,2.0,0,4.5,0,13,15,8,2,29,6,658,460,17,16,6,11,12,18,13,36,0,0,4,13,28,20,67,55
0,Kasper Schmeichel,İlkay Gündoğan,(4-2-3-1),(4-3-3),39%,61%,322 of 402 — 80%,87% — 535 of 618,1 of 6 — 17%,32% — 8 of 25,7 of 8 — 87%,100% — 1 of 1,1.0,0,2.0,0,4,11,5,8,14,31,514,712,18,14,3,5,12,8,23,9,2,4,10,6,12,20,67,49
0,Pontus Jansson,Lewis Dunk,(3-5-2),(3-4-1-2),41%,59%,272 of 381 — 71%,78% — 422 of 542,1 of 7 — 14%,50% — 2 of 4,1 of 2 — 50%,100% — 1 of 1,3.0,0,2.0,0,9,12,1,5,20,11,491,636,21,16,13,12,15,11,20,15,0,2,6,7,22,30,51,93
0,James Ward-Prowse,Declan Rice,(4-1-4-1),(4-2-3-1),42%,58%,329 of 423 — 78%,83% — 485 of 581,2 of 11 — 18%,23% — 3 of 13,3 of 3 — 100%,100% — 2 of 2,3.0,0,4.5,0,10,12,5,4,13,22,527,691,8,14,12,15,16,16,24,19,0,2,3,7,14,10,55,55
0,Pierre-Emerick Aubameyang,Grant Hanley,(4-2-3-1),(4-3-3),51%,49%,395 of 482 — 82%,77% — 348 of 454,6 of 30 — 20%,10% — 1 of 10,1 of 1 — 100%,83% — 5 of 6,2.0,0,2.0,0,9,11,8,4,20,18,610,565,16,20,3,8,19,16,18,22,2,0,6,15,18,25,56,61
0,Harry Maguire,Jamaal Lascelles,(4-2-3-1),(5-4-1),63%,37%,602 of 686 — 88%,80% — 319 of 397,6 of 21 — 29%,25% — 3 of 12,2 of 3 — 66%,33% — 2 of 6,1.0,0,0.0,0,9,2,7,3,23,10,796,523,19,17,4,13,7,6,11,21,1,3,7,11,16,19,49,72
0,William Troost-Ekong,Conor Coady,(4-1-4-1),(3-4-3),45%,55%,335 of 418 — 80%,87% — 451 of 520,2 of 6 — 33%,36% — 5 of 14,4 of 5 — 80%,100% — 2 of 2,3.0,0,3.0,0,15,13,6,8,18,15,516,632,20,19,8,9,12,5,23,20,1,2,10,7,20,13,54,49
0,Marcos Alonso,Tyrone Mings,(3-4-3),(5-3-2),57%,43%,420 of 518 — 81%,74% — 294 of 398,4 of 12 — 33%,33% — 6 of 18,6 of 6 — 100%,25% — 1 of 4,1.0,0,4.0,0,11,11,4,11,15,30,648,511,15,12,7,12,16,14,39,19,2,1,9,6,16,16,68,86
0,Liam Cooper,Virgil van Dijk,(4-1-4-1),(4-3-3),44%,56%,355 of 449 — 79%,83% — 478 of 575,4 of 9 — 44%,27% — 8 of 30,5 of 8 — 62%,100% — 4 of 4,2.0,1,1.0,0,9,8,2,11,19,21,564,684,16,8,10,8,7,8,20,16,2,4,9,5,13,21,53,60
0,Séamus Coleman,Ben Mee,(3-4-3),(4-4-2),52%,48%,339 of 468 — 72%,68% — 299 of 440,6 of 14 — 43%,55% — 6 of 11,5 of 6 — 83%,50% — 3 of 6,1.0,0,1.0,0,3,6,4,6,16,21,579,540,10,10,15,19,26,22,20,13,2,2,7,5,27,28,74,93
0,Jamaal Lascelles,Liam Cooper,(5-4-1),(4-1-4-1),35%,65%,227 of 325 — 70%,83% — 498 of 600,7 of 17 — 41%,41% — 9 of 22,8 of 9 — 88%,85% — 6 of 7,2.0,0,2.0,0,9,11,4,5,8,23,447,708,17,19,9,6,14,9,29,14,1,1,10,9,10,26,65,70
0,Conor Coady,Pontus Jansson,(3-4-3),(3-5-2),62%,38%,467 of 572 — 82%,73% — 256 of 353,0 of 11 — 0%,25% — 2 of 8,1 of 2 — 50%,% — 0 of 0,4.0,0,5.5,0,10,7,4,2,23,7,646,457,9,15,6,10,12,14,9,30,2,2,9,11,25,16,57,62
0,Grant Hanley,Tom Cleverley,(4-3-3),(4-2-3-1),49%,51%,332 of 424 — 78%,77% — 340 of 444,5 of 12 — 42%,67% — 8 of 12,5 of 8 — 62%,80% — 4 of 5,1.0,0,1.0,0,10,14,4,8,19,21,537,544,17,11,15,9,17,15,19,15,1,0,4,6,24,24,72,92
0,Ben Mee,Pierre-Emerick Aubameyang,(4-4-2),(4-1-4-1),46%,54%,326 of 472 — 69%,79% — 442 of 557,3 of 18 — 17%,23% — 3 of 13,2 of 3 — 66%,100% — 3 of 3,2.0,0,1.0,0,9,8,8,3,41,9,574,704,14,18,15,11,29,23,15,39,4,2,5,9,22,13,88,59
0,Fernandinho,James Ward-Prowse,(4-3-3),(4-4-2),64%,36%,521 of 612 — 85%,72% — 250 of 349,1 of 16 — 6%,20% — 2 of 10,2 of 2 — 100%,100% — 1 of 1,0.0,0,2.0,0,5,12,8,5,23,13,729,463,13,21,8,17,22,15,13,23,4,0,5,12,21,17,51,65
0,Jordan Henderson,James McArthur,(4-3-3),(4-3-3),59%,41%,443 of 549 — 81%,73% — 275 of 377,10 of 25 — 40%,15% — 2 of 13,2 of 2 — 100%,70% — 7 of 10,3.0,0,1.0,0,17,11,10,5,36,17,682,530,21,24,10,12,21,7,26,26,1,3,7,8,18,19,56,63
0,Tyrone Mings,Lucas Digne,(5-3-2),(4-4-1-1),55%,45%,332 of 429 — 77%,70% — 247 of 355,3 of 15 — 20%,9% — 1 of 11,1 of 1 — 100%,33% — 1 of 3,1.0,0,1.0,0,7,10,5,4,24,18,537,457,10,22,9,6,23,16,11,23,0,2,12,12,15,22,68,60
0,Lewis Dunk,Kasper Schmeichel,(4-4-2),(4-3-3),37%,63%,269 of 359 — 75%,83% — 501 of 604,4 of 11 — 36%,21% — 3 of 14,2 of 3 — 66%,75% — 3 of 4,2.0,0,1.0,0,8,10,4,9,15,25,491,704,19,17,16,10,18,11,29,11,3,2,8,6,16,26,69,46
0,Declan Rice,Harry Maguire,(4-4-2),(4-2-3-1),40%,60%,367 of 457 — 80%,87% — 586 of 675,3 of 12 — 25%,59% — 10 of 17,8 of 10 — 80%,66% — 2 of 3,0.0,0,0.0,0,5,8,2,11,17,33,562,781,14,14,4,2,12,9,32,19,2,0,10,7,15,12,52,34
0,Hugo Lloris,César Azpilicueta,(4-3-2-1),(3-4-3),47%,53%,414 of 510 — 81%,84% — 484 of 573,2 of 8 — 25%,45% — 9 of 20,6 of 9 — 66%,100% — 2 of 2,0.0,0,1.0,0,4,15,5,11,13,25,633,699,20,15,9,15,12,18,24,20,0,1,6,4,16,16,55,56
0,César Azpilicueta,Rúben Dias,(3-5-2),(4-3-3),41%,59%,361 of 452 — 80%,85% — 547 of 645,0 of 5 — 0%,20% — 3 of 15,2 of 3 — 66%,% — 0 of 0,3.0,0,2.0,0,12,10,4,13,17,26,558,750,13,16,7,8,18,9,26,17,3,4,13,3,13,12,58,63
0,Harry Maguire,Tyrone Mings,(4-2-3-1),(3-5-2),59%,41%,346 of 461 — 75%,67% — 214 of 321,4 of 27 — 15%,43% — 3 of 7,2 of 3 — 66%,100% — 4 of 4,2.0,0,2.0,0,9,13,5,5,21,20,569,443,12,9,9,15,19,11,21,16,2,3,5,13,27,25,79,75
0,Lucas Digne,Grant Hanley,(4-4-1-1),(5-3-2),47%,53%,366 of 470 — 78%,83% — 441 of 534,3 of 10 — 30%,20% — 2 of 10,2 of 2 — 100%,66% — 2 of 3,2.0,0,3.0,0,12,9,6,4,24,14,572,649,18,12,9,17,8,14,16,21,1,0,11,5,22,25,63,64
0,Liam Cooper,Declan Rice,(4-1-4-1),(4-2-3-1),53%,47%,357 of 451 — 79%,75% — 300 of 399,5 of 15 — 33%,30% — 6 of 20,5 of 6 — 83%,80% — 4 of 5,3.0,0,2.0,0,10,6,5,7,13,21,561,500,16,15,4,7,18,19,16,13,2,0,10,5,15,22,55,71
0,Tom Cleverley,Federico Fernández,(4-2-3-1),(4-1-4-1),53%,47%,310 of 410 — 76%,74% — 271 of 368,4 of 15 — 27%,30% — 6 of 20,5 of 6 — 83%,75% — 3 of 4,4.0,0,3.0,0,19,12,5,6,15,15,509,500,13,22,7,9,17,24,13,24,1,1,13,9,26,16,66,83
0,Kasper Schmeichel,Ben Mee,(4-3-3),(4-4-2),66%,34%,519 of 637 — 81%,66% — 213 of 321,4 of 22 — 18%,33% — 3 of 9,2 of 3 — 66%,50% — 2 of 4,2.0,0,4.0,0,10,8,8,3,25,12,740,447,17,13,7,11,20,18,14,31,1,4,7,13,27,18,74,85
0,Pontus Jansson,Jordan Henderson,(3-5-2),(4-3-3),33%,67%,201 of 307 — 65%,81% — 493 of 611,3 of 12 — 25%,31% — 5 of 16,2 of 5 — 40%,0% — 0 of 3,1.0,0,1.0,0,8,7,2,11,13,26,422,702,14,11,15,9,24,22,31,17,4,4,10,7,15,14,67,85
0,James Ward-Prowse,Conor Coady,(4-4-2),(3-4-3),57%,43%,438 of 550 — 80%,75% — 310 of 416,6 of 18 — 33%,60% — 3 of 5,2 of 3 — 66%,100% — 6 of 6,0.0,0,0.0,0,12,8,5,5,26,6,655,534,13,12,11,6,14,15,10,37,3,1,3,6,21,19,65,74
0,Pierre-Emerick Aubameyang,Hugo Lloris,(4-2-3-1),(4-3-3),46%,54%,377 of 457 — 82%,83% — 445 of 537,7 of 12 — 58%,40% — 4 of 10,3 of 4 — 75%,57% — 4 of 7,2.0,0,1.0,0,12,13,4,4,9,19,566,617,22,14,10,8,15,11,20,9,2,4,10,7,13,27,72,75
0,Luka Milivojević,Lewis Dunk,(4-3-3),(3-4-3),47%,53%,443 of 545 — 81%,81% — 489 of 604,2 of 7 — 29%,50% — 4 of 8,3 of 4 — 75%,100% — 2 of 2,2.0,0,4.0,0,12,10,6,5,19,20,643,709,17,29,12,10,6,15,13,14,1,0,5,6,22,13,69,88
0,Bruno Fernandes,Lucas Digne,(4-2-3-1),(4-4-1-1),72%,28%,647 of 763 — 85%,65% — 198 of 303,6 of 13 — 46%,17% — 2 of 12,1 of 2 — 50%,83% — 5 of 6,1.0,0,1.0,0,10,9,10,1,28,15,864,419,7,20,6,9,13,18,15,32,2,2,7,8,32,15,60,71
0,Liam Cooper,Ben Foster,(4-1-4-1),(4-2-3-1),66%,34%,431 of 547 — 79%,64% — 182 of 286,3 of 20 — 15%,20% — 1 of 5,1 of 1 — 100%,66% — 2 of 3,0.0,0,3.0,0,10,16,6,3,26,11,658,417,14,20,3,3,11,14,13,36,0,0,6,12,20,25,70,69
0,César Azpilicueta,James Ward-Prowse,(3-4-3),(4-4-2),62%,38%,502 of 597 — 84%,74% — 274 of 371,9 of 20 — 45%,20% — 1 of 5,1 of 1 — 100%,66% — 6 of 9,1.0,0,3.0,1,11,13,7,2,18,7,709,485,16,24,5,10,14,4,11,14,1,0,4,9,30,18,62,54
0,Conor Coady,Federico Fernández,(3-4-3),(4-1-4-1),52%,48%,415 of 494 — 84%,76% — 354 of 463,3 of 7 — 43%,25% — 2 of 8,1 of 2 — 50%,33% — 1 of 3,0.0,0,2.0,0,15,5,0,4,5,26,623,548,25,14,13,11,11,14,33,4,2,1,4,4,23,27,51,58
0,James Tarkowski,Grant Hanley,(4-4-2),(5-3-2),56%,44%,378 of 517 — 73%,71% — 283 of 400,4 of 14 — 29%,20% — 2 of 10,2 of 2 — 100%,100% — 4 of 4,5.0,0,2.0,0,13,3,9,5,45,19,619,541,13,16,8,7,27,15,17,47,2,1,4,12,26,17,88,78
0,Lewis Dunk,Pierre-Emerick Aubameyang,(3-5-2),(4-2-3-1),58%,42%,444 of 543 — 82%,75% — 295 of 394,2 of 21 — 10%,25% — 2 of 8,2 of 2 — 100%,100% — 2 of 2,2.0,0,1.0,0,8,5,8,5,26,12,651,503,16,8,9,11,16,7,14,20,1,1,7,16,18,16,67,54
0,Declan Rice,Pontus Jansson,(4-2-3-1),(3-5-2),59%,41%,340 of 480 — 71%,62% — 205 of 329,5 of 18 — 28%,46% — 6 of 13,4 of 6 — 66%,80% — 4 of 5,2.0,0,3.0,0,16,13,10,6,33,17,575,445,15,5,8,10,25,25,15,30,2,1,6,15,17,20,76,65
0,Hugo Lloris,Tyrone Mings,(4-2-3-1),(3-5-2),56%,44%,370 of 475 — 78%,67% — 247 of 370,7 of 17 — 41%,21% — 3 of 14,2 of 3 — 66%,85% — 6 of 7,2.0,0,1.0,0,11,14,5,8,11,27,615,487,14,21,12,12,21,22,37,6,0,1,10,7,22,18,58,78
0,Luka Milivojević,Kasper Schmeichel,(4-3-3),(4-4-2),60%,40%,488 of 618 — 79%,68% — 275 of 406,4 of 18 — 22%,56% — 5 of 9,3 of 5 — 60%,50% — 2 of 4,2.0,0,3.0,0,15,11,1,3,21,9,734,537,16,30,4,13,19,15,10,29,2,1,2,11,30,14,75,79
0,Jordan Henderson,Rúben Dias,(4-3-3),(4-3-3),49%,51%,457 of 554 — 82%,82% — 476 of 581,3 of 6 — 50%,25% — 3 of 12,1 of 3 — 33%,33% — 1 of 3,3.0,0,3.0,0,10,12,3,4,19,14,655,670,17,11,17,8,9,9,15,18,2,5,10,2,28,20,71,79
0,Moussa Sissoko,Jordan Henderson,(5-4-1),(4-3-3),25%,75%,176 of 281 — 63%,85% — 737 of 862,2 of 6 — 33%,42% — 8 of 19,3 of 8 — 37%,100% — 2 of 2,0.0,0,0.0,0,4,10,1,9,7,19,415,950,14,18,11,4,19,10,34,8,8,2,7,5,11,22,68,73
0,Tyrone Mings,Conor Coady,(3-4-1-2),(3-4-3),48%,52%,327 of 432 — 76%,76% — 353 of 462,5 of 14 — 36%,44% — 4 of 9,1 of 4 — 25%,60% — 3 of 5,2.0,0,2.0,0,8,17,6,7,23,21,537,555,12,7,9,9,13,12,25,22,1,2,7,13,15,15,75,66
0,Kevin De Bruyne,James Tarkowski,(4-3-3),(4-4-2),70%,30%,711 of 813 — 87%,71% — 248 of 351,6 of 15 — 40%,29% — 2 of 7,2 of 2 — 100%,66% — 4 of 6,1.0,0,0.0,0,11,5,6,2,24,12,905,457,11,17,10,10,11,15,11,23,0,3,7,8,15,15,69,79
0,Oriol Romeu,Liam Cooper,(4-4-2),(3-3-3-1),46%,54%,305 of 412 — 74%,77% — 377 of 492,4 of 19 — 21%,0% — 0 of 3,0 of 0 — %,75% — 3 of 4,2.0,0,3.0,0,16,14,8,1,18,9,527,595,22,21,10,15,20,14,10,17,1,2,4,15,27,26,59,80
0,Kasper Schmeichel,Harry Maguire,(3-4-1-2),(4-2-3-1),49%,51%,442 of 528 — 84%,84% — 467 of 555,11 of 22 — 50%,33% — 6 of 18,4 of 6 — 66%,63% — 7 of 11,0.0,0,3.0,0,5,17,4,3,9,17,640,670,12,14,9,9,11,8,9,12,2,3,11,12,12,12,63,49
0,Grant Hanley,Lewis Dunk,(5-3-2),(3-5-2),36%,64%,235 of 344 — 68%,83% — 510 of 616,2 of 15 — 13%,27% — 3 of 11,3 of 3 — 100%,100% — 2 of 2,3.0,0,5.0,0,5,14,8,4,22,18,452,742,9,19,8,8,14,21,20,23,0,0,9,7,23,23,58,70
0,Pontus Jansson,César Azpilicueta,(3-5-2),(3-5-2),45%,55%,340 of 469 — 72%,82% — 471 of 576,6 of 17 — 35%,20% — 1 of 5,0 of 1 — 0%,100% — 6 of 6,1.0,0,1.0,0,13,8,5,5,26,16,573,719,16,20,4,10,35,17,13,44,1,4,5,1,29,11,76,49
0,Séamus Coleman,Declan Rice,(4-4-1-1),(4-2-3-1),39%,61%,269 of 384 — 70%,80% — 480 of 600,2 of 15 — 13%,25% — 4 of 16,3 of 4 — 75%,100% — 2 of 2,0.0,0,2.0,0,3,3,7,9,32,29,519,711,19,13,10,10,20,13,27,19,0,2,11,13,18,25,76,68
0,Jamaal Lascelles,Hugo Lloris,(4-1-4-1),(4-2-3-1),36%,64%,288 of 373 — 77%,85% — 558 of 659,1 of 7 — 14%,29% — 4 of 14,1 of 4 — 25%,0% — 0 of 1,7.5,0,1.0,0,13,4,2,9,15,24,495,771,26,27,8,5,23,12,25,10,0,1,5,11,19,15,58,55
0,Pierre-Emerick Aubameyang,Luka Milivojević,(4-1-4-1),(4-2-3-1),54%,46%,508 of 594 — 86%,83% — 428 of 513,6 of 17 — 35%,67% — 6 of 9,4 of 6 — 66%,66% — 4 of 6,1.0,0,1.0,0,7,4,6,3,19,10,687,631,17,22,7,7,7,20,6,18,0,3,4,5,26,18,72,68
0,Pierre-Emerick Aubameyang,Tyrone Mings,(4-2-3-1),(3-4-1-2),53%,47%,394 of 492 — 80%,77% — 332 of 429,8 of 21 — 38%,40% — 4 of 10,3 of 4 — 75%,62% — 5 of 8,2.0,0,5.0,0,17,10,7,4,15,12,603,534,13,14,7,11,11,15,20,18,1,0,5,8,14,19,56,70
