Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,Attendance,Referee,season,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
2.0,Sat,2023-08-26,18:30,Frosinone,Atalanta,0.7,1.6,2–1,13426.0,Juan Sacchi,2023-2024,Luca Mazzitelli,Marten de Roon,(4-2-3-1),(3-4-1-2),37%,63%,293 of 404 — 73%,82% — 559 of 685,5 of 13 — 38%,33% — 6 of 18,5 of 6 — 83%,60% — 3 of 5,1.0,0.0,2.0,0.0,10,10,3,7,8,29,528,785,13,16,15,9,22,21,28,8,1,1,10,8,21,28,70,57
2.0,Sat,2023-08-26,18:30,Monza,Empoli,2.0,1.0,2–0,8155.0,Gianluca Aureliano,2023-2024,Matteo Pessina,Sebastiano Luperto,(3-4-3),(4-2-3-1),54%,46%,456 of 541 — 84%,81% — 371 of 459,5 of 20 — 25%,33% — 6 of 18,6 of 6 — 100%,60% — 3 of 5,1.0,0.0,2.0,0.0,14,7,6,5,22,14,668,564,25,15,7,3,8,15,15,16,2,1,12,12,27,19,71,57
2.0,Sat,2023-08-26,20:45,Hellas Verona,Roma,0.7,1.5,2–1,23147.0,Daniele Doveri,2023-2024,Paweł Dawidowicz,Lorenzo Pellegrini,(3-4-3),(3-5-2),29%,71%,147 of 226 — 65%,82% — 456 of 556,3 of 5 — 60%,30% — 7 of 23,6 of 7 — 85%,33% — 1 of 3,1.0,1.0,3.0,0.0,17,12,1,12,5,31,338,634,12,16,5,2,23,27,36,5,0,3,14,6,15,21,67,63
2.0,Sat,2023-08-26,20:45,Milan,Torino,3.0,0.5,4–1,72013.0,Maurizio Mariani,2023-2024,Davide Calabria,Ricardo Rodríguez,(4-3-3),(3-4-3),59%,41%,452 of 529 — 85%,80% — 291 of 366,5 of 15 — 33%,13% — 1 of 8,0 of 1 — 0%,60% — 3 of 5,2.0,0.0,3.0,0.0,13,16,2,1,11,13,602,451,10,12,9,8,12,8,7,16,1,2,7,7,11,10,48,51
2.0,Sun,2023-08-27,18:30,Fiorentina,Lecce,1.3,0.3,2–2,34604.0,Maria Sole Ferrieri Caputi,2023-2024,Giacomo Bonaventura,Gabriel Strefezza,(4-2-3-1),(4-3-3),59%,41%,393 of 493 — 80%,71% — 241 of 339,4 of 10 — 40%,33% — 2 of 6,0 of 2 — 0%,50% — 2 of 4,1.0,0.0,3.0,0.0,16,15,3,3,19,9,592,441,23,20,8,5,13,17,9,15,2,1,1,11,24,21,78,52
2.0,Sun,2023-08-27,18:30,Juventus,Bologna,0.8,0.5,1–1,36107.0,Marco Di Bello,2023-2024,Danilo,Riccardo Orsolini,(3-1-4-2),(4-2-3-1),58%,42%,495 of 593 — 83%,80% — 343 of 430,3 of 14 — 21%,40% — 4 of 10,3 of 4 — 75%,66% — 2 of 3,2.0,0.0,1.0,0.0,15,13,6,2,26,9,697,551,13,18,9,6,12,11,10,27,4,0,8,7,25,17,45,67
2.0,Sun,2023-08-27,20:45,Napoli,Sassuolo,3.5,0.2,2–0,46925.0,Antonio Giua,2023-2024,Giovanni Di Lorenzo,Andrea Consigli,(4-3-3),(4-3-3),67%,33%,624 of 703 — 89%,80% — 278 of 348,4 of 23 — 17%,17% — 1 of 6,1 of 1 — 100%,75% — 3 of 4,0.0,0.0,1.0,1.0,9,10,12,4,25,10,804,458,18,17,3,7,13,5,6,23,4,0,4,15,15,6,47,38
2.0,Sun,2023-08-27,20:45,Lazio,Genoa,1.4,0.6,0–1,40000.0,Livio Marinelli,2023-2024,Ciro Immobile,Milan Badelj,(4-3-3),(4-3-2-1),70%,30%,669 of 808 — 83%,72% — 247 of 341,2 of 16 — 13%,60% — 3 of 5,2 of 3 — 66%,100% — 2 of 2,4.0,0.0,2.0,0.0,9,16,15,1,50,10,898,486,10,18,4,15,8,20,12,57,0,0,2,13,29,13,65,72
2.0,Mon,2023-08-28,18:30,Salernitana,Udinese,0.5,0.8,1–1,20000.0,Davide Massa,2023-2024,Antonio Candreva,Walace,(3-4-3),(3-5-2),56%,44%,352 of 462 — 76%,74% — 272 of 366,4 of 9 — 44%,43% — 6 of 14,5 of 6 — 83%,75% — 3 of 4,4.0,0.0,4.0,0.0,12,19,7,5,19,18,555,470,9,12,10,13,13,25,18,18,1,1,12,9,13,12,68,64
2.0,Mon,2023-08-28,20:45,Cagliari,Inter,0.6,0.9,0–2,16412.0,Michael Fabbri,2023-2024,Leonardo Pavoletti,Lautaro Martínez,(4-2-3-1),(3-5-2),33%,67%,272 of 367 — 74%,84% — 616 of 730,2 of 12 — 17%,18% — 3 of 17,1 of 3 — 33%,100% — 2 of 2,0.0,0.0,1.0,0.0,9,10,4,7,22,28,494,845,12,25,6,2,11,16,40,20,1,2,9,10,14,15,68,87
3.0,Fri,2023-09-01,18:30,Sassuolo,Hellas Verona,1.7,0.6,3–1,10356.0,Marco Piccinini,2023-2024,Andrea Consigli,Davide Faraoni,(4-3-3),(3-4-1-2),47%,53%,313 of 428 — 73%,79% — 375 of 476,6 of 15 — 40%,27% — 3 of 11,2 of 3 — 66%,66% — 4 of 6,1.0,0.0,3.0,0.0,8,13,10,1,24,12,508,582,11,15,10,4,16,19,6,32,1,4,12,6,25,12,79,81
3.0,Fri,2023-09-01,20:45,Roma,Milan,0.7,1.5,1–2,61690.0,Antonio Rapuano,2023-2024,Gianluca Mancini,Davide Calabria,(3-5-2),(4-2-3-1),44%,56%,355 of 440 — 81%,87% — 494 of 569,2 of 13 — 15%,38% — 3 of 8,2 of 3 — 66%,50% — 1 of 2,2.0,0.0,5.5,0.0,14,15,3,5,22,11,513,659,12,6,8,8,15,10,7,17,1,1,5,12,17,6,62,60
3.0,Sat,2023-09-02,18:30,Udinese,Frosinone,1.5,1.8,0–0,20116.0,Marco Guida,2023-2024,Walace,Luca Mazzitelli,(3-5-2),(4-2-3-1),47%,53%,295 of 389 — 76%,77% — 339 of 440,6 of 12 — 50%,8% — 1 of 12,1 of 1 — 100%,100% — 6 of 6,2.0,0.0,2.0,0.0,14,9,3,5,16,16,502,549,16,24,4,7,16,16,17,17,0,2,15,8,26,20,59,71
3.0,Sat,2023-09-02,18:30,Bologna,Cagliari,2.3,0.5,2–1,22818.0,Daniele Orsato,2023-2024,Stefan Posch,Nahitan Nández,(4-2-3-1),(4-1-3-2),71%,29%,677 of 771 — 88%,73% — 230 of 315,7 of 15 — 47%,14% — 1 of 7,0 of 1 — 0%,71% — 5 of 7,1.0,0.0,2.0,0.0,9,13,5,2,17,18,865,424,17,11,6,11,7,6,13,15,1,1,11,9,23,17,55,54
3.0,Sat,2023-09-02,20:45,Napoli,Lazio,1.3,0.6,1–2,42000.0,Andrea Colombo,2023-2024,Giovanni Di Lorenzo,Ciro Immobile,(4-3-3),(4-3-3),62%,38%,550 of 651 — 84%,80% — 325 of 407,4 of 22 — 18%,33% — 2 of 6,0 of 2 — 0%,75% — 3 of 4,0.0,0.0,2.0,0.0,8,9,7,2,24,7,739,525,13,11,11,10,11,10,7,38,4,3,3,12,22,8,56,40
3.0,Sat,2023-09-02,20:45,Atalanta,Monza,1.3,0.4,3–0,14985.0,Matteo Marcenaro,2023-2024,Marten de Roon,Matteo Pessina,(3-4-1-2),(3-4-3),41%,59%,390 of 473 — 82%,85% — 567 of 667,8 of 18 — 44%,25% — 2 of 8,2 of 2 — 100%,62% — 5 of 8,0.0,0.0,3.0,0.0,11,9,7,3,23,14,585,755,14,20,9,7,13,13,15,14,4,1,8,6,14,22,49,73
3.0,Sun,2023-09-03,18:30,Torino,Genoa,0.4,0.2,1–0,24433.0,Daniele Chiffi,2023-2024,Ricardo Rodríguez,Milan Badelj,(3-4-3),(4-3-2-1),63%,37%,450 of 553 — 81%,69% — 225 of 325,3 of 10 — 30%,29% — 2 of 7,2 of 2 — 100%,66% — 2 of 3,2.0,0.0,5.0,0.0,13,7,4,0,26,4,633,426,7,16,6,10,12,14,6,24,5,2,11,9,18,10,49,72
3.0,Sun,2023-09-03,18:30,Inter,Fiorentina,3.7,0.4,4–0,72739.0,Matteo Marchetti,2023-2024,Lautaro Martínez,Cristiano Biraghi,(3-5-2),(4-2-3-1),40%,60%,303 of 371 — 82%,85% — 481 of 568,10 of 20 — 50%,33% — 2 of 6,2 of 2 — 100%,70% — 7 of 10,1.0,0.0,1.0,0.0,13,12,1,1,9,15,468,639,19,3,9,7,11,7,12,10,0,1,3,7,13,22,44,87
3.0,Sun,2023-09-03,20:45,Lecce,Salernitana,1.7,1.1,2–0,28052.0,Luca Massimi,2023-2024,Federico Baschirotto,Antonio Candreva,(4-3-3),(3-4-3),46%,54%,286 of 383 — 75%,77% — 347 of 450,5 of 19 — 26%,36% — 4 of 11,4 of 4 — 100%,80% — 4 of 5,3.0,0.0,3.0,0.0,17,15,6,5,17,19,520,559,24,18,6,4,21,12,22,16,0,1,8,6,33,28,61,59
3.0,Sun,2023-09-03,20:45,Empoli,Juventus,0.3,2.7,0–2,15702.0,Giovanni Ayroldi,2023-2024,Sebastiano Luperto,Danilo,(4-3-3),(3-5-2),50%,50%,419 of 503 — 83%,83% — 420 of 507,0 of 7 — 0%,24% — 4 of 17,2 of 4 — 50%,% — 0 of 0,3.0,0.0,3.0,0.0,14,13,3,7,27,19,590,620,8,17,4,12,4,5,11,25,2,1,8,8,17,13,43,71
4.0,Sat,2023-09-16,15:00,Juventus,Lazio,2.2,0.6,3–1,40652.0,Fabio Maresca,2023-2024,Danilo,Ciro Immobile,(3-1-4-2),(4-3-3),36%,64%,303 of 375 — 81%,89% — 579 of 654,7 of 17 — 41%,31% — 5 of 16,4 of 5 — 80%,57% — 4 of 7,5.0,0.0,1.0,0.0,13,13,7,9,11,19,479,744,14,9,10,6,12,4,17,8,1,0,11,11,11,10,56,43
4.0,Sat,2023-09-16,18:00,Inter,Milan,2.6,1.1,5–1,75571.0,Simone Sozza,2023-2024,Lautaro Martínez,Davide Calabria,(3-5-2),(4-3-3),41%,59%,305 of 377 — 81%,89% — 493 of 553,6 of 13 — 46%,22% — 2 of 9,1 of 2 — 50%,33% — 2 of 6,2.0,0.0,2.0,0.0,16,13,5,0,12,8,464,644,12,8,5,5,8,6,10,18,2,2,9,5,16,14,66,32
4.0,Sat,2023-09-16,20:45,Genoa,Napoli,1.2,0.9,2–2,33275.0,Michael Fabbri,2023-2024,Milan Badelj,Giovanni Di Lorenzo,(4-4-2),(4-3-3),34%,66%,239 of 335 — 71%,85% — 550 of 648,3 of 8 — 38%,33% — 4 of 12,2 of 4 — 50%,33% — 1 of 3,3.0,0.0,2.0,0.0,14,8,3,1,15,14,429,743,15,19,7,7,16,14,17,14,1,3,11,3,16,22,53,44
4.0,Sun,2023-09-17,12:30,Cagliari,Udinese,1.6,0.7,0–0,15121.0,Daniele Doveri,2023-2024,Leonardo Pavoletti,Walace,(3-5-2),(3-5-2),46%,54%,310 of 411 — 75%,82% — 400 of 488,1 of 10 — 10%,9% — 1 of 11,1 of 1 — 100%,100% — 1 of 1,3.5,0.0,1.0,0.0,12,11,4,6,18,18,503,594,13,17,5,12,14,16,19,20,3,1,13,11,29,11,75,55
4.0,Sun,2023-09-17,15:00,Monza,Lecce,2.2,0.9,1–1,13074.0,Livio Marinelli,2023-2024,Matteo Pessina,Federico Baschirotto,(3-4-3),(4-3-3),61%,39%,487 of 580 — 84%,82% — 301 of 366,5 of 25 — 20%,67% — 2 of 3,2 of 2 — 100%,80% — 4 of 5,7.5,0.0,1.0,1.0,17,11,10,1,29,12,677,494,19,14,6,10,10,8,10,31,1,0,3,18,26,8,54,42
4.0,Sun,2023-09-17,15:00,Frosinone,Sassuolo,2.8,1.3,4–2,13133.0,Alessandro Prontera,2023-2024,Luca Mazzitelli,Martin Erlic,(4-4-2),(4-4-2),55%,45%,404 of 488 — 83%,78% — 310 of 400,5 of 15 — 33%,39% — 7 of 18,5 of 7 — 71%,40% — 2 of 5,4.0,0.0,2.0,0.0,10,9,5,6,14,11,590,497,10,14,6,9,10,7,16,21,5,2,8,10,22,20,57,58
4.0,Sun,2023-09-17,18:00,Fiorentina,Atalanta,1.1,0.7,3–2,32100.0,Luca Pairetto,2023-2024,Giacomo Bonaventura,Rafael Tolói,(4-2-3-1),(3-4-1-2),57%,43%,456 of 560 — 81%,74% — 315 of 423,8 of 15 — 53%,36% — 4 of 11,2 of 4 — 50%,62% — 5 of 8,1.0,0.0,2.0,0.0,8,14,3,4,16,6,680,548,19,27,5,16,21,18,11,24,0,2,5,6,28,26,75,66
4.0,Sun,2023-09-17,20:45,Roma,Empoli,2.4,0.2,7–0,61443.0,Juan Sacchi,2023-2024,Gianluca Mancini,Sebastiano Luperto,(3-5-2),(4-3-3),53%,47%,528 of 597 — 88%,87% — 456 of 526,8 of 13 — 62%,25% — 2 of 8,2 of 2 — 100%,37% — 3 of 8,2.0,0.0,2.0,0.0,15,5,2,6,7,25,699,625,25,19,5,10,12,9,17,9,2,2,5,2,17,13,52,28
4.0,Mon,2023-09-18,18:30,Salernitana,Torino,0.7,1.8,0–3,15480.0,Antonio Giua,2023-2024,Antonio Candreva,Ricardo Rodríguez,(3-4-3),(3-4-3),56%,44%,434 of 546 — 79%,78% — 337 of 431,4 of 14 — 29%,27% — 3 of 11,0 of 3 — 0%,100% — 4 of 4,2.0,0.0,2.0,0.0,12,16,1,2,13,12,638,537,14,11,6,11,17,18,15,16,2,2,4,7,24,12,35,65
4.0,Mon,2023-09-18,20:45,Hellas Verona,Bologna,0.4,0.6,0–0,18863.0,Federico La Penna,2023-2024,Davide Faraoni,Lorenzo De Silvestri,(3-4-3),(4-2-3-1),40%,60%,301 of 387 — 78%,86% — 506 of 585,1 of 9 — 11%,36% — 4 of 11,4 of 4 — 100%,100% — 1 of 1,4.0,0.0,2.0,0.0,18,10,3,4,17,15,474,682,15,8,4,5,11,17,16,15,5,1,7,4,17,18,63,56
5.0,Fri,2023-09-22,18:30,Salernitana,Frosinone,1.1,0.7,1–1,16217.0,Marco Piccinini,2023-2024,Antonio Candreva,Luca Mazzitelli,(3-4-3),(4-3-3),50%,50%,333 of 433 — 77%,76% — 337 of 441,6 of 19 — 32%,33% — 3 of 9,2 of 3 — 66%,83% — 5 of 6,2.0,0.0,2.0,0.0,12,12,8,6,22,14,547,560,11,20,9,8,14,17,14,26,4,3,6,11,22,20,62,71
5.0,Fri,2023-09-22,20:45,Lecce,Genoa,0.9,0.3,1–0,27000.0,Antonio Rapuano,2023-2024,Gabriel Strefezza,Milan Badelj,(4-3-3),(4-4-2),56%,44%,407 of 491 — 83%,75% — 294 of 391,3 of 18 — 17%,13% — 1 of 8,1 of 1 — 100%,66% — 2 of 3,1.0,0.0,4.5,0.0,12,10,4,3,22,14,598,505,11,32,8,7,10,11,14,17,1,0,5,13,25,26,60,77
5.0,Sat,2023-09-23,15:00,Milan,Hellas Verona,0.9,0.6,1–0,71070.0,Fabio Maresca,2023-2024,Rafael Leão,Davide Faraoni,(4-2-3-1),(3-4-3),54%,46%,390 of 495 — 79%,73% — 306 of 420,4 of 9 — 44%,20% — 2 of 10,2 of 2 — 100%,75% — 3 of 4,4.0,0.0,2.0,0.0,12,11,2,3,13,20,607,527,17,23,12,4,18,18,14,18,1,1,7,8,19,20,60,79
5.0,Sat,2023-09-23,18:00,Sassuolo,Juventus,1.6,1.2,4–2,20141.0,Andrea Colombo,2023-2024,Martin Erlic,Danilo,(4-2-3-1),(3-1-4-2),43%,57%,301 of 397 — 76%,83% — 434 of 522,7 of 18 — 39%,13% — 2 of 15,1 of 2 — 50%,57% — 4 of 7,4.0,0.0,2.0,0.0,13,8,6,3,18,21,506,654,17,16,10,13,6,16,18,22,0,2,15,9,26,22,68,69
5.0,Sat,2023-09-23,20:45,Lazio,Monza,1.0,1.2,1–1,36000.0,Rosario Abisso,2023-2024,Ciro Immobile,Matteo Pessina,(4-3-3),(3-4-3),49%,51%,462 of 557 — 83%,84% — 486 of 579,0 of 7 — 0%,25% — 4 of 16,3 of 4 — 75%,% — 0 of 0,2.0,0.0,2.0,0.0,13,7,1,3,14,8,643,683,13,17,11,10,11,9,3,21,3,2,8,9,24,17,58,73
5.0,Sun,2023-09-24,12:30,Empoli,Inter,0.3,1.6,0–1,15651.0,Matteo Marcenaro,2023-2024,Sebastiano Luperto,Lautaro Martínez,(4-3-2-1),(3-5-2),39%,61%,308 of 390 — 79%,83% — 517 of 621,1 of 7 — 14%,22% — 5 of 23,4 of 5 — 80%,100% — 1 of 1,2.0,0.0,2.0,0.0,15,11,3,6,15,31,507,707,14,14,4,11,4,14,27,5,0,1,13,4,17,33,54,79
5.0,Sun,2023-09-24,15:00,Atalanta,Cagliari,1.7,0.8,2–0,14739.0,Ermanno Feliciani,2023-2024,Marten de Roon,Alessandro Deiola,(3-4-3),(3-5-2),56%,44%,460 of 582 — 79%,74% — 333 of 450,6 of 10 — 60%,0% — 0 of 10,0 of 0 — %,66% — 4 of 6,1.0,0.0,2.0,0.0,6,11,7,7,14,18,679,552,15,13,3,8,22,15,20,17,5,1,10,6,22,26,83,88
5.0,Sun,2023-09-24,15:00,Udinese,Fiorentina,2.2,0.5,0–2,21229.0,Daniele Chiffi,2023-2024,Walace,Cristiano Biraghi,(3-5-2),(4-2-3-1),49%,51%,313 of 427 — 73%,72% — 321 of 445,8 of 20 — 40%,33% — 2 of 6,0 of 2 — 0%,100% — 8 of 8,0.0,0.0,1.0,0.0,13,11,10,3,21,12,561,565,22,18,12,3,29,10,18,19,1,1,4,8,24,26,59,81
5.0,Sun,2023-09-24,18:00,Bologna,Napoli,0.2,2.1,0–0,26621.0,Giovanni Ayroldi,2023-2024,Michel Aebischer,Giovanni Di Lorenzo,(4-2-3-1),(4-3-3),49%,51%,423 of 489 — 87%,84% — 424 of 505,2 of 4 — 50%,36% — 4 of 11,4 of 4 — 100%,100% — 2 of 2,4.0,0.0,5.0,0.0,16,12,5,5,13,19,604,600,20,21,5,7,9,3,21,11,2,2,11,3,22,21,49,44
5.0,Sun,2023-09-24,20:45,Torino,Roma,0.9,1.4,1–1,23299.0,Marco Guida,2023-2024,Ricardo Rodríguez,Gianluca Mancini,(3-4-3),(3-4-3),41%,59%,320 of 427 — 75%,80% — 486 of 605,4 of 12 — 33%,27% — 3 of 11,2 of 3 — 66%,75% — 3 of 4,0.0,0.0,2.0,0.0,5,5,7,1,27,11,537,706,15,15,10,10,17,18,21,21,0,0,7,13,15,32,57,75
6.0,Tue,2023-09-26,20:45,Juventus,Lecce,1.4,0.1,1–0,37498.0,Antonio Giua,2023-2024,Danilo,Gabriel Strefezza,(3-1-4-2),(4-3-3),50%,50%,405 of 492 — 82%,82% — 397 of 484,5 of 15 — 33%,0% — 0 of 2,0 of 0 — %,80% — 4 of 5,2.0,0.0,6.5,0.0,14,15,5,1,18,12,592,589,16,11,10,7,13,9,13,23,0,1,6,8,19,23,66,88
6.0,Wed,2023-09-27,18:30,Empoli,Salernitana,3.2,0.6,1–0,7979.0,Antonio Rapuano,2023-2024,Sebastiano Luperto,Antonio Candreva,(4-3-2-1),(3-4-3),42%,58%,244 of 358 — 68%,75% — 375 of 500,6 of 13 — 46%,14% — 2 of 14,2 of 2 — 100%,83% — 5 of 6,2.0,0.0,1.0,0.0,18,13,10,2,21,10,499,629,15,25,15,11,17,14,12,19,5,1,7,7,35,25,65,64
6.0,Wed,2023-09-27,18:30,Hellas Verona,Atalanta,0.5,1.2,0–1,15936.0,Federico Dionisi,2023-2024,Davide Faraoni,Rafael Tolói,(3-4-3),(3-4-3),51%,49%,310 of 465 — 67%,67% — 294 of 442,2 of 11 — 18%,25% — 2 of 8,1 of 2 — 50%,100% — 2 of 2,2.0,0.0,4.0,0.0,10,25,4,1,20,10,570,556,14,15,7,10,17,27,9,22,1,3,7,9,26,25,105,71
6.0,Wed,2023-09-27,18:30,Cagliari,Milan,0.9,2.1,1–3,16348.0,Federico La Penna,2023-2024,Nahitan Nández,Theo Hernández,(5-4-1),(4-3-3),34%,66%,272 of 345 — 79%,91% — 610 of 672,6 of 16 — 38%,35% — 6 of 17,3 of 6 — 50%,83% — 5 of 6,3.0,0.0,1.0,0.0,13,6,3,5,20,19,435,778,12,12,6,3,5,10,14,17,0,1,11,4,16,11,52,49
6.0,Wed,2023-09-27,20:45,Napoli,Udinese,3.3,0.7,4–1,45305.0,Gianluca Manganiello,2023-2024,Giovanni Di Lorenzo,Walace,(4-3-3),(3-5-2),66%,34%,542 of 616 — 88%,83% — 266 of 322,9 of 22 — 41%,23% — 3 of 13,2 of 3 — 66%,66% — 6 of 9,1.0,0.0,1.0,0.0,11,10,8,4,16,18,714,442,21,11,10,3,6,8,14,25,0,0,7,10,22,12,58,36
6.0,Wed,2023-09-27,20:45,Lazio,Torino,0.9,0.3,2–0,35100.0,Michael Fabbri,2023-2024,Ciro Immobile,Ricardo Rodríguez,(4-3-3),(3-4-3),51%,49%,473 of 564 — 84%,85% — 467 of 550,3 of 6 — 50%,29% — 2 of 7,2 of 2 — 100%,33% — 1 of 3,1.0,0.0,4.0,0.0,12,13,4,2,11,11,641,637,17,11,16,11,12,6,7,13,0,1,9,7,17,11,70,70
6.0,Wed,2023-09-27,20:45,Inter,Sassuolo,0.9,1.0,1–2,70864.0,Luca Massimi,2023-2024,Lautaro Martínez,Andrea Consigli,(3-5-2),(4-2-3-1),63%,37%,529 of 640 — 83%,77% — 292 of 377,3 of 13 — 23%,46% — 6 of 13,4 of 6 — 66%,66% — 2 of 3,0.0,0.0,1.0,0.0,10,8,8,6,32,12,725,486,15,8,13,11,19,12,7,33,3,4,6,8,29,10,86,59
6.0,Thu,2023-09-28,18:30,Monza,Bologna,0.7,0.7,0–0,8930.0,Ivan Pezzuto,2023-2024,Matteo Pessina,Lorenzo De Silvestri,(3-4-3),(4-2-3-1),47%,53%,412 of 505 — 82%,84% — 474 of 562,3 of 10 — 30%,63% — 5 of 8,5 of 5 — 100%,100% — 3 of 3,5.0,0.0,4.5,0.0,9,15,7,5,24,17,600,652,12,14,7,9,9,19,15,26,2,2,4,6,9,14,52,56
