,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
0,Gian Marco Ferrari,Fabio Quagliarella,(4-2-3-1),(4-2-3-1),63%,37%,521 of 625 — 83%,69% — 258 of 374,5 of 19 — 26%,18% — 2 of 11,2 of 2 — 100%,100% — 5 of 5,2.0,0,2.0,0,8,14,8,6,15,21,727,486,10,21,9,13,7,14,16,16,0,3,10,11,23,19,69,66
0,Domenico Criscito,Lorenzo Insigne,(3-5-2),(4-3-3),39%,61%,306 of 402 — 76%,84% — 522 of 621,3 of 6 — 50%,62% — 8 of 13,6 of 8 — 75%,66% — 2 of 3,2.0,0,3.0,0,17,15,4,5,15,13,510,721,18,23,19,13,10,10,12,13,3,2,4,6,19,22,56,58
0,Davide Calabria,João Pedro,(4-2-3-1),(3-5-2),57%,43%,489 of 558 — 88%,84% — 356 of 422,4 of 17 — 24%,29% — 2 of 7,1 of 2 — 50%,25% — 1 of 4,1.0,0,5.0,0,13,11,8,3,22,14,646,522,6,12,6,4,11,14,10,13,1,0,6,11,15,13,58,48
0,Francesco Di Tacchio,Lorenzo Pellegrini,(5-4-1),(4-2-3-1),21%,79%,100 of 201 — 50%,87% — 661 of 760,0 of 5 — 0%,32% — 9 of 28,5 of 9 — 55%,% — 0 of 0,2.0,0,2.0,0,12,11,1,10,10,27,305,855,13,6,11,8,15,17,30,11,2,3,11,7,16,12,57,65
0,Leonardo Mancuso,Pietro Ceccaroni,(4-1-3-2),(4-3-3),68%,32%,500 of 616 — 81%,71% — 205 of 289,5 of 21 — 24%,30% — 3 of 10,1 of 3 — 33%,100% — 5 of 5,2.0,0,5.0,0,12,21,8,2,36,9,706,421,16,19,9,7,11,20,10,39,3,1,6,10,40,18,90,73
0,Lorenzo Insigne,Giorgio Chiellini,(4-3-3),(4-3-3),67%,33%,598 of 676 — 88%,80% — 270 of 338,6 of 25 — 24%,50% — 4 of 8,3 of 4 — 75%,66% — 4 of 6,2.0,0,1.0,0,14,16,13,1,28,6,768,443,18,11,3,4,12,9,7,29,1,3,7,11,16,13,55,48
0,Rafael Tolói,Cristiano Biraghi,(3-4-3),(4-3-3),55%,45%,460 of 551 — 83%,82% — 371 of 455,4 of 12 — 33%,0% — 0 of 5,0 of 0 — %,100% — 4 of 4,4.0,0,4.0,0,13,19,10,3,29,9,638,566,11,18,8,6,15,9,9,28,2,1,2,8,22,15,58,80
0,Fabio Quagliarella,Samir Handanović,(4-4-2),(3-5-2),52%,48%,357 of 449 — 80%,76% — 316 of 414,2 of 14 — 14%,38% — 3 of 8,1 of 3 — 33%,0% — 0 of 2,4.0,0,4.0,0,12,13,4,4,27,8,548,504,12,9,11,10,10,13,15,20,2,1,7,8,19,16,60,60
0,Cristian Ansaldi,Francesco Di Tacchio,(3-4-3),(3-5-2),59%,41%,446 of 549 — 81%,70% — 262 of 375,7 of 15 — 47%,25% — 2 of 8,2 of 2 — 100%,42% — 3 of 7,0.0,0,2.0,0,10,11,7,4,27,20,659,463,10,9,14,10,19,18,18,19,1,1,3,6,23,21,76,69
0,João Pedro,Domenico Criscito,(3-5-2),(3-5-2),52%,48%,428 of 529 — 81%,81% — 389 of 482,2 of 8 — 25%,27% — 3 of 11,0 of 3 — 0%,50% — 1 of 2,2.0,0,3.0,0,15,15,2,6,12,24,630,587,20,15,4,6,12,10,18,12,1,2,5,7,22,15,61,69
0,Giulio Maggiore,Bram Nuytinck,(4-3-3),(3-5-2),56%,44%,428 of 514 — 83%,82% — 331 of 405,5 of 19 — 26%,44% — 4 of 9,3 of 4 — 75%,100% — 5 of 5,1.0,0,2.0,0,12,14,4,5,21,12,604,512,24,14,3,10,11,6,22,13,1,2,6,11,22,19,68,68
0,Alessio Romagnoli,Ciro Immobile,(4-2-3-1),(4-3-3),47%,53%,418 of 502 — 83%,85% — 482 of 570,3 of 18 — 17%,63% — 5 of 8,5 of 5 — 100%,33% — 1 of 3,1.0,0,4.0,0,10,18,5,1,18,9,611,667,15,21,17,10,8,15,12,14,4,2,3,8,13,13,59,33
0,Lorenzo Pellegrini,Gian Marco Ferrari,(4-2-3-1),(4-2-3-1),49%,51%,414 of 485 — 85%,86% — 432 of 503,6 of 17 — 35%,50% — 7 of 14,6 of 7 — 85%,66% — 4 of 6,2.0,0,1.0,0,7,11,4,6,15,11,587,601,8,9,3,12,5,3,19,11,1,6,6,16,20,21,58,45
0,Roberto Soriano,Davide Faraoni,(4-2-3-1),(3-4-3),43%,57%,262 of 366 — 72%,80% — 394 of 494,3 of 15 — 20%,0% — 0 of 5,0 of 0 — %,66% — 2 of 3,1.0,0,3.0,0,14,21,6,2,23,14,467,589,11,17,15,10,20,21,13,20,0,2,8,11,23,14,66,66
0,Gian Marco Ferrari,Gleison Bremer,(4-2-3-1),(3-4-3),53%,47%,384 of 493 — 78%,79% — 351 of 446,2 of 10 — 20%,22% — 4 of 18,3 of 4 — 75%,100% — 2 of 2,0.0,0,4.0,0,7,19,6,3,11,15,584,552,8,12,10,11,15,12,12,9,1,4,13,7,24,20,76,60
0,Domenico Criscito,Cristiano Biraghi,(4-2-3-1),(4-3-3),36%,64%,278 of 354 — 79%,85% — 540 of 632,2 of 8 — 25%,31% — 5 of 16,3 of 5 — 60%,100% — 2 of 2,4.0,0,4.0,0,13,16,1,11,8,27,470,731,14,20,12,4,10,11,34,7,3,1,7,5,17,18,49,85
0,Samir Handanović,Roberto Soriano,(3-5-2),(4-2-3-1),45%,55%,412 of 465 — 89%,87% — 484 of 557,11 of 19 — 58%,29% — 2 of 7,1 of 2 — 50%,45% — 5 of 11,0.0,0,3.0,0,10,10,5,1,12,17,573,637,12,14,10,5,7,7,19,11,2,0,6,5,15,13,49,49
0,Milan Đurić,Rafael Tolói,(3-4-1-2),(3-4-3),42%,58%,303 of 416 — 73%,83% — 475 of 573,1 of 10 — 10%,30% — 3 of 10,2 of 3 — 66%,100% — 1 of 1,4.0,0,4.0,0,21,13,6,4,17,14,513,666,13,12,8,13,18,17,16,23,2,1,7,8,22,23,43,69
0,Leonardo Mancuso,Fabio Quagliarella,(4-3-1-2),(4-4-2),54%,46%,346 of 469 — 74%,73% — 292 of 402,4 of 15 — 27%,50% — 7 of 14,4 of 7 — 57%,100% — 4 of 4,2.0,0,2.0,0,10,10,8,8,34,15,567,534,10,18,9,11,8,11,11,30,7,4,5,11,24,17,66,80
0,Cristian Molinaro,Giulio Maggiore,(4-4-2),(4-2-3-1),45%,55%,315 of 420 — 75%,76% — 393 of 517,3 of 14 — 21%,25% — 3 of 12,1 of 3 — 33%,66% — 2 of 3,4.0,0,1.0,0,13,10,3,10,22,23,543,633,17,18,11,10,23,15,21,29,0,0,6,10,26,26,85,80
0,Ciro Immobile,João Pedro,(4-3-3),(3-5-2),73%,27%,646 of 754 — 86%,65% — 186 of 285,10 of 28 — 36%,30% — 3 of 10,1 of 3 — 33%,80% — 8 of 10,1.0,0,4.5,0,3,11,10,1,34,6,866,423,11,16,7,19,12,10,3,36,1,4,6,17,27,17,53,81
0,Davide Faraoni,Lorenzo Pellegrini,(3-4-3),(4-2-3-1),53%,47%,360 of 470 — 77%,68% — 289 of 423,6 of 10 — 60%,13% — 2 of 15,1 of 2 — 50%,50% — 3 of 6,4.0,0,2.0,0,14,13,3,8,7,19,588,520,7,19,10,9,22,25,24,11,3,2,7,9,17,13,56,82
0,Giorgio Chiellini,Alessio Romagnoli,(4-4-2),(4-2-3-1),44%,56%,348 of 423 — 82%,87% — 462 of 529,4 of 9 — 44%,23% — 3 of 13,2 of 3 — 66%,75% — 3 of 4,1.0,0,1.0,0,13,16,4,4,9,23,524,634,21,14,7,9,5,11,12,8,3,0,9,8,12,15,81,57
0,Bram Nuytinck,Lorenzo Insigne,(3-5-2),(4-3-3),38%,62%,349 of 409 — 85%,90% — 615 of 680,1 of 9 — 11%,44% — 8 of 18,4 of 8 — 50%,100% — 1 of 1,2.0,0,1.0,0,10,11,2,5,11,12,494,764,3,8,8,6,10,9,16,12,3,3,7,10,10,18,39,58
0,Roberto Soriano,Domenico Criscito,(4-2-3-1),(4-2-3-1),60%,40%,471 of 574 — 82%,73% — 285 of 388,4 of 16 — 25%,50% — 5 of 10,4 of 5 — 80%,75% — 3 of 4,3.0,0,4.0,0,14,15,7,2,15,15,673,486,14,14,5,7,19,7,12,17,0,2,8,7,22,18,48,67
0,Rafael Tolói,Francesco Magnanelli,(3-4-1-2),(4-1-4-1),48%,52%,395 of 491 — 80%,79% — 420 of 535,5 of 14 — 36%,13% — 1 of 8,0 of 1 — 0%,60% — 3 of 5,2.0,0,2.0,0,16,16,5,5,18,18,624,643,21,21,9,8,11,10,17,9,2,0,7,11,16,18,63,68
0,Cristiano Biraghi,Samir Handanović,(4-3-3),(3-5-2),53%,47%,454 of 531 — 85%,84% — 398 of 475,6 of 14 — 43%,29% — 5 of 17,2 of 5 — 40%,83% — 5 of 6,3.5,0,3.0,0,11,15,4,8,15,18,605,564,6,9,13,5,5,10,11,15,1,1,8,7,14,17,67,49
0,Giulio Maggiore,Paulo Dybala,(4-2-3-1),(4-4-2),40%,60%,297 of 378 — 79%,83% — 473 of 567,4 of 10 — 40%,35% — 9 of 26,6 of 9 — 66%,50% — 2 of 4,2.0,0,1.0,0,14,10,5,15,11,29,498,675,19,23,4,6,10,22,28,9,0,0,10,6,17,22,61,90
0,Norbert Gyömbér,Davide Faraoni,(3-4-1-2),(3-4-3),50%,50%,308 of 426 — 72%,74% — 316 of 429,4 of 15 — 27%,50% — 5 of 10,3 of 5 — 60%,50% — 2 of 4,2.0,0,3.0,0,13,17,4,5,29,15,538,558,18,25,15,9,22,12,18,30,0,1,5,8,26,22,78,75
0,João Pedro,Simone Romagnoli,(3-5-2),(4-3-1-2),50%,50%,378 of 499 — 76%,78% — 384 of 492,1 of 15 — 7%,29% — 5 of 17,3 of 5 — 60%,100% — 1 of 1,2.0,0,1.0,0,15,13,7,4,27,19,607,613,10,12,9,9,17,13,17,27,1,4,11,11,29,26,89,55
0,Alessio Romagnoli,Cristian Molinaro,(4-2-3-1),(4-3-3),66%,34%,586 of 676 — 87%,74% — 256 of 346,4 of 14 — 29%,25% — 2 of 8,2 of 2 — 100%,50% — 2 of 4,0.0,0,2.0,0,12,13,4,4,18,9,794,462,22,17,9,17,11,15,7,18,1,1,7,12,14,19,57,55
0,Rolando Mandragora,Ciro Immobile,(3-4-3),(4-3-3),45%,55%,301 of 409 — 74%,75% — 375 of 497,5 of 16 — 31%,20% — 1 of 5,1 of 1 — 100%,80% — 4 of 5,3.0,0,3.0,0,19,9,6,5,22,11,536,607,14,22,15,10,23,25,18,19,3,3,9,11,12,22,76,70
0,Fabio Quagliarella,Lorenzo Insigne,(4-4-2),(4-3-3),48%,52%,409 of 504 — 81%,87% — 475 of 547,5 of 13 — 38%,53% — 9 of 17,5 of 9 — 55%,100% — 5 of 5,2.0,0,1.0,0,10,7,5,5,24,15,589,660,13,14,9,11,5,5,10,23,2,1,7,4,18,11,64,57
0,Lorenzo Pellegrini,Bram Nuytinck,(4-2-3-1),(3-5-2),51%,49%,455 of 543 — 84%,82% — 418 of 512,2 of 12 — 17%,25% — 2 of 8,2 of 2 — 100%,50% — 1 of 2,5.5,0,1.0,0,22,8,6,6,18,16,660,629,19,16,9,13,12,8,18,23,1,2,9,8,19,18,61,59
0,Giulio Maggiore,Alessio Romagnoli,(4-1-4-1),(4-2-3-1),37%,63%,245 of 329 — 74%,82% — 455 of 553,2 of 8 — 25%,28% — 5 of 18,3 of 5 — 60%,50% — 1 of 2,2.0,0,2.0,0,12,12,2,4,13,15,448,656,12,20,9,4,11,10,25,12,3,3,9,6,23,26,66,58
0,Samir Handanović,Rafael Tolói,(3-5-2),(3-4-1-2),49%,51%,335 of 436 — 77%,78% — 354 of 454,6 of 18 — 33%,23% — 5 of 22,3 of 5 — 60%,66% — 4 of 6,3.0,0,5.0,0,13,11,4,11,19,22,542,566,8,8,6,18,20,25,12,20,0,1,12,11,10,12,62,68
0,Domenico Criscito,Davide Faraoni,(4-2-3-1),(3-4-3),49%,51%,343 of 463 — 74%,74% — 355 of 477,2 of 9 — 22%,50% — 6 of 12,4 of 6 — 66%,0% — 0 of 2,3.0,0,1.0,0,13,13,3,2,21,13,583,580,10,12,14,12,11,19,17,24,0,0,5,9,31,23,65,68
0,Paulo Dybala,Fabio Quagliarella,(4-4-2),(4-4-2),50%,50%,394 of 496 — 79%,79% — 386 of 489,5 of 15 — 33%,60% — 3 of 5,1 of 3 — 33%,60% — 3 of 5,4.0,0,3.0,0,22,16,4,2,11,13,591,574,6,15,12,12,10,16,11,14,0,3,7,11,18,18,80,52
0,Gian Marco Ferrari,Francesco Di Tacchio,(4-2-3-1),(4-1-2-1-2),57%,43%,413 of 500 — 83%,74% — 282 of 379,6 of 17 — 35%,33% — 4 of 12,4 of 4 — 100%,83% — 5 of 6,3.0,0,3.0,0,16,16,4,8,16,24,613,491,7,12,17,11,12,20,22,16,0,6,5,13,11,16,63,77
0,Simone Romagnoli,Roberto Soriano,(4-3-1-2),(4-2-3-1),37%,63%,225 of 307 — 73%,81% — 418 of 513,6 of 14 — 43%,26% — 5 of 19,3 of 5 — 60%,66% — 4 of 6,2.0,0,2.0,0,15,22,2,10,16,26,413,608,14,10,11,6,4,13,26,12,3,1,8,4,12,20,56,61
0,Bram Nuytinck,Cristiano Biraghi,(3-5-2),(4-3-3),46%,54%,433 of 517 — 84%,85% — 510 of 599,5 of 12 — 42%,14% — 1 of 7,1 of 1 — 100%,100% — 5 of 5,2.0,0,3.0,0,14,11,4,1,15,12,633,710,21,19,4,5,9,14,12,20,0,0,7,7,29,10,54,77
0,Ciro Immobile,Gianluca Mancini,(4-3-3),(4-2-3-1),49%,51%,401 of 472 — 85%,83% — 404 of 488,4 of 10 — 40%,37% — 7 of 19,6 of 7 — 85%,25% — 1 of 4,2.0,0,4.0,0,12,13,1,9,9,25,591,599,19,20,4,11,14,13,29,5,2,1,8,10,19,18,53,77
0,Lorenzo Insigne,João Pedro,(4-3-3),(4-2-3-1),67%,33%,704 of 771 — 91%,77% — 288 of 372,6 of 16 — 38%,17% — 1 of 6,1 of 1 — 100%,83% — 5 of 6,2.0,0,1.0,0,12,10,6,4,15,14,862,463,9,13,7,14,11,12,14,19,1,2,1,7,11,19,42,62
0,Pietro Ceccaroni,Cristian Ansaldi,(4-4-2),(3-4-3),44%,56%,292 of 403 — 72%,79% — 413 of 521,0 of 6 — 0%,38% — 3 of 8,2 of 3 — 66%,% — 0 of 0,1.0,0,5.5,0,9,18,4,1,16,17,517,647,19,21,5,19,13,22,18,22,2,1,2,4,18,27,76,76
0,João Pedro,Pietro Ceccaroni,(3-5-2),(4-4-2),42%,58%,314 of 408 — 77%,81% — 453 of 561,3 of 9 — 33%,36% — 4 of 11,3 of 4 — 75%,66% — 2 of 3,2.0,0,5.0,0,15,19,2,4,14,21,506,644,12,8,9,9,18,21,16,13,2,2,6,10,19,30,79,71
0,Norbert Gyömbér,Domenico Criscito,(4-1-2-1-2),(3-5-2),49%,51%,306 of 415 — 74%,77% — 329 of 427,4 of 10 — 40%,17% — 3 of 18,3 of 3 — 100%,75% — 3 of 4,2.0,0,2.0,0,15,17,9,8,27,23,539,563,15,19,8,11,20,14,28,31,0,0,10,7,20,16,59,62
0,Rolando Mandragora,Giorgio Chiellini,(3-4-3),(4-4-2),48%,52%,326 of 441 — 74%,79% — 378 of 481,2 of 13 — 15%,30% — 3 of 10,2 of 3 — 66%,100% — 2 of 2,3.0,0,1.0,0,20,14,4,6,19,11,545,585,20,8,15,7,16,26,13,20,1,0,6,9,20,14,61,78
0,Gian Marco Ferrari,Samir Handanović,(4-2-3-1),(3-5-2),55%,45%,428 of 525 — 82%,79% — 342 of 435,7 of 11 — 64%,12% — 2 of 17,1 of 2 — 50%,100% — 7 of 7,4.0,0,2.0,0,10,19,6,8,16,19,640,567,10,21,9,9,10,17,18,25,0,3,8,7,15,24,57,62
0,Roberto Soriano,Sergej Milinković-Savić,(3-4-3),(4-3-3),41%,59%,368 of 458 — 80%,86% — 564 of 657,3 of 10 — 30%,50% — 4 of 8,4 of 4 — 100%,0% — 0 of 3,2.0,0,5.0,1,5,16,3,3,16,19,569,748,21,14,15,10,13,13,24,9,1,0,4,7,18,18,77,54
0,Davide Faraoni,Emmanuel Gyasi,(3-4-3),(4-2-3-1),45%,55%,339 of 430 — 79%,84% — 434 of 518,4 of 6 — 67%,33% — 4 of 12,4 of 4 — 100%,0% — 0 of 4,1.0,0,1.0,1,15,11,1,5,3,17,544,632,23,19,8,12,14,15,18,7,2,1,8,1,16,17,43,52
0,Fabio Quagliarella,Bram Nuytinck,(4-4-2),(3-5-2),54%,46%,366 of 454 — 81%,76% — 294 of 386,2 of 11 — 18%,39% — 7 of 18,4 of 7 — 57%,50% — 1 of 2,4.0,0,5.0,0,12,15,6,8,19,20,574,512,20,17,18,9,12,15,15,29,0,0,6,4,17,19,62,50
0,Lorenzo Pellegrini,Simone Romagnoli,(4-2-3-1),(4-3-1-2),63%,37%,583 of 651 — 90%,80% — 303 of 378,6 of 18 — 33%,27% — 3 of 11,3 of 3 — 100%,66% — 4 of 6,2.0,0,3.0,0,11,15,5,5,17,19,746,472,11,17,7,8,7,9,18,16,3,4,6,8,10,17,59,49
0,Cristiano Biraghi,Lorenzo Insigne,(4-4-2),(4-2-3-1),54%,46%,411 of 504 — 82%,81% — 348 of 430,3 of 10 — 30%,45% — 5 of 11,3 of 5 — 60%,66% — 2 of 3,3.0,0,3.0,0,16,13,8,2,26,6,602,531,15,13,4,6,12,12,5,22,1,0,6,11,17,18,69,67
0,Remo Freuler,Davide Calabria,(3-4-1-2),(4-2-3-1),56%,44%,408 of 510 — 80%,75% — 303 of 404,4 of 16 — 25%,54% — 7 of 13,4 of 7 — 57%,75% — 3 of 4,1.0,0,4.0,0,13,15,9,5,20,10,630,536,22,16,8,9,10,8,9,21,2,0,4,7,24,25,62,60
0,Giulio Maggiore,Francesco Di Tacchio,(4-2-3-1),(4-3-1-2),58%,42%,371 of 498 — 74%,67% — 239 of 358,5 of 18 — 28%,27% — 4 of 15,3 of 4 — 75%,60% — 3 of 5,2.0,0,3.0,0,13,15,10,2,26,12,627,482,13,14,7,8,19,21,21,29,5,2,4,10,21,14,81,78
0,Ciro Immobile,Samir Handanović,(4-3-3),(3-5-1-1),52%,48%,535 of 592 — 90%,85% — 468 of 553,7 of 18 — 39%,27% — 3 of 11,3 of 3 — 100%,71% — 5 of 7,3.0,1,6.0,0,13,12,7,3,15,25,700,630,11,13,12,9,10,7,24,13,0,0,7,7,8,17,61,80
0,Alessio Romagnoli,Davide Faraoni,(4-2-3-1),(3-4-3),54%,46%,342 of 450 — 76%,70% — 270 of 385,3 of 16 — 19%,44% — 4 of 9,3 of 4 — 75%,66% — 2 of 3,1.0,0,4.0,0,11,20,5,4,22,10,576,498,27,17,9,8,17,18,11,25,0,1,8,10,13,21,62,60
0,João Pedro,Fabio Quagliarella,(4-4-2),(4-4-1-1),41%,59%,228 of 345 — 66%,76% — 382 of 500,5 of 12 — 42%,18% — 3 of 17,2 of 3 — 66%,40% — 2 of 5,4.0,0,2.0,0,14,18,5,9,18,32,460,605,13,8,4,6,11,28,34,24,2,3,9,4,22,30,89,59
0,Bram Nuytinck,Roberto Soriano,(3-5-2),(3-4-3),41%,59%,289 of 369 — 78%,87% — 455 of 526,2 of 10 — 20%,46% — 11 of 24,10 of 11 — 90%,50% — 1 of 2,4.5,0,7.0,0,15,11,2,8,9,16,465,631,9,15,7,8,8,11,14,11,1,0,13,4,18,12,49,55
0,Simone Romagnoli,Rafael Tolói,(4-3-3),(3-4-1-2),48%,52%,354 of 468 — 76%,80% — 400 of 499,4 of 12 — 33%,33% — 7 of 21,4 of 7 — 57%,75% — 3 of 4,3.0,0,2.0,0,10,16,5,4,21,10,589,636,15,16,14,15,8,11,18,17,6,2,9,9,21,14,58,85
0,Domenico Criscito,Gian Marco Ferrari,(3-5-2),(4-2-3-1),43%,57%,280 of 385 — 73%,84% — 432 of 513,4 of 19 — 21%,33% — 5 of 15,3 of 5 — 60%,50% — 2 of 4,3.0,0,4.0,0,11,18,6,1,27,10,488,619,22,17,11,4,12,19,9,25,7,3,7,15,22,16,66,51
0,Lorenzo Insigne,Rolando Mandragora,(4-2-3-1),(3-4-1-2),51%,49%,323 of 426 — 76%,73% — 299 of 412,2 of 9 — 22%,27% — 3 of 11,3 of 3 — 100%,50% — 1 of 2,2.0,0,4.0,0,6,20,3,4,11,16,543,521,11,20,13,9,12,19,16,16,2,3,4,7,30,27,43,65
0,Giorgio Chiellini,Lorenzo Pellegrini,(4-4-2),(4-2-3-1),47%,53%,429 of 511 — 84%,85% — 481 of 566,2 of 6 — 33%,21% — 3 of 14,3 of 3 — 100%,50% — 1 of 2,3.0,0,5.0,0,18,13,0,6,9,23,614,640,20,10,7,4,10,9,23,6,3,3,8,7,8,20,74,48
0,Pietro Ceccaroni,Cristiano Biraghi,(4-3-2-1),(4-3-3),39%,61%,296 of 402 — 74%,85% — 536 of 631,2 of 4 — 50%,20% — 2 of 10,2 of 2 — 100%,50% — 1 of 2,2.0,0,6.5,0,17,11,2,5,6,24,492,726,15,16,9,9,9,12,18,4,6,2,10,1,18,18,66,95
