,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
0,Marco Friedl,Wataru Endo,(3-5-2),(3-5-2),57%,43%,492 of 601 — 82%,75% — 344 of 461,3 of 5 — 60%,50% — 7 of 14,5 of 7 — 71%,33% — 1 of 3,4.0,0,2.0,0,6,10,2,5,15,16,710,551,21,23,8,5,13,11,16,16,0,0,9,9,18,17,90,76
0,Péter Gulácsi,Jonas Hector,(3-1-4-2),(4-2-3-1),52%,48%,397 of 486 — 82%,77% — 338 of 440,5 of 9 — 56%,31% — 4 of 13,3 of 4 — 75%,60% — 3 of 5,1.0,1,4.0,0,8,18,2,7,11,20,595,534,8,19,8,14,13,13,15,10,1,1,11,9,29,20,74,62
0,Oliver Baumann,Anthony Losilla,(3-5-2),(3-4-1-2),59%,41%,407 of 508 — 80%,74% — 263 of 356,11 of 22 — 50%,45% — 5 of 11,3 of 5 — 60%,72% — 8 of 11,1.0,0,1.0,0,14,10,8,2,21,15,596,461,9,20,5,14,14,14,14,16,2,2,10,7,20,20,55,88
0,Lucas Tousart,Kevin Trapp,(4-3-3),(3-4-3),39%,61%,235 of 340 — 69%,75% — 405 of 537,5 of 12 — 42%,9% — 1 of 11,0 of 1 — 0%,80% — 4 of 5,3.0,0,1.0,0,11,11,4,5,12,20,464,633,11,22,16,7,19,12,28,9,1,3,12,8,20,25,54,79
0,Jonathan Tah,Jeffrey Gouweleeuw,(4-2-3-1),(3-5-2),66%,34%,456 of 579 — 79%,56% — 164 of 292,10 of 24 — 42%,67% — 4 of 6,2 of 4 — 50%,90% — 9 of 10,1.0,0,6.0,0,7,15,7,3,32,10,701,419,15,20,12,12,17,22,14,39,3,2,6,16,21,20,77,78
0,Simon Terodde,Yann Sommer,(4-4-2),(4-2-3-1),33%,67%,207 of 302 — 69%,83% — 523 of 627,3 of 11 — 27%,57% — 8 of 14,6 of 8 — 75%,66% — 2 of 3,4.0,0,2.0,0,12,8,2,7,22,15,416,731,14,12,13,5,5,16,16,25,2,4,4,9,21,15,62,57
0,Silvan Widmer,Rani Khedira,(3-5-2),(3-5-2),49%,51%,322 of 438 — 74%,74% — 336 of 455,5 of 11 — 45%,20% — 2 of 10,2 of 2 — 100%,100% — 5 of 5,1.0,0,0.0,0,9,14,4,4,14,13,538,539,10,8,17,8,23,29,19,17,1,0,9,8,22,32,93,88
0,Manuel Neuer,Maximilian Arnold,(4-2-3-1),(4-5-1),68%,32%,549 of 648 — 85%,69% — 213 of 310,8 of 24 — 33%,25% — 2 of 8,2 of 2 — 100%,75% — 6 of 8,2.0,0,1.0,0,7,10,8,4,20,10,759,432,21,21,9,13,10,14,11,27,6,2,6,7,23,19,74,74
0,Yann Sommer,Lucas Tousart,(4-2-3-1),(4-3-3),64%,36%,529 of 634 — 83%,74% — 263 of 356,4 of 9 — 44%,24% — 4 of 17,4 of 4 — 100%,100% — 4 of 4,1.0,0,3.5,0,7,11,5,5,13,12,745,481,22,15,13,10,8,6,12,14,2,5,14,3,29,16,62,44
0,Lukáš Hrádecký,Oliver Baumann,(4-2-3-1),(3-5-2),56%,44%,399 of 495 — 81%,77% — 301 of 391,3 of 14 — 21%,50% — 5 of 10,2 of 5 — 40%,100% — 3 of 3,1.0,0,4.0,0,14,17,3,1,17,13,580,491,16,19,10,18,6,10,10,13,1,2,7,9,31,19,48,67
0,Jeffrey Gouweleeuw,Silvan Widmer,(3-4-3),(3-5-2),50%,50%,291 of 425 — 68%,72% — 305 of 421,2 of 7 — 29%,42% — 5 of 12,3 of 5 — 60%,50% — 1 of 2,2.0,0,2.0,0,13,19,3,3,10,18,523,530,14,9,8,17,8,26,18,12,1,4,11,3,24,31,69,81
0,Maximilian Arnold,Danny Latza,(4-2-3-1),(4-3-3),71%,29%,536 of 650 — 82%,59% — 158 of 266,6 of 17 — 35%,11% — 1 of 9,1 of 1 — 100%,100% — 6 of 6,1.0,0,3.0,0,13,10,12,4,36,11,784,418,11,23,3,10,24,17,26,44,2,8,6,7,20,18,99,70
0,Wataru Endo,Christian Günter,(3-4-3),(4-2-3-1),60%,40%,494 of 605 — 82%,74% — 294 of 398,4 of 17 — 24%,33% — 3 of 9,2 of 3 — 66%,100% — 4 of 4,4.0,0,2.0,0,8,12,3,1,19,8,688,496,5,17,5,10,23,24,8,22,2,3,7,11,21,14,76,70
0,Marco Reus,Marco Friedl,(4-2-3-1),(3-5-2),50%,50%,354 of 464 — 76%,75% — 352 of 469,4 of 6 — 67%,50% — 7 of 14,4 of 7 — 57%,50% — 2 of 4,4.0,0,1.0,0,13,9,3,5,10,11,595,585,18,17,7,12,10,14,17,21,7,3,9,8,28,21,53,74
0,Christopher Trimmel,Willi Orban,(3-5-2),(3-1-4-2),27%,73%,178 of 283 — 63%,84% — 654 of 776,2 of 7 — 29%,6% — 1 of 16,0 of 1 — 0%,0% — 0 of 2,2.0,0,1.0,0,15,8,1,13,12,30,411,881,21,11,13,7,17,13,39,9,5,3,8,4,11,24,68,74
0,Sebastian Rode,Jonas Hector,(4-2-3-1),(4-1-2-1-2),54%,46%,342 of 469 — 73%,66% — 266 of 403,3 of 9 — 33%,40% — 2 of 5,1 of 2 — 50%,66% — 2 of 3,0.0,0,1.0,0,16,11,5,9,17,22,589,524,14,25,6,18,13,18,32,24,3,4,6,9,30,18,80,73
0,Anthony Losilla,Manuel Neuer,(4-4-2),(4-4-2),36%,64%,224 of 309 — 72%,85% — 462 of 545,7 of 13 — 54%,52% — 11 of 21,6 of 11 — 54%,100% — 7 of 7,1.0,0,0.0,0,10,6,5,5,18,10,410,649,15,20,11,10,14,9,19,14,3,5,7,9,19,16,83,46
0,Christian Günter,Anthony Losilla,(4-2-3-1),(4-2-3-1),48%,52%,280 of 401 — 70%,70% — 307 of 437,12 of 28 — 43%,33% — 5 of 15,5 of 5 — 100%,91% — 11 of 12,2.0,0,2.0,0,15,13,2,5,17,23,532,545,11,7,14,15,31,29,19,21,0,0,9,14,29,18,77,105
0,Silvan Widmer,Lukáš Hrádecký,(3-4-3),(3-5-2),61%,39%,515 of 631 — 82%,74% — 298 of 403,3 of 18 — 17%,63% — 5 of 8,2 of 5 — 40%,100% — 3 of 3,1.0,0,9.0,0,10,12,3,4,20,8,732,537,15,21,9,11,10,16,7,31,1,3,2,7,29,22,67,66
0,Oliver Baumann,Jeffrey Gouweleeuw,(3-5-2),(3-4-1-2),50%,50%,330 of 436 — 76%,72% — 318 of 444,5 of 21 — 24%,9% — 1 of 11,1 of 1 — 100%,80% — 4 of 5,1.0,0,1.0,0,14,9,4,6,18,20,564,555,17,14,14,14,15,14,16,13,3,2,10,19,18,29,78,73
0,Willi Orban,Maximilian Arnold,(3-4-1-2),(4-2-3-1),43%,57%,302 of 406 — 74%,81% — 436 of 540,6 of 15 — 40%,44% — 4 of 9,4 of 4 — 100%,83% — 5 of 6,3.0,0,3.0,0,20,15,8,4,17,16,498,648,10,13,4,18,12,12,17,15,1,1,9,11,22,17,62,92
0,Simon Terodde,Rani Khedira,(4-2-3-1),(3-5-2),59%,41%,413 of 538 — 77%,67% — 254 of 378,6 of 15 — 40%,58% — 7 of 12,1 of 7 — 14%,100% — 6 of 6,1.0,0,0.0,0,9,10,8,2,34,13,629,466,5,11,13,7,30,21,17,29,0,3,6,8,21,16,90,82
0,Marvin Plattenhardt,Marco Reus,(4-3-3),(4-2-3-1),38%,62%,296 of 395 — 75%,84% — 531 of 633,3 of 13 — 23%,27% — 6 of 22,5 of 6 — 83%,100% — 3 of 3,1.0,0,0.0,0,8,9,6,10,11,24,514,744,21,16,9,11,15,12,19,11,1,0,10,6,13,20,61,67
0,Manuel Neuer,Yann Sommer,(4-2-2-2),(4-2-3-1),69%,31%,576 of 675 — 85%,69% — 212 of 307,20 of 33 — 61%,60% — 3 of 5,2 of 3 — 66%,95% — 19 of 20,4.0,0,2.0,0,13,7,14,1,33,4,793,433,16,21,9,4,12,7,7,42,7,0,5,12,20,12,71,66
0,Jonas Hector,Wataru Endo,(4-1-3-2),(3-4-3),63%,37%,406 of 516 — 79%,72% — 215 of 298,1 of 7 — 14%,36% — 5 of 14,5 of 5 — 100%,100% — 1 of 1,2.0,0,2.0,1,14,11,6,8,23,19,632,423,20,17,7,11,15,14,23,22,1,0,10,6,33,26,69,77
0,Marco Friedl,Sebastian Rode,(3-5-2),(4-2-3-1),54%,46%,378 of 519 — 73%,70% — 305 of 437,3 of 9 — 33%,60% — 6 of 10,2 of 6 — 33%,33% — 1 of 3,1.0,0,2.0,0,17,18,5,7,12,17,628,531,13,11,6,11,13,11,19,11,3,5,8,7,18,30,80,64
0,Marco Reus,Oliver Baumann,(4-5-1),(3-5-2),49%,51%,394 of 490 — 80%,80% — 401 of 502,5 of 15 — 33%,29% — 2 of 7,2 of 2 — 100%,80% — 4 of 5,3.0,0,4.0,0,14,15,5,8,17,26,610,605,22,16,9,10,11,11,16,13,2,2,5,9,17,29,60,70
0,Christopher Trimmel,Manuel Neuer,(3-5-2),(4-2-3-1),26%,74%,149 of 269 — 55%,86% — 657 of 762,2 of 7 — 29%,29% — 6 of 21,5 of 6 — 83%,50% — 1 of 2,1.0,0,2.0,0,19,7,5,7,17,17,396,896,28,14,13,11,15,22,21,24,0,2,11,5,18,17,76,41
0,Lukáš Hrádecký,Christian Günter,(3-1-4-2),(3-4-3),50%,50%,377 of 462 — 82%,82% — 379 of 462,6 of 15 — 40%,50% — 3 of 6,0 of 3 — 0%,66% — 4 of 6,2.0,0,2.0,0,15,10,8,4,19,12,535,553,6,12,5,9,10,12,14,18,2,1,3,3,19,15,56,72
0,Maximilian Arnold,Jonas Hector,(3-4-1-2),(4-2-3-1),51%,49%,335 of 445 — 75%,76% — 327 of 429,3 of 9 — 33%,24% — 4 of 17,2 of 4 — 50%,33% — 1 of 3,2.0,0,1.0,0,13,14,5,4,24,15,562,562,18,19,11,10,20,15,13,20,2,4,15,8,30,22,98,82
0,Wataru Endo,Simon Terodde,(3-5-2),(4-2-3-1),43%,57%,282 of 385 — 73%,75% — 383 of 510,3 of 13 — 23%,17% — 2 of 12,1 of 2 — 50%,66% — 2 of 3,5.5,0,2.0,0,11,10,5,7,14,25,526,617,17,15,12,10,19,10,37,16,2,1,10,9,15,20,72,68
0,Anthony Losilla,Marco Friedl,(4-2-3-1),(3-5-2),50%,50%,269 of 415 — 65%,63% — 262 of 417,5 of 19 — 26%,40% — 6 of 15,5 of 6 — 83%,100% — 5 of 5,2.0,0,2.0,0,15,10,7,3,27,14,542,548,13,19,10,12,21,26,24,34,3,6,3,14,23,22,109,111
0,Sebastian Rode,Péter Gulácsi,(4-2-3-1),(3-4-1-2),44%,56%,359 of 448 — 80%,82% — 465 of 567,8 of 13 — 62%,0% — 0 of 4,0 of 0 — %,62% — 5 of 8,1.0,0,1.0,0,14,11,4,3,10,20,583,688,20,26,18,11,6,8,17,27,4,0,8,5,18,16,59,60
0,Jeffrey Gouweleeuw,Marvin Plattenhardt,(3-5-2),(4-3-3),48%,52%,287 of 413 — 69%,76% — 337 of 441,1 of 7 — 14%,40% — 6 of 15,4 of 6 — 66%,100% — 1 of 1,2.0,0,1.0,0,12,15,5,1,17,17,510,575,21,20,7,12,19,21,11,22,3,3,13,5,29,25,77,74
0,Yann Sommer,Silvan Widmer,(4-2-3-1),(3-4-3),53%,47%,388 of 489 — 79%,74% — 323 of 435,2 of 14 — 14%,36% — 4 of 11,3 of 4 — 75%,100% — 2 of 2,1.0,1,4.0,0,8,15,4,8,13,32,599,532,11,7,8,17,17,15,30,14,3,5,11,7,24,18,66,65
0,Marco Friedl,Jeffrey Gouweleeuw,(3-1-4-2),(3-4-3),68%,32%,466 of 602 — 77%,51% — 145 of 285,6 of 11 — 55%,40% — 6 of 15,5 of 6 — 83%,100% — 6 of 6,4.0,0,5.0,0,12,13,3,7,16,16,708,408,15,13,8,11,24,21,21,23,1,5,8,5,20,32,115,89
0,Marvin Plattenhardt,Lukáš Hrádecký,(4-3-3),(4-2-3-1),42%,58%,258 of 362 — 71%,76% — 387 of 508,6 of 17 — 35%,45% — 5 of 11,3 of 5 — 60%,66% — 4 of 6,3.0,0,1.0,0,15,16,3,5,14,18,487,610,15,16,10,8,27,16,17,14,1,0,7,9,16,26,76,63
0,Péter Gulácsi,Marco Reus,(4-2-3-1),(4-2-3-1),45%,55%,303 of 417 — 73%,78% — 404 of 517,5 of 15 — 33%,0% — 0 of 5,0 of 0 — %,40% — 2 of 5,2.0,0,1.0,0,12,6,5,8,11,21,539,628,25,25,14,17,11,11,14,9,2,0,6,9,23,24,73,72
0,Oliver Baumann,Silvan Widmer,(3-1-4-2),(3-4-3),64%,36%,547 of 644 — 85%,67% — 238 of 355,9 of 20 — 45%,22% — 2 of 9,1 of 2 — 50%,55% — 5 of 9,3.0,0,2.0,1,9,13,7,5,21,12,750,448,8,11,9,8,14,11,16,20,2,1,3,11,17,22,75,66
0,Kevin Trapp,Maximilian Arnold,(4-2-3-1),(4-3-3),62%,38%,458 of 576 — 80%,73% — 256 of 349,0 of 10 — 0%,43% — 3 of 7,2 of 3 — 66%,% — 0 of 0,2.0,0,4.0,0,16,13,10,5,26,13,653,461,10,10,5,15,12,9,12,33,3,2,5,10,22,19,64,71
0,Manuel Neuer,Wataru Endo,(4-2-3-1),(3-5-2),66%,34%,581 of 657 — 88%,74% — 246 of 334,6 of 19 — 32%,33% — 2 of 6,1 of 2 — 50%,66% — 4 of 6,2.0,0,5.0,0,12,9,3,0,8,9,777,452,27,24,9,7,6,9,8,10,2,0,5,11,20,23,46,73
0,Simon Terodde,Anthony Losilla,(4-2-3-1),(4-2-3-1),45%,55%,250 of 363 — 69%,67% — 303 of 449,8 of 20 — 40%,20% — 2 of 10,1 of 2 — 50%,75% — 6 of 8,2.0,0,3.0,0,11,16,3,8,15,36,493,540,14,16,13,3,14,15,35,12,1,2,9,5,22,22,80,98
0,Jonas Hector,Christopher Trimmel,(4-2-3-1),(3-5-2),53%,47%,373 of 509 — 73%,70% — 319 of 453,3 of 8 — 38%,18% — 2 of 11,2 of 2 — 100%,100% — 3 of 3,5.5,0,1.0,0,15,12,7,8,23,18,630,585,13,15,8,8,39,25,28,31,1,1,10,5,25,25,76,87
0,Christian Günter,Lars Stindl,(4-4-1-1),(4-2-3-1),43%,57%,316 of 431 — 73%,84% — 487 of 578,7 of 12 — 58%,36% — 5 of 14,5 of 5 — 100%,100% — 7 of 7,1.0,0,1.0,0,13,6,7,6,22,14,529,695,21,13,6,7,18,18,6,26,3,3,8,9,17,14,58,55
0,Silvan Widmer,Marvin Plattenhardt,(3-4-3),(4-3-3),57%,43%,353 of 523 — 67%,64% — 257 of 400,2 of 11 — 18%,50% — 2 of 4,1 of 2 — 50%,50% — 1 of 2,3.0,0,5.0,0,12,10,4,3,16,7,640,533,17,15,15,14,20,21,13,30,4,2,7,7,33,20,88,81
0,Lukáš Hrádecký,Marco Friedl,(4-2-3-1),(3-5-2),54%,46%,444 of 551 — 81%,79% — 371 of 470,7 of 19 — 37%,37% — 7 of 19,6 of 7 — 85%,85% — 6 of 7,2.0,0,3.0,0,5,14,9,6,20,14,656,600,11,25,7,7,15,13,17,26,1,2,6,12,26,14,60,86
0,Marco Reus,Simon Terodde,(4-2-3-1),(4-2-3-1),65%,35%,488 of 617 — 79%,62% — 204 of 327,5 of 17 — 29%,0% — 0 of 3,0 of 0 — %,80% — 4 of 5,3.0,0,2.0,0,12,14,11,2,32,11,731,438,13,15,17,9,23,16,16,33,3,3,3,13,21,28,85,71
0,Jeffrey Gouweleeuw,Manuel Neuer,(4-2-3-1),(4-2-3-1),24%,76%,106 of 235 — 45%,81% — 590 of 730,4 of 10 — 40%,32% — 6 of 19,6 of 6 — 100%,75% — 3 of 4,3.0,0,1.0,0,16,9,2,8,9,26,388,854,24,15,12,7,16,21,32,8,2,2,17,9,17,20,87,84
0,Wataru Endo,Sebastian Rode,(3-5-2),(3-4-3),56%,44%,439 of 560 — 78%,76% — 340 of 445,2 of 15 — 13%,62% — 8 of 13,5 of 8 — 62%,50% — 1 of 2,2.0,0,0.0,0,9,11,7,4,25,9,678,582,26,18,18,3,18,6,13,33,4,1,4,10,25,21,65,57
0,Lars Stindl,Péter Gulácsi,(4-2-3-1),(4-2-3-1),45%,55%,379 of 462 — 82%,83% — 462 of 558,10 of 21 — 48%,42% — 5 of 12,5 of 5 — 100%,70% — 7 of 10,2.0,0,2.0,0,14,14,8,3,11,21,587,675,16,15,7,14,6,6,21,18,0,1,4,5,20,21,58,51
0,Christopher Trimmel,Maximilian Arnold,(3-5-2),(4-2-2-2),48%,52%,378 of 483 — 78%,82% — 419 of 513,4 of 16 — 25%,0% — 0 of 5,0 of 0 — %,50% — 2 of 4,0.0,0,0.0,0,18,6,4,1,22,5,578,623,18,20,6,5,10,15,6,22,2,0,7,13,27,23,91,84
0,Anthony Losilla,Jonas Hector,(4-2-3-1),(4-2-3-1),35%,65%,221 of 330 — 67%,80% — 494 of 621,0 of 7 — 0%,17% — 3 of 18,2 of 3 — 66%,% — 0 of 0,0.0,0,1.0,0,12,8,4,8,7,45,460,726,17,18,8,4,16,21,34,10,1,3,11,7,19,32,90,77
0,Oliver Baumann,Christian Günter,(3-5-2),(4-2-3-1),50%,50%,395 of 512 — 77%,78% — 403 of 517,3 of 10 — 30%,29% — 4 of 14,4 of 4 — 100%,100% — 3 of 3,1.0,0,2.0,0,15,9,5,3,19,16,624,628,11,19,8,10,13,15,21,14,4,2,11,11,16,17,72,76
0,Manuel Neuer,Lukáš Hrádecký,(4-2-3-1),(4-2-3-1),62%,38%,597 of 679 — 88%,84% — 352 of 420,9 of 20 — 45%,50% — 5 of 10,5 of 5 — 100%,55% — 5 of 9,0.0,0,0.0,0,10,6,6,2,15,8,776,539,17,15,5,13,8,12,7,25,0,0,5,13,17,11,52,49
0,Jonas Hector,Jude Bellingham,(4-1-3-2),(4-2-3-1),42%,58%,290 of 388 — 75%,81% — 430 of 529,10 of 21 — 48%,36% — 8 of 22,7 of 8 — 87%,70% — 7 of 10,4.0,0,3.0,0,14,9,7,11,16,25,524,658,19,16,12,3,10,13,27,14,9,3,7,7,15,20,70,76
0,Sebastian Rode,Christopher Trimmel,(3-4-3),(3-5-2),47%,53%,381 of 492 — 77%,75% — 420 of 559,4 of 13 — 31%,31% — 5 of 16,5 of 5 — 100%,50% — 2 of 4,4.5,0,4.0,0,4,11,4,7,7,30,641,664,14,22,14,3,17,17,30,8,0,2,9,7,26,26,62,65
0,Maximilian Arnold,Wataru Endo,(4-1-4-1),(4-3-3),57%,43%,381 of 485 — 79%,76% — 284 of 372,6 of 19 — 32%,50% — 7 of 14,5 of 7 — 71%,50% — 3 of 6,3.0,0,5.0,0,16,14,8,5,22,17,584,497,19,19,2,9,14,9,12,20,1,0,9,14,20,17,67,79
0,Christian Günter,Silvan Widmer,(4-2-3-1),(3-4-3),53%,47%,396 of 521 — 76%,70% — 324 of 460,6 of 13 — 46%,40% — 6 of 15,5 of 6 — 83%,66% — 4 of 6,2.0,0,4.0,0,9,15,5,5,14,15,642,584,13,19,15,18,28,16,29,14,0,2,7,8,21,15,84,92
0,Péter Gulácsi,Anthony Losilla,(4-2-3-1),(3-1-4-2),70%,30%,703 of 789 — 89%,71% — 238 of 336,8 of 15 — 53%,50% — 1 of 2,1 of 1 — 100%,62% — 5 of 8,0.0,0,2.0,0,8,8,7,2,16,10,884,440,12,25,7,5,5,11,6,21,2,0,2,12,25,15,61,73
0,Marco Friedl,Lars Stindl,(3-5-2),(4-2-3-1),47%,53%,395 of 489 — 81%,83% — 453 of 543,8 of 14 — 57%,62% — 8 of 13,7 of 8 — 87%,50% — 4 of 8,0.0,0,1.0,0,8,8,4,5,20,13,593,637,16,10,13,8,7,11,10,18,0,3,7,7,15,22,72,38
0,Marvin Plattenhardt,Oliver Baumann,(4-3-3),(3-5-2),43%,57%,291 of 397 — 73%,77% — 405 of 523,5 of 14 — 36%,25% — 4 of 16,3 of 4 — 75%,80% — 4 of 5,2.0,0,1.0,0,5,15,2,6,15,18,523,641,16,19,11,8,14,16,16,18,1,4,7,13,23,21,55,61
0,Simon Terodde,Jeffrey Gouweleeuw,(4-2-2-2),(4-2-2-2),56%,44%,269 of 428 — 63%,57% — 188 of 331,6 of 17 — 35%,50% — 6 of 12,3 of 6 — 50%,66% — 4 of 6,2.0,0,7.5,0,11,10,8,4,41,16,549,477,16,13,7,6,31,31,31,41,3,0,6,11,26,18,94,99
0,Oliver Baumann,Marco Friedl,(3-5-2),(3-5-2),46%,54%,303 of 401 — 76%,77% — 357 of 462,6 of 17 — 35%,29% — 2 of 7,1 of 2 — 50%,83% — 5 of 6,3.0,0,3.0,0,12,19,3,3,16,12,519,573,12,14,7,8,13,19,15,23,6,3,4,13,18,13,57,70
0,Silvan Widmer,Willi Orban,(3-5-2),(4-2-3-1),37%,63%,252 of 383 — 66%,84% — 547 of 651,3 of 9 — 33%,23% — 3 of 13,2 of 3 — 66%,66% — 2 of 3,1.0,0,1.0,0,12,12,4,2,23,14,515,793,25,16,16,8,12,24,9,32,4,3,7,7,29,20,85,76
0,Jeffrey Gouweleeuw,Maximilian Arnold,(4-1-3-2),(4-5-1),49%,51%,211 of 341 — 62%,69% — 245 of 357,5 of 17 — 29%,64% — 7 of 11,6 of 7 — 85%,80% — 4 of 5,5.0,0,3.0,0,19,11,11,5,26,22,438,491,13,12,6,8,19,33,15,32,2,2,6,8,23,16,101,90
0,Anthony Losilla,Kevin Trapp,(4-2-3-1),(4-2-2-2),46%,54%,238 of 383 — 62%,70% — 311 of 445,5 of 11 — 45%,17% — 2 of 12,2 of 2 — 100%,60% — 3 of 5,2.0,0,1.0,0,12,10,9,4,18,16,500,576,21,17,9,6,28,17,21,29,2,1,10,5,29,32,111,83
0,Lukáš Hrádecký,Simon Terodde,(3-4-3),(4-4-2),60%,40%,533 of 615 — 87%,74% — 306 of 413,7 of 13 — 54%,50% — 1 of 2,1 of 1 — 100%,42% — 3 of 7,1.0,0,1.0,0,9,17,3,3,14,20,714,488,14,22,8,7,14,12,14,13,1,2,7,5,23,14,57,76
0,Mats Hummels,Manuel Neuer,(4-3-3),(4-2-3-1),44%,56%,376 of 481 — 78%,82% — 500 of 610,6 of 12 — 50%,33% — 3 of 9,1 of 3 — 33%,66% — 4 of 6,3.0,0,7.5,0,8,11,7,4,17,10,609,739,18,31,12,9,4,8,14,22,0,2,9,7,21,21,66,69
0,Lars Stindl,Jonas Hector,(4-2-3-1),(4-1-3-2),65%,35%,563 of 650 — 87%,73% — 255 of 349,5 of 13 — 38%,50% — 2 of 4,1 of 2 — 50%,20% — 1 of 5,2.0,0,4.5,0,8,14,7,4,13,16,755,443,13,18,1,12,11,5,18,17,4,1,7,4,19,20,63,59
0,Marvin Plattenhardt,Christian Günter,(4-3-3),(4-2-3-1),42%,58%,254 of 378 — 67%,75% — 397 of 527,2 of 12 — 17%,44% — 4 of 9,2 of 4 — 50%,50% — 1 of 2,2.0,0,1.0,0,14,13,4,2,13,14,501,622,29,16,10,11,24,23,15,7,1,1,8,14,18,21,66,92
0,Wataru Endo,Rani Khedira,(3-1-4-2),(3-5-2),52%,48%,406 of 513 — 79%,77% — 369 of 481,3 of 9 — 33%,57% — 4 of 7,3 of 4 — 75%,100% — 3 of 3,4.5,0,3.0,0,12,10,2,5,23,16,630,590,13,17,5,11,26,19,28,20,0,0,5,6,26,27,65,82
