Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,Attendance,Referee,season,game_id
14.0,Sat,2017-12-02,16:15,Atlético Madrid,Real Sociedad,3.6,1.7,2–1,57394.0,Santiago Jaime,2017-2018,145
14.0,Sat,2017-12-02,18:30,Sevilla,La Coruña,1.2,0.9,2–0,32017.0,José Sánchez,2017-2018,146
14.0,Sat,2017-12-02,20:45,Athletic Club,Real Madrid,1.2,1.6,0–0,44884.0,Antonio Matéu Lahoz,2017-2018,147
14.0,Sun,2017-12-03,12:00,Leganés,Villarreal,1.1,0.8,3–1,10017.0,David Fernández,2017-2018,148
14.0,Sun,2017-12-03,16:15,Getafe,Valencia,0.9,0.9,1–0,12480.0,David Medié,2017-2018,149
14.0,Sun,2017-12-03,18:30,Eibar,Espanyol,1.5,0.3,3–1,4693.0,Alberto Undiano,2017-2018,150
14.0,Sun,2017-12-03,19:45,Las Palmas,Betis,2.4,0.3,1–0,16313.0,Daniel Ask,2017-2018,151
14.0,Mon,2017-12-04,21:00,Girona,Alavés,0.5,1.8,2–3,7316.0,Hsu Jason,2017-2018,152
15.0,Fri,2017-12-08,21:00,Alavés,Las Palmas,3.1,0.3,2–0,18567.0,David Medié,2017-2018,154
15.0,Sat,2017-12-09,13:00,Getafe,Eibar,0.3,1.0,0–0,9317.0,Hsu Jason,2017-2018,155
15.0,Sat,2017-12-09,16:15,Real Madrid,Sevilla,3.2,0.4,5–0,76924.0,Juan Martínez,2017-2018,156
15.0,Sat,2017-12-09,18:30,La Coruña,Leganés,0.8,0.2,1–0,18366.0,Mario Melero,2017-2018,157
15.0,Sat,2017-12-09,20:45,Valencia,Celta Vigo,1.6,1.2,2–1,35633.0,José Munuera,2017-2018,158
15.0,Sun,2017-12-10,12:00,Real Sociedad,Málaga,1.8,1.8,0–2,16834.0,Carlos del Cerro,2017-2018,159
15.0,Sun,2017-12-10,16:15,Betis,Atlético Madrid,0.3,0.6,0–1,45517.0,Alejandro Hernández,2017-2018,160
15.0,Sun,2017-12-10,18:30,Levante,Athletic Club,0.7,2.0,1–2,18005.0,Daniel Ask,2017-2018,161
15.0,Sun,2017-12-10,20:45,Villarreal,Barcelona,0.7,3.5,0–2,21087.0,Ricardo de Burgos,2017-2018,162
15.0,Mon,2017-12-11,21:00,Espanyol,Girona,0.4,1.4,0–1,13846.0,José González,2017-2018,163
16.0,Fri,2017-12-15,21:00,Sevilla,Levante,2.0,0.9,0–0,25934.0,Ignacio Iglesias,2017-2018,165
16.0,Sat,2017-12-16,16:15,Athletic Club,Real Sociedad,0.7,0.5,0–0,45504.0,David Fernández,2017-2018,166
16.0,Sat,2017-12-16,18:30,Eibar,Valencia,0.7,0.9,2–1,5219.0,Pablo González,2017-2018,167
16.0,Sat,2017-12-16,20:45,Atlético Madrid,Alavés,1.1,0.6,1–0,49937.0,Jesús Gil,2017-2018,168
16.0,Sun,2017-12-17,12:00,Girona,Getafe,0.3,0.2,1–0,10095.0,Alberto Undiano,2017-2018,169
16.0,Sun,2017-12-17,16:15,Celta Vigo,Villarreal,1.0,0.6,0–1,18215.0,Daniel Ask,2017-2018,170
16.0,Sun,2017-12-17,17:30,Las Palmas,Espanyol,1.8,1.9,2–2,14020.0,José Sánchez,2017-2018,171
16.0,Sun,2017-12-17,20:45,Barcelona,La Coruña,5.6,0.3,4–0,53607.0,Antonio Matéu Lahoz,2017-2018,172
16.0,Mon,2017-12-18,21:00,Málaga,Betis,0.8,1.8,0–2,22488.0,Hsu Jason,2017-2018,173
17.0,Tue,2017-12-19,21:30,Levante,Leganés,0.8,0.4,0–0,14639.0,Santiago Jaime,2017-2018,175
17.0,Wed,2017-12-20,19:30,Getafe,Las Palmas,2.7,2.1,2–0,9231.0,Ricardo de Burgos,2017-2018,176
17.0,Wed,2017-12-20,21:30,Real Sociedad,Sevilla,1.6,0.4,3–1,17205.0,Alejandro Hernández,2017-2018,177
17.0,Thu,2017-12-21,19:30,Eibar,Girona,2.1,0.5,4–1,4867.0,Ignacio Iglesias,2017-2018,178
17.0,Thu,2017-12-21,21:30,Alavés,Málaga,2.1,0.4,1–0,18733.0,Alfonso Álvarez,2017-2018,179
17.0,Fri,2017-12-22,19:30,Betis,Athletic Club,1.2,2.8,0–2,42713.0,Juan Martínez,2017-2018,180
17.0,Fri,2017-12-22,21:30,Espanyol,Atlético Madrid,0.9,1.0,1–0,19327.0,Mario Melero,2017-2018,181
17.0,Sat,2017-12-23,13:00,Real Madrid,Barcelona,1.0,2.6,0–3,80264.0,José Sánchez,2017-2018,182
17.0,Sat,2017-12-23,16:15,Valencia,Villarreal,1.9,1.1,0–1,39181.0,Daniel Trujillo,2017-2018,183
17.0,Sat,2017-12-23,18:30,La Coruña,Celta Vigo,2.1,1.3,1–3,27877.0,Alberto Undiano,2017-2018,184
18.0,Sat,2018-01-06,13:00,Atlético Madrid,Getafe,1.4,0.7,2–0,47023.0,José Munuera,2017-2018,186
18.0,Sat,2018-01-06,16:15,Valencia,Girona,1.7,1.4,2–1,27749.0,David Fernández,2017-2018,187
18.0,Sat,2018-01-06,17:30,Las Palmas,Eibar,0.9,1.6,1–2,12059.0,José González,2017-2018,188
18.0,Sat,2018-01-06,20:45,Sevilla,Betis,1.8,1.5,3–5,40282.0,Jesús Gil,2017-2018,189
18.0,Sun,2018-01-07,12:00,Leganés,Real Sociedad,1.1,0.6,1–0,7523.0,Daniel Ask,2017-2018,190
18.0,Sun,2018-01-07,16:15,Barcelona,Levante,1.8,0.7,3–0,56380.0,Carlos del Cerro,2017-2018,191
18.0,Sun,2018-01-07,18:30,Villarreal,La Coruña,1.2,1.5,1–1,15442.0,David Medié,2017-2018,192
18.0,Sun,2018-01-07,18:30,Athletic Club,Alavés,1.9,0.3,2–0,41000.0,Pablo González,2017-2018,193
18.0,Sun,2018-01-07,20:45,Celta Vigo,Real Madrid,2.0,2.1,2–2,20872.0,Santiago Jaime,2017-2018,194
18.0,Mon,2018-01-08,21:00,Málaga,Espanyol,1.6,0.3,0–1,12149.0,Antonio Matéu Lahoz,2017-2018,195
19.0,Fri,2018-01-12,21:00,Getafe,Málaga,1.2,0.5,1–0,9513.0,Juan Martínez,2017-2018,197
19.0,Sat,2018-01-13,13:00,Girona,Las Palmas,3.6,0.2,6–0,10037.0,Mario Melero,2017-2018,198
19.0,Sat,2018-01-13,16:15,Real Madrid,Villarreal,2.3,0.9,0–1,63403.0,Alberto Undiano,2017-2018,199
19.0,Sat,2018-01-13,18:30,Eibar,Atlético Madrid,0.9,1.6,0–1,6186.0,Antonio Matéu Lahoz,2017-2018,200
19.0,Sat,2018-01-13,20:45,La Coruña,Valencia,1.9,0.5,1–2,19031.0,Hsu Jason,2017-2018,201
19.0,Sun,2018-01-14,12:00,Levante,Celta Vigo,2.2,0.3,0–1,17007.0,Alfonso Álvarez,2017-2018,202
19.0,Sun,2018-01-14,16:15,Alavés,Sevilla,0.6,0.9,1–0,19413.0,José Sánchez,2017-2018,203
19.0,Sun,2018-01-14,18:30,Espanyol,Athletic Club,0.6,1.2,1–1,20228.0,Daniel Trujillo,2017-2018,204
19.0,Sun,2018-01-14,20:45,Real Sociedad,Barcelona,0.8,1.3,2–4,23277.0,José González,2017-2018,205
19.0,Mon,2018-01-15,21:00,Betis,Leganés,1.8,1.5,3–2,41777.0,Ignacio Iglesias,2017-2018,206
20.0,Fri,2018-01-19,21:00,Getafe,Athletic Club,3.9,1.4,2–2,11457.0,Jesús Gil,2017-2018,208
20.0,Sat,2018-01-20,13:00,Espanyol,Sevilla,1.2,1.3,0–3,19607.0,Alberto Undiano,2017-2018,209
20.0,Sat,2018-01-20,16:15,Atlético Madrid,Girona,1.5,0.7,1–1,55076.0,Ricardo de Burgos,2017-2018,210
20.0,Sat,2018-01-20,18:30,Villarreal,Levante,2.9,1.3,2–1,16773.0,José González,2017-2018,211
20.0,Sat,2018-01-20,19:45,Las Palmas,Valencia,2.8,1.7,2–1,20242.0,José Munuera,2017-2018,212
20.0,Sun,2018-01-21,12:00,Alavés,Leganés,1.6,1.5,2–2,19637.0,Daniel Trujillo,2017-2018,213
20.0,Sun,2018-01-21,16:15,Real Madrid,La Coruña,2.5,1.8,7–1,63504.0,David Fernández,2017-2018,214
20.0,Sun,2018-01-21,18:30,Real Sociedad,Celta Vigo,1.7,1.5,1–2,19081.0,Antonio Matéu Lahoz,2017-2018,215
20.0,Sun,2018-01-21,20:45,Betis,Barcelona,0.4,2.1,0–5,53426.0,Santiago Jaime,2017-2018,216
20.0,Mon,2018-01-22,21:00,Eibar,Málaga,1.8,1.4,1–1,4520.0,David Medié,2017-2018,217
21.0,Fri,2018-01-26,21:00,Athletic Club,Eibar,1.3,0.6,1–1,39331.0,Mario Melero,2017-2018,219
21.0,Sat,2018-01-27,13:00,La Coruña,Levante,1.0,1.1,2–2,19973.0,Pablo González,2017-2018,220
21.0,Sat,2018-01-27,16:15,Valencia,Real Madrid,1.1,2.7,1–4,47034.0,Daniel Ask,2017-2018,221
21.0,Sat,2018-01-27,18:30,Málaga,Girona,0.7,0.6,0–0,22125.0,Alberto Undiano,2017-2018,222
21.0,Sat,2018-01-27,20:45,Villarreal,Real Sociedad,1.8,1.1,4–2,15052.0,Carlos del Cerro,2017-2018,223
21.0,Sun,2018-01-28,12:00,Leganés,Espanyol,0.5,1.1,3–2,10132.0,Juan Martínez,2017-2018,224
21.0,Sun,2018-01-28,16:15,Atlético Madrid,Las Palmas,2.8,0.5,3–0,55363.0,Alfonso Álvarez,2017-2018,225
21.0,Sun,2018-01-28,18:30,Sevilla,Getafe,1.5,0.6,1–1,34011.0,Hsu Jason,2017-2018,226
21.0,Sun,2018-01-28,20:45,Barcelona,Alavés,2.1,1.0,2–1,62369.0,Ignacio Iglesias,2017-2018,227
21.0,Mon,2018-01-29,21:00,Celta Vigo,Betis,2.5,1.3,3–2,14667.0,José Sánchez,2017-2018,228
22.0,Fri,2018-02-02,21:00,Real Sociedad,La Coruña,2.7,0.2,5–0,15626.0,Alberto Undiano,2017-2018,230
22.0,Sat,2018-02-03,13:00,Eibar,Sevilla,1.6,1.5,5–1,5311.0,Daniel Trujillo,2017-2018,231
22.0,Sat,2018-02-03,16:15,Betis,Villarreal,0.5,1.5,2–1,50102.0,Hsu Jason,2017-2018,232
22.0,Sat,2018-02-03,18:30,Alavés,Celta Vigo,1.1,1.3,2–1,19437.0,Juan Martínez,2017-2018,233
22.0,Sat,2018-02-03,20:45,Levante,Real Madrid,1.2,1.4,2–2,23542.0,Mario Melero,2017-2018,234
22.0,Sun,2018-02-04,12:00,Getafe,Leganés,0.9,0.1,0–0,10657.0,Alfonso Álvarez,2017-2018,235
22.0,Sun,2018-02-04,16:15,Espanyol,Barcelona,0.8,0.8,1–1,23287.0,Jesús Gil,2017-2018,236
22.0,Sun,2018-02-04,18:30,Girona,Athletic Club,2.5,0.4,2–0,9602.0,José Munuera,2017-2018,237
22.0,Sun,2018-02-04,20:45,Atlético Madrid,Valencia,0.6,0.4,1–0,49596.0,Ignacio Iglesias,2017-2018,238
